task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
8,0.8888888888888888,"['Go to the salon', 'Show a picture of how you want your hair to look', 'Get your hair washed', 'Get your hair combed', 'Beautician cuts hair', 'Beautician blowdries hair', 'Beautician styles hair', 'Look in the mirror']","['Pay for haircut', 'Beautician blowdries hair']",Pay for haircut,0
0,0.0,[],"['go to hair salon', 'request haircut']",go to hair salon,0
1,0.07142857142857142,['go to hair salon'],"['evenness between sides is checked', 'enter salon']",enter salon,1
2,0.14285714285714285,"['go to hair salon', 'enter salon']","['get long drape to cover clothing fastened at neck', 'go to reception desk']",go to reception desk,1
3,0.21428571428571427,"['go to hair salon', 'enter salon', 'go to reception desk']","['thank staff', 'request haircut']",request haircut,1
4,0.2857142857142857,"['go to hair salon', 'enter salon', 'go to reception desk', 'request haircut']","['wait to be called', 'go to hair salon']",wait to be called,0
5,0.35714285714285715,"['go to hair salon', 'enter salon', 'go to reception desk', 'request haircut', 'wait to be called']","['when called, sit in chair', 'approve haircut']","when called, sit in chair",0
6,0.42857142857142855,"['go to hair salon', 'enter salon', 'go to reception desk', 'request haircut', 'wait to be called', 'when called, sit in chair']","['hair is cut', 'get long drape to cover clothing fastened at neck']",get long drape to cover clothing fastened at neck,1
7,0.5,"['go to hair salon', 'enter salon', 'go to reception desk', 'request haircut', 'wait to be called', 'when called, sit in chair', 'get long drape to cover clothing fastened at neck']","['approve haircut', 'staff member moistens hair']",staff member moistens hair,1
8,0.5714285714285714,"['go to hair salon', 'enter salon', 'go to reception desk', 'request haircut', 'wait to be called', 'when called, sit in chair', 'get long drape to cover clothing fastened at neck', 'staff member moistens hair']","['hair is sectioned', 'request haircut']",hair is sectioned,0
9,0.6428571428571429,"['go to hair salon', 'enter salon', 'go to reception desk', 'request haircut', 'wait to be called', 'when called, sit in chair', 'get long drape to cover clothing fastened at neck', 'staff member moistens hair', 'hair is sectioned']","['go to hair salon', 'hair is cut']",hair is cut,1
10,0.7142857142857143,"['go to hair salon', 'enter salon', 'go to reception desk', 'request haircut', 'wait to be called', 'when called, sit in chair', 'get long drape to cover clothing fastened at neck', 'staff member moistens hair', 'hair is sectioned', 'hair is cut']","['go to reception desk', 'evenness between sides is checked']",evenness between sides is checked,1
11,0.7857142857142857,"['go to hair salon', 'enter salon', 'go to reception desk', 'request haircut', 'wait to be called', 'when called, sit in chair', 'get long drape to cover clothing fastened at neck', 'staff member moistens hair', 'hair is sectioned', 'hair is cut', 'evenness between sides is checked']","['look in mirror, remove drape', 'request haircut']","look in mirror, remove drape",0
12,0.8571428571428571,"['go to hair salon', 'enter salon', 'go to reception desk', 'request haircut', 'wait to be called', 'when called, sit in chair', 'get long drape to cover clothing fastened at neck', 'staff member moistens hair', 'hair is sectioned', 'hair is cut', 'evenness between sides is checked', 'look in mirror, remove drape']","['approve haircut', 'staff member moistens hair']",approve haircut,0
13,0.9285714285714286,"['go to hair salon', 'enter salon', 'go to reception desk', 'request haircut', 'wait to be called', 'when called, sit in chair', 'get long drape to cover clothing fastened at neck', 'staff member moistens hair', 'hair is sectioned', 'hair is cut', 'evenness between sides is checked', 'look in mirror, remove drape', 'approve haircut']","['thank staff', 'request haircut']",thank staff,0
0,0.0,[],"['Talk with hairdresser about what style and cut you want', 'Do research on the style you would like']",Do research on the style you would like,1
1,0.1,['Do research on the style you would like'],"['Call salon and make an appointment', 'Wait patiently while your hair is being cut and styled']",Call salon and make an appointment,0
2,0.2,"['Do research on the style you would like', 'Call salon and make an appointment']","['Go to your hair appointment', 'When finished thank the stylist']",Go to your hair appointment,0
3,0.3,"['Do research on the style you would like', 'Call salon and make an appointment', 'Go to your hair appointment']","['When finished thank the stylist', 'Talk with hairdresser about what style and cut you want']",Talk with hairdresser about what style and cut you want,1
4,0.4,"['Do research on the style you would like', 'Call salon and make an appointment', 'Go to your hair appointment', 'Talk with hairdresser about what style and cut you want']","['Wait patiently while your hair is being cut and styled', 'Call salon and make an appointment']",Wait patiently while your hair is being cut and styled,0
5,0.5,"['Do research on the style you would like', 'Call salon and make an appointment', 'Go to your hair appointment', 'Talk with hairdresser about what style and cut you want', 'Wait patiently while your hair is being cut and styled']","['Go to your hair appointment', 'When finished thank the stylist']",When finished thank the stylist,1
6,0.6,"['Do research on the style you would like', 'Call salon and make an appointment', 'Go to your hair appointment', 'Talk with hairdresser about what style and cut you want', 'Wait patiently while your hair is being cut and styled', 'When finished thank the stylist']","['Go to front counter', 'Call salon and make an appointment']",Go to front counter,0
7,0.7,"['Do research on the style you would like', 'Call salon and make an appointment', 'Go to your hair appointment', 'Talk with hairdresser about what style and cut you want', 'Wait patiently while your hair is being cut and styled', 'When finished thank the stylist', 'Go to front counter']","['Wait patiently while your hair is being cut and styled', 'Pay for the haircut']",Pay for the haircut,1
8,0.8,"['Do research on the style you would like', 'Call salon and make an appointment', 'Go to your hair appointment', 'Talk with hairdresser about what style and cut you want', 'Wait patiently while your hair is being cut and styled', 'When finished thank the stylist', 'Go to front counter', 'Pay for the haircut']","['Offer a small tip to your hair dresser', 'Call salon and make an appointment']",Offer a small tip to your hair dresser,0
9,0.9,"['Do research on the style you would like', 'Call salon and make an appointment', 'Go to your hair appointment', 'Talk with hairdresser about what style and cut you want', 'Wait patiently while your hair is being cut and styled', 'When finished thank the stylist', 'Go to front counter', 'Pay for the haircut', 'Offer a small tip to your hair dresser']","['Wait patiently while your hair is being cut and styled', 'Thank them']",Thank them,1
0,0.0,[],"['washing hair', 'entering salon']",entering salon,1
1,0.14285714285714285,['entering salon'],"['telling stylist how to cut hair.', 'paying for haircut']",telling stylist how to cut hair.,0
2,0.2857142857142857,"['entering salon', 'telling stylist how to cut hair.']","['sitting in seat', 'paying for haircut']",sitting in seat,0
3,0.42857142857142855,"['entering salon', 'telling stylist how to cut hair.', 'sitting in seat']","['washing hair', 'paying for haircut']",washing hair,0
4,0.5714285714285714,"['entering salon', 'telling stylist how to cut hair.', 'sitting in seat', 'washing hair']","['entering salon', 'having the stylist cut hair']",having the stylist cut hair,1
5,0.7142857142857143,"['entering salon', 'telling stylist how to cut hair.', 'sitting in seat', 'washing hair', 'having the stylist cut hair']","['telling stylist how to cut hair.', 'paying for haircut']",paying for haircut,1
6,0.8571428571428571,"['entering salon', 'telling stylist how to cut hair.', 'sitting in seat', 'washing hair', 'having the stylist cut hair', 'paying for haircut']","['telling stylist how to cut hair.', 'leaving the salon']",leaving the salon,1
0,0.0,[],"['Go to the hair cutting salon', 'Sit on the hair cutting seat']",Go to the hair cutting salon,0
1,0.2,['Go to the hair cutting salon'],"['Sit on the hair cutting seat', 'Tell the hair stylist that you need a haircut']",Tell the hair stylist that you need a haircut,1
2,0.4,"['Go to the hair cutting salon', 'Tell the hair stylist that you need a haircut']","['Choose a hairstyle that you want your hair to be cut', 'Let the hair stylist cut your hair']",Choose a hairstyle that you want your hair to be cut,0
3,0.6,"['Go to the hair cutting salon', 'Tell the hair stylist that you need a haircut', 'Choose a hairstyle that you want your hair to be cut']","['Sit on the hair cutting seat', 'Go to the hair cutting salon']",Sit on the hair cutting seat,0
4,0.8,"['Go to the hair cutting salon', 'Tell the hair stylist that you need a haircut', 'Choose a hairstyle that you want your hair to be cut', 'Sit on the hair cutting seat']","['Let the hair stylist cut your hair', 'Go to the hair cutting salon']",Let the hair stylist cut your hair,0
0,0.0,[],"['Wear old clothes', 'Wear a napkin like cloth around neck']",Wear old clothes,0
1,0.09090909090909091,['Wear old clothes'],"['Sit on chair in front of mirror', 'Go to Salon']",Go to Salon,1
2,0.18181818181818182,"['Wear old clothes', 'Go to Salon']","['Sit on chair in front of mirror', 'Ask barber for desired cut style']",Ask barber for desired cut style,1
3,0.2727272727272727,"['Wear old clothes', 'Go to Salon', 'Ask barber for desired cut style']","['Wear a napkin like cloth around neck', 'Pay the fees']",Wear a napkin like cloth around neck,0
4,0.36363636363636365,"['Wear old clothes', 'Go to Salon', 'Ask barber for desired cut style', 'Wear a napkin like cloth around neck']","['Sit on chair in front of mirror', 'Pay the fees']",Sit on chair in front of mirror,0
5,0.45454545454545453,"['Wear old clothes', 'Go to Salon', 'Ask barber for desired cut style', 'Wear a napkin like cloth around neck', 'Sit on chair in front of mirror']","['Let the Barber cut the hair', 'Pay the fees']",Let the Barber cut the hair,0
6,0.5454545454545454,"['Wear old clothes', 'Go to Salon', 'Ask barber for desired cut style', 'Wear a napkin like cloth around neck', 'Sit on chair in front of mirror', 'Let the Barber cut the hair']","['Ask barber for desired cut style', 'When finished remove the cloth']",When finished remove the cloth,1
7,0.6363636363636364,"['Wear old clothes', 'Go to Salon', 'Ask barber for desired cut style', 'Wear a napkin like cloth around neck', 'Sit on chair in front of mirror', 'Let the Barber cut the hair', 'When finished remove the cloth']","['Clean the pieces of hair on clothes', 'Enjoy the fresh look']",Clean the pieces of hair on clothes,0
8,0.7272727272727273,"['Wear old clothes', 'Go to Salon', 'Ask barber for desired cut style', 'Wear a napkin like cloth around neck', 'Sit on chair in front of mirror', 'Let the Barber cut the hair', 'When finished remove the cloth', 'Clean the pieces of hair on clothes']","['Go to Salon', 'Pay the fees']",Pay the fees,1
9,0.8181818181818182,"['Wear old clothes', 'Go to Salon', 'Ask barber for desired cut style', 'Wear a napkin like cloth around neck', 'Sit on chair in front of mirror', 'Let the Barber cut the hair', 'When finished remove the cloth', 'Clean the pieces of hair on clothes', 'Pay the fees']","['Take a shower', 'Sit on chair in front of mirror']",Take a shower,0
10,0.9090909090909091,"['Wear old clothes', 'Go to Salon', 'Ask barber for desired cut style', 'Wear a napkin like cloth around neck', 'Sit on chair in front of mirror', 'Let the Barber cut the hair', 'When finished remove the cloth', 'Clean the pieces of hair on clothes', 'Pay the fees', 'Take a shower']","['When finished remove the cloth', 'Enjoy the fresh look']",Enjoy the fresh look,1
0,0.0,[],"['Wait till their is an available barber.', 'Find out what kind of haircut you want.']",Find out what kind of haircut you want.,1
1,0.125,['Find out what kind of haircut you want.'],"['Go to barbershop.', 'Pay for haircut.']",Go to barbershop.,0
2,0.25,"['Find out what kind of haircut you want.', 'Go to barbershop.']","['Wait till their is an available barber.', 'Wait while barber cuts your hair.']",Wait till their is an available barber.,0
3,0.375,"['Find out what kind of haircut you want.', 'Go to barbershop.', 'Wait till their is an available barber.']","['Sit in chair.', 'Tip the barber.']",Sit in chair.,0
4,0.5,"['Find out what kind of haircut you want.', 'Go to barbershop.', 'Wait till their is an available barber.', 'Sit in chair.']","['Ask for haircut you want.', 'Pay for haircut.']",Ask for haircut you want.,0
5,0.625,"['Find out what kind of haircut you want.', 'Go to barbershop.', 'Wait till their is an available barber.', 'Sit in chair.', 'Ask for haircut you want.']","['Wait while barber cuts your hair.', 'Tip the barber.']",Wait while barber cuts your hair.,0
6,0.75,"['Find out what kind of haircut you want.', 'Go to barbershop.', 'Wait till their is an available barber.', 'Sit in chair.', 'Ask for haircut you want.', 'Wait while barber cuts your hair.']","['Pay for haircut.', 'Wait till their is an available barber.']",Pay for haircut.,0
7,0.875,"['Find out what kind of haircut you want.', 'Go to barbershop.', 'Wait till their is an available barber.', 'Sit in chair.', 'Ask for haircut you want.', 'Wait while barber cuts your hair.', 'Pay for haircut.']","['Sit in chair.', 'Tip the barber.']",Tip the barber.,1
0,0.0,[],"['Wash the head after hair cut', 'Go to the salon']",Go to the salon,1
1,0.125,['Go to the salon'],"['Beautician cuts your hair', 'Take the seat']",Take the seat,1
2,0.25,"['Go to the salon', 'Take the seat']","['Leave the salon', 'Choose the style of haircut you want']",Choose the style of haircut you want,1
3,0.375,"['Go to the salon', 'Take the seat', 'Choose the style of haircut you want']","['Beautician cuts your hair', 'Dry your hair']",Beautician cuts your hair,0
4,0.5,"['Go to the salon', 'Take the seat', 'Choose the style of haircut you want', 'Beautician cuts your hair']","['Wash the head after hair cut', 'Leave the salon']",Wash the head after hair cut,0
5,0.625,"['Go to the salon', 'Take the seat', 'Choose the style of haircut you want', 'Beautician cuts your hair', 'Wash the head after hair cut']","['Choose the style of haircut you want', 'Dry your hair']",Dry your hair,1
6,0.75,"['Go to the salon', 'Take the seat', 'Choose the style of haircut you want', 'Beautician cuts your hair', 'Wash the head after hair cut', 'Dry your hair']","['Go to the salon', 'Pay for the haircut']",Pay for the haircut,1
7,0.875,"['Go to the salon', 'Take the seat', 'Choose the style of haircut you want', 'Beautician cuts your hair', 'Wash the head after hair cut', 'Dry your hair', 'Pay for the haircut']","['Wash the head after hair cut', 'Leave the salon']",Leave the salon,1
0,0.0,[],"['Drive to the barber', 'Drive to the barber']",Drive to the barber,1
1,0.14285714285714285,['Drive to the barber'],"['Park your car and get out', 'Wait for your name to be called']",Park your car and get out,0
2,0.2857142857142857,"['Drive to the barber', 'Park your car and get out']","['Wait for your name to be called', 'Walk inside']",Walk inside,1
3,0.42857142857142855,"['Drive to the barber', 'Park your car and get out', 'Walk inside']","['Write your name on the sign in paper', 'Pay when the haircut is finished']",Write your name on the sign in paper,0
4,0.5714285714285714,"['Drive to the barber', 'Park your car and get out', 'Walk inside', 'Write your name on the sign in paper']","['Wait for your name to be called', 'Park your car and get out']",Wait for your name to be called,0
5,0.7142857142857143,"['Drive to the barber', 'Park your car and get out', 'Walk inside', 'Write your name on the sign in paper', 'Wait for your name to be called']","['Drive to the barber', 'Tell the barber what style you want']",Tell the barber what style you want,1
6,0.8571428571428571,"['Drive to the barber', 'Park your car and get out', 'Walk inside', 'Write your name on the sign in paper', 'Wait for your name to be called', 'Tell the barber what style you want']","['Pay when the haircut is finished', 'Walk inside']",Pay when the haircut is finished,0
0,0.0,[],"['Sit in chair', 'Call hair salon']",Call hair salon,1
1,0.1111111111111111,['Call hair salon'],"['Make appointment', 'Call hair salon']",Make appointment,0
2,0.2222222222222222,"['Call hair salon', 'Make appointment']","['Pay stylist', 'Wait for appointment']",Wait for appointment,1
3,0.3333333333333333,"['Call hair salon', 'Make appointment', 'Wait for appointment']","['Go to salon', 'Leave']",Go to salon,0
4,0.4444444444444444,"['Call hair salon', 'Make appointment', 'Wait for appointment', 'Go to salon']","['Call hair salon', 'Sit in chair']",Sit in chair,1
5,0.5555555555555556,"['Call hair salon', 'Make appointment', 'Wait for appointment', 'Go to salon', 'Sit in chair']","['Get hair cut', 'Make appointment']",Get hair cut,0
6,0.6666666666666666,"['Call hair salon', 'Make appointment', 'Wait for appointment', 'Go to salon', 'Sit in chair', 'Get hair cut']","['Call hair salon', 'Get out of chair']",Get out of chair,1
7,0.7777777777777778,"['Call hair salon', 'Make appointment', 'Wait for appointment', 'Go to salon', 'Sit in chair', 'Get hair cut', 'Get out of chair']","['Pay stylist', 'Wait for appointment']",Pay stylist,0
8,0.8888888888888888,"['Call hair salon', 'Make appointment', 'Wait for appointment', 'Go to salon', 'Sit in chair', 'Get hair cut', 'Get out of chair', 'Pay stylist']","['Leave', 'Sit in chair']",Leave,0
0,0.0,[],"['Decide which saloon to go , reach and step into it.', 'Get my hair cut in latest style.']","Decide which saloon to go , reach and step into it.",0
1,0.14285714285714285,"['Decide which saloon to go , reach and step into it.']","['See whether my regular barber is free and if he is engaged wait for him to finish his work', 'Tip the barber']",See whether my regular barber is free and if he is engaged wait for him to finish his work,0
2,0.2857142857142857,"['Decide which saloon to go , reach and step into it.', 'See whether my regular barber is free and if he is engaged wait for him to finish his work']","['Pay the amount', 'In the mean time read magazines for pictures first, then for jokes and news.']","In the mean time read magazines for pictures first, then for jokes and news.",1
3,0.42857142857142855,"['Decide which saloon to go , reach and step into it.', 'See whether my regular barber is free and if he is engaged wait for him to finish his work', 'In the mean time read magazines for pictures first, then for jokes and news.']","['Tip the barber', 'Get my hair cut in latest style.']",Get my hair cut in latest style.,1
4,0.5714285714285714,"['Decide which saloon to go , reach and step into it.', 'See whether my regular barber is free and if he is engaged wait for him to finish his work', 'In the mean time read magazines for pictures first, then for jokes and news.', 'Get my hair cut in latest style.']","['Pay the amount', 'Decide which saloon to go , reach and step into it.']",Pay the amount,0
5,0.7142857142857143,"['Decide which saloon to go , reach and step into it.', 'See whether my regular barber is free and if he is engaged wait for him to finish his work', 'In the mean time read magazines for pictures first, then for jokes and news.', 'Get my hair cut in latest style.', 'Pay the amount']","['Tip the barber', 'See whether my regular barber is free and if he is engaged wait for him to finish his work']",Tip the barber,0
6,0.8571428571428571,"['Decide which saloon to go , reach and step into it.', 'See whether my regular barber is free and if he is engaged wait for him to finish his work', 'In the mean time read magazines for pictures first, then for jokes and news.', 'Get my hair cut in latest style.', 'Pay the amount', 'Tip the barber']","['In the mean time read magazines for pictures first, then for jokes and news.', 'Leave the saloon']",Leave the saloon,1
0,0.0,[],"['Get in car', 'Go inside']",Get in car,0
1,0.16666666666666666,['Get in car'],"['Ask if they can cut your hair now', 'Drive to Beauty Salon']",Drive to Beauty Salon,1
2,0.3333333333333333,"['Get in car', 'Drive to Beauty Salon']","['sit down in the chair', 'Go inside']",Go inside,1
3,0.5,"['Get in car', 'Drive to Beauty Salon', 'Go inside']","['after hair cut pay', 'Ask if they can cut your hair now']",Ask if they can cut your hair now,1
4,0.6666666666666666,"['Get in car', 'Drive to Beauty Salon', 'Go inside', 'Ask if they can cut your hair now']","['sit down in the chair', 'Get in car']",sit down in the chair,0
5,0.8333333333333334,"['Get in car', 'Drive to Beauty Salon', 'Go inside', 'Ask if they can cut your hair now', 'sit down in the chair']","['Go inside', 'after hair cut pay']",after hair cut pay,1
0,0.0,[],"['Dress to go out.', 'Explain desired cut to stylist.']",Dress to go out.,0
1,0.07692307692307693,['Dress to go out.'],"['Drive to salon or barber.', 'Drive home.']",Drive to salon or barber.,0
2,0.15384615384615385,"['Dress to go out.', 'Drive to salon or barber.']","['Return to barber chair.', 'Check in with desk person.']",Check in with desk person.,1
3,0.23076923076923078,"['Dress to go out.', 'Drive to salon or barber.', 'Check in with desk person.']","['Wait for name to be called.', 'Admire new self in mirror.']",Wait for name to be called.,0
4,0.3076923076923077,"['Dress to go out.', 'Drive to salon or barber.', 'Check in with desk person.', 'Wait for name to be called.']","['Drive home.', 'Explain desired cut to stylist.']",Explain desired cut to stylist.,1
5,0.38461538461538464,"['Dress to go out.', 'Drive to salon or barber.', 'Check in with desk person.', 'Wait for name to be called.', 'Explain desired cut to stylist.']","['Sit still as stylist cuts hair.', 'Go to sinks to have hair washed.']",Go to sinks to have hair washed.,1
6,0.46153846153846156,"['Dress to go out.', 'Drive to salon or barber.', 'Check in with desk person.', 'Wait for name to be called.', 'Explain desired cut to stylist.', 'Go to sinks to have hair washed.']","['Return to barber chair.', 'Dress to go out.']",Return to barber chair.,0
7,0.5384615384615384,"['Dress to go out.', 'Drive to salon or barber.', 'Check in with desk person.', 'Wait for name to be called.', 'Explain desired cut to stylist.', 'Go to sinks to have hair washed.', 'Return to barber chair.']","['Explain desired cut to stylist.', 'Sit still as stylist cuts hair.']",Sit still as stylist cuts hair.,1
8,0.6153846153846154,"['Dress to go out.', 'Drive to salon or barber.', 'Check in with desk person.', 'Wait for name to be called.', 'Explain desired cut to stylist.', 'Go to sinks to have hair washed.', 'Return to barber chair.', 'Sit still as stylist cuts hair.']","['Endure blow dry and styling.', 'Give stylist cash tip.']",Endure blow dry and styling.,0
9,0.6923076923076923,"['Dress to go out.', 'Drive to salon or barber.', 'Check in with desk person.', 'Wait for name to be called.', 'Explain desired cut to stylist.', 'Go to sinks to have hair washed.', 'Return to barber chair.', 'Sit still as stylist cuts hair.', 'Endure blow dry and styling.']","['Drive to salon or barber.', 'Admire new self in mirror.']",Admire new self in mirror.,1
10,0.7692307692307693,"['Dress to go out.', 'Drive to salon or barber.', 'Check in with desk person.', 'Wait for name to be called.', 'Explain desired cut to stylist.', 'Go to sinks to have hair washed.', 'Return to barber chair.', 'Sit still as stylist cuts hair.', 'Endure blow dry and styling.', 'Admire new self in mirror.']","['Drive home.', 'Pay bill.']",Pay bill.,1
11,0.8461538461538461,"['Dress to go out.', 'Drive to salon or barber.', 'Check in with desk person.', 'Wait for name to be called.', 'Explain desired cut to stylist.', 'Go to sinks to have hair washed.', 'Return to barber chair.', 'Sit still as stylist cuts hair.', 'Endure blow dry and styling.', 'Admire new self in mirror.', 'Pay bill.']","['Return to barber chair.', 'Give stylist cash tip.']",Give stylist cash tip.,1
12,0.9230769230769231,"['Dress to go out.', 'Drive to salon or barber.', 'Check in with desk person.', 'Wait for name to be called.', 'Explain desired cut to stylist.', 'Go to sinks to have hair washed.', 'Return to barber chair.', 'Sit still as stylist cuts hair.', 'Endure blow dry and styling.', 'Admire new self in mirror.', 'Pay bill.', 'Give stylist cash tip.']","['Return to barber chair.', 'Drive home.']",Drive home.,1
0,0.0,[],"['Pay hair stylist when finished', 'Make an appointment with your hair stylist']",Make an appointment with your hair stylist,1
1,0.16666666666666666,['Make an appointment with your hair stylist'],"['Go to salon for appointment', ""Sit in hair stylist's chair""]",Go to salon for appointment,0
2,0.3333333333333333,"['Make an appointment with your hair stylist', 'Go to salon for appointment']","['Pay hair stylist when finished', ""Sit in hair stylist's chair""]",Sit in hair stylist's chair,1
3,0.5,"['Make an appointment with your hair stylist', 'Go to salon for appointment', ""Sit in hair stylist's chair""]","['Leave salon', 'Tell the hair stylist what kind of cut you would like']",Tell the hair stylist what kind of cut you would like,1
4,0.6666666666666666,"['Make an appointment with your hair stylist', 'Go to salon for appointment', ""Sit in hair stylist's chair"", 'Tell the hair stylist what kind of cut you would like']","['Pay hair stylist when finished', 'Make an appointment with your hair stylist']",Pay hair stylist when finished,0
5,0.8333333333333334,"['Make an appointment with your hair stylist', 'Go to salon for appointment', ""Sit in hair stylist's chair"", 'Tell the hair stylist what kind of cut you would like', 'Pay hair stylist when finished']","['Make an appointment with your hair stylist', 'Leave salon']",Leave salon,1
0,0.0,[],"['Make an appointment with a beauty salon', 'Make an appointment with a beauty salon']",Make an appointment with a beauty salon,0
1,0.14285714285714285,['Make an appointment with a beauty salon'],"['Go to the appointment', 'Put on salon cape']",Go to the appointment,0
2,0.2857142857142857,"['Make an appointment with a beauty salon', 'Go to the appointment']","['Pay and Tip beautician', 'Sit at the chair']",Sit at the chair,1
3,0.42857142857142855,"['Make an appointment with a beauty salon', 'Go to the appointment', 'Sit at the chair']","['Pay and Tip beautician', 'Put on salon cape']",Put on salon cape,1
4,0.5714285714285714,"['Make an appointment with a beauty salon', 'Go to the appointment', 'Sit at the chair', 'Put on salon cape']","['Tell beautician how you want your hair cut', 'Go to the appointment']",Tell beautician how you want your hair cut,0
5,0.7142857142857143,"['Make an appointment with a beauty salon', 'Go to the appointment', 'Sit at the chair', 'Put on salon cape', 'Tell beautician how you want your hair cut']","['Get hair cut', 'Go to the appointment']",Get hair cut,0
6,0.8571428571428571,"['Make an appointment with a beauty salon', 'Go to the appointment', 'Sit at the chair', 'Put on salon cape', 'Tell beautician how you want your hair cut', 'Get hair cut']","['Sit at the chair', 'Pay and Tip beautician']",Pay and Tip beautician,1
0,0.0,[],"['Have apron put across you', 'Make appointment at salon']",Make appointment at salon,1
1,0.09090909090909091,['Make appointment at salon'],"['Go to salon at appointment time', 'Tell hairdresser what you want']",Go to salon at appointment time,0
2,0.18181818181818182,"['Make appointment at salon', 'Go to salon at appointment time']","['Wait to be called', 'Pay and tip hairdresser']",Wait to be called,0
