task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
2,0.2857142857142857,"['put dishes in sink', 'scrap off any food']","['take clean dishes out and put away in cabinet', 'rinse any grease or sticky stuff']",rinse any grease or sticky stuff,1
3,0.42857142857142855,"['put dishes in sink', 'scrap off any food', 'rinse any grease or sticky stuff']","['run dishwasher', 'put dishes in dishwasher']",put dishes in dishwasher,1
4,0.5714285714285714,"['put dishes in sink', 'scrap off any food', 'rinse any grease or sticky stuff', 'put dishes in dishwasher']","['add dish soap', 'put dishes in sink']",add dish soap,0
5,0.7142857142857143,"['put dishes in sink', 'scrap off any food', 'rinse any grease or sticky stuff', 'put dishes in dishwasher', 'add dish soap']","['rinse any grease or sticky stuff', 'run dishwasher']",run dishwasher,1
6,0.8571428571428571,"['put dishes in sink', 'scrap off any food', 'rinse any grease or sticky stuff', 'put dishes in dishwasher', 'add dish soap', 'run dishwasher']","['take clean dishes out and put away in cabinet', 'put dishes in dishwasher']",take clean dishes out and put away in cabinet,0
0,0.0,[],"['Fill the sink with hot water', 'turn off water']",Fill the sink with hot water,0
1,0.125,['Fill the sink with hot water'],"['place dishes in soapy water', 'Add dish soap while water is sill running']",Add dish soap while water is sill running,1
2,0.25,"['Fill the sink with hot water', 'Add dish soap while water is sill running']","['rinse and food off dishes', 'scrub with a dish rag']",rinse and food off dishes,0
3,0.375,"['Fill the sink with hot water', 'Add dish soap while water is sill running', 'rinse and food off dishes']","['turn off water', 'scrub with a dish rag']",turn off water,0
4,0.5,"['Fill the sink with hot water', 'Add dish soap while water is sill running', 'rinse and food off dishes', 'turn off water']","['place dishes in soapy water', 'Add dish soap while water is sill running']",place dishes in soapy water,0
5,0.625,"['Fill the sink with hot water', 'Add dish soap while water is sill running', 'rinse and food off dishes', 'turn off water', 'place dishes in soapy water']","['scrub with a dish rag', 'rinse and food off dishes']",scrub with a dish rag,0
6,0.75,"['Fill the sink with hot water', 'Add dish soap while water is sill running', 'rinse and food off dishes', 'turn off water', 'place dishes in soapy water', 'scrub with a dish rag']","['rinse in cold water', 'Fill the sink with hot water']",rinse in cold water,0
7,0.875,"['Fill the sink with hot water', 'Add dish soap while water is sill running', 'rinse and food off dishes', 'turn off water', 'place dishes in soapy water', 'scrub with a dish rag', 'rinse in cold water']","['place dishes in soapy water', 'place in dish drainer']",place in dish drainer,1
0,0.0,[],"['Put dirty dishes in soapy water', 'Fill kitchen sink with dish soap and warm water']",Fill kitchen sink with dish soap and warm water,1
1,0.14285714285714285,['Fill kitchen sink with dish soap and warm water'],"['Put dirty dishes in soapy water', 'Rinse dishes with warm water']",Put dirty dishes in soapy water,0
2,0.2857142857142857,"['Fill kitchen sink with dish soap and warm water', 'Put dirty dishes in soapy water']","['Rinse dishes with warm water', 'Let soak for 10-15 minutes']",Let soak for 10-15 minutes,1
3,0.42857142857142855,"['Fill kitchen sink with dish soap and warm water', 'Put dirty dishes in soapy water', 'Let soak for 10-15 minutes']","['Put dishes in rack to dry', 'Scrub dishes with sponge']",Scrub dishes with sponge,1
4,0.5714285714285714,"['Fill kitchen sink with dish soap and warm water', 'Put dirty dishes in soapy water', 'Let soak for 10-15 minutes', 'Scrub dishes with sponge']","['Set into empty side of sink', 'Fill kitchen sink with dish soap and warm water']",Set into empty side of sink,0
5,0.7142857142857143,"['Fill kitchen sink with dish soap and warm water', 'Put dirty dishes in soapy water', 'Let soak for 10-15 minutes', 'Scrub dishes with sponge', 'Set into empty side of sink']","['Rinse dishes with warm water', 'Put dirty dishes in soapy water']",Rinse dishes with warm water,0
6,0.8571428571428571,"['Fill kitchen sink with dish soap and warm water', 'Put dirty dishes in soapy water', 'Let soak for 10-15 minutes', 'Scrub dishes with sponge', 'Set into empty side of sink', 'Rinse dishes with warm water']","['Put dishes in rack to dry', 'Scrub dishes with sponge']",Put dishes in rack to dry,0
0,0.0,[],"['Run hot water in sink.', 'Put away when dry.']",Run hot water in sink.,0
1,0.14285714285714285,['Run hot water in sink.'],"['Add dish soap.', 'Place in draining rack.']",Add dish soap.,0
2,0.2857142857142857,"['Run hot water in sink.', 'Add dish soap.']","['Place in draining rack.', 'Place dirty dishes in water.']",Place dirty dishes in water.,1
3,0.42857142857142855,"['Run hot water in sink.', 'Add dish soap.', 'Place dirty dishes in water.']","['Put away when dry.', 'Use sponge to scrub dishes.']",Use sponge to scrub dishes.,1
4,0.5714285714285714,"['Run hot water in sink.', 'Add dish soap.', 'Place dirty dishes in water.', 'Use sponge to scrub dishes.']","['Add dish soap.', 'Rinse off with hot water.']",Rinse off with hot water.,1
5,0.7142857142857143,"['Run hot water in sink.', 'Add dish soap.', 'Place dirty dishes in water.', 'Use sponge to scrub dishes.', 'Rinse off with hot water.']","['Place dirty dishes in water.', 'Place in draining rack.']",Place in draining rack.,1
6,0.8571428571428571,"['Run hot water in sink.', 'Add dish soap.', 'Place dirty dishes in water.', 'Use sponge to scrub dishes.', 'Rinse off with hot water.', 'Place in draining rack.']","['Put away when dry.', 'Run hot water in sink.']",Put away when dry.,0
0,0.0,[],"['Open diswasher', 'Put detergent into detergent compartment']",Open diswasher,0
1,0.16666666666666666,['Open diswasher'],"['Open diswasher', 'Use the sink to rInse excess food off of any dishes']",Use the sink to rInse excess food off of any dishes,1
2,0.3333333333333333,"['Open diswasher', 'Use the sink to rInse excess food off of any dishes']","['Close dishwasher', 'Place dishes in dishwasher']",Place dishes in dishwasher,1
3,0.5,"['Open diswasher', 'Use the sink to rInse excess food off of any dishes', 'Place dishes in dishwasher']","['Open diswasher', 'Put detergent into detergent compartment']",Put detergent into detergent compartment,1
4,0.6666666666666666,"['Open diswasher', 'Use the sink to rInse excess food off of any dishes', 'Place dishes in dishwasher', 'Put detergent into detergent compartment']","['Close dishwasher', 'Open diswasher']",Close dishwasher,0
5,0.8333333333333334,"['Open diswasher', 'Use the sink to rInse excess food off of any dishes', 'Place dishes in dishwasher', 'Put detergent into detergent compartment', 'Close dishwasher']","['When dishwasher is done, remove dishes and put them away', 'Place dishes in dishwasher']","When dishwasher is done, remove dishes and put them away",0
0,0.0,[],"['Gather all dishes', 'Rinse dishes with clean water']",Gather all dishes,0
1,0.16666666666666666,['Gather all dishes'],"['Put dishes into sink of warm soapy water', 'Put dishes into sink of warm soapy water']",Put dishes into sink of warm soapy water,1
2,0.3333333333333333,"['Gather all dishes', 'Put dishes into sink of warm soapy water']","['Set dishes in dish drain or drying mat', 'Wash dishes with a sponge or rag']",Wash dishes with a sponge or rag,1
3,0.5,"['Gather all dishes', 'Put dishes into sink of warm soapy water', 'Wash dishes with a sponge or rag']","['When dishes are dry put them away', 'Rinse dishes with clean water']",Rinse dishes with clean water,1
4,0.6666666666666666,"['Gather all dishes', 'Put dishes into sink of warm soapy water', 'Wash dishes with a sponge or rag', 'Rinse dishes with clean water']","['Gather all dishes', 'Set dishes in dish drain or drying mat']",Set dishes in dish drain or drying mat,1
5,0.8333333333333334,"['Gather all dishes', 'Put dishes into sink of warm soapy water', 'Wash dishes with a sponge or rag', 'Rinse dishes with clean water', 'Set dishes in dish drain or drying mat']","['Put dishes into sink of warm soapy water', 'When dishes are dry put them away']",When dishes are dry put them away,1
0,0.0,[],"['Grab a towel.', 'Gather dirty dishes.']",Gather dirty dishes.,1
1,0.125,['Gather dirty dishes.'],"['Turn off water.', 'Put dishes in the sink.']",Put dishes in the sink.,1
2,0.25,"['Gather dirty dishes.', 'Put dishes in the sink.']","[""Plug sink's drain."", 'Run hot water over dishes.']",Plug sink's drain.,0
3,0.375,"['Gather dirty dishes.', 'Put dishes in the sink.', ""Plug sink's drain.""]","['Allow dishes to soak.', 'Pour a small amount of dish liquid over dishes.']",Pour a small amount of dish liquid over dishes.,1
