task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
4,0.5714285714285714,"['Pick out the kind of pizza you want', 'Call the pizza place', 'Order the pizza', 'Answer the door']","['Call the pizza place', 'Pay for the pizza']",Pay for the pizza,1
5,0.7142857142857143,"['Pick out the kind of pizza you want', 'Call the pizza place', 'Order the pizza', 'Answer the door', 'Pay for the pizza']","['Call the pizza place', 'Take the pizza']",Take the pizza,1
6,0.8571428571428571,"['Pick out the kind of pizza you want', 'Call the pizza place', 'Order the pizza', 'Answer the door', 'Pay for the pizza', 'Take the pizza']","['Order the pizza', 'Eat the pizza']",Eat the pizza,1
0,0.0,[],"['SEARCH THE PIZZA CORNER CONTACT NUMBER', 'MAKE A CALL']",SEARCH THE PIZZA CORNER CONTACT NUMBER,0
1,0.16666666666666666,['SEARCH THE PIZZA CORNER CONTACT NUMBER'],"['ORDER A PIZZA', 'MAKE A CALL']",MAKE A CALL,1
2,0.3333333333333333,"['SEARCH THE PIZZA CORNER CONTACT NUMBER', 'MAKE A CALL']","['ENQUIRE ABOUT VARIETY OF PIZZA', 'ORDER A PIZZA']",ENQUIRE ABOUT VARIETY OF PIZZA,0
3,0.5,"['SEARCH THE PIZZA CORNER CONTACT NUMBER', 'MAKE A CALL', 'ENQUIRE ABOUT VARIETY OF PIZZA']","['MAKE AN ENQUIRY ABOUT PRICE OF A PIZZA', 'SEARCH THE PIZZA CORNER CONTACT NUMBER']",MAKE AN ENQUIRY ABOUT PRICE OF A PIZZA,0
4,0.6666666666666666,"['SEARCH THE PIZZA CORNER CONTACT NUMBER', 'MAKE A CALL', 'ENQUIRE ABOUT VARIETY OF PIZZA', 'MAKE AN ENQUIRY ABOUT PRICE OF A PIZZA']","['ORDER A PIZZA', 'SEARCH THE PIZZA CORNER CONTACT NUMBER']",ORDER A PIZZA,0
5,0.8333333333333334,"['SEARCH THE PIZZA CORNER CONTACT NUMBER', 'MAKE A CALL', 'ENQUIRE ABOUT VARIETY OF PIZZA', 'MAKE AN ENQUIRY ABOUT PRICE OF A PIZZA', 'ORDER A PIZZA']","['CUT A CALL', 'SEARCH THE PIZZA CORNER CONTACT NUMBER']",CUT A CALL,0
0,0.0,[],"['Find a pizza place that you like', 'Pay for your pizza at the counter']",Find a pizza place that you like,0
1,0.125,['Find a pizza place that you like'],"['Decide what kind of pizza you want to eat', 'If pizza is delivered pay the driver and offer small tip']",Decide what kind of pizza you want to eat,0
2,0.25,"['Find a pizza place that you like', 'Decide what kind of pizza you want to eat']","['Wait for your pizza to be delivered or wait for your order in the store', 'Call pizza place or drive there and go in']",Call pizza place or drive there and go in,1
3,0.375,"['Find a pizza place that you like', 'Decide what kind of pizza you want to eat', 'Call pizza place or drive there and go in']","['Enjoy your pizza', 'Tell them what kind of pizza you want and what topping you want']",Tell them what kind of pizza you want and what topping you want,1
4,0.5,"['Find a pizza place that you like', 'Decide what kind of pizza you want to eat', 'Call pizza place or drive there and go in', 'Tell them what kind of pizza you want and what topping you want']","['Decide what kind of pizza you want to eat', 'Wait for your pizza to be delivered or wait for your order in the store']",Wait for your pizza to be delivered or wait for your order in the store,1
5,0.625,"['Find a pizza place that you like', 'Decide what kind of pizza you want to eat', 'Call pizza place or drive there and go in', 'Tell them what kind of pizza you want and what topping you want', 'Wait for your pizza to be delivered or wait for your order in the store']","['Pay for your pizza at the counter', 'Find a pizza place that you like']",Pay for your pizza at the counter,0
6,0.75,"['Find a pizza place that you like', 'Decide what kind of pizza you want to eat', 'Call pizza place or drive there and go in', 'Tell them what kind of pizza you want and what topping you want', 'Wait for your pizza to be delivered or wait for your order in the store', 'Pay for your pizza at the counter']","['Decide what kind of pizza you want to eat', 'If pizza is delivered pay the driver and offer small tip']",If pizza is delivered pay the driver and offer small tip,1
7,0.875,"['Find a pizza place that you like', 'Decide what kind of pizza you want to eat', 'Call pizza place or drive there and go in', 'Tell them what kind of pizza you want and what topping you want', 'Wait for your pizza to be delivered or wait for your order in the store', 'Pay for your pizza at the counter', 'If pizza is delivered pay the driver and offer small tip']","['Enjoy your pizza', 'Tell them what kind of pizza you want and what topping you want']",Enjoy your pizza,0
0,0.0,[],"['Go to the pizza place', 'picking the type of pizza you want']",Go to the pizza place,0
1,0.2,['Go to the pizza place'],"['paying for the pizza', 'picking the type of pizza you want']",picking the type of pizza you want,1
2,0.4,"['Go to the pizza place', 'picking the type of pizza you want']","['waiting for the pizza to cook', 'telling the cashier what you want']",telling the cashier what you want,1
3,0.6,"['Go to the pizza place', 'picking the type of pizza you want', 'telling the cashier what you want']","['Go to the pizza place', 'paying for the pizza']",paying for the pizza,1
4,0.8,"['Go to the pizza place', 'picking the type of pizza you want', 'telling the cashier what you want', 'paying for the pizza']","['picking the type of pizza you want', 'waiting for the pizza to cook']",waiting for the pizza to cook,1
0,0.0,[],"['Decide what size pizza you want', 'Pay the delivery person']",Decide what size pizza you want,0
1,0.14285714285714285,['Decide what size pizza you want'],"['Decide  what pizza toppings you want', 'Tell them what you want']",Decide  what pizza toppings you want,0
2,0.2857142857142857,"['Decide what size pizza you want', 'Decide  what pizza toppings you want']","['Pay the delivery person', 'Get phone']",Get phone,1
3,0.42857142857142855,"['Decide what size pizza you want', 'Decide  what pizza toppings you want', 'Get phone']","['Dial the pizza parlor', 'Wait for it']",Dial the pizza parlor,0
4,0.5714285714285714,"['Decide what size pizza you want', 'Decide  what pizza toppings you want', 'Get phone', 'Dial the pizza parlor']","['Tell them what you want', 'Decide what size pizza you want']",Tell them what you want,0
5,0.7142857142857143,"['Decide what size pizza you want', 'Decide  what pizza toppings you want', 'Get phone', 'Dial the pizza parlor', 'Tell them what you want']","['Get phone', 'Wait for it']",Wait for it,1
6,0.8571428571428571,"['Decide what size pizza you want', 'Decide  what pizza toppings you want', 'Get phone', 'Dial the pizza parlor', 'Tell them what you want', 'Wait for it']","['Dial the pizza parlor', 'Pay the delivery person']",Pay the delivery person,1
0,0.0,[],"['Choose your toppings', 'Look up pizza online']",Look up pizza online,1
1,0.14285714285714285,['Look up pizza online'],"['Order the pizza online', 'Choose the type of pizza that you are going to order']",Choose the type of pizza that you are going to order,1
2,0.2857142857142857,"['Look up pizza online', 'Choose the type of pizza that you are going to order']","['Pay for your order using your credit card', 'Choose your toppings']",Choose your toppings,1
3,0.42857142857142855,"['Look up pizza online', 'Choose the type of pizza that you are going to order', 'Choose your toppings']","['Eat the pizza', 'Order the pizza online']",Order the pizza online,1
4,0.5714285714285714,"['Look up pizza online', 'Choose the type of pizza that you are going to order', 'Choose your toppings', 'Order the pizza online']","['Choose the type of pizza that you are going to order', 'Pay for your order using your credit card']",Pay for your order using your credit card,1
5,0.7142857142857143,"['Look up pizza online', 'Choose the type of pizza that you are going to order', 'Choose your toppings', 'Order the pizza online', 'Pay for your order using your credit card']","['Choose your toppings', 'Have the pizza delivered to your house']",Have the pizza delivered to your house,1
6,0.8571428571428571,"['Look up pizza online', 'Choose the type of pizza that you are going to order', 'Choose your toppings', 'Order the pizza online', 'Pay for your order using your credit card', 'Have the pizza delivered to your house']","['Choose the type of pizza that you are going to order', 'Eat the pizza']",Eat the pizza,1
0,0.0,[],"['Decide on toppings and size.', 'Go online or find paper menus.']",Go online or find paper menus.,1
1,0.1111111111111111,['Go online or find paper menus.'],"['Decide on toppings and size.', 'Choose a location.']",Choose a location.,1
2,0.2222222222222222,"['Go online or find paper menus.', 'Choose a location.']","['Decide on toppings and size.', 'Read the menu.']",Read the menu.,1
3,0.3333333333333333,"['Go online or find paper menus.', 'Choose a location.', 'Read the menu.']","['Go online or find paper menus.', 'Check the prices.']",Check the prices.,1
4,0.4444444444444444,"['Go online or find paper menus.', 'Choose a location.', 'Read the menu.', 'Check the prices.']","['Decide on toppings and size.', 'Go online or find paper menus.']",Decide on toppings and size.,0
5,0.5555555555555556,"['Go online or find paper menus.', 'Choose a location.', 'Read the menu.', 'Check the prices.', 'Decide on toppings and size.']","['Go online or find paper menus.', 'Place call to pizza place.']",Place call to pizza place.,1
6,0.6666666666666666,"['Go online or find paper menus.', 'Choose a location.', 'Read the menu.', 'Check the prices.', 'Decide on toppings and size.', 'Place call to pizza place.']","['Tell person what you want.', 'Check the prices.']",Tell person what you want.,0
7,0.7777777777777778,"['Go online or find paper menus.', 'Choose a location.', 'Read the menu.', 'Check the prices.', 'Decide on toppings and size.', 'Place call to pizza place.', 'Tell person what you want.']","['Read the menu.', 'Decide on delivery or pick up']",Decide on delivery or pick up,1
8,0.8888888888888888,"['Go online or find paper menus.', 'Choose a location.', 'Read the menu.', 'Check the prices.', 'Decide on toppings and size.', 'Place call to pizza place.', 'Tell person what you want.', 'Decide on delivery or pick up']","['Check the prices.', 'End call.']",End call.,1
0,0.0,[],"['Select pizza as per requirement', 'Look for pizza restaurant phone number in directory']",Look for pizza restaurant phone number in directory,1
1,0.125,['Look for pizza restaurant phone number in directory'],"['Look for pizza restaurant phone number in directory', 'Dial the number']",Dial the number,1
2,0.25,"['Look for pizza restaurant phone number in directory', 'Dial the number']","['Ask for menu items', 'Ask for prompt delivery']",Ask for menu items,0
3,0.375,"['Look for pizza restaurant phone number in directory', 'Dial the number', 'Ask for menu items']","['Select pizza as per requirement', 'Look for pizza restaurant phone number in directory']",Select pizza as per requirement,0
4,0.5,"['Look for pizza restaurant phone number in directory', 'Dial the number', 'Ask for menu items', 'Select pizza as per requirement']","['Order it', 'Ask for prompt delivery']",Order it,0
5,0.625,"['Look for pizza restaurant phone number in directory', 'Dial the number', 'Ask for menu items', 'Select pizza as per requirement', 'Order it']","['Give your address and phone number', 'Ask for menu items']",Give your address and phone number,0
6,0.75,"['Look for pizza restaurant phone number in directory', 'Dial the number', 'Ask for menu items', 'Select pizza as per requirement', 'Order it', 'Give your address and phone number']","['Ask for prompt delivery', 'Ask for menu items']",Ask for prompt delivery,0
7,0.875,"['Look for pizza restaurant phone number in directory', 'Dial the number', 'Ask for menu items', 'Select pizza as per requirement', 'Order it', 'Give your address and phone number', 'Ask for prompt delivery']","['Ask for menu items', 'Put the phone receiver down']",Put the phone receiver down,1
0,0.0,[],"['Find your suitable pizza place in directory.', 'Dial for a pizza']",Find your suitable pizza place in directory.,0
1,0.125,['Find your suitable pizza place in directory.'],"['Find your suitable pizza place in directory.', 'Dial for a pizza']",Dial for a pizza,1
2,0.25,"['Find your suitable pizza place in directory.', 'Dial for a pizza']","['Whether cheese to be added or not or extra added', 'State whether you want a veg / non-veg pizza']",State whether you want a veg / non-veg pizza,1
3,0.375,"['Find your suitable pizza place in directory.', 'Dial for a pizza', 'State whether you want a veg / non-veg pizza']","['Find your suitable pizza place in directory.', 'State what all to be added on it']",State what all to be added on it,1
4,0.5,"['Find your suitable pizza place in directory.', 'Dial for a pizza', 'State whether you want a veg / non-veg pizza', 'State what all to be added on it']","['Find your suitable pizza place in directory.', 'Whether cheese to be added or not or extra added']",Whether cheese to be added or not or extra added,1
5,0.625,"['Find your suitable pizza place in directory.', 'Dial for a pizza', 'State whether you want a veg / non-veg pizza', 'State what all to be added on it', 'Whether cheese to be added or not or extra added']","['After arrived pay for it and enjoy eating.', 'State also which one can be added extra - egg/cheese/olives/pepperoni etc.,']","State also which one can be added extra - egg/cheese/olives/pepperoni etc.,",1
6,0.75,"['Find your suitable pizza place in directory.', 'Dial for a pizza', 'State whether you want a veg / non-veg pizza', 'State what all to be added on it', 'Whether cheese to be added or not or extra added', 'State also which one can be added extra - egg/cheese/olives/pepperoni etc.,']","['State whether you want a veg / non-veg pizza', 'wait for the pizza to be delivered.']",wait for the pizza to be delivered.,1
7,0.875,"['Find your suitable pizza place in directory.', 'Dial for a pizza', 'State whether you want a veg / non-veg pizza', 'State what all to be added on it', 'Whether cheese to be added or not or extra added', 'State also which one can be added extra - egg/cheese/olives/pepperoni etc.,', 'wait for the pizza to be delivered.']","['Whether cheese to be added or not or extra added', 'After arrived pay for it and enjoy eating.']",After arrived pay for it and enjoy eating.,1
0,0.0,[],"['Decide what kind of pizza you want.', 'Decide what kind of pizza you want.']",Decide what kind of pizza you want.,0
1,0.16666666666666666,['Decide what kind of pizza you want.'],"['Find the number of the pizza place you want to order from.', 'Find the number of the pizza place you want to order from.']",Find the number of the pizza place you want to order from.,1
2,0.3333333333333333,"['Decide what kind of pizza you want.', 'Find the number of the pizza place you want to order from.']","['Call the pizza place.', 'Wait for delivery driver.']",Call the pizza place.,0
3,0.5,"['Decide what kind of pizza you want.', 'Find the number of the pizza place you want to order from.', 'Call the pizza place.']","['Order your pizza.', 'Decide what kind of pizza you want.']",Order your pizza.,0
4,0.6666666666666666,"['Decide what kind of pizza you want.', 'Find the number of the pizza place you want to order from.', 'Call the pizza place.', 'Order your pizza.']","['Wait for delivery driver.', 'Find the number of the pizza place you want to order from.']",Wait for delivery driver.,0
5,0.8333333333333334,"['Decide what kind of pizza you want.', 'Find the number of the pizza place you want to order from.', 'Call the pizza place.', 'Order your pizza.', 'Wait for delivery driver.']","['Pay for pizza and tip driver.', 'Decide what kind of pizza you want.']",Pay for pizza and tip driver.,0
0,0.0,[],"['Wait for delivery guy', 'Call pizza place']",Call pizza place,1
1,0.2,['Call pizza place'],"['Eat your pizza', 'Order what you want']",Order what you want,1
2,0.4,"['Call pizza place', 'Order what you want']","['Eat your pizza', 'Wait for delivery guy']",Wait for delivery guy,1
3,0.6,"['Call pizza place', 'Order what you want', 'Wait for delivery guy']","['Call pizza place', 'Pay the delivery guy']",Pay the delivery guy,1
4,0.8,"['Call pizza place', 'Order what you want', 'Wait for delivery guy', 'Pay the delivery guy']","['Call pizza place', 'Eat your pizza']",Eat your pizza,1
0,0.0,[],"['Choose pizza', 'Sit down and eat pizza']",Choose pizza,0
1,0.16666666666666666,['Choose pizza'],"['Get phone', 'Pay him']",Get phone,0
2,0.3333333333333333,"['Choose pizza', 'Get phone']","['Pay him', 'Call order in']",Call order in,1
3,0.5,"['Choose pizza', 'Get phone', 'Call order in']","['Wait for delivery guy', 'Choose pizza']",Wait for delivery guy,0
4,0.6666666666666666,"['Choose pizza', 'Get phone', 'Call order in', 'Wait for delivery guy']","['Pay him', 'Get phone']",Pay him,0
5,0.8333333333333334,"['Choose pizza', 'Get phone', 'Call order in', 'Wait for delivery guy', 'Pay him']","['Get phone', 'Sit down and eat pizza']",Sit down and eat pizza,1
0,0.0,[],"['Decide on toppings and pizza type.', 'Pay for pizza.']",Decide on toppings and pizza type.,0
1,0.14285714285714285,['Decide on toppings and pizza type.'],"['Pay for pizza.', 'Place phone call to pizza shop/']",Place phone call to pizza shop/,1
2,0.2857142857142857,"['Decide on toppings and pizza type.', 'Place phone call to pizza shop/']","['Order pizza.', 'Return home with pizza.']",Order pizza.,0
3,0.42857142857142855,"['Decide on toppings and pizza type.', 'Place phone call to pizza shop/', 'Order pizza.']","['Eat and enjoy.', 'Proceed to pizza shop.']",Proceed to pizza shop.,1
4,0.5714285714285714,"['Decide on toppings and pizza type.', 'Place phone call to pizza shop/', 'Order pizza.', 'Proceed to pizza shop.']","['Eat and enjoy.', 'Pay for pizza.']",Pay for pizza.,1
5,0.7142857142857143,"['Decide on toppings and pizza type.', 'Place phone call to pizza shop/', 'Order pizza.', 'Proceed to pizza shop.', 'Pay for pizza.']","['Order pizza.', 'Return home with pizza.']",Return home with pizza.,1
6,0.8571428571428571,"['Decide on toppings and pizza type.', 'Place phone call to pizza shop/', 'Order pizza.', 'Proceed to pizza shop.', 'Pay for pizza.', 'Return home with pizza.']","['Eat and enjoy.', 'Place phone call to pizza shop/']",Eat and enjoy.,0
0,0.0,[],"['Enter the pizza corner', 'Enter the pizza corner']",Enter the pizza corner,0
1,0.14285714285714285,['Enter the pizza corner'],"['Order two pizzas', 'Get into the chair']",Get into the chair,1
2,0.2857142857142857,"['Enter the pizza corner', 'Get into the chair']","['Pay the bill', 'Call the waiter']",Call the waiter,1
3,0.42857142857142855,"['Enter the pizza corner', 'Get into the chair', 'Call the waiter']","['Enter the pizza corner', 'Order two pizzas']",Order two pizzas,1
4,0.5714285714285714,"['Enter the pizza corner', 'Get into the chair', 'Call the waiter', 'Order two pizzas']","['Get into the chair', 'Order some drinks']",Order some drinks,1
5,0.7142857142857143,"['Enter the pizza corner', 'Get into the chair', 'Call the waiter', 'Order two pizzas', 'Order some drinks']","['Pay the bill', 'Get into the chair']",Pay the bill,0
6,0.8571428571428571,"['Enter the pizza corner', 'Get into the chair', 'Call the waiter', 'Order two pizzas', 'Order some drinks', 'Pay the bill']","['Get into the chair', 'Tip the waiter']",Tip the waiter,1
0,0.0,[],"['Go online to look for coupons and search menu.', 'Pay delivery man and add a tip to the total.']",Go online to look for coupons and search menu.,0
1,0.1111111111111111,['Go online to look for coupons and search menu.'],"['Decide what kind of pizza everyone wants.', 'Wait with money.']",Decide what kind of pizza everyone wants.,0
2,0.2222222222222222,"['Go online to look for coupons and search menu.', 'Decide what kind of pizza everyone wants.']","['Call everyone down to eat.', 'Call phone number for local pizza place.']",Call phone number for local pizza place.,1
3,0.3333333333333333,"['Go online to look for coupons and search menu.', 'Decide what kind of pizza everyone wants.', 'Call phone number for local pizza place.']","['Go online to look for coupons and search menu.', 'Tell them the sizes and flavours desired.']",Tell them the sizes and flavours desired.,1
4,0.4444444444444444,"['Go online to look for coupons and search menu.', 'Decide what kind of pizza everyone wants.', 'Call phone number for local pizza place.', 'Tell them the sizes and flavours desired.']","['Call everyone down to eat.', 'Obtain order total and estimated delivery time.']",Obtain order total and estimated delivery time.,1
5,0.5555555555555556,"['Go online to look for coupons and search menu.', 'Decide what kind of pizza everyone wants.', 'Call phone number for local pizza place.', 'Tell them the sizes and flavours desired.', 'Obtain order total and estimated delivery time.']","['Call phone number for local pizza place.', 'Wait with money.']",Wait with money.,1
6,0.6666666666666666,"['Go online to look for coupons and search menu.', 'Decide what kind of pizza everyone wants.', 'Call phone number for local pizza place.', 'Tell them the sizes and flavours desired.', 'Obtain order total and estimated delivery time.', 'Wait with money.']","['Pay delivery man and add a tip to the total.', 'Tell them the sizes and flavours desired.']",Pay delivery man and add a tip to the total.,0
7,0.7777777777777778,"['Go online to look for coupons and search menu.', 'Decide what kind of pizza everyone wants.', 'Call phone number for local pizza place.', 'Tell them the sizes and flavours desired.', 'Obtain order total and estimated delivery time.', 'Wait with money.', 'Pay delivery man and add a tip to the total.']","['Tell them the sizes and flavours desired.', 'Take pizza into kitchen.']",Take pizza into kitchen.,1
8,0.8888888888888888,"['Go online to look for coupons and search menu.', 'Decide what kind of pizza everyone wants.', 'Call phone number for local pizza place.', 'Tell them the sizes and flavours desired.', 'Obtain order total and estimated delivery time.', 'Wait with money.', 'Pay delivery man and add a tip to the total.', 'Take pizza into kitchen.']","['Call everyone down to eat.', 'Go online to look for coupons and search menu.']",Call everyone down to eat.,0
0,0.0,[],"['Pay for pizza upon arrival', 'Find phone number for pizza restaurant']",Find phone number for pizza restaurant,1
1,0.16666666666666666,['Find phone number for pizza restaurant'],"['Tell them what kind of pizza you would like', 'Call the pizza restaurant']",Call the pizza restaurant,1
2,0.3333333333333333,"['Find phone number for pizza restaurant', 'Call the pizza restaurant']","['Tell them what kind of pizza you would like', 'Pay for pizza upon arrival']",Tell them what kind of pizza you would like,0
3,0.5,"['Find phone number for pizza restaurant', 'Call the pizza restaurant', 'Tell them what kind of pizza you would like']","['Find phone number for pizza restaurant', 'Tell them address for pizza to be delivered to']",Tell them address for pizza to be delivered to,1
4,0.6666666666666666,"['Find phone number for pizza restaurant', 'Call the pizza restaurant', 'Tell them what kind of pizza you would like', 'Tell them address for pizza to be delivered to']","['Wait for delivery', 'Call the pizza restaurant']",Wait for delivery,0
5,0.8333333333333334,"['Find phone number for pizza restaurant', 'Call the pizza restaurant', 'Tell them what kind of pizza you would like', 'Tell them address for pizza to be delivered to', 'Wait for delivery']","['Pay for pizza upon arrival', 'Tell them what kind of pizza you would like']",Pay for pizza upon arrival,0
0,0.0,[],"['get your phone', 'get your money ready']",get your phone,0
1,0.2,['get your phone'],"['get your money ready', 'call a pizza place']",call a pizza place,1
2,0.4,"['get your phone', 'call a pizza place']","['go pick it up', 'tell them what you want']",tell them what you want,1
3,0.6,"['get your phone', 'call a pizza place', 'tell them what you want']","['get your money ready', 'get your phone']",get your money ready,0
4,0.8,"['get your phone', 'call a pizza place', 'tell them what you want', 'get your money ready']","['go pick it up', 'call a pizza place']",go pick it up,0
0,0.0,[],"['Say the address', 'Take the mobile']",Take the mobile,1
1,0.14285714285714285,['Take the mobile'],"['Greet the shop keeper', 'Dial the number']",Dial the number,1
2,0.2857142857142857,"['Take the mobile', 'Dial the number']","['Say the address', 'Book the order']",Book the order,1
3,0.42857142857142855,"['Take the mobile', 'Dial the number', 'Book the order']","['Shopkeeper asks for the address', 'Greet the shop keeper']",Shopkeeper asks for the address,0
4,0.5714285714285714,"['Take the mobile', 'Dial the number', 'Book the order', 'Shopkeeper asks for the address']","['Say the address', 'Cut the call']",Say the address,0
5,0.7142857142857143,"['Take the mobile', 'Dial the number', 'Book the order', 'Shopkeeper asks for the address', 'Say the address']","['Dial the number', 'Greet the shop keeper']",Greet the shop keeper,1
6,0.8571428571428571,"['Take the mobile', 'Dial the number', 'Book the order', 'Shopkeeper asks for the address', 'Say the address', 'Greet the shop keeper']","['Book the order', 'Cut the call']",Cut the call,1
0,0.0,[],"['Hang up', 'Get the number for the pizza place']",Get the number for the pizza place,1
1,0.125,['Get the number for the pizza place'],"['Call the number', 'Specify if you want cheese-stuffed crust or not']",Call the number,0
2,0.25,"['Get the number for the pizza place', 'Call the number']","['Hang up', 'Say what size pizza you want']",Say what size pizza you want,1
3,0.375,"['Get the number for the pizza place', 'Call the number', 'Say what size pizza you want']","['Say what toppings you want on the pizza', 'Hang up']",Say what toppings you want on the pizza,0
4,0.5,"['Get the number for the pizza place', 'Call the number', 'Say what size pizza you want', 'Say what toppings you want on the pizza']","['Hang up', 'Specify if you want cheese-stuffed crust or not']",Specify if you want cheese-stuffed crust or not,1
5,0.625,"['Get the number for the pizza place', 'Call the number', 'Say what size pizza you want', 'Say what toppings you want on the pizza', 'Specify if you want cheese-stuffed crust or not']","['Say if you want it delivered or to pick it up', 'Say what size pizza you want']",Say if you want it delivered or to pick it up,0
6,0.75,"['Get the number for the pizza place', 'Call the number', 'Say what size pizza you want', 'Say what toppings you want on the pizza', 'Specify if you want cheese-stuffed crust or not', 'Say if you want it delivered or to pick it up']","['Get the price of the pizza', 'Say what size pizza you want']",Get the price of the pizza,0
7,0.875,"['Get the number for the pizza place', 'Call the number', 'Say what size pizza you want', 'Say what toppings you want on the pizza', 'Specify if you want cheese-stuffed crust or not', 'Say if you want it delivered or to pick it up', 'Get the price of the pizza']","['Hang up', 'Specify if you want cheese-stuffed crust or not']",Hang up,0
0,0.0,[],"['Find the number to the pizza delivery place.', 'Pay for pizza.']",Find the number to the pizza delivery place.,0
1,0.1111111111111111,['Find the number to the pizza delivery place.'],"['Call the number.', 'Open pizza.']",Call the number.,0
2,0.2222222222222222,"['Find the number to the pizza delivery place.', 'Call the number.']","[""Tell the worker what you'd like to order."", 'Tip if desired.']",Tell the worker what you'd like to order.,0
3,0.3333333333333333,"['Find the number to the pizza delivery place.', 'Call the number.', ""Tell the worker what you'd like to order.""]","['Eat.', 'Ask for the total price.']",Ask for the total price.,1
4,0.4444444444444444,"['Find the number to the pizza delivery place.', 'Call the number.', ""Tell the worker what you'd like to order."", 'Ask for the total price.']","['Call the number.', 'Wait for the pizza delivery person.']",Wait for the pizza delivery person.,1
5,0.5555555555555556,"['Find the number to the pizza delivery place.', 'Call the number.', ""Tell the worker what you'd like to order."", 'Ask for the total price.', 'Wait for the pizza delivery person.']","['Pay for pizza.', 'Open pizza.']",Pay for pizza.,0
6,0.6666666666666666,"['Find the number to the pizza delivery place.', 'Call the number.', ""Tell the worker what you'd like to order."", 'Ask for the total price.', 'Wait for the pizza delivery person.', 'Pay for pizza.']","['Eat.', 'Tip if desired.']",Tip if desired.,1
