task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
5,0.625,"['get directions to funeral home  or church the day before funeral', 'get dressed in formal clothing', 'place an umbrella in your car in case of bad weather', 'plan to arrive at least 15 minutes before start of funeral', 'drive to funeral home or church']","['enter the funeral home or church', 'place an umbrella in your car in case of bad weather']",enter the funeral home or church,0
6,0.75,"['get directions to funeral home  or church the day before funeral', 'get dressed in formal clothing', 'place an umbrella in your car in case of bad weather', 'plan to arrive at least 15 minutes before start of funeral', 'drive to funeral home or church', 'enter the funeral home or church']","['get dressed in formal clothing', 'politely greet the family and friends of the deceased']",politely greet the family and friends of the deceased,1
7,0.875,"['get directions to funeral home  or church the day before funeral', 'get dressed in formal clothing', 'place an umbrella in your car in case of bad weather', 'plan to arrive at least 15 minutes before start of funeral', 'drive to funeral home or church', 'enter the funeral home or church', 'politely greet the family and friends of the deceased']","['place an umbrella in your car in case of bad weather', 'find a seat and wait for the funeral to begin']",find a seat and wait for the funeral to begin,1
0,0.0,[],"['Get dressed in black', 'Give condolences to the family']",Get dressed in black,0
1,0.2,['Get dressed in black'],"['Give condolences to the family', 'Find out location of funeral']",Find out location of funeral,1
2,0.4,"['Get dressed in black', 'Find out location of funeral']","['Go to funeral in mode of transportation', 'Give condolences to the family']",Go to funeral in mode of transportation,0
3,0.6,"['Get dressed in black', 'Find out location of funeral', 'Go to funeral in mode of transportation']","['Get dressed in black', 'Be quiet during funeral']",Be quiet during funeral,1
4,0.8,"['Get dressed in black', 'Find out location of funeral', 'Go to funeral in mode of transportation', 'Be quiet during funeral']","['Get dressed in black', 'Give condolences to the family']",Give condolences to the family,1
0,0.0,[],"['Go inside.', 'Drive to funeral.']",Drive to funeral.,1
1,0.14285714285714285,['Drive to funeral.'],"['Express condolences to the family.', 'Find parking space.']",Find parking space.,1
2,0.2857142857142857,"['Drive to funeral.', 'Find parking space.']","['Listen to the service.', 'Go inside.']",Go inside.,1
3,0.42857142857142855,"['Drive to funeral.', 'Find parking space.', 'Go inside.']","['Express condolences to the family.', 'Find a seat.']",Find a seat.,1
4,0.5714285714285714,"['Drive to funeral.', 'Find parking space.', 'Go inside.', 'Find a seat.']","['Listen to the service.', 'Leave funeral.']",Listen to the service.,0
5,0.7142857142857143,"['Drive to funeral.', 'Find parking space.', 'Go inside.', 'Find a seat.', 'Listen to the service.']","['Drive to funeral.', 'Express condolences to the family.']",Express condolences to the family.,1
6,0.8571428571428571,"['Drive to funeral.', 'Find parking space.', 'Go inside.', 'Find a seat.', 'Listen to the service.', 'Express condolences to the family.']","['Leave funeral.', 'Drive to funeral.']",Leave funeral.,0
0,0.0,[],"['Wear something black', 'Go talk to the family of the one who passed away']",Wear something black,0
1,0.1,['Wear something black'],"['Wear something black', 'Drive to the funeral']",Drive to the funeral,1
2,0.2,"['Wear something black', 'Drive to the funeral']","['Sit in a seat', 'Go inside']",Go inside,1
3,0.3,"['Wear something black', 'Drive to the funeral', 'Go inside']","['Sign the guest book', 'Walk by the casket']",Sign the guest book,0
4,0.4,"['Wear something black', 'Drive to the funeral', 'Go inside', 'Sign the guest book']","['Drive to the funeral', 'Go talk to the family of the one who passed away']",Go talk to the family of the one who passed away,1
5,0.5,"['Wear something black', 'Drive to the funeral', 'Go inside', 'Sign the guest book', 'Go talk to the family of the one who passed away']","['Go inside', 'Sit in a seat']",Sit in a seat,1
6,0.6,"['Wear something black', 'Drive to the funeral', 'Go inside', 'Sign the guest book', 'Go talk to the family of the one who passed away', 'Sit in a seat']","['Listen to the service', 'Drive to the funeral']",Listen to the service,0
7,0.7,"['Wear something black', 'Drive to the funeral', 'Go inside', 'Sign the guest book', 'Go talk to the family of the one who passed away', 'Sit in a seat', 'Listen to the service']","['Walk by the casket', 'Wear something black']",Walk by the casket,0
8,0.8,"['Wear something black', 'Drive to the funeral', 'Go inside', 'Sign the guest book', 'Go talk to the family of the one who passed away', 'Sit in a seat', 'Listen to the service', 'Walk by the casket']","['Talk to the family', 'Go inside']",Talk to the family,0
9,0.9,"['Wear something black', 'Drive to the funeral', 'Go inside', 'Sign the guest book', 'Go talk to the family of the one who passed away', 'Sit in a seat', 'Listen to the service', 'Walk by the casket', 'Talk to the family']","['Get in your car', 'Go talk to the family of the one who passed away']",Get in your car,0
0,0.0,[],"['Gather a proper outfit that is generally dark in color, and formal', 'Find out the date and time of funeral from relatives, friends, family, or newspaper']","Find out the date and time of funeral from relatives, friends, family, or newspaper",1
1,0.14285714285714285,"['Find out the date and time of funeral from relatives, friends, family, or newspaper']","['Pray with the mourners', 'Make proper arrangements to allow yourself a couple hours of time for funeral']",Make proper arrangements to allow yourself a couple hours of time for funeral,1
2,0.2857142857142857,"['Find out the date and time of funeral from relatives, friends, family, or newspaper', 'Make proper arrangements to allow yourself a couple hours of time for funeral']","['Go inside and show your respects to the diseased', 'Gather a proper outfit that is generally dark in color, and formal']","Gather a proper outfit that is generally dark in color, and formal",1
3,0.42857142857142855,"['Find out the date and time of funeral from relatives, friends, family, or newspaper', 'Make proper arrangements to allow yourself a couple hours of time for funeral', 'Gather a proper outfit that is generally dark in color, and formal']","['Get dressed and drive to funeral home', 'Pray with the mourners']",Get dressed and drive to funeral home,0
4,0.5714285714285714,"['Find out the date and time of funeral from relatives, friends, family, or newspaper', 'Make proper arrangements to allow yourself a couple hours of time for funeral', 'Gather a proper outfit that is generally dark in color, and formal', 'Get dressed and drive to funeral home']","['Go inside and show your respects to the diseased', 'Find out the date and time of funeral from relatives, friends, family, or newspaper']",Go inside and show your respects to the diseased,0
5,0.7142857142857143,"['Find out the date and time of funeral from relatives, friends, family, or newspaper', 'Make proper arrangements to allow yourself a couple hours of time for funeral', 'Gather a proper outfit that is generally dark in color, and formal', 'Get dressed and drive to funeral home', 'Go inside and show your respects to the diseased']","['Gather a proper outfit that is generally dark in color, and formal', 'Pray with the mourners']",Pray with the mourners,1
6,0.8571428571428571,"['Find out the date and time of funeral from relatives, friends, family, or newspaper', 'Make proper arrangements to allow yourself a couple hours of time for funeral', 'Gather a proper outfit that is generally dark in color, and formal', 'Get dressed and drive to funeral home', 'Go inside and show your respects to the diseased', 'Pray with the mourners']","['Offer condolences', 'Gather a proper outfit that is generally dark in color, and formal']",Offer condolences,0
0,0.0,[],"['Putting on black clothes', 'Listening to eulogy']",Putting on black clothes,0
1,0.14285714285714285,['Putting on black clothes'],"['going into funeral home', 'Putting on black clothes']",going into funeral home,0
2,0.2857142857142857,"['Putting on black clothes', 'going into funeral home']","['Signing guestbook', 'Listening to eulogy']",Signing guestbook,0
3,0.42857142857142855,"['Putting on black clothes', 'going into funeral home', 'Signing guestbook']","['Listening to eulogy', 'Greeting people']",Greeting people,1
4,0.5714285714285714,"['Putting on black clothes', 'going into funeral home', 'Signing guestbook', 'Greeting people']","['going into funeral home', 'Sitting down']",Sitting down,1
5,0.7142857142857143,"['Putting on black clothes', 'going into funeral home', 'Signing guestbook', 'Greeting people', 'Sitting down']","['Listening to eulogy', 'Signing guestbook']",Listening to eulogy,0
6,0.8571428571428571,"['Putting on black clothes', 'going into funeral home', 'Signing guestbook', 'Greeting people', 'Sitting down', 'Listening to eulogy']","['Paying respects', 'Signing guestbook']",Paying respects,0
0,0.0,[],"['Dress respectfully.', 'Sit through service.']",Dress respectfully.,0
1,0.1,['Dress respectfully.'],"['Offer condolences.', 'Select mode of transportation']",Select mode of transportation,1
2,0.2,"['Dress respectfully.', 'Select mode of transportation']","['Arrive at funeral site.', 'Sit through service.']",Arrive at funeral site.,0
3,0.3,"['Dress respectfully.', 'Select mode of transportation', 'Arrive at funeral site.']","['Greet family of the deceased.', 'Pay your respects at casket.']",Greet family of the deceased.,0
4,0.4,"['Dress respectfully.', 'Select mode of transportation', 'Arrive at funeral site.', 'Greet family of the deceased.']","['Offer condolences.', 'Cry.']",Offer condolences.,0
5,0.5,"['Dress respectfully.', 'Select mode of transportation', 'Arrive at funeral site.', 'Greet family of the deceased.', 'Offer condolences.']","['Say goodbye to fellow mourners.', 'Sit through service.']",Sit through service.,1
6,0.6,"['Dress respectfully.', 'Select mode of transportation', 'Arrive at funeral site.', 'Greet family of the deceased.', 'Offer condolences.', 'Sit through service.']","['Pay your respects at casket.', 'Say goodbye to fellow mourners.']",Pay your respects at casket.,0
7,0.7,"['Dress respectfully.', 'Select mode of transportation', 'Arrive at funeral site.', 'Greet family of the deceased.', 'Offer condolences.', 'Sit through service.', 'Pay your respects at casket.']","['Say goodbye to fellow mourners.', 'Watch casket lowered in ground.']",Watch casket lowered in ground.,1
8,0.8,"['Dress respectfully.', 'Select mode of transportation', 'Arrive at funeral site.', 'Greet family of the deceased.', 'Offer condolences.', 'Sit through service.', 'Pay your respects at casket.', 'Watch casket lowered in ground.']","['Arrive at funeral site.', 'Cry.']",Cry.,1
9,0.9,"['Dress respectfully.', 'Select mode of transportation', 'Arrive at funeral site.', 'Greet family of the deceased.', 'Offer condolences.', 'Sit through service.', 'Pay your respects at casket.', 'Watch casket lowered in ground.', 'Cry.']","['Arrive at funeral site.', 'Say goodbye to fellow mourners.']",Say goodbye to fellow mourners.,1
0,0.0,[],"['get into vehicle', 'get into vehicle']",get into vehicle,0
1,0.2,['get into vehicle'],"['visit the casket', 'go to funeral home']",go to funeral home,1
2,0.4,"['get into vehicle', 'go to funeral home']","['pay your dues', 'leave the funeral home']",pay your dues,0
3,0.6,"['get into vehicle', 'go to funeral home', 'pay your dues']","['visit the casket', 'get into vehicle']",visit the casket,0
4,0.8,"['get into vehicle', 'go to funeral home', 'pay your dues', 'visit the casket']","['go to funeral home', 'leave the funeral home']",leave the funeral home,1
0,0.0,[],"['Dress in a black suite and polished shoes', 'When funeral is finished, convey condolences to the relatives of deceased']",Dress in a black suite and polished shoes,0
1,0.14285714285714285,['Dress in a black suite and polished shoes'],"['Wait for the funeral time', 'Go to the deceased house one hour before funeral time']",Go to the deceased house one hour before funeral time,1
2,0.2857142857142857,"['Dress in a black suite and polished shoes', 'Go to the deceased house one hour before funeral time']","['Stand calm', 'When funeral is finished, convey condolences to the relatives of deceased']",Stand calm,0
3,0.42857142857142855,"['Dress in a black suite and polished shoes', 'Go to the deceased house one hour before funeral time', 'Stand calm']","['Wait for the funeral time', 'Listen to the lecture']",Wait for the funeral time,0
4,0.5714285714285714,"['Dress in a black suite and polished shoes', 'Go to the deceased house one hour before funeral time', 'Stand calm', 'Wait for the funeral time']","['Go to the deceased house one hour before funeral time', 'When funeral is finished, convey condolences to the relatives of deceased']","When funeral is finished, convey condolences to the relatives of deceased",1
5,0.7142857142857143,"['Dress in a black suite and polished shoes', 'Go to the deceased house one hour before funeral time', 'Stand calm', 'Wait for the funeral time', 'When funeral is finished, convey condolences to the relatives of deceased']","['Dress in a black suite and polished shoes', 'Listen to the lecture']",Listen to the lecture,1
6,0.8571428571428571,"['Dress in a black suite and polished shoes', 'Go to the deceased house one hour before funeral time', 'Stand calm', 'Wait for the funeral time', 'When funeral is finished, convey condolences to the relatives of deceased', 'Listen to the lecture']","['Stand calm', 'Say good bye.']",Say good bye.,1
0,0.0,[],"['First confirm the news is it true or fake.', 'Get ready in black dress code or stick a black cloth on your coat visible to others.']",First confirm the news is it true or fake.,0
1,0.1,['First confirm the news is it true or fake.'],"['Then convey your deep grievance to the concern person over phone.', 'Get ready in black dress code or stick a black cloth on your coat visible to others.']",Then convey your deep grievance to the concern person over phone.,0
2,0.2,"['First confirm the news is it true or fake.', 'Then convey your deep grievance to the concern person over phone.']","['Get ready in black dress code or stick a black cloth on your coat visible to others.', 'Stand quiet head bowed down.']",Get ready in black dress code or stick a black cloth on your coat visible to others.,0
3,0.3,"['First confirm the news is it true or fake.', 'Then convey your deep grievance to the concern person over phone.', 'Get ready in black dress code or stick a black cloth on your coat visible to others.']","['Order for funeral ring.', 'Place the flowers on the box.']",Order for funeral ring.,0
4,0.4,"['First confirm the news is it true or fake.', 'Then convey your deep grievance to the concern person over phone.', 'Get ready in black dress code or stick a black cloth on your coat visible to others.', 'Order for funeral ring.']","['Go to the shop and pay.', 'Stand quiet head bowed down.']",Go to the shop and pay.,0
5,0.5,"['First confirm the news is it true or fake.', 'Then convey your deep grievance to the concern person over phone.', 'Get ready in black dress code or stick a black cloth on your coat visible to others.', 'Order for funeral ring.', 'Go to the shop and pay.']","['Convey your grievance to the concern people and go home.', 'Get the flowers.']",Get the flowers.,1
6,0.6,"['First confirm the news is it true or fake.', 'Then convey your deep grievance to the concern person over phone.', 'Get ready in black dress code or stick a black cloth on your coat visible to others.', 'Order for funeral ring.', 'Go to the shop and pay.', 'Get the flowers.']","['Stand quiet head bowed down.', 'Go to the funeral place.']",Go to the funeral place.,1
7,0.7,"['First confirm the news is it true or fake.', 'Then convey your deep grievance to the concern person over phone.', 'Get ready in black dress code or stick a black cloth on your coat visible to others.', 'Order for funeral ring.', 'Go to the shop and pay.', 'Get the flowers.', 'Go to the funeral place.']","['Order for funeral ring.', 'Place the flowers on the box.']",Place the flowers on the box.,1
8,0.8,"['First confirm the news is it true or fake.', 'Then convey your deep grievance to the concern person over phone.', 'Get ready in black dress code or stick a black cloth on your coat visible to others.', 'Order for funeral ring.', 'Go to the shop and pay.', 'Get the flowers.', 'Go to the funeral place.', 'Place the flowers on the box.']","['Order for funeral ring.', 'Stand quiet head bowed down.']",Stand quiet head bowed down.,1
9,0.9,"['First confirm the news is it true or fake.', 'Then convey your deep grievance to the concern person over phone.', 'Get ready in black dress code or stick a black cloth on your coat visible to others.', 'Order for funeral ring.', 'Go to the shop and pay.', 'Get the flowers.', 'Go to the funeral place.', 'Place the flowers on the box.', 'Stand quiet head bowed down.']","['Get the flowers.', 'Convey your grievance to the concern people and go home.']",Convey your grievance to the concern people and go home.,1
0,0.0,[],"['Sign the guest book as you reach', 'Select an appropriate outfit']",Select an appropriate outfit,1
1,0.125,['Select an appropriate outfit'],"['Share something positive about the person dead', 'switch off the phone']",switch off the phone,1
2,0.25,"['Select an appropriate outfit', 'switch off the phone']","['Enter the funeral place', 'Share something positive about the person dead']",Enter the funeral place,0
3,0.375,"['Select an appropriate outfit', 'switch off the phone', 'Enter the funeral place']","['Share something positive about the person dead', 'Sign the guest book as you reach']",Sign the guest book as you reach,1
4,0.5,"['Select an appropriate outfit', 'switch off the phone', 'Enter the funeral place', 'Sign the guest book as you reach']","['Offer a hug to the family of the deceased', 'Select an appropriate outfit']",Offer a hug to the family of the deceased,0
5,0.625,"['Select an appropriate outfit', 'switch off the phone', 'Enter the funeral place', 'Sign the guest book as you reach', 'Offer a hug to the family of the deceased']","['Share something positive about the person dead', 'Leave the funeral']",Share something positive about the person dead,0
6,0.75,"['Select an appropriate outfit', 'switch off the phone', 'Enter the funeral place', 'Sign the guest book as you reach', 'Offer a hug to the family of the deceased', 'Share something positive about the person dead']","['Offer to assist family', 'Select an appropriate outfit']",Offer to assist family,0
7,0.875,"['Select an appropriate outfit', 'switch off the phone', 'Enter the funeral place', 'Sign the guest book as you reach', 'Offer a hug to the family of the deceased', 'Share something positive about the person dead', 'Offer to assist family']","['switch off the phone', 'Leave the funeral']",Leave the funeral,1
0,0.0,[],"['Buy black clothing', 'Sit in pew']",Buy black clothing,0
1,0.125,['Buy black clothing'],"['Approach casket', 'Put on black clothing']",Put on black clothing,1
2,0.25,"['Buy black clothing', 'Put on black clothing']","['Go to funeral parlor', 'Approach casket']",Go to funeral parlor,0
3,0.375,"['Buy black clothing', 'Put on black clothing', 'Go to funeral parlor']","['Approach casket', 'Sit in pew']",Sit in pew,1
4,0.5,"['Buy black clothing', 'Put on black clothing', 'Go to funeral parlor', 'Sit in pew']","['Listen to speakers', 'Buy black clothing']",Listen to speakers,0
5,0.625,"['Buy black clothing', 'Put on black clothing', 'Go to funeral parlor', 'Sit in pew', 'Listen to speakers']","['Put on black clothing', 'Approach casket']",Approach casket,1
6,0.75,"['Buy black clothing', 'Put on black clothing', 'Go to funeral parlor', 'Sit in pew', 'Listen to speakers', 'Approach casket']","['Pay respects to family', 'Put on black clothing']",Pay respects to family,0
7,0.875,"['Buy black clothing', 'Put on black clothing', 'Go to funeral parlor', 'Sit in pew', 'Listen to speakers', 'Approach casket', 'Pay respects to family']","['Buy black clothing', 'Leave']",Leave,1
0,0.0,[],"['Drive to church', 'Go have refreshments']",Drive to church,0
1,0.2,['Drive to church'],"['Sit down and listen to sermon', 'Get out and enter church']",Get out and enter church,1
2,0.4,"['Drive to church', 'Get out and enter church']","['Go have refreshments', 'Talk to people']",Talk to people,1
3,0.6,"['Drive to church', 'Get out and enter church', 'Talk to people']","['Drive to church', 'Sit down and listen to sermon']",Sit down and listen to sermon,1
4,0.8,"['Drive to church', 'Get out and enter church', 'Talk to people', 'Sit down and listen to sermon']","['Go have refreshments', 'Get out and enter church']",Go have refreshments,0
0,0.0,[],"['Select a proper dress', 'Select a proper dress']",Select a proper dress,0
1,0.14285714285714285,['Select a proper dress'],"['Arrive at the funeral place calmly', 'Shake hands with the close relative of the deceased']",Arrive at the funeral place calmly,0
2,0.2857142857142857,"['Select a proper dress', 'Arrive at the funeral place calmly']","['Sign the funeral book', 'Attend grave side services in a quiet manner']",Sign the funeral book,0
3,0.42857142857142855,"['Select a proper dress', 'Arrive at the funeral place calmly', 'Sign the funeral book']","['Shake hands with the close relative of the deceased', 'Leave the place']",Shake hands with the close relative of the deceased,0
4,0.5714285714285714,"['Select a proper dress', 'Arrive at the funeral place calmly', 'Sign the funeral book', 'Shake hands with the close relative of the deceased']","['Share the good works of the deceased with fellow attendees.', 'Select a proper dress']",Share the good works of the deceased with fellow attendees.,0
5,0.7142857142857143,"['Select a proper dress', 'Arrive at the funeral place calmly', 'Sign the funeral book', 'Shake hands with the close relative of the deceased', 'Share the good works of the deceased with fellow attendees.']","['Arrive at the funeral place calmly', 'Attend grave side services in a quiet manner']",Attend grave side services in a quiet manner,1
6,0.8571428571428571,"['Select a proper dress', 'Arrive at the funeral place calmly', 'Sign the funeral book', 'Shake hands with the close relative of the deceased', 'Share the good works of the deceased with fellow attendees.', 'Attend grave side services in a quiet manner']","['Shake hands with the close relative of the deceased', 'Leave the place']",Leave the place,1
0,0.0,[],"['Put on somber black clothing', 'Offer your condolences to the family']",Put on somber black clothing,0
1,0.16666666666666666,['Put on somber black clothing'],"['Pay your last respects', 'Go to the funeral']",Go to the funeral,1
2,0.3333333333333333,"['Put on somber black clothing', 'Go to the funeral']","['Sit quietly at the funeral', 'Go home']",Sit quietly at the funeral,0
3,0.5,"['Put on somber black clothing', 'Go to the funeral', 'Sit quietly at the funeral']","['Put on somber black clothing', 'Pay your last respects']",Pay your last respects,1
4,0.6666666666666666,"['Put on somber black clothing', 'Go to the funeral', 'Sit quietly at the funeral', 'Pay your last respects']","['Offer your condolences to the family', 'Go to the funeral']",Offer your condolences to the family,0
5,0.8333333333333334,"['Put on somber black clothing', 'Go to the funeral', 'Sit quietly at the funeral', 'Pay your last respects', 'Offer your condolences to the family']","['Go home', 'Put on somber black clothing']",Go home,0
0,0.0,[],"['Listen eulogy', 'Dress in black']",Dress in black,1
1,0.1111111111111111,['Dress in black'],"['Drive to funeral', 'Listen eulogy']",Drive to funeral,0
2,0.2222222222222222,"['Dress in black', 'Drive to funeral']","['Hug family members', 'Pay respects to deceased']",Hug family members,0
3,0.3333333333333333,"['Dress in black', 'Drive to funeral', 'Hug family members']","['Dress in black', 'Sign attendance book']",Sign attendance book,1
4,0.4444444444444444,"['Dress in black', 'Drive to funeral', 'Hug family members', 'Sign attendance book']","['Say your goodbyes', 'Pay respects to deceased']",Pay respects to deceased,1
5,0.5555555555555556,"['Dress in black', 'Drive to funeral', 'Hug family members', 'Sign attendance book', 'Pay respects to deceased']","['Pick a seat', 'Hug family members']",Pick a seat,0
6,0.6666666666666666,"['Dress in black', 'Drive to funeral', 'Hug family members', 'Sign attendance book', 'Pay respects to deceased', 'Pick a seat']","['Sign attendance book', 'Listen eulogy']",Listen eulogy,1
7,0.7777777777777778,"['Dress in black', 'Drive to funeral', 'Hug family members', 'Sign attendance book', 'Pay respects to deceased', 'Pick a seat', 'Listen eulogy']","['Say your goodbyes', 'Sign attendance book']",Say your goodbyes,0
8,0.8888888888888888,"['Dress in black', 'Drive to funeral', 'Hug family members', 'Sign attendance book', 'Pay respects to deceased', 'Pick a seat', 'Listen eulogy', 'Say your goodbyes']","['Go home', 'Pick a seat']",Go home,0
0,0.0,[],"['Put on black dress', 'leave chapel and drive to cemetery']",Put on black dress,0
1,0.09090909090909091,['Put on black dress'],"['Drive to funeral home', 'leave chapel and drive to cemetery']",Drive to funeral home,0
2,0.18181818181818182,"['Put on black dress', 'Drive to funeral home']","['Go inside and sign book', 'drive to wherever the reception is']",Go inside and sign book,0
3,0.2727272727272727,"['Put on black dress', 'Drive to funeral home', 'Go inside and sign book']","['give condolences to relatives', 'leave chapel and drive to cemetery']",give condolences to relatives,0
