task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
3,0.6,"['Bring selected merchandise to the till counter', 'Let the cashier scan all the items', 'Take out credit card']","['Bring selected merchandise to the till counter', 'Ask the cashier for payment with credit card']",Ask the cashier for payment with credit card,1
4,0.8,"['Bring selected merchandise to the till counter', 'Let the cashier scan all the items', 'Take out credit card', 'Ask the cashier for payment with credit card']","['Bring selected merchandise to the till counter', 'Give the cashier your credit card']",Give the cashier your credit card,1
0,0.0,[],"['Take the credit card', 'Get into a shop']",Get into a shop,1
1,0.2,['Get into a shop'],"['choose the product', 'choose the product']",choose the product,1
2,0.4,"['Get into a shop', 'choose the product']","['Enter the amount', 'Take the credit card']",Take the credit card,1
3,0.6,"['Get into a shop', 'choose the product', 'Take the credit card']","['Get into a shop', 'Swipe your credit card for paying']",Swipe your credit card for paying,1
4,0.8,"['Get into a shop', 'choose the product', 'Take the credit card', 'Swipe your credit card for paying']","['Enter the amount', 'Get into a shop']",Enter the amount,0
0,0.0,[],"['Tell cashier you are paying with credit.', 'Wait for clerk to tell you your total,']","Wait for clerk to tell you your total,",1
1,0.2,"['Wait for clerk to tell you your total,']","['Tell cashier you are paying with credit.', 'Tell cashier you are paying with credit.']",Tell cashier you are paying with credit.,0
2,0.4,"['Wait for clerk to tell you your total,', 'Tell cashier you are paying with credit.']","['Swipe card.', 'Sign receipt.']",Swipe card.,0
3,0.6,"['Wait for clerk to tell you your total,', 'Tell cashier you are paying with credit.', 'Swipe card.']","['Press the button for credit card.', 'Wait for clerk to tell you your total,']",Press the button for credit card.,0
4,0.8,"['Wait for clerk to tell you your total,', 'Tell cashier you are paying with credit.', 'Swipe card.', 'Press the button for credit card.']","['Tell cashier you are paying with credit.', 'Sign receipt.']",Sign receipt.,1
0,0.0,[],"['Find the item you want to buy', 'Input pin number']",Find the item you want to buy,0
1,0.2,['Find the item you want to buy'],"['Bring item to checkout', 'Find the item you want to buy']",Bring item to checkout,0
2,0.4,"['Find the item you want to buy', 'Bring item to checkout']","['Take out credit card', 'Input pin number']",Take out credit card,0
3,0.6,"['Find the item you want to buy', 'Bring item to checkout', 'Take out credit card']","['Find the item you want to buy', 'Slide card through the reader']",Slide card through the reader,1
4,0.8,"['Find the item you want to buy', 'Bring item to checkout', 'Take out credit card', 'Slide card through the reader']","['Bring item to checkout', 'Input pin number']",Input pin number,1
0,0.0,[],"['Provide the credit card to the seller', 'Check the amount, how much we need to pay for our shopping']",Provide the credit card to the seller,0
1,0.2,['Provide the credit card to the seller'],"['Check the amount, how much we need to pay for our shopping', 'Check the amount, how much we need to pay for our shopping']","Check the amount, how much we need to pay for our shopping",0
2,0.4,"['Provide the credit card to the seller', 'Check the amount, how much we need to pay for our shopping']","['Check the transfer amount and enter the PIN Number', 'Make sure the amount was transferred correctly']",Check the transfer amount and enter the PIN Number,0
3,0.6,"['Provide the credit card to the seller', 'Check the amount, how much we need to pay for our shopping', 'Check the transfer amount and enter the PIN Number']","['Collect the bill for money transfer', 'Provide the credit card to the seller']",Collect the bill for money transfer,0
4,0.8,"['Provide the credit card to the seller', 'Check the amount, how much we need to pay for our shopping', 'Check the transfer amount and enter the PIN Number', 'Collect the bill for money transfer']","['Make sure the amount was transferred correctly', 'Provide the credit card to the seller']",Make sure the amount was transferred correctly,0
0,0.0,[],"['Decide what items you would like to buy.', 'Confirm amount on screen.']",Decide what items you would like to buy.,0
1,0.2,['Decide what items you would like to buy.'],"['Scan items.', 'Proceed to checkout.']",Proceed to checkout.,1
2,0.4,"['Decide what items you would like to buy.', 'Proceed to checkout.']","['Confirm amount on screen.', 'Scan items.']",Scan items.,1
3,0.6,"['Decide what items you would like to buy.', 'Proceed to checkout.', 'Scan items.']","['Decide what items you would like to buy.', 'Swipe card through reader.']",Swipe card through reader.,1
4,0.8,"['Decide what items you would like to buy.', 'Proceed to checkout.', 'Scan items.', 'Swipe card through reader.']","['Confirm amount on screen.', 'Decide what items you would like to buy.']",Confirm amount on screen.,0
0,0.0,[],"['Watch total, and remove credit card from wallet.', 'Find items you want to purchase.']",Find items you want to purchase.,1
1,0.2,['Find items you want to purchase.'],"['Take items to cashier.', 'Watch total, and remove credit card from wallet.']",Take items to cashier.,0
2,0.4,"['Find items you want to purchase.', 'Take items to cashier.']","['Watch total, and remove credit card from wallet.', 'Follow prompts on machine, hitting yes and no where appropriate.']","Watch total, and remove credit card from wallet.",0
3,0.6,"['Find items you want to purchase.', 'Take items to cashier.', 'Watch total, and remove credit card from wallet.']","['Find items you want to purchase.', 'Slide credit card through payment machine.']",Slide credit card through payment machine.,1
4,0.8,"['Find items you want to purchase.', 'Take items to cashier.', 'Watch total, and remove credit card from wallet.', 'Slide credit card through payment machine.']","['Take items to cashier.', 'Follow prompts on machine, hitting yes and no where appropriate.']","Follow prompts on machine, hitting yes and no where appropriate.",1
0,0.0,[],"['Get your card out', 'take your receipt']",Get your card out,0
1,0.2,['Get your card out'],"['take your receipt', 'slide it in the machine']",slide it in the machine,1
2,0.4,"['Get your card out', 'slide it in the machine']","['wait than sign your name in box', 'take your receipt']",wait than sign your name in box,0
3,0.6,"['Get your card out', 'slide it in the machine', 'wait than sign your name in box']","['put your card away', 'Get your card out']",put your card away,0
4,0.8,"['Get your card out', 'slide it in the machine', 'wait than sign your name in box', 'put your card away']","['take your receipt', 'Get your card out']",take your receipt,0
0,0.0,[],"['Sign receipt and get card back', 'Go to store']",Go to store,1
1,0.2,['Go to store'],"['Pick out item you wish to purchase', 'Go to store']",Pick out item you wish to purchase,0
2,0.4,"['Go to store', 'Pick out item you wish to purchase']","['Sign receipt and get card back', 'Take item to checkout counter']",Take item to checkout counter,1
3,0.6,"['Go to store', 'Pick out item you wish to purchase', 'Take item to checkout counter']","['Go to store', 'Give cashier your credit card']",Give cashier your credit card,1
4,0.8,"['Go to store', 'Pick out item you wish to purchase', 'Take item to checkout counter', 'Give cashier your credit card']","['Sign receipt and get card back', 'Pick out item you wish to purchase']",Sign receipt and get card back,0
0,0.0,[],"['Give to cashier', 'Put items on cash wrap']",Put items on cash wrap,1
1,0.2,['Put items on cash wrap'],"['Wait for approval', 'Retrieve card']",Retrieve card,1
2,0.4,"['Put items on cash wrap', 'Retrieve card']","['Wait for approval', 'Give to cashier']",Give to cashier,1
3,0.6,"['Put items on cash wrap', 'Retrieve card', 'Give to cashier']","['Cashier swipes', 'Put items on cash wrap']",Cashier swipes,0
4,0.8,"['Put items on cash wrap', 'Retrieve card', 'Give to cashier', 'Cashier swipes']","['Put items on cash wrap', 'Wait for approval']",Wait for approval,1
0,0.0,[],"['Receive a bill that you will be paying for.', 'Announce you will be paying by credit card.']",Receive a bill that you will be paying for.,0
1,0.2,['Receive a bill that you will be paying for.'],"['Receive a bill that you will be paying for.', 'Announce you will be paying by credit card.']",Announce you will be paying by credit card.,1
2,0.4,"['Receive a bill that you will be paying for.', 'Announce you will be paying by credit card.']","['Sign the receipt if needed.', 'Swipe the card or allow the cashier to swipe.']",Swipe the card or allow the cashier to swipe.,1
3,0.6,"['Receive a bill that you will be paying for.', 'Announce you will be paying by credit card.', 'Swipe the card or allow the cashier to swipe.']","['Receive a bill that you will be paying for.', 'Wait for the transaction to be authorized.']",Wait for the transaction to be authorized.,1
4,0.8,"['Receive a bill that you will be paying for.', 'Announce you will be paying by credit card.', 'Swipe the card or allow the cashier to swipe.', 'Wait for the transaction to be authorized.']","['Sign the receipt if needed.', 'Receive a bill that you will be paying for.']",Sign the receipt if needed.,0
0,0.0,[],"['The cashier tells you the cash amount required for purchase', 'The cashier tells you the cash amount required for purchase']",The cashier tells you the cash amount required for purchase,0
1,0.2,['The cashier tells you the cash amount required for purchase'],"['Take out credit card from wallet', 'The cashier tells you the cash amount required for purchase']",Take out credit card from wallet,0
2,0.4,"['The cashier tells you the cash amount required for purchase', 'Take out credit card from wallet']","['Slide credit card on electronic card reader', 'Take your purchase']",Slide credit card on electronic card reader,0
3,0.6,"['The cashier tells you the cash amount required for purchase', 'Take out credit card from wallet', 'Slide credit card on electronic card reader']","['Sign the receipt', 'The cashier tells you the cash amount required for purchase']",Sign the receipt,0
4,0.8,"['The cashier tells you the cash amount required for purchase', 'Take out credit card from wallet', 'Slide credit card on electronic card reader', 'Sign the receipt']","['Take your purchase', 'Take out credit card from wallet']",Take your purchase,0
0,0.0,[],"['Hand purchases to clerk.', 'Wait in line.']",Wait in line.,1
1,0.2,['Wait in line.'],"['Get total charge amount from clerk.', 'Hand purchases to clerk.']",Hand purchases to clerk.,1
2,0.4,"['Wait in line.', 'Hand purchases to clerk.']","['Wait for clerk to scan purchases.', 'Slide credit card through card reader.']",Wait for clerk to scan purchases.,0
3,0.6,"['Wait in line.', 'Hand purchases to clerk.', 'Wait for clerk to scan purchases.']","['Get total charge amount from clerk.', 'Wait in line.']",Get total charge amount from clerk.,0
4,0.8,"['Wait in line.', 'Hand purchases to clerk.', 'Wait for clerk to scan purchases.', 'Get total charge amount from clerk.']","['Slide credit card through card reader.', 'Hand purchases to clerk.']",Slide credit card through card reader.,0
0,0.0,[],"['Enter store', 'Go to cashier']",Enter store,0
1,0.2,['Enter store'],"['Choose a product', 'Choose a product']",Choose a product,1
2,0.4,"['Enter store', 'Choose a product']","['Enter your pin', 'Go to cashier']",Go to cashier,1
3,0.6,"['Enter store', 'Choose a product', 'Go to cashier']","['Enter store', 'Give credit card']",Give credit card,1
4,0.8,"['Enter store', 'Choose a product', 'Go to cashier', 'Give credit card']","['Enter store', 'Enter your pin']",Enter your pin,1
0,0.0,[],"['decide what you are going to purchase', 'the cashier will run it']",decide what you are going to purchase,0
1,0.2,['decide what you are going to purchase'],"['the cashier will run it', 'Tell the cashier you are paying by credit']",Tell the cashier you are paying by credit,1
2,0.4,"['decide what you are going to purchase', 'Tell the cashier you are paying by credit']","['wait for approval', 'give the card to the cashier']",give the card to the cashier,1
3,0.6,"['decide what you are going to purchase', 'Tell the cashier you are paying by credit', 'give the card to the cashier']","['the cashier will run it', 'decide what you are going to purchase']",the cashier will run it,0
4,0.8,"['decide what you are going to purchase', 'Tell the cashier you are paying by credit', 'give the card to the cashier', 'the cashier will run it']","['decide what you are going to purchase', 'wait for approval']",wait for approval,1
0,0.0,[],"['Swipe credit card in payment console', 'Bring purchases to cashier']",Bring purchases to cashier,1
1,0.2,['Bring purchases to cashier'],"['Cashier scans purchases', 'Cashier scans purchases']",Cashier scans purchases,1
2,0.4,"['Bring purchases to cashier', 'Cashier scans purchases']","['Swipe credit card in payment console', 'Get total from cashier']",Get total from cashier,1
3,0.6,"['Bring purchases to cashier', 'Cashier scans purchases', 'Get total from cashier']","['Take credit card out of wallet', 'Bring purchases to cashier']",Take credit card out of wallet,0
4,0.8,"['Bring purchases to cashier', 'Cashier scans purchases', 'Get total from cashier', 'Take credit card out of wallet']","['Bring purchases to cashier', 'Swipe credit card in payment console']",Swipe credit card in payment console,1
0,0.0,[],"['Enter expiration date (if online)', 'Pull out credit card']",Pull out credit card,1
1,0.2,['Pull out credit card'],"['Swipe card in machine', 'Enter csc (if online)']",Swipe card in machine,0
2,0.4,"['Pull out credit card', 'Swipe card in machine']","['Enter csc (if online)', 'Or enter numbers online (if online purchase)']",Or enter numbers online (if online purchase),1
3,0.6,"['Pull out credit card', 'Swipe card in machine', 'Or enter numbers online (if online purchase)']","['Pull out credit card', 'Enter expiration date (if online)']",Enter expiration date (if online),1
4,0.8,"['Pull out credit card', 'Swipe card in machine', 'Or enter numbers online (if online purchase)', 'Enter expiration date (if online)']","['Enter csc (if online)', 'Swipe card in machine']",Enter csc (if online),0
0,0.0,[],"['Look for cash register', 'Look for cash register']",Look for cash register,1
1,0.2,['Look for cash register'],"['Place items in front of cashier', 'Place items in front of cashier']",Place items in front of cashier,1
2,0.4,"['Look for cash register', 'Place items in front of cashier']","['Show cashier identification and credit card', 'Wait until cashier is finished ringing up items']",Wait until cashier is finished ringing up items,1
3,0.6,"['Look for cash register', 'Place items in front of cashier', 'Wait until cashier is finished ringing up items']","['Swipe credit card', 'Look for cash register']",Swipe credit card,0
4,0.8,"['Look for cash register', 'Place items in front of cashier', 'Wait until cashier is finished ringing up items', 'Swipe credit card']","['Show cashier identification and credit card', 'Look for cash register']",Show cashier identification and credit card,0
0,0.0,[],"['Take the items you would like to purchase to the register.', 'Swipe your card in the machine.']",Take the items you would like to purchase to the register.,0
1,0.2,['Take the items you would like to purchase to the register.'],"['After they ring up the items they will give you a total.', 'Swipe your card in the machine.']",After they ring up the items they will give you a total.,0
2,0.4,"['Take the items you would like to purchase to the register.', 'After they ring up the items they will give you a total.']","['Select the credit option.', 'Let them know you would like to pay with a credit card.']",Let them know you would like to pay with a credit card.,1
3,0.6,"['Take the items you would like to purchase to the register.', 'After they ring up the items they will give you a total.', 'Let them know you would like to pay with a credit card.']","['Take the items you would like to purchase to the register.', 'Swipe your card in the machine.']",Swipe your card in the machine.,1
4,0.8,"['Take the items you would like to purchase to the register.', 'After they ring up the items they will give you a total.', 'Let them know you would like to pay with a credit card.', 'Swipe your card in the machine.']","['After they ring up the items they will give you a total.', 'Select the credit option.']",Select the credit option.,1
0,0.0,[],"['take back credit card', 'wait for cashier to ring up purchases']",wait for cashier to ring up purchases,1
1,0.2,['wait for cashier to ring up purchases'],"['sign credit slip', 'give credit card to cashier']",give credit card to cashier,1
2,0.4,"['wait for cashier to ring up purchases', 'give credit card to cashier']","['take back credit card', 'if asked show ID to cashier']",if asked show ID to cashier,1
3,0.6,"['wait for cashier to ring up purchases', 'give credit card to cashier', 'if asked show ID to cashier']","['sign credit slip', 'wait for cashier to ring up purchases']",sign credit slip,0
4,0.8,"['wait for cashier to ring up purchases', 'give credit card to cashier', 'if asked show ID to cashier', 'sign credit slip']","['wait for cashier to ring up purchases', 'take back credit card']",take back credit card,1
0,0.0,[],"['swipe the card', 'After the cashier rings up your items, pull your card out']","After the cashier rings up your items, pull your card out",1
1,0.2,"['After the cashier rings up your items, pull your card out']","['tell the cashier it is credit', 'tell the cashier it is credit']",tell the cashier it is credit,1
2,0.4,"['After the cashier rings up your items, pull your card out', 'tell the cashier it is credit']","['swipe the card', 'wait until the transaction is authorized']",swipe the card,0
3,0.6,"['After the cashier rings up your items, pull your card out', 'tell the cashier it is credit', 'swipe the card']","['sign the signature pad to accept the transaction', 'After the cashier rings up your items, pull your card out']",sign the signature pad to accept the transaction,0
4,0.8,"['After the cashier rings up your items, pull your card out', 'tell the cashier it is credit', 'swipe the card', 'sign the signature pad to accept the transaction']","['tell the cashier it is credit', 'wait until the transaction is authorized']",wait until the transaction is authorized,1
0,0.0,[],"['Slide the credit card through the reader', 'Find items to purchase']",Find items to purchase,1
1,0.2,['Find items to purchase'],"['Clerk tallies up the amount', 'Take item to sales clerk']",Take item to sales clerk,1
2,0.4,"['Find items to purchase', 'Take item to sales clerk']","['Sign your name on the reader', 'Clerk tallies up the amount']",Clerk tallies up the amount,1
3,0.6,"['Find items to purchase', 'Take item to sales clerk', 'Clerk tallies up the amount']","['Slide the credit card through the reader', 'Find items to purchase']",Slide the credit card through the reader,0
4,0.8,"['Find items to purchase', 'Take item to sales clerk', 'Clerk tallies up the amount', 'Slide the credit card through the reader']","['Sign your name on the reader', 'Take item to sales clerk']",Sign your name on the reader,0
0,0.0,[],"['Get my credit card.', 'Swipe the card.']",Get my credit card.,0
1,0.2,['Get my credit card.'],"['Swipe the card.', 'Hand it to the cashier.']",Hand it to the cashier.,1
2,0.4,"['Get my credit card.', 'Hand it to the cashier.']","['Type in some information.', 'Cashier checks my ID.']",Cashier checks my ID.,1
3,0.6,"['Get my credit card.', 'Hand it to the cashier.', 'Cashier checks my ID.']","['Get my credit card.', 'Swipe the card.']",Swipe the card.,1
4,0.8,"['Get my credit card.', 'Hand it to the cashier.', 'Cashier checks my ID.', 'Swipe the card.']","['Type in some information.', 'Get my credit card.']",Type in some information.,0
0,0.0,[],"['enter credit or debit', 'Open wallet and select a credit card']",Open wallet and select a credit card,1
1,0.2,['Open wallet and select a credit card'],"['Pull out credit card and swipe in POS machine', 'Enter PIN if asked']",Pull out credit card and swipe in POS machine,0
2,0.4,"['Open wallet and select a credit card', 'Pull out credit card and swipe in POS machine']","['wait for approval', 'enter credit or debit']",enter credit or debit,1
3,0.6,"['Open wallet and select a credit card', 'Pull out credit card and swipe in POS machine', 'enter credit or debit']","['Enter PIN if asked', 'Open wallet and select a credit card']",Enter PIN if asked,0
4,0.8,"['Open wallet and select a credit card', 'Pull out credit card and swipe in POS machine', 'enter credit or debit', 'Enter PIN if asked']","['Open wallet and select a credit card', 'wait for approval']",wait for approval,1
0,0.0,[],"['Wait for your receipt', 'Swipe credit card']",Swipe credit card,1
1,0.2,['Swipe credit card'],"['Take customer copy of receipt', 'Accept the charges']",Accept the charges,1
2,0.4,"['Swipe credit card', 'Accept the charges']","['Take customer copy of receipt', 'Wait for your receipt']",Wait for your receipt,1
3,0.6,"['Swipe credit card', 'Accept the charges', 'Wait for your receipt']","['Swipe credit card', 'Sign receipt']",Sign receipt,1
4,0.8,"['Swipe credit card', 'Accept the charges', 'Wait for your receipt', 'Sign receipt']","['Accept the charges', 'Take customer copy of receipt']",Take customer copy of receipt,1
0,0.0,[],"['sign for payment', 'pull out wallet']",pull out wallet,1
1,0.2,['pull out wallet'],"['pull out wallet', 'grab credit card']",grab credit card,1
2,0.4,"['pull out wallet', 'grab credit card']","['swipe through machine', 'insert card in wallet']",swipe through machine,0
3,0.6,"['pull out wallet', 'grab credit card', 'swipe through machine']","['sign for payment', 'pull out wallet']",sign for payment,0
4,0.8,"['pull out wallet', 'grab credit card', 'swipe through machine', 'sign for payment']","['grab credit card', 'insert card in wallet']",insert card in wallet,1
0,0.0,[],"['Open wallet', 'Swipe my card']",Open wallet,0
1,0.2,['Open wallet'],"['Swipe my card', 'Pull credit card out']",Pull credit card out,1
2,0.4,"['Open wallet', 'Pull credit card out']","['Swipe my card', 'Put card back in my wallet']",Swipe my card,0
3,0.6,"['Open wallet', 'Pull credit card out', 'Swipe my card']","['Open wallet', 'Put in my pin number']",Put in my pin number,1
4,0.8,"['Open wallet', 'Pull credit card out', 'Swipe my card', 'Put in my pin number']","['Pull credit card out', 'Put card back in my wallet']",Put card back in my wallet,1
0,0.0,[],"['Decide what to purchase', 'Put my credit card back in my wallet']",Decide what to purchase,0
1,0.2,['Decide what to purchase'],"['Get my wallet out', 'Get my wallet out']",Get my wallet out,1
2,0.4,"['Decide what to purchase', 'Get my wallet out']","['Put my credit card back in my wallet', 'Take out my credit card']",Take out my credit card,1
3,0.6,"['Decide what to purchase', 'Get my wallet out', 'Take out my credit card']","['Decide what to purchase', 'Swipe my credit card']",Swipe my credit card,1
4,0.8,"['Decide what to purchase', 'Get my wallet out', 'Take out my credit card', 'Swipe my credit card']","['Put my credit card back in my wallet', 'Decide what to purchase']",Put my credit card back in my wallet,0
0,0.0,[],"['enter card number', 'enter card number']",enter card number,1
1,0.2,['enter card number'],"['enter name on card', 'enter card number']",enter name on card,0
2,0.4,"['enter card number', 'enter name on card']","['enter exp date', 'confirm purchase']",enter exp date,0
3,0.6,"['enter card number', 'enter name on card', 'enter exp date']","['enter card number', 'enter verification code on back of card']",enter verification code on back of card,1
4,0.8,"['enter card number', 'enter name on card', 'enter exp date', 'enter verification code on back of card']","['confirm purchase', 'enter name on card']",confirm purchase,0
0,0.0,[],"['Open wallet.', 'Open wallet.']",Open wallet.,0
1,0.2,['Open wallet.'],"['Take out credit card.', 'Take out credit card.']",Take out credit card.,1
2,0.4,"['Open wallet.', 'Take out credit card.']","['Wait for receipt to print.', 'Swipe credit card.']",Swipe credit card.,1
3,0.6,"['Open wallet.', 'Take out credit card.', 'Swipe credit card.']","['Open wallet.', 'Hit accept button.']",Hit accept button.,1
4,0.8,"['Open wallet.', 'Take out credit card.', 'Swipe credit card.', 'Hit accept button.']","['Open wallet.', 'Wait for receipt to print.']",Wait for receipt to print.,1
0,0.0,[],"['Answer any question the machine asks.', 'Take card from wallet.']",Take card from wallet.,1
1,0.2,['Take card from wallet.'],"['Swipe card in the machine.', 'Press enter to confirm purchase.']",Swipe card in the machine.,0
2,0.4,"['Take card from wallet.', 'Swipe card in the machine.']","['Wait for recipt.', 'Answer any question the machine asks.']",Answer any question the machine asks.,1
3,0.6,"['Take card from wallet.', 'Swipe card in the machine.', 'Answer any question the machine asks.']","['Press enter to confirm purchase.', 'Take card from wallet.']",Press enter to confirm purchase.,0
4,0.8,"['Take card from wallet.', 'Swipe card in the machine.', 'Answer any question the machine asks.', 'Press enter to confirm purchase.']","['Take card from wallet.', 'Wait for recipt.']",Wait for recipt.,1
0,0.0,[],"['swipe through the credit card machine', 'Go to where you are buying an item']",Go to where you are buying an item,1
1,0.2,['Go to where you are buying an item'],"['wait for cashier to give you a receipt to sign', 'get your credit card out of wallet']",get your credit card out of wallet,1
2,0.4,"['Go to where you are buying an item', 'get your credit card out of wallet']","['sign the credit card reciept', 'swipe through the credit card machine']",swipe through the credit card machine,1
3,0.6,"['Go to where you are buying an item', 'get your credit card out of wallet', 'swipe through the credit card machine']","['Go to where you are buying an item', 'wait for cashier to give you a receipt to sign']",wait for cashier to give you a receipt to sign,1
4,0.8,"['Go to where you are buying an item', 'get your credit card out of wallet', 'swipe through the credit card machine', 'wait for cashier to give you a receipt to sign']","['get your credit card out of wallet', 'sign the credit card reciept']",sign the credit card reciept,1
0,0.0,[],"['take out your wallet', 'sign the receipt']",take out your wallet,0
1,0.2,['take out your wallet'],"['find your card', 'find your card']",find your card,0
2,0.4,"['take out your wallet', 'find your card']","['present or swipe your card', 'sign the receipt']",present or swipe your card,0
3,0.6,"['take out your wallet', 'find your card', 'present or swipe your card']","['verify the total', 'take out your wallet']",verify the total,0
4,0.8,"['take out your wallet', 'find your card', 'present or swipe your card', 'verify the total']","['sign the receipt', 'take out your wallet']",sign the receipt,0
0,0.0,[],"['select items to buy', 'select items to buy']",select items to buy,1
1,0.2,['select items to buy'],"['get in check out line', 'get in check out line']",get in check out line,0
2,0.4,"['select items to buy', 'get in check out line']","['give items to cashier', 'sign for purchase']",give items to cashier,0
3,0.6,"['select items to buy', 'get in check out line', 'give items to cashier']","['select items to buy', 'slide credit card into machine']",slide credit card into machine,1
