task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
2,0.2857142857142857,"['Get dirty clothes', 'Put dirty clothes in the washing machine']","['Remove clean laundry from the dryer', 'Add detergent and turn on the washing machine']",Add detergent and turn on the washing machine,1
3,0.42857142857142855,"['Get dirty clothes', 'Put dirty clothes in the washing machine', 'Add detergent and turn on the washing machine']","['Get dirty clothes', 'Remove clothes from the washing machine']",Remove clothes from the washing machine,1
4,0.5714285714285714,"['Get dirty clothes', 'Put dirty clothes in the washing machine', 'Add detergent and turn on the washing machine', 'Remove clothes from the washing machine']","['Place the clothes in the dryer', 'Remove clean laundry from the dryer']",Place the clothes in the dryer,0
5,0.7142857142857143,"['Get dirty clothes', 'Put dirty clothes in the washing machine', 'Add detergent and turn on the washing machine', 'Remove clothes from the washing machine', 'Place the clothes in the dryer']","['Turn on the dryer', 'Put dirty clothes in the washing machine']",Turn on the dryer,0
6,0.8571428571428571,"['Get dirty clothes', 'Put dirty clothes in the washing machine', 'Add detergent and turn on the washing machine', 'Remove clothes from the washing machine', 'Place the clothes in the dryer', 'Turn on the dryer']","['Remove clean laundry from the dryer', 'Get dirty clothes']",Remove clean laundry from the dryer,0
0,0.0,[],"['Separate whites from darks.', 'Put laundry into  machine.']",Separate whites from darks.,0
1,0.1,['Separate whites from darks.'],"['Wait until the machine is finished.', 'Put laundry into  machine.']",Put laundry into  machine.,1
2,0.2,"['Separate whites from darks.', 'Put laundry into  machine.']","['Enter setting on dryer.', 'Add laundry detergent.']",Add laundry detergent.,1
3,0.3,"['Separate whites from darks.', 'Put laundry into  machine.', 'Add laundry detergent.']","['Remove laundry and put in dryer.', 'Enter setting on washing machine.']",Enter setting on washing machine.,1
4,0.4,"['Separate whites from darks.', 'Put laundry into  machine.', 'Add laundry detergent.', 'Enter setting on washing machine.']","['Separate whites from darks.', 'Wait until the machine is finished.']",Wait until the machine is finished.,1
5,0.5,"['Separate whites from darks.', 'Put laundry into  machine.', 'Add laundry detergent.', 'Enter setting on washing machine.', 'Wait until the machine is finished.']","['Fold and hang up clothes.', 'Remove laundry and put in dryer.']",Remove laundry and put in dryer.,1
6,0.6,"['Separate whites from darks.', 'Put laundry into  machine.', 'Add laundry detergent.', 'Enter setting on washing machine.', 'Wait until the machine is finished.', 'Remove laundry and put in dryer.']","['Enter setting on dryer.', 'Enter setting on washing machine.']",Enter setting on dryer.,0
7,0.7,"['Separate whites from darks.', 'Put laundry into  machine.', 'Add laundry detergent.', 'Enter setting on washing machine.', 'Wait until the machine is finished.', 'Remove laundry and put in dryer.', 'Enter setting on dryer.']","['Enter setting on washing machine.', 'Wait until clothes are dry.']",Wait until clothes are dry.,1
8,0.8,"['Separate whites from darks.', 'Put laundry into  machine.', 'Add laundry detergent.', 'Enter setting on washing machine.', 'Wait until the machine is finished.', 'Remove laundry and put in dryer.', 'Enter setting on dryer.', 'Wait until clothes are dry.']","['Remove clothes.', 'Enter setting on washing machine.']",Remove clothes.,0
9,0.9,"['Separate whites from darks.', 'Put laundry into  machine.', 'Add laundry detergent.', 'Enter setting on washing machine.', 'Wait until the machine is finished.', 'Remove laundry and put in dryer.', 'Enter setting on dryer.', 'Wait until clothes are dry.', 'Remove clothes.']","['Fold and hang up clothes.', 'Enter setting on dryer.']",Fold and hang up clothes.,0
0,0.0,[],"['Shut lid', 'Turn on the washer']",Turn on the washer,1
1,0.2,['Turn on the washer'],"['Put laundry detergent in', 'Shut lid']",Put laundry detergent in,0
2,0.4,"['Turn on the washer', 'Put laundry detergent in']","['Shut lid', 'Sort clothes by color']",Sort clothes by color,1
3,0.6,"['Turn on the washer', 'Put laundry detergent in', 'Sort clothes by color']","['Put a load in the washer of one color', 'Turn on the washer']",Put a load in the washer of one color,0
4,0.8,"['Turn on the washer', 'Put laundry detergent in', 'Sort clothes by color', 'Put a load in the washer of one color']","['Shut lid', 'Put laundry detergent in']",Shut lid,0
0,0.0,[],"['put dirty clothes in bag', 'run washer']",put dirty clothes in bag,0
1,0.1,['put dirty clothes in bag'],"['get soap', 'leave']",get soap,0
2,0.2,"['put dirty clothes in bag', 'get soap']","['carry clothes and soap to basement', 'set wash cycle']",carry clothes and soap to basement,0
3,0.3,"['put dirty clothes in bag', 'get soap', 'carry clothes and soap to basement']","['set wash cycle', 'open washer']",open washer,1
4,0.4,"['put dirty clothes in bag', 'get soap', 'carry clothes and soap to basement', 'open washer']","['put dirty clothes in bag', 'add clothes']",add clothes,1
5,0.5,"['put dirty clothes in bag', 'get soap', 'carry clothes and soap to basement', 'open washer', 'add clothes']","['carry clothes and soap to basement', 'add soap']",add soap,1
6,0.6,"['put dirty clothes in bag', 'get soap', 'carry clothes and soap to basement', 'open washer', 'add clothes', 'add soap']","['open washer', 'set wash cycle']",set wash cycle,1
7,0.7,"['put dirty clothes in bag', 'get soap', 'carry clothes and soap to basement', 'open washer', 'add clothes', 'add soap', 'set wash cycle']","['put dirty clothes in bag', 'run washer']",run washer,1
8,0.8,"['put dirty clothes in bag', 'get soap', 'carry clothes and soap to basement', 'open washer', 'add clothes', 'add soap', 'set wash cycle', 'run washer']","['leave', 'add soap']",leave,0
9,0.9,"['put dirty clothes in bag', 'get soap', 'carry clothes and soap to basement', 'open washer', 'add clothes', 'add soap', 'set wash cycle', 'run washer', 'leave']","['return at end of cycle', 'carry clothes and soap to basement']",return at end of cycle,0
0,0.0,[],"['Add dryer sheet to dryer', 'Locate washer and dryer']",Locate washer and dryer,1
1,0.1,['Locate washer and dryer'],"['Locate dirty clothes', 'Select desired setting on washer']",Locate dirty clothes,0
2,0.2,"['Locate washer and dryer', 'Locate dirty clothes']","['Place dirty clothes into washer', 'When washer ends, move clothes to dryer.']",Place dirty clothes into washer,0
3,0.3,"['Locate washer and dryer', 'Locate dirty clothes', 'Place dirty clothes into washer']","['Select desired setting on washer', 'Start dryer']",Select desired setting on washer,0
4,0.4,"['Locate washer and dryer', 'Locate dirty clothes', 'Place dirty clothes into washer', 'Select desired setting on washer']","['Locate dirty clothes', 'Add laundry detergent to washer']",Add laundry detergent to washer,1
5,0.5,"['Locate washer and dryer', 'Locate dirty clothes', 'Place dirty clothes into washer', 'Select desired setting on washer', 'Add laundry detergent to washer']","['Place dirty clothes into washer', 'Start the washing machine.']",Start the washing machine.,1
6,0.6,"['Locate washer and dryer', 'Locate dirty clothes', 'Place dirty clothes into washer', 'Select desired setting on washer', 'Add laundry detergent to washer', 'Start the washing machine.']","['When washer ends, move clothes to dryer.', 'Place dirty clothes into washer']","When washer ends, move clothes to dryer.",0
7,0.7,"['Locate washer and dryer', 'Locate dirty clothes', 'Place dirty clothes into washer', 'Select desired setting on washer', 'Add laundry detergent to washer', 'Start the washing machine.', 'When washer ends, move clothes to dryer.']","['Locate dirty clothes', 'Add dryer sheet to dryer']",Add dryer sheet to dryer,1
8,0.8,"['Locate washer and dryer', 'Locate dirty clothes', 'Place dirty clothes into washer', 'Select desired setting on washer', 'Add laundry detergent to washer', 'Start the washing machine.', 'When washer ends, move clothes to dryer.', 'Add dryer sheet to dryer']","['Locate dirty clothes', 'Make selection on dryer']",Make selection on dryer,1
9,0.9,"['Locate washer and dryer', 'Locate dirty clothes', 'Place dirty clothes into washer', 'Select desired setting on washer', 'Add laundry detergent to washer', 'Start the washing machine.', 'When washer ends, move clothes to dryer.', 'Add dryer sheet to dryer', 'Make selection on dryer']","['Start dryer', 'When washer ends, move clothes to dryer.']",Start dryer,0
0,0.0,[],"['Add detergent amount according to directions on bottle', 'Gather all dirty clothes and linens throughout the house']",Gather all dirty clothes and linens throughout the house,1
1,0.1,['Gather all dirty clothes and linens throughout the house'],"['Sort laundry according to  lights, darks and whites', 'Fill washer loosely with clothes']","Sort laundry according to  lights, darks and whites",0
2,0.2,"['Gather all dirty clothes and linens throughout the house', 'Sort laundry according to  lights, darks and whites']","['Open lid on washing machine', 'Add detergent amount according to directions on bottle']",Open lid on washing machine,0
3,0.3,"['Gather all dirty clothes and linens throughout the house', 'Sort laundry according to  lights, darks and whites', 'Open lid on washing machine']","['Fill washer loosely with clothes', 'Either hang clothes outside to dry or place in to dryer']",Fill washer loosely with clothes,0
4,0.4,"['Gather all dirty clothes and linens throughout the house', 'Sort laundry according to  lights, darks and whites', 'Open lid on washing machine', 'Fill washer loosely with clothes']","['Sort laundry according to  lights, darks and whites', 'Add detergent amount according to directions on bottle']",Add detergent amount according to directions on bottle,1
5,0.5,"['Gather all dirty clothes and linens throughout the house', 'Sort laundry according to  lights, darks and whites', 'Open lid on washing machine', 'Fill washer loosely with clothes', 'Add detergent amount according to directions on bottle']","['Clothes lid on washing machine', 'Take clothes out of washing machine']",Clothes lid on washing machine,0
6,0.6,"['Gather all dirty clothes and linens throughout the house', 'Sort laundry according to  lights, darks and whites', 'Open lid on washing machine', 'Fill washer loosely with clothes', 'Add detergent amount according to directions on bottle', 'Clothes lid on washing machine']","['Fill washer loosely with clothes', 'Set dial for desired wash cycle']",Set dial for desired wash cycle,1
7,0.7,"['Gather all dirty clothes and linens throughout the house', 'Sort laundry according to  lights, darks and whites', 'Open lid on washing machine', 'Fill washer loosely with clothes', 'Add detergent amount according to directions on bottle', 'Clothes lid on washing machine', 'Set dial for desired wash cycle']","['Open lid on washing machine', 'When clothes are done washing and washing machine has stopped open lid']",When clothes are done washing and washing machine has stopped open lid,1
8,0.8,"['Gather all dirty clothes and linens throughout the house', 'Sort laundry according to  lights, darks and whites', 'Open lid on washing machine', 'Fill washer loosely with clothes', 'Add detergent amount according to directions on bottle', 'Clothes lid on washing machine', 'Set dial for desired wash cycle', 'When clothes are done washing and washing machine has stopped open lid']","['Take clothes out of washing machine', 'Clothes lid on washing machine']",Take clothes out of washing machine,0
9,0.9,"['Gather all dirty clothes and linens throughout the house', 'Sort laundry according to  lights, darks and whites', 'Open lid on washing machine', 'Fill washer loosely with clothes', 'Add detergent amount according to directions on bottle', 'Clothes lid on washing machine', 'Set dial for desired wash cycle', 'When clothes are done washing and washing machine has stopped open lid', 'Take clothes out of washing machine']","['Add detergent amount according to directions on bottle', 'Either hang clothes outside to dry or place in to dryer']",Either hang clothes outside to dry or place in to dryer,1
0,0.0,[],"['Add soap', 'Getting dirty clothes']",Getting dirty clothes,1
1,0.14285714285714285,['Getting dirty clothes'],"['Putting into machine', 'Separating whites and colors']",Separating whites and colors,1
2,0.2857142857142857,"['Getting dirty clothes', 'Separating whites and colors']","['Turn on machine', 'Putting into machine']",Putting into machine,1
3,0.42857142857142855,"['Getting dirty clothes', 'Separating whites and colors', 'Putting into machine']","['Add soap', 'Turn dial to preferred setting']",Add soap,0
4,0.5714285714285714,"['Getting dirty clothes', 'Separating whites and colors', 'Putting into machine', 'Add soap']","['Separating whites and colors', 'Add softener']",Add softener,1
5,0.7142857142857143,"['Getting dirty clothes', 'Separating whites and colors', 'Putting into machine', 'Add soap', 'Add softener']","['Putting into machine', 'Turn dial to preferred setting']",Turn dial to preferred setting,1
6,0.8571428571428571,"['Getting dirty clothes', 'Separating whites and colors', 'Putting into machine', 'Add soap', 'Add softener', 'Turn dial to preferred setting']","['Putting into machine', 'Turn on machine']",Turn on machine,1
0,0.0,[],"['Turn on dryer', 'Get dirty clothes']",Get dirty clothes,1
1,0.1,['Get dirty clothes'],"['Take out clothes', 'Put in washing machine']",Put in washing machine,1
2,0.2,"['Get dirty clothes', 'Put in washing machine']","['Put in detergent', 'Put them in dryer']",Put in detergent,0
3,0.3,"['Get dirty clothes', 'Put in washing machine', 'Put in detergent']","['Turn on washing machine', 'Take out clothes']",Turn on washing machine,0
4,0.4,"['Get dirty clothes', 'Put in washing machine', 'Put in detergent', 'Turn on washing machine']","['Put them in dryer', 'Wait for cycle to end']",Wait for cycle to end,1
5,0.5,"['Get dirty clothes', 'Put in washing machine', 'Put in detergent', 'Turn on washing machine', 'Wait for cycle to end']","['Put in washing machine', 'Take out clothes']",Take out clothes,1
6,0.6,"['Get dirty clothes', 'Put in washing machine', 'Put in detergent', 'Turn on washing machine', 'Wait for cycle to end', 'Take out clothes']","['Put them in dryer', 'Wait for cycle to end']",Put them in dryer,0
7,0.7,"['Get dirty clothes', 'Put in washing machine', 'Put in detergent', 'Turn on washing machine', 'Wait for cycle to end', 'Take out clothes', 'Put them in dryer']","['Turn on dryer', 'Wait for cycle to end']",Turn on dryer,0
8,0.8,"['Get dirty clothes', 'Put in washing machine', 'Put in detergent', 'Turn on washing machine', 'Wait for cycle to end', 'Take out clothes', 'Put them in dryer', 'Turn on dryer']","['Get dirty clothes', 'Wait for cycle to end']",Wait for cycle to end,1
9,0.9,"['Get dirty clothes', 'Put in washing machine', 'Put in detergent', 'Turn on washing machine', 'Wait for cycle to end', 'Take out clothes', 'Put them in dryer', 'Turn on dryer', 'Wait for cycle to end']","['Take out clothes', 'Get dirty clothes']",Take out clothes,0
0,0.0,[],"['gather dirty laundry in basket', 'pour in detergent']",gather dirty laundry in basket,0
1,0.1111111111111111,['gather dirty laundry in basket'],"['put in clothes', 'start washer']",start washer,1
2,0.2222222222222222,"['gather dirty laundry in basket', 'start washer']","['pour in detergent', 'add dryer sheet']",pour in detergent,0
3,0.3333333333333333,"['gather dirty laundry in basket', 'start washer', 'pour in detergent']","['put in clothes', 'add dryer sheet']",put in clothes,0
4,0.4444444444444444,"['gather dirty laundry in basket', 'start washer', 'pour in detergent', 'put in clothes']","['take clean and dry clothes out', 'add softener (optional)']",add softener (optional),1
5,0.5555555555555556,"['gather dirty laundry in basket', 'start washer', 'pour in detergent', 'put in clothes', 'add softener (optional)']","['gather dirty laundry in basket', 'once finished, move clothes to dryer']","once finished, move clothes to dryer",1
6,0.6666666666666666,"['gather dirty laundry in basket', 'start washer', 'pour in detergent', 'put in clothes', 'add softener (optional)', 'once finished, move clothes to dryer']","['add dryer sheet', 'take clean and dry clothes out']",add dryer sheet,0
7,0.7777777777777778,"['gather dirty laundry in basket', 'start washer', 'pour in detergent', 'put in clothes', 'add softener (optional)', 'once finished, move clothes to dryer', 'add dryer sheet']","['start washer', 'start dryer']",start dryer,1
8,0.8888888888888888,"['gather dirty laundry in basket', 'start washer', 'pour in detergent', 'put in clothes', 'add softener (optional)', 'once finished, move clothes to dryer', 'add dryer sheet', 'start dryer']","['take clean and dry clothes out', 'start washer']",take clean and dry clothes out,0
0,0.0,[],"['Gather dirty laundry in basket', 'Put in clothes']",Gather dirty laundry in basket,0
1,0.1,['Gather dirty laundry in basket'],"['Get detergent and softener', 'Select heat and duration']",Get detergent and softener,0
2,0.2,"['Gather dirty laundry in basket', 'Get detergent and softener']","['Select cycle on washing machine', 'Close lid and press start']",Select cycle on washing machine,0
3,0.3,"['Gather dirty laundry in basket', 'Get detergent and softener', 'Select cycle on washing machine']","['Close lid and press start', 'Pour in detergent and softener']",Pour in detergent and softener,1
4,0.4,"['Gather dirty laundry in basket', 'Get detergent and softener', 'Select cycle on washing machine', 'Pour in detergent and softener']","['Put in clothes', 'Select heat and duration']",Put in clothes,0
5,0.5,"['Gather dirty laundry in basket', 'Get detergent and softener', 'Select cycle on washing machine', 'Pour in detergent and softener', 'Put in clothes']","['Gather dirty laundry in basket', 'Close lid and press start']",Close lid and press start,1
6,0.6,"['Gather dirty laundry in basket', 'Get detergent and softener', 'Select cycle on washing machine', 'Pour in detergent and softener', 'Put in clothes', 'Close lid and press start']","['Wait for wash to be done', 'Close lid and press start']",Wait for wash to be done,0
7,0.7,"['Gather dirty laundry in basket', 'Get detergent and softener', 'Select cycle on washing machine', 'Pour in detergent and softener', 'Put in clothes', 'Close lid and press start', 'Wait for wash to be done']","['Remove and place in dryer', 'Put in clothes']",Remove and place in dryer,0
8,0.8,"['Gather dirty laundry in basket', 'Get detergent and softener', 'Select cycle on washing machine', 'Pour in detergent and softener', 'Put in clothes', 'Close lid and press start', 'Wait for wash to be done', 'Remove and place in dryer']","['Select heat and duration', 'Close lid and press start']",Select heat and duration,0
9,0.9,"['Gather dirty laundry in basket', 'Get detergent and softener', 'Select cycle on washing machine', 'Pour in detergent and softener', 'Put in clothes', 'Close lid and press start', 'Wait for wash to be done', 'Remove and place in dryer', 'Select heat and duration']","['Close lid and press start', 'Wait for wash to be done']",Close lid and press start,0
0,0.0,[],"['Turn on machine', 'Put clothes in basket']",Put clothes in basket,1
1,0.16666666666666666,['Put clothes in basket'],"['Walk to washing machine', 'Turn on machine']",Walk to washing machine,0
2,0.3333333333333333,"['Put clothes in basket', 'Walk to washing machine']","['Turn on machine', 'Put clothes in machine']",Put clothes in machine,1
3,0.5,"['Put clothes in basket', 'Walk to washing machine', 'Put clothes in machine']","['When done put clothes in dryer', 'Put soap in machine']",Put soap in machine,1
4,0.6666666666666666,"['Put clothes in basket', 'Walk to washing machine', 'Put clothes in machine', 'Put soap in machine']","['Put clothes in basket', 'Turn on machine']",Turn on machine,1
5,0.8333333333333334,"['Put clothes in basket', 'Walk to washing machine', 'Put clothes in machine', 'Put soap in machine', 'Turn on machine']","['Put clothes in basket', 'When done put clothes in dryer']",When done put clothes in dryer,1
0,0.0,[],"['Please switch on the water motor and the washing machine', 'Please give me the detergent powder']",Please switch on the water motor and the washing machine,0
1,0.14285714285714285,['Please switch on the water motor and the washing machine'],"['Make it clean', 'Please switch on the water motor and the washing machine']",Make it clean,0
2,0.2857142857142857,"['Please switch on the water motor and the washing machine', 'Make it clean']","[""Don't over load the washing machine"", 'Please give me the detergent powder']",Don't over load the washing machine,0
3,0.42857142857142855,"['Please switch on the water motor and the washing machine', 'Make it clean', ""Don't over load the washing machine""]","['Please switch on the water motor and the washing machine', 'Please Hand-wash delicate items']",Please Hand-wash delicate items,1
4,0.5714285714285714,"['Please switch on the water motor and the washing machine', 'Make it clean', ""Don't over load the washing machine"", 'Please Hand-wash delicate items']","['Please give me the detergent powder', 'Please switch on the water motor and the washing machine']",Please give me the detergent powder,0
5,0.7142857142857143,"['Please switch on the water motor and the washing machine', 'Make it clean', ""Don't over load the washing machine"", 'Please Hand-wash delicate items', 'Please give me the detergent powder']","['Dry careful', 'Make it clean']",Dry careful,0
6,0.8571428571428571,"['Please switch on the water motor and the washing machine', 'Make it clean', ""Don't over load the washing machine"", 'Please Hand-wash delicate items', 'Please give me the detergent powder', 'Dry careful']","['check the water temperature', 'Make it clean']",check the water temperature,0
0,0.0,[],"['Separate whites and colors', 'Separate whites and colors']",Separate whites and colors,1
1,0.1,['Separate whites and colors'],"['Put whites in washing machine', 'Put colors in washing machine']",Put whites in washing machine,0
2,0.2,"['Separate whites and colors', 'Put whites in washing machine']","['Set machine to whites and add bleach and detergent', 'Put whites in dryer']",Set machine to whites and add bleach and detergent,0
3,0.3,"['Separate whites and colors', 'Put whites in washing machine', 'Set machine to whites and add bleach and detergent']","['Start machine', 'Take clothes out of washing machine']",Start machine,0
4,0.4,"['Separate whites and colors', 'Put whites in washing machine', 'Set machine to whites and add bleach and detergent', 'Start machine']","['Separate whites and colors', 'Wait for machine to finish']",Wait for machine to finish,1
5,0.5,"['Separate whites and colors', 'Put whites in washing machine', 'Set machine to whites and add bleach and detergent', 'Start machine', 'Wait for machine to finish']","['Set machine to whites and add bleach and detergent', 'Take clothes out of washing machine']",Take clothes out of washing machine,1
6,0.6,"['Separate whites and colors', 'Put whites in washing machine', 'Set machine to whites and add bleach and detergent', 'Start machine', 'Wait for machine to finish', 'Take clothes out of washing machine']","['Put whites in dryer', 'Set machine to colors add detergent']",Put whites in dryer,0
7,0.7,"['Separate whites and colors', 'Put whites in washing machine', 'Set machine to whites and add bleach and detergent', 'Start machine', 'Wait for machine to finish', 'Take clothes out of washing machine', 'Put whites in dryer']","['Start machine', 'Put colors in washing machine']",Put colors in washing machine,1
8,0.8,"['Separate whites and colors', 'Put whites in washing machine', 'Set machine to whites and add bleach and detergent', 'Start machine', 'Wait for machine to finish', 'Take clothes out of washing machine', 'Put whites in dryer', 'Put colors in washing machine']","['Start machine', 'Set machine to colors add detergent']",Set machine to colors add detergent,1
9,0.9,"['Separate whites and colors', 'Put whites in washing machine', 'Set machine to whites and add bleach and detergent', 'Start machine', 'Wait for machine to finish', 'Take clothes out of washing machine', 'Put whites in dryer', 'Put colors in washing machine', 'Set machine to colors add detergent']","['Wait for machine to finish', 'Turn washing machine on']",Turn washing machine on,1
0,0.0,[],"['Choose settings', 'Collect dirty clothes']",Collect dirty clothes,1
1,0.1,['Collect dirty clothes'],"['Begin washing', 'Throw them in washer']",Throw them in washer,1
2,0.2,"['Collect dirty clothes', 'Throw them in washer']","['Choose setting', 'Put laundry soap in']",Put laundry soap in,1
3,0.3,"['Collect dirty clothes', 'Throw them in washer', 'Put laundry soap in']","['Remove clothes', 'Close door']",Close door,1
4,0.4,"['Collect dirty clothes', 'Throw them in washer', 'Put laundry soap in', 'Close door']","['Remove clothes', 'Choose settings']",Choose settings,1
5,0.5,"['Collect dirty clothes', 'Throw them in washer', 'Put laundry soap in', 'Close door', 'Choose settings']","['Throw them in washer', 'Begin washing']",Begin washing,1
6,0.6,"['Collect dirty clothes', 'Throw them in washer', 'Put laundry soap in', 'Close door', 'Choose settings', 'Begin washing']","['Close door', 'Remove clothes']",Remove clothes,1
7,0.7,"['Collect dirty clothes', 'Throw them in washer', 'Put laundry soap in', 'Close door', 'Choose settings', 'Begin washing', 'Remove clothes']","['Place in dryer', 'Dry clothes']",Place in dryer,0
8,0.8,"['Collect dirty clothes', 'Throw them in washer', 'Put laundry soap in', 'Close door', 'Choose settings', 'Begin washing', 'Remove clothes', 'Place in dryer']","['Begin washing', 'Choose setting']",Choose setting,1
9,0.9,"['Collect dirty clothes', 'Throw them in washer', 'Put laundry soap in', 'Close door', 'Choose settings', 'Begin washing', 'Remove clothes', 'Place in dryer', 'Choose setting']","['Remove clothes', 'Dry clothes']",Dry clothes,1
0,0.0,[],"['Get the dirty clothes from the hamper.', 'Put in the washer']",Get the dirty clothes from the hamper.,0
1,0.1,['Get the dirty clothes from the hamper.'],"['Sort the loads into colors, whites and delicates', 'Add laundry soap and fabric softener.']","Sort the loads into colors, whites and delicates",0
2,0.2,"['Get the dirty clothes from the hamper.', 'Sort the loads into colors, whites and delicates']","['Move clothes from washer into dryer.', 'Take the colors load to the dryer']",Take the colors load to the dryer,1
3,0.3,"['Get the dirty clothes from the hamper.', 'Sort the loads into colors, whites and delicates', 'Take the colors load to the dryer']","['Put in the washer', 'Run the washer for 40 minutes']",Put in the washer,0
4,0.4,"['Get the dirty clothes from the hamper.', 'Sort the loads into colors, whites and delicates', 'Take the colors load to the dryer', 'Put in the washer']","['Run dryer for an hour', 'Add laundry soap and fabric softener.']",Add laundry soap and fabric softener.,1
5,0.5,"['Get the dirty clothes from the hamper.', 'Sort the loads into colors, whites and delicates', 'Take the colors load to the dryer', 'Put in the washer', 'Add laundry soap and fabric softener.']","['put fabric softener sheet in dryer', 'Run the washer for 40 minutes']",Run the washer for 40 minutes,1
6,0.6,"['Get the dirty clothes from the hamper.', 'Sort the loads into colors, whites and delicates', 'Take the colors load to the dryer', 'Put in the washer', 'Add laundry soap and fabric softener.', 'Run the washer for 40 minutes']","['Get the dirty clothes from the hamper.', 'Make sure the dryer lint trap is clean']",Make sure the dryer lint trap is clean,1
7,0.7,"['Get the dirty clothes from the hamper.', 'Sort the loads into colors, whites and delicates', 'Take the colors load to the dryer', 'Put in the washer', 'Add laundry soap and fabric softener.', 'Run the washer for 40 minutes', 'Make sure the dryer lint trap is clean']","['Move clothes from washer into dryer.', 'Sort the loads into colors, whites and delicates']",Move clothes from washer into dryer.,0
8,0.8,"['Get the dirty clothes from the hamper.', 'Sort the loads into colors, whites and delicates', 'Take the colors load to the dryer', 'Put in the washer', 'Add laundry soap and fabric softener.', 'Run the washer for 40 minutes', 'Make sure the dryer lint trap is clean', 'Move clothes from washer into dryer.']","['put fabric softener sheet in dryer', 'Put in the washer']",put fabric softener sheet in dryer,0
9,0.9,"['Get the dirty clothes from the hamper.', 'Sort the loads into colors, whites and delicates', 'Take the colors load to the dryer', 'Put in the washer', 'Add laundry soap and fabric softener.', 'Run the washer for 40 minutes', 'Make sure the dryer lint trap is clean', 'Move clothes from washer into dryer.', 'put fabric softener sheet in dryer']","['Run dryer for an hour', 'Run the washer for 40 minutes']",Run dryer for an hour,0
0,0.0,[],"['sort dirty clothes', 'put in dryer']",sort dirty clothes,0
1,0.16666666666666666,['sort dirty clothes'],"['take to washer put in', 'sort dirty clothes']",take to washer put in,0
2,0.3333333333333333,"['sort dirty clothes', 'take to washer put in']","['turn on washer add detergent', 'put in dryer']",turn on washer add detergent,0
3,0.5,"['sort dirty clothes', 'take to washer put in', 'turn on washer add detergent']","['wait till done', 'sort dirty clothes']",wait till done,0
4,0.6666666666666666,"['sort dirty clothes', 'take to washer put in', 'turn on washer add detergent', 'wait till done']","['take to washer put in', 'take out']",take out,1
5,0.8333333333333334,"['sort dirty clothes', 'take to washer put in', 'turn on washer add detergent', 'wait till done', 'take out']","['put in dryer', 'turn on washer add detergent']",put in dryer,0
0,0.0,[],"['Open small compartment for detergent', 'Gather dirty laundry in a basket']",Gather dirty laundry in a basket,1
1,0.1,['Gather dirty laundry in a basket'],"['Take basket of laundry into laundry room', 'Open small compartment for detergent']",Take basket of laundry into laundry room,0
2,0.2,"['Gather dirty laundry in a basket', 'Take basket of laundry into laundry room']","['Start the washer on desired wash setting and wait', 'Open washer door']",Open washer door,1
3,0.3,"['Gather dirty laundry in a basket', 'Take basket of laundry into laundry room', 'Open washer door']","['Put laundry into washer', 'Start the washer on desired wash setting and wait']",Put laundry into washer,0
4,0.4,"['Gather dirty laundry in a basket', 'Take basket of laundry into laundry room', 'Open washer door', 'Put laundry into washer']","['Close washer door', 'Remove laundry from washer when completed']",Close washer door,0
