task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
2,0.4,"['Wear the sports dress', 'Put on your shoes']","['Take the Racket and balls', 'Go to the court']",Take the Racket and balls,0
3,0.6,"['Wear the sports dress', 'Put on your shoes', 'Take the Racket and balls']","['Wear the sports dress', 'Choose the opponent']",Choose the opponent,1
4,0.8,"['Wear the sports dress', 'Put on your shoes', 'Take the Racket and balls', 'Choose the opponent']","['Go to the court', 'Put on your shoes']",Go to the court,0
0,0.0,[],"['Put on comfy clothes', 'Grab a racket']",Put on comfy clothes,0
1,0.2,['Put on comfy clothes'],"['Walk to the tennis court', 'Walk to the tennis court']",Walk to the tennis court,1
2,0.4,"['Put on comfy clothes', 'Walk to the tennis court']","['Grab a racket', 'Play until one of you wins']",Grab a racket,0
3,0.6,"['Put on comfy clothes', 'Walk to the tennis court', 'Grab a racket']","['Hit the ball to your opponent', 'Put on comfy clothes']",Hit the ball to your opponent,0
4,0.8,"['Put on comfy clothes', 'Walk to the tennis court', 'Grab a racket', 'Hit the ball to your opponent']","['Play until one of you wins', 'Walk to the tennis court']",Play until one of you wins,0
0,0.0,[],"['Pack your tennis racket and balls', 'Go to the tennis court']",Pack your tennis racket and balls,0
1,0.2,['Pack your tennis racket and balls'],"['Find a tennis partner', 'Each go to opposite sides of the net']",Find a tennis partner,0
2,0.4,"['Pack your tennis racket and balls', 'Find a tennis partner']","['Go to the tennis court', 'Pick which one serves first']",Go to the tennis court,0
3,0.6,"['Pack your tennis racket and balls', 'Find a tennis partner', 'Go to the tennis court']","['Each go to opposite sides of the net', 'Pack your tennis racket and balls']",Each go to opposite sides of the net,0
4,0.8,"['Pack your tennis racket and balls', 'Find a tennis partner', 'Go to the tennis court', 'Each go to opposite sides of the net']","['Pick which one serves first', 'Pack your tennis racket and balls']",Pick which one serves first,0
0,0.0,[],"['Dress properly with tennis shirt and pant', 'Dress properly with tennis shirt and pant']",Dress properly with tennis shirt and pant,1
1,0.2,['Dress properly with tennis shirt and pant'],"['Start the game and serve the ball if it is my chance', 'Wear tennis shoes']",Wear tennis shoes,1
2,0.4,"['Dress properly with tennis shirt and pant', 'Wear tennis shoes']","['Head for the stadium, enter the court.', 'Start the game and serve the ball if it is my chance']","Head for the stadium, enter the court.",0
3,0.6,"['Dress properly with tennis shirt and pant', 'Wear tennis shoes', 'Head for the stadium, enter the court.']","['Dress properly with tennis shirt and pant', 'Shake hands with the opponent']",Shake hands with the opponent,1
4,0.8,"['Dress properly with tennis shirt and pant', 'Wear tennis shoes', 'Head for the stadium, enter the court.', 'Shake hands with the opponent']","['Dress properly with tennis shirt and pant', 'Start the game and serve the ball if it is my chance']",Start the game and serve the ball if it is my chance,1
0,0.0,[],"['Get a partner', 'Leave house']",Get a partner,0
1,0.2,['Get a partner'],"['Grab a racket', 'Grab a racket']",Grab a racket,0
2,0.4,"['Get a partner', 'Grab a racket']","['Get tennis balls', 'Leave house']",Get tennis balls,0
3,0.6,"['Get a partner', 'Grab a racket', 'Get tennis balls']","['Get a partner', 'Stretch out']",Stretch out,1
4,0.8,"['Get a partner', 'Grab a racket', 'Get tennis balls', 'Stretch out']","['Leave house', 'Get a partner']",Leave house,0
0,0.0,[],"['The timing of the ball, hitting it, and serving it plays a vital role in winning.', 'Playing Tennis is not only one of the out door game but also keeps fit and healthy.']",Playing Tennis is not only one of the out door game but also keeps fit and healthy.,1
1,0.2,['Playing Tennis is not only one of the out door game but also keeps fit and healthy.'],"['The Eye-hand coordination also improves, for the player able to accurately judge.', 'The Eye-hand coordination also improves, for the player able to accurately judge.']","The Eye-hand coordination also improves, for the player able to accurately judge.",0
2,0.4,"['Playing Tennis is not only one of the out door game but also keeps fit and healthy.', 'The Eye-hand coordination also improves, for the player able to accurately judge.']","['The timing of the ball, hitting it, and serving it plays a vital role in winning.', 'Harmone hair-loss can up-come their problem of hair-loss by playing tennis 3 days a week']","The timing of the ball, hitting it, and serving it plays a vital role in winning.",0
3,0.6,"['Playing Tennis is not only one of the out door game but also keeps fit and healthy.', 'The Eye-hand coordination also improves, for the player able to accurately judge.', 'The timing of the ball, hitting it, and serving it plays a vital role in winning.']","['Playing Tennis is not only one of the out door game but also keeps fit and healthy.', 'Men can burn up to 600 calories an hour,  women up to 420 calories an hour.']","Men can burn up to 600 calories an hour,  women up to 420 calories an hour.",1
4,0.8,"['Playing Tennis is not only one of the out door game but also keeps fit and healthy.', 'The Eye-hand coordination also improves, for the player able to accurately judge.', 'The timing of the ball, hitting it, and serving it plays a vital role in winning.', 'Men can burn up to 600 calories an hour,  women up to 420 calories an hour.']","['Harmone hair-loss can up-come their problem of hair-loss by playing tennis 3 days a week', 'The Eye-hand coordination also improves, for the player able to accurately judge.']",Harmone hair-loss can up-come their problem of hair-loss by playing tennis 3 days a week,0
0,0.0,[],"['Call friends ask if they can play', 'Get dressed in playing closes']",Call friends ask if they can play,0
1,0.2,['Call friends ask if they can play'],"['Get dressed in playing closes', 'Garther your gear']",Get dressed in playing closes,0
2,0.4,"['Call friends ask if they can play', 'Get dressed in playing closes']","['play tennis with friends', 'Garther your gear']",Garther your gear,1
3,0.6,"['Call friends ask if they can play', 'Get dressed in playing closes', 'Garther your gear']","['Call friends ask if they can play', 'go to tennis court']",go to tennis court,1
4,0.8,"['Call friends ask if they can play', 'Get dressed in playing closes', 'Garther your gear', 'go to tennis court']","['play tennis with friends', 'Call friends ask if they can play']",play tennis with friends,0
0,0.0,[],"['Serve ball b y hitting it over the net.', 'Go to store and buy tennis racket and balls.']",Go to store and buy tennis racket and balls.,1
1,0.2,['Go to store and buy tennis racket and balls.'],"['Stand on opposite side of court from opponent.', 'Put on sports clothes.']",Put on sports clothes.,1
2,0.4,"['Go to store and buy tennis racket and balls.', 'Put on sports clothes.']","['Go to tennis court.', 'Serve ball b y hitting it over the net.']",Go to tennis court.,0
3,0.6,"['Go to store and buy tennis racket and balls.', 'Put on sports clothes.', 'Go to tennis court.']","['Go to store and buy tennis racket and balls.', 'Stand on opposite side of court from opponent.']",Stand on opposite side of court from opponent.,1
4,0.8,"['Go to store and buy tennis racket and balls.', 'Put on sports clothes.', 'Go to tennis court.', 'Stand on opposite side of court from opponent.']","['Serve ball b y hitting it over the net.', 'Go to store and buy tennis racket and balls.']",Serve ball b y hitting it over the net.,0
0,0.0,[],"['Put on gym shorts, shirt, and tennis shoes', 'Serve the ball']","Put on gym shorts, shirt, and tennis shoes",0
1,0.2,"['Put on gym shorts, shirt, and tennis shoes']","['Go to the courts and wait for my partner to arrive', 'Put my racquets, balls, and water bottles into my bag']","Put my racquets, balls, and water bottles into my bag",1
2,0.4,"['Put on gym shorts, shirt, and tennis shoes', 'Put my racquets, balls, and water bottles into my bag']","['Serve the ball', 'Go to the courts and wait for my partner to arrive']",Go to the courts and wait for my partner to arrive,1
3,0.6,"['Put on gym shorts, shirt, and tennis shoes', 'Put my racquets, balls, and water bottles into my bag', 'Go to the courts and wait for my partner to arrive']","['Put on gym shorts, shirt, and tennis shoes', 'Warm up before the match by stretching and having light rallies']",Warm up before the match by stretching and having light rallies,1
4,0.8,"['Put on gym shorts, shirt, and tennis shoes', 'Put my racquets, balls, and water bottles into my bag', 'Go to the courts and wait for my partner to arrive', 'Warm up before the match by stretching and having light rallies']","['Put my racquets, balls, and water bottles into my bag', 'Serve the ball']",Serve the ball,1
0,0.0,[],"['get racket and ball', 'Change into athletic clothing']",Change into athletic clothing,1
1,0.2,['Change into athletic clothing'],"['pick sides of the court', 'get racket and ball']",get racket and ball,1
2,0.4,"['Change into athletic clothing', 'get racket and ball']","['serve the ball', 'find a partner']",find a partner,1
3,0.6,"['Change into athletic clothing', 'get racket and ball', 'find a partner']","['pick sides of the court', 'Change into athletic clothing']",pick sides of the court,0
4,0.8,"['Change into athletic clothing', 'get racket and ball', 'find a partner', 'pick sides of the court']","['get racket and ball', 'serve the ball']",serve the ball,1
0,0.0,[],"['Gather together a tennis racket and tennis ball', 'Go to a tennis court at a park or other location']",Gather together a tennis racket and tennis ball,0
1,0.2,['Gather together a tennis racket and tennis ball'],"['Gather together a tennis racket and tennis ball', 'Find a friend who also has a tennis racket']",Find a friend who also has a tennis racket,1
2,0.4,"['Gather together a tennis racket and tennis ball', 'Find a friend who also has a tennis racket']","['Go to a tennis court at a park or other location', 'Throw tennis ball high into the air']",Go to a tennis court at a park or other location,0
3,0.6,"['Gather together a tennis racket and tennis ball', 'Find a friend who also has a tennis racket', 'Go to a tennis court at a park or other location']","['Stand on one side of net while friend stands on the other', 'Gather together a tennis racket and tennis ball']",Stand on one side of net while friend stands on the other,0
4,0.8,"['Gather together a tennis racket and tennis ball', 'Find a friend who also has a tennis racket', 'Go to a tennis court at a park or other location', 'Stand on one side of net while friend stands on the other']","['Find a friend who also has a tennis racket', 'Throw tennis ball high into the air']",Throw tennis ball high into the air,1
0,0.0,[],"['Go to tennis courts.', 'Hit ball with tennis racket over the net.']",Go to tennis courts.,0
1,0.2,['Go to tennis courts.'],"['Go to tennis courts.', 'Stand on one side of net.']",Stand on one side of net.,1
2,0.4,"['Go to tennis courts.', 'Stand on one side of net.']","['Face your opponent.', 'Wait for opponent to hit ball back.']",Face your opponent.,0
3,0.6,"['Go to tennis courts.', 'Stand on one side of net.', 'Face your opponent.']","['Go to tennis courts.', 'Hit ball with tennis racket over the net.']",Hit ball with tennis racket over the net.,1
4,0.8,"['Go to tennis courts.', 'Stand on one side of net.', 'Face your opponent.', 'Hit ball with tennis racket over the net.']","['Wait for opponent to hit ball back.', 'Stand on one side of net.']",Wait for opponent to hit ball back.,0
0,0.0,[],"['Call a friend', 'Wear tennis shoes']",Call a friend,0
1,0.2,['Call a friend'],"['Get your racket', 'Wear tennis shoes']",Get your racket,0
2,0.4,"['Call a friend', 'Get your racket']","['Play tennis with friend', 'Wear tennis shoes']",Wear tennis shoes,1
3,0.6,"['Call a friend', 'Get your racket', 'Wear tennis shoes']","['Call a friend', 'Go to tennis field']",Go to tennis field,1
4,0.8,"['Call a friend', 'Get your racket', 'Wear tennis shoes', 'Go to tennis field']","['Call a friend', 'Play tennis with friend']",Play tennis with friend,1
0,0.0,[],"['Enjoy.', 'Find a tennis partner or partners to play with.']",Find a tennis partner or partners to play with.,1
1,0.2,['Find a tennis partner or partners to play with.'],"['Find a tennis court.', 'Find a tennis partner or partners to play with.']",Find a tennis court.,0
2,0.4,"['Find a tennis partner or partners to play with.', 'Find a tennis court.']","['Select a tennis racket.', 'Enjoy.']",Select a tennis racket.,0
3,0.6,"['Find a tennis partner or partners to play with.', 'Find a tennis court.', 'Select a tennis racket.']","['Find a tennis partner or partners to play with.', 'Take turns hitting the ball back and forth across the net.']",Take turns hitting the ball back and forth across the net.,1
4,0.8,"['Find a tennis partner or partners to play with.', 'Find a tennis court.', 'Select a tennis racket.', 'Take turns hitting the ball back and forth across the net.']","['Enjoy.', 'Find a tennis partner or partners to play with.']",Enjoy.,0
0,0.0,[],"['Get racket', 'Hit tennis balls back and forth']",Get racket,0
1,0.2,['Get racket'],"['Get tennis ball', 'Get racket']",Get tennis ball,0
2,0.4,"['Get racket', 'Get tennis ball']","['Hit tennis balls back and forth', 'Go to tennis court']",Go to tennis court,1
3,0.6,"['Get racket', 'Get tennis ball', 'Go to tennis court']","['Get racket', 'Find someone to play with']",Find someone to play with,1
4,0.8,"['Get racket', 'Get tennis ball', 'Go to tennis court', 'Find someone to play with']","['Get tennis ball', 'Hit tennis balls back and forth']",Hit tennis balls back and forth,1
0,0.0,[],"['Get dressed to play tennis.', 'Call friend to set a date to play tennis.']",Call friend to set a date to play tennis.,1
1,0.2,['Call friend to set a date to play tennis.'],"['Call tennis court to set a court time.', 'Call tennis court to set a court time.']",Call tennis court to set a court time.,0
2,0.4,"['Call friend to set a date to play tennis.', 'Call tennis court to set a court time.']","['Get dressed to play tennis.', 'Play one warm-up game with friend before match begins.']",Get dressed to play tennis.,0
3,0.6,"['Call friend to set a date to play tennis.', 'Call tennis court to set a court time.', 'Get dressed to play tennis.']","['Call friend to set a date to play tennis.', 'Call friend to meet at tennis court.']",Call friend to meet at tennis court.,1
4,0.8,"['Call friend to set a date to play tennis.', 'Call tennis court to set a court time.', 'Get dressed to play tennis.', 'Call friend to meet at tennis court.']","['Play one warm-up game with friend before match begins.', 'Call tennis court to set a court time.']",Play one warm-up game with friend before match begins.,0
0,0.0,[],"['get out of car upon arrival', 'call a friend and invite to play']",call a friend and invite to play,1
1,0.2,['call a friend and invite to play'],"['drive to tennis court', 'drive to tennis court']",drive to tennis court,1
2,0.4,"['call a friend and invite to play', 'drive to tennis court']","['get out of car upon arrival', 'enter tennis courts through gate']",get out of car upon arrival,0
3,0.6,"['call a friend and invite to play', 'drive to tennis court', 'get out of car upon arrival']","['call a friend and invite to play', 'greet friend']",greet friend,1
4,0.8,"['call a friend and invite to play', 'drive to tennis court', 'get out of car upon arrival', 'greet friend']","['enter tennis courts through gate', 'call a friend and invite to play']",enter tennis courts through gate,0
0,0.0,[],"['Obtain racket and tennis balls', 'Dress in tennis clothes']",Obtain racket and tennis balls,0
1,0.2,['Obtain racket and tennis balls'],"['Warm up', 'Dress in tennis clothes']",Dress in tennis clothes,1
2,0.4,"['Obtain racket and tennis balls', 'Dress in tennis clothes']","['Go to tennis court', 'Play match']",Go to tennis court,0
3,0.6,"['Obtain racket and tennis balls', 'Dress in tennis clothes', 'Go to tennis court']","['Obtain racket and tennis balls', 'Warm up']",Warm up,1
4,0.8,"['Obtain racket and tennis balls', 'Dress in tennis clothes', 'Go to tennis court', 'Warm up']","['Dress in tennis clothes', 'Play match']",Play match,1
0,0.0,[],"['hit the ball with the racket, aiming for the ground on the other side of the net', 'choose a racket']",choose a racket,1
1,0.2,['choose a racket'],"['get a tennis ball', 'get a tennis ball']",get a tennis ball,1
2,0.4,"['choose a racket', 'get a tennis ball']","['hit the ball with the racket, aiming for the ground on the other side of the net', 'approach the court with opponent on opposite end']",approach the court with opponent on opposite end,1
3,0.6,"['choose a racket', 'get a tennis ball', 'approach the court with opponent on opposite end']","['throw the ball into the air', 'choose a racket']",throw the ball into the air,0
4,0.8,"['choose a racket', 'get a tennis ball', 'approach the court with opponent on opposite end', 'throw the ball into the air']","['choose a racket', 'hit the ball with the racket, aiming for the ground on the other side of the net']","hit the ball with the racket, aiming for the ground on the other side of the net",1
0,0.0,[],"['go to tennis court', 'Put on tennis clothes']",Put on tennis clothes,1
1,0.2,['Put on tennis clothes'],"['gather tennis equipment', 'gather tennis equipment']",gather tennis equipment,0
2,0.4,"['Put on tennis clothes', 'gather tennis equipment']","['go to tennis court', 'warm up to play']",go to tennis court,0
3,0.6,"['Put on tennis clothes', 'gather tennis equipment', 'go to tennis court']","['Put on tennis clothes', 'get a tennis partner']",get a tennis partner,1
4,0.8,"['Put on tennis clothes', 'gather tennis equipment', 'go to tennis court', 'get a tennis partner']","['Put on tennis clothes', 'warm up to play']",warm up to play,1
0,0.0,[],"['Book tennis court', 'Get  tennis balls']",Book tennis court,0
1,0.2,['Book tennis court'],"['Change into tennis whites', 'Get  tennis balls']",Change into tennis whites,0
2,0.4,"['Book tennis court', 'Change into tennis whites']","['Walk on court with opponent', 'Get tennis racquet']",Get tennis racquet,1
3,0.6,"['Book tennis court', 'Change into tennis whites', 'Get tennis racquet']","['Get  tennis balls', 'Book tennis court']",Get  tennis balls,0
4,0.8,"['Book tennis court', 'Change into tennis whites', 'Get tennis racquet', 'Get  tennis balls']","['Walk on court with opponent', 'Book tennis court']",Walk on court with opponent,0
0,0.0,[],"['wait for the return', 'grab tennis ball']",grab tennis ball,1
1,0.2,['grab tennis ball'],"['grab tennis racket', 'wait for the return']",grab tennis racket,0
2,0.4,"['grab tennis ball', 'grab tennis racket']","['hit ball to the opposite side of the court', 'serve to opposition']",serve to opposition,1
3,0.6,"['grab tennis ball', 'grab tennis racket', 'serve to opposition']","['wait for the return', 'grab tennis ball']",wait for the return,0
4,0.8,"['grab tennis ball', 'grab tennis racket', 'serve to opposition', 'wait for the return']","['grab tennis racket', 'hit ball to the opposite side of the court']",hit ball to the opposite side of the court,1
0,0.0,[],"['Get dressed.', 'Go to car']",Get dressed.,0
1,0.2,['Get dressed.'],"['Get tennis equipment', 'Drive to tennis court']",Get tennis equipment,0
2,0.4,"['Get dressed.', 'Get tennis equipment']","['Park', 'Go to car']",Go to car,1
3,0.6,"['Get dressed.', 'Get tennis equipment', 'Go to car']","['Get dressed.', 'Drive to tennis court']",Drive to tennis court,1
4,0.8,"['Get dressed.', 'Get tennis equipment', 'Go to car', 'Drive to tennis court']","['Get dressed.', 'Park']",Park,1
0,0.0,[],"['serve ball', 'grab racket']",grab racket,1
1,0.2,['grab racket'],"['serve ball', 'get on court']",get on court,1
2,0.4,"['grab racket', 'get on court']","['grab tennis ball', 'play back and forth']",grab tennis ball,0
3,0.6,"['grab racket', 'get on court', 'grab tennis ball']","['grab racket', 'serve ball']",serve ball,1
4,0.8,"['grab racket', 'get on court', 'grab tennis ball', 'serve ball']","['get on court', 'play back and forth']",play back and forth,1
0,0.0,[],"['Change into sports clothes', 'Go to tennis court']",Change into sports clothes,0
1,0.2,['Change into sports clothes'],"['Play tennis with opponent', 'Get tennis racket and balls']",Get tennis racket and balls,1
2,0.4,"['Change into sports clothes', 'Get tennis racket and balls']","['Play tennis with opponent', 'Go to tennis court']",Go to tennis court,1
3,0.6,"['Change into sports clothes', 'Get tennis racket and balls', 'Go to tennis court']","['Find an opponent', 'Change into sports clothes']",Find an opponent,0
4,0.8,"['Change into sports clothes', 'Get tennis racket and balls', 'Go to tennis court', 'Find an opponent']","['Change into sports clothes', 'Play tennis with opponent']",Play tennis with opponent,1
0,0.0,[],"['Buy a racket and some balls', 'Buy a racket and some balls']",Buy a racket and some balls,0
1,0.2,['Buy a racket and some balls'],"['Wait for the other player to return the serve', 'Travel to a tennis court with a friend']",Travel to a tennis court with a friend,1
2,0.4,"['Buy a racket and some balls', 'Travel to a tennis court with a friend']","['Serve the ball to the other player over the net', 'Continue playing until you have a clear winner in number of games won']",Serve the ball to the other player over the net,0
3,0.6,"['Buy a racket and some balls', 'Travel to a tennis court with a friend', 'Serve the ball to the other player over the net']","['Buy a racket and some balls', 'Wait for the other player to return the serve']",Wait for the other player to return the serve,1
4,0.8,"['Buy a racket and some balls', 'Travel to a tennis court with a friend', 'Serve the ball to the other player over the net', 'Wait for the other player to return the serve']","['Travel to a tennis court with a friend', 'Continue playing until you have a clear winner in number of games won']",Continue playing until you have a clear winner in number of games won,1
0,0.0,[],"['Get dressed in tennis clothes', 'Find tennis racket']",Get dressed in tennis clothes,0
1,0.2,['Get dressed in tennis clothes'],"['Drive to tennis court', 'Find tennis racket']",Find tennis racket,1
2,0.4,"['Get dressed in tennis clothes', 'Find tennis racket']","['Play tennis', 'Find tennis balls']",Find tennis balls,1
3,0.6,"['Get dressed in tennis clothes', 'Find tennis racket', 'Find tennis balls']","['Drive to tennis court', 'Get dressed in tennis clothes']",Drive to tennis court,0
4,0.8,"['Get dressed in tennis clothes', 'Find tennis racket', 'Find tennis balls', 'Drive to tennis court']","['Get dressed in tennis clothes', 'Play tennis']",Play tennis,1
0,0.0,[],"['Drive to tennis court.', 'Stretch']",Drive to tennis court.,0
1,0.2,['Drive to tennis court.'],"['Exit car.', 'Stretch']",Exit car.,0
2,0.4,"['Drive to tennis court.', 'Exit car.']","['Take rackets and balls.', 'Stretch']",Take rackets and balls.,0
3,0.6,"['Drive to tennis court.', 'Exit car.', 'Take rackets and balls.']","['Find empty court.', 'Drive to tennis court.']",Find empty court.,0
4,0.8,"['Drive to tennis court.', 'Exit car.', 'Take rackets and balls.', 'Find empty court.']","['Stretch', 'Drive to tennis court.']",Stretch,0
0,0.0,[],"['wait for player to hit ball back to you', 'hit ball to other player']",hit ball to other player,1
1,0.2,['hit ball to other player'],"['wait for player to hit ball back to you', 'wait for other player to hit ball back']",wait for other player to hit ball back,1
2,0.4,"['hit ball to other player', 'wait for other player to hit ball back']","['hit ball to other player', 'miss ball and cry']",hit ball to other player,0
3,0.6,"['hit ball to other player', 'wait for other player to hit ball back', 'hit ball to other player']","['wait for player to hit ball back to you', 'hit ball to other player']",wait for player to hit ball back to you,0
4,0.8,"['hit ball to other player', 'wait for other player to hit ball back', 'hit ball to other player', 'wait for player to hit ball back to you']","['miss ball and cry', 'hit ball to other player']",miss ball and cry,0
0,0.0,[],"['Get appropriate attire', 'Get tennis racket']",Get appropriate attire,0
1,0.2,['Get appropriate attire'],"['Get tennis racket', 'Get appropriate attire']",Get tennis racket,0
2,0.4,"['Get appropriate attire', 'Get tennis racket']","['Go to tennis court', 'Play tennis']",Go to tennis court,0
3,0.6,"['Get appropriate attire', 'Get tennis racket', 'Go to tennis court']","['Stretch and warm up', 'Get appropriate attire']",Stretch and warm up,0
4,0.8,"['Get appropriate attire', 'Get tennis racket', 'Go to tennis court', 'Stretch and warm up']","['Get tennis racket', 'Play tennis']",Play tennis,1
0,0.0,[],"['Wait for opponent to hit ball back', 'Pick up ball']",Pick up ball,1
1,0.2,['Pick up ball'],"['Pick up racket', 'Pick up racket']",Pick up racket,0
2,0.4,"['Pick up ball', 'Pick up racket']","['Hit ball back to opponent', 'Toss ball into air and hit it with racket over net']",Toss ball into air and hit it with racket over net,1
3,0.6,"['Pick up ball', 'Pick up racket', 'Toss ball into air and hit it with racket over net']","['Wait for opponent to hit ball back', 'Pick up ball']",Wait for opponent to hit ball back,0
4,0.8,"['Pick up ball', 'Pick up racket', 'Toss ball into air and hit it with racket over net', 'Wait for opponent to hit ball back']","['Hit ball back to opponent', 'Pick up ball']",Hit ball back to opponent,0
0,0.0,[],"['going to the court', 'going to the court']",going to the court,0
1,0.2,['going to the court'],"['swinging the racket', 'serving the ball']",serving the ball,1
2,0.4,"['going to the court', 'serving the ball']","['hitting the ball with the racket', 'hitting the ball over the net']",hitting the ball with the racket,0
3,0.6,"['going to the court', 'serving the ball', 'hitting the ball with the racket']","['going to the court', 'swinging the racket']",swinging the racket,1
4,0.8,"['going to the court', 'serving the ball', 'hitting the ball with the racket', 'swinging the racket']","['hitting the ball over the net', 'serving the ball']",hitting the ball over the net,0
0,0.0,[],"['practice volleys', 'arrive at tennis courts']",arrive at tennis courts,1
1,0.2,['arrive at tennis courts'],"['arrive at tennis courts', 'stretch muscles and limbs']",stretch muscles and limbs,1
2,0.4,"['arrive at tennis courts', 'stretch muscles and limbs']","['start match with first serve', 'practice serving']",practice serving,1
3,0.6,"['arrive at tennis courts', 'stretch muscles and limbs', 'practice serving']","['practice volleys', 'arrive at tennis courts']",practice volleys,0
4,0.8,"['arrive at tennis courts', 'stretch muscles and limbs', 'practice serving', 'practice volleys']","['start match with first serve', 'stretch muscles and limbs']",start match with first serve,0
0,0.0,[],"['Find a person to play with.', 'Server ball over net.']",Find a person to play with.,0
1,0.2,['Find a person to play with.'],"['Drive to tennis court.', 'Hit tennis ball again over net.']",Drive to tennis court.,0
2,0.4,"['Find a person to play with.', 'Drive to tennis court.']","['Server ball over net.', 'Hit tennis ball again over net.']",Server ball over net.,0
3,0.6,"['Find a person to play with.', 'Drive to tennis court.', 'Server ball over net.']","['Wait for person to return ball.', 'Find a person to play with.']",Wait for person to return ball.,0
4,0.8,"['Find a person to play with.', 'Drive to tennis court.', 'Server ball over net.', 'Wait for person to return ball.']","['Find a person to play with.', 'Hit tennis ball again over net.']",Hit tennis ball again over net.,1
0,0.0,[],"['go to courts', 'go to courts']",go to courts,0
1,0.2,['go to courts'],"['stretch', 'stretch']",stretch,1
2,0.4,"['go to courts', 'stretch']","['jump over net', 'warm up']",warm up,1
3,0.6,"['go to courts', 'stretch', 'warm up']","['defeat opponent by any means necessary', 'go to courts']",defeat opponent by any means necessary,0
4,0.8,"['go to courts', 'stretch', 'warm up', 'defeat opponent by any means necessary']","['stretch', 'jump over net']",jump over net,1
0,0.0,[],"['Drive to the tennis court', 'Gather tennis racket and balls']",Gather tennis racket and balls,1
1,0.2,['Gather tennis racket and balls'],"['Walk over to the court', 'Get into your car with items']",Get into your car with items,1
2,0.4,"['Gather tennis racket and balls', 'Get into your car with items']","['Drive to the tennis court', 'Walk over to the court']",Drive to the tennis court,0
3,0.6,"['Gather tennis racket and balls', 'Get into your car with items', 'Drive to the tennis court']","['Get out of car with items', 'Gather tennis racket and balls']",Get out of car with items,0
4,0.8,"['Gather tennis racket and balls', 'Get into your car with items', 'Drive to the tennis court', 'Get out of car with items']","['Gather tennis racket and balls', 'Walk over to the court']",Walk over to the court,1
0,0.0,[],"['Go to the tennis court', 'Go to the tennis court']",Go to the tennis court,0
1,0.2,['Go to the tennis court'],"['Go to the tennis court', 'Hit the ball at the racket']",Hit the ball at the racket,1
2,0.4,"['Go to the tennis court', 'Hit the ball at the racket']","['Wait for opposing player to hit the ball back', 'Continue steps two through four']",Wait for opposing player to hit the ball back,0
