task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
12,0.9230769230769231,"['Purchase airplane ticket online, in person, or over the phone.', 'Arrive at the airport one to three hours before departure.', 'Check in, check luggage if carrying any', 'Receive boarding pass', 'Check in through security', 'Find departure gate by matching flight number with gate number', 'Wait until it is time to board the flight', 'Show staff your boarding pass.', 'Walk down corridor to the plane.', 'Board the plane.', 'Find your seat.', 'Put your seatbelt on.']","['Prepare for take off.', 'Find departure gate by matching flight number with gate number']",Prepare for take off.,0
0,0.0,[],"['Buy a ticket for your flight.', 'Wait till they call flight number.']",Buy a ticket for your flight.,0
1,0.1,['Buy a ticket for your flight.'],"['Drive to the airport.', 'Drive to the airport.']",Drive to the airport.,1
2,0.2,"['Buy a ticket for your flight.', 'Drive to the airport.']","['Turn in your ticket.', 'Wait in line to board plane.']",Turn in your ticket.,0
3,0.3,"['Buy a ticket for your flight.', 'Drive to the airport.', 'Turn in your ticket.']","['Sit down.', 'Get boarding pass.']",Get boarding pass.,1
4,0.4,"['Buy a ticket for your flight.', 'Drive to the airport.', 'Turn in your ticket.', 'Get boarding pass.']","['Wait till they call flight number.', 'Buy a ticket for your flight.']",Wait till they call flight number.,0
5,0.5,"['Buy a ticket for your flight.', 'Drive to the airport.', 'Turn in your ticket.', 'Get boarding pass.', 'Wait till they call flight number.']","['Turn in your ticket.', 'Wait in line to board plane.']",Wait in line to board plane.,1
6,0.6,"['Buy a ticket for your flight.', 'Drive to the airport.', 'Turn in your ticket.', 'Get boarding pass.', 'Wait till they call flight number.', 'Wait in line to board plane.']","['Put carry on luggage in overhead bin.', 'Buy a ticket for your flight.']",Put carry on luggage in overhead bin.,0
7,0.7,"['Buy a ticket for your flight.', 'Drive to the airport.', 'Turn in your ticket.', 'Get boarding pass.', 'Wait till they call flight number.', 'Wait in line to board plane.', 'Put carry on luggage in overhead bin.']","['Sit down.', 'Drive to the airport.']",Sit down.,0
8,0.8,"['Buy a ticket for your flight.', 'Drive to the airport.', 'Turn in your ticket.', 'Get boarding pass.', 'Wait till they call flight number.', 'Wait in line to board plane.', 'Put carry on luggage in overhead bin.', 'Sit down.']","['Buy a ticket for your flight.', 'Follow instructions from flight attendant.']",Follow instructions from flight attendant.,1
9,0.9,"['Buy a ticket for your flight.', 'Drive to the airport.', 'Turn in your ticket.', 'Get boarding pass.', 'Wait till they call flight number.', 'Wait in line to board plane.', 'Put carry on luggage in overhead bin.', 'Sit down.', 'Follow instructions from flight attendant.']","['Drive to the airport.', 'Get off plane when it lands.']",Get off plane when it lands.,1
0,0.0,[],"['Put your seatbelt on', 'Get on the plane']",Get on the plane,1
1,0.1111111111111111,['Get on the plane'],"['Chew some gum', 'Put your luggage in the overhead bins']",Put your luggage in the overhead bins,1
2,0.2222222222222222,"['Get on the plane', 'Put your luggage in the overhead bins']","['Read', 'Put your seatbelt on']",Put your seatbelt on,1
3,0.3333333333333333,"['Get on the plane', 'Put your luggage in the overhead bins', 'Put your seatbelt on']","['Put away all electronic devices', 'Take off']",Put away all electronic devices,0
4,0.4444444444444444,"['Get on the plane', 'Put your luggage in the overhead bins', 'Put your seatbelt on', 'Put away all electronic devices']","['Have a drink and snack', 'Chew some gum']",Chew some gum,1
5,0.5555555555555556,"['Get on the plane', 'Put your luggage in the overhead bins', 'Put your seatbelt on', 'Put away all electronic devices', 'Chew some gum']","['Put your seatbelt on', 'Take off']",Take off,1
6,0.6666666666666666,"['Get on the plane', 'Put your luggage in the overhead bins', 'Put your seatbelt on', 'Put away all electronic devices', 'Chew some gum', 'Take off']","['Get on the plane', 'Have a drink and snack']",Have a drink and snack,1
7,0.7777777777777778,"['Get on the plane', 'Put your luggage in the overhead bins', 'Put your seatbelt on', 'Put away all electronic devices', 'Chew some gum', 'Take off', 'Have a drink and snack']","['Get on the plane', 'Read']",Read,1
8,0.8888888888888888,"['Get on the plane', 'Put your luggage in the overhead bins', 'Put your seatbelt on', 'Put away all electronic devices', 'Chew some gum', 'Take off', 'Have a drink and snack', 'Read']","['Put your luggage in the overhead bins', 'Wait for the plane to land']",Wait for the plane to land,1
0,0.0,[],"['Sit down', 'Go online']",Go online,1
1,0.09090909090909091,['Go online'],"['Leave plane', 'Buy airplane ticket']",Buy airplane ticket,1
2,0.18181818181818182,"['Go online', 'Buy airplane ticket']","['Gather luggage', 'Pick up luggage']",Gather luggage,0
3,0.2727272727272727,"['Go online', 'Buy airplane ticket', 'Gather luggage']","['Go to airport', 'Pick up luggage']",Go to airport,0
4,0.36363636363636365,"['Go online', 'Buy airplane ticket', 'Gather luggage', 'Go to airport']","['Check luggage', 'Go online']",Check luggage,0
5,0.45454545454545453,"['Go online', 'Buy airplane ticket', 'Gather luggage', 'Go to airport', 'Check luggage']","['Wait for plane', 'Go online']",Wait for plane,0
6,0.5454545454545454,"['Go online', 'Buy airplane ticket', 'Gather luggage', 'Go to airport', 'Check luggage', 'Wait for plane']","['Leave plane', 'Board plane']",Board plane,1
7,0.6363636363636364,"['Go online', 'Buy airplane ticket', 'Gather luggage', 'Go to airport', 'Check luggage', 'Wait for plane', 'Board plane']","['Go to airport', 'Sit down']",Sit down,1
8,0.7272727272727273,"['Go online', 'Buy airplane ticket', 'Gather luggage', 'Go to airport', 'Check luggage', 'Wait for plane', 'Board plane', 'Sit down']","['Check luggage', 'Wait for plane to land']",Wait for plane to land,1
9,0.8181818181818182,"['Go online', 'Buy airplane ticket', 'Gather luggage', 'Go to airport', 'Check luggage', 'Wait for plane', 'Board plane', 'Sit down', 'Wait for plane to land']","['Leave plane', 'Wait for plane']",Leave plane,0
10,0.9090909090909091,"['Go online', 'Buy airplane ticket', 'Gather luggage', 'Go to airport', 'Check luggage', 'Wait for plane', 'Board plane', 'Sit down', 'Wait for plane to land', 'Leave plane']","['Pick up luggage', 'Check luggage']",Pick up luggage,0
0,0.0,[],"['Listen to instructions from flight attendants.', 'Purchase airline ticket.']",Purchase airline ticket.,1
1,0.09090909090909091,['Purchase airline ticket.'],"['Buckle your seat belt.', 'Prepare and pack luggage.']",Prepare and pack luggage.,1
2,0.18181818181818182,"['Purchase airline ticket.', 'Prepare and pack luggage.']","['Enjoy flight.', 'Arrive at airport.']",Arrive at airport.,1
3,0.2727272727272727,"['Purchase airline ticket.', 'Prepare and pack luggage.', 'Arrive at airport.']","['Check luggage.', 'Enjoy flight.']",Check luggage.,0
4,0.36363636363636365,"['Purchase airline ticket.', 'Prepare and pack luggage.', 'Arrive at airport.', 'Check luggage.']","['Purchase airline ticket.', 'Go through security.']",Go through security.,1
5,0.45454545454545453,"['Purchase airline ticket.', 'Prepare and pack luggage.', 'Arrive at airport.', 'Check luggage.', 'Go through security.']","['Wait to board plane.', 'Prepare and pack luggage.']",Wait to board plane.,0
6,0.5454545454545454,"['Purchase airline ticket.', 'Prepare and pack luggage.', 'Arrive at airport.', 'Check luggage.', 'Go through security.', 'Wait to board plane.']","['Board plane, when it is called.', 'Buckle your seat belt.']","Board plane, when it is called.",0
7,0.6363636363636364,"['Purchase airline ticket.', 'Prepare and pack luggage.', 'Arrive at airport.', 'Check luggage.', 'Go through security.', 'Wait to board plane.', 'Board plane, when it is called.']","['Go through security.', 'Look for your assigned seat and sit in it.']",Look for your assigned seat and sit in it.,1
8,0.7272727272727273,"['Purchase airline ticket.', 'Prepare and pack luggage.', 'Arrive at airport.', 'Check luggage.', 'Go through security.', 'Wait to board plane.', 'Board plane, when it is called.', 'Look for your assigned seat and sit in it.']","['Enjoy flight.', 'Listen to instructions from flight attendants.']",Listen to instructions from flight attendants.,1
9,0.8181818181818182,"['Purchase airline ticket.', 'Prepare and pack luggage.', 'Arrive at airport.', 'Check luggage.', 'Go through security.', 'Wait to board plane.', 'Board plane, when it is called.', 'Look for your assigned seat and sit in it.', 'Listen to instructions from flight attendants.']","['Buckle your seat belt.', 'Arrive at airport.']",Buckle your seat belt.,0
10,0.9090909090909091,"['Purchase airline ticket.', 'Prepare and pack luggage.', 'Arrive at airport.', 'Check luggage.', 'Go through security.', 'Wait to board plane.', 'Board plane, when it is called.', 'Look for your assigned seat and sit in it.', 'Listen to instructions from flight attendants.', 'Buckle your seat belt.']","['Wait to board plane.', 'Enjoy flight.']",Enjoy flight.,1
0,0.0,[],"['Listen to verbal instructions', 'Take boarding pass from airline counter']",Take boarding pass from airline counter,1
1,0.125,['Take boarding pass from airline counter'],"['Go to the gate as per boarding pass', 'Go to the gate as per boarding pass']",Go to the gate as per boarding pass,1
2,0.25,"['Take boarding pass from airline counter', 'Go to the gate as per boarding pass']","['Enter the airplane', 'Fasten seat belt']",Enter the airplane,0
3,0.375,"['Take boarding pass from airline counter', 'Go to the gate as per boarding pass', 'Enter the airplane']","['Fasten seat belt', 'Sit on seat as per boarding pass']",Sit on seat as per boarding pass,1
4,0.5,"['Take boarding pass from airline counter', 'Go to the gate as per boarding pass', 'Enter the airplane', 'Sit on seat as per boarding pass']","['Relax and enjoy music and movies', 'Listen to verbal instructions']",Listen to verbal instructions,1
5,0.625,"['Take boarding pass from airline counter', 'Go to the gate as per boarding pass', 'Enter the airplane', 'Sit on seat as per boarding pass', 'Listen to verbal instructions']","['Fasten seat belt', 'Enter the airplane']",Fasten seat belt,0
6,0.75,"['Take boarding pass from airline counter', 'Go to the gate as per boarding pass', 'Enter the airplane', 'Sit on seat as per boarding pass', 'Listen to verbal instructions', 'Fasten seat belt']","['Relax and enjoy music and movies', 'Take boarding pass from airline counter']",Relax and enjoy music and movies,0
7,0.875,"['Take boarding pass from airline counter', 'Go to the gate as per boarding pass', 'Enter the airplane', 'Sit on seat as per boarding pass', 'Listen to verbal instructions', 'Fasten seat belt', 'Relax and enjoy music and movies']","['Enter the airplane', 'When destination is reached,  get out of the plane as instructed']","When destination is reached,  get out of the plane as instructed",1
0,0.0,[],"['Travel to the airport', 'Enter airport']",Travel to the airport,0
1,0.14285714285714285,['Travel to the airport'],"[""Walk onto the plane when it's time"", 'Enter airport']",Enter airport,1
2,0.2857142857142857,"['Travel to the airport', 'Enter airport']","['Go through security', ""Walk onto the plane when it's time""]",Go through security,0
3,0.42857142857142855,"['Travel to the airport', 'Enter airport', 'Go through security']","['Find your gate', 'Fly to your destination']",Find your gate,0
4,0.5714285714285714,"['Travel to the airport', 'Enter airport', 'Go through security', 'Find your gate']","['Enter airport', ""Walk onto the plane when it's time""]",Walk onto the plane when it's time,1
5,0.7142857142857143,"['Travel to the airport', 'Enter airport', 'Go through security', 'Find your gate', ""Walk onto the plane when it's time""]","['Fly to your destination', 'Go through security']",Fly to your destination,0
6,0.8571428571428571,"['Travel to the airport', 'Enter airport', 'Go through security', 'Find your gate', ""Walk onto the plane when it's time"", 'Fly to your destination']","['Travel to the airport', 'Disembark when you arrive at your destination']",Disembark when you arrive at your destination,1
0,0.0,[],"['Book a ticket', 'Get to the airport']",Book a ticket,0
1,0.07692307692307693,['Book a ticket'],"['Show the document you bring', 'Pack the essentials']",Pack the essentials,1
2,0.15384615384615385,"['Book a ticket', 'Pack the essentials']","['Get into the correct plane', 'Get to the airport']",Get to the airport,1
3,0.23076923076923078,"['Book a ticket', 'Pack the essentials', 'Get to the airport']","['Get to the porting area', 'Leave the plane']",Get to the porting area,0
4,0.3076923076923077,"['Book a ticket', 'Pack the essentials', 'Get to the airport', 'Get to the porting area']","['Show the document you bring', 'Plane takes off']",Show the document you bring,0
5,0.38461538461538464,"['Book a ticket', 'Pack the essentials', 'Get to the airport', 'Get to the porting area', 'Show the document you bring']","['Take the seat allotted for you', 'Confirm your booking']",Confirm your booking,1
6,0.46153846153846156,"['Book a ticket', 'Pack the essentials', 'Get to the airport', 'Get to the porting area', 'Show the document you bring', 'Confirm your booking']","['Get into the correct plane', 'Pack the essentials']",Get into the correct plane,0
7,0.5384615384615384,"['Book a ticket', 'Pack the essentials', 'Get to the airport', 'Get to the porting area', 'Show the document you bring', 'Confirm your booking', 'Get into the correct plane']","['Pack the essentials', 'Take the seat allotted for you']",Take the seat allotted for you,1
8,0.6153846153846154,"['Book a ticket', 'Pack the essentials', 'Get to the airport', 'Get to the porting area', 'Show the document you bring', 'Confirm your booking', 'Get into the correct plane', 'Take the seat allotted for you']","['Put on your seat belts', 'Plane lands on the destination']",Put on your seat belts,0
9,0.6923076923076923,"['Book a ticket', 'Pack the essentials', 'Get to the airport', 'Get to the porting area', 'Show the document you bring', 'Confirm your booking', 'Get into the correct plane', 'Take the seat allotted for you', 'Put on your seat belts']","['Plane takes off', 'Book a ticket']",Plane takes off,0
10,0.7692307692307693,"['Book a ticket', 'Pack the essentials', 'Get to the airport', 'Get to the porting area', 'Show the document you bring', 'Confirm your booking', 'Get into the correct plane', 'Take the seat allotted for you', 'Put on your seat belts', 'Plane takes off']","['Pack the essentials', 'Plane lands on the destination']",Plane lands on the destination,1
11,0.8461538461538461,"['Book a ticket', 'Pack the essentials', 'Get to the airport', 'Get to the porting area', 'Show the document you bring', 'Confirm your booking', 'Get into the correct plane', 'Take the seat allotted for you', 'Put on your seat belts', 'Plane takes off', 'Plane lands on the destination']","['Remove your seat belt', 'Confirm your booking']",Remove your seat belt,0
12,0.9230769230769231,"['Book a ticket', 'Pack the essentials', 'Get to the airport', 'Get to the porting area', 'Show the document you bring', 'Confirm your booking', 'Get into the correct plane', 'Take the seat allotted for you', 'Put on your seat belts', 'Plane takes off', 'Plane lands on the destination', 'Remove your seat belt']","['Leave the plane', 'Pack the essentials']",Leave the plane,0
0,0.0,[],"['Go to airport', 'Choose seat']",Go to airport,0
1,0.1111111111111111,['Go to airport'],"['Scan ticket', 'Scan ticket']",Scan ticket,0
2,0.2222222222222222,"['Go to airport', 'Scan ticket']","['Choose seat', 'Check bags']",Check bags,1
3,0.3333333333333333,"['Go to airport', 'Scan ticket', 'Check bags']","['Fly', 'Pass security']",Pass security,1
4,0.4444444444444444,"['Go to airport', 'Scan ticket', 'Check bags', 'Pass security']","['Walk to airplane', 'Walk to gate']",Walk to gate,1
5,0.5555555555555556,"['Go to airport', 'Scan ticket', 'Check bags', 'Pass security', 'Walk to gate']","['Check bags', 'Scan ticket']",Scan ticket,1
6,0.6666666666666666,"['Go to airport', 'Scan ticket', 'Check bags', 'Pass security', 'Walk to gate', 'Scan ticket']","['Pass security', 'Walk to airplane']",Walk to airplane,1
7,0.7777777777777778,"['Go to airport', 'Scan ticket', 'Check bags', 'Pass security', 'Walk to gate', 'Scan ticket', 'Walk to airplane']","['Choose seat', 'Pass security']",Choose seat,0
8,0.8888888888888888,"['Go to airport', 'Scan ticket', 'Check bags', 'Pass security', 'Walk to gate', 'Scan ticket', 'Walk to airplane', 'Choose seat']","['Fly', 'Scan ticket']",Fly,0
0,0.0,[],"['Go online and purchase plane tickets.', 'When called, walk to ticket agent and hand her ticket.']",Go online and purchase plane tickets.,0
1,0.07692307692307693,['Go online and purchase plane tickets.'],"['Find correct gate listed on ticket.', 'Go to airline website and check in electronically.']",Go to airline website and check in electronically.,1
2,0.15384615384615385,"['Go online and purchase plane tickets.', 'Go to airline website and check in electronically.']","['Put bag up and buckle seatbelt.', 'Pack suitcase.']",Pack suitcase.,1
3,0.23076923076923078,"['Go online and purchase plane tickets.', 'Go to airline website and check in electronically.', 'Pack suitcase.']","['Put bag up and buckle seatbelt.', 'Drive to airport.']",Drive to airport.,1
4,0.3076923076923077,"['Go online and purchase plane tickets.', 'Go to airline website and check in electronically.', 'Pack suitcase.', 'Drive to airport.']","['Check in bag at desk.', 'Put bag up and buckle seatbelt.']",Check in bag at desk.,0
5,0.38461538461538464,"['Go online and purchase plane tickets.', 'Go to airline website and check in electronically.', 'Pack suitcase.', 'Drive to airport.', 'Check in bag at desk.']","['Find correct seat on plane.', 'Go through security line.']",Go through security line.,1
6,0.46153846153846156,"['Go online and purchase plane tickets.', 'Go to airline website and check in electronically.', 'Pack suitcase.', 'Drive to airport.', 'Check in bag at desk.', 'Go through security line.']","['Sit in chair and wait for my row to be called.', 'Walk through xray machine.']",Walk through xray machine.,1
7,0.5384615384615384,"['Go online and purchase plane tickets.', 'Go to airline website and check in electronically.', 'Pack suitcase.', 'Drive to airport.', 'Check in bag at desk.', 'Go through security line.', 'Walk through xray machine.']","['Check in bag at desk.', 'Find correct gate listed on ticket.']",Find correct gate listed on ticket.,1
8,0.6153846153846154,"['Go online and purchase plane tickets.', 'Go to airline website and check in electronically.', 'Pack suitcase.', 'Drive to airport.', 'Check in bag at desk.', 'Go through security line.', 'Walk through xray machine.', 'Find correct gate listed on ticket.']","['Sit in chair and wait for my row to be called.', 'Go to airline website and check in electronically.']",Sit in chair and wait for my row to be called.,0
9,0.6923076923076923,"['Go online and purchase plane tickets.', 'Go to airline website and check in electronically.', 'Pack suitcase.', 'Drive to airport.', 'Check in bag at desk.', 'Go through security line.', 'Walk through xray machine.', 'Find correct gate listed on ticket.', 'Sit in chair and wait for my row to be called.']","['Drive to airport.', 'When called, walk to ticket agent and hand her ticket.']","When called, walk to ticket agent and hand her ticket.",1
10,0.7692307692307693,"['Go online and purchase plane tickets.', 'Go to airline website and check in electronically.', 'Pack suitcase.', 'Drive to airport.', 'Check in bag at desk.', 'Go through security line.', 'Walk through xray machine.', 'Find correct gate listed on ticket.', 'Sit in chair and wait for my row to be called.', 'When called, walk to ticket agent and hand her ticket.']","['Find correct seat on plane.', 'Drive to airport.']",Find correct seat on plane.,0
11,0.8461538461538461,"['Go online and purchase plane tickets.', 'Go to airline website and check in electronically.', 'Pack suitcase.', 'Drive to airport.', 'Check in bag at desk.', 'Go through security line.', 'Walk through xray machine.', 'Find correct gate listed on ticket.', 'Sit in chair and wait for my row to be called.', 'When called, walk to ticket agent and hand her ticket.', 'Find correct seat on plane.']","['Put bag up and buckle seatbelt.', 'Sit in chair and wait for my row to be called.']",Put bag up and buckle seatbelt.,0
12,0.9230769230769231,"['Go online and purchase plane tickets.', 'Go to airline website and check in electronically.', 'Pack suitcase.', 'Drive to airport.', 'Check in bag at desk.', 'Go through security line.', 'Walk through xray machine.', 'Find correct gate listed on ticket.', 'Sit in chair and wait for my row to be called.', 'When called, walk to ticket agent and hand her ticket.', 'Find correct seat on plane.', 'Put bag up and buckle seatbelt.']","['Listen to safety brief.', 'Walk through xray machine.']",Listen to safety brief.,0
0,0.0,[],"['go inside', 'Get in car']",Get in car,1
1,0.16666666666666666,['Get in car'],"['drive to airport', 'buy a ticket']",drive to airport,0
2,0.3333333333333333,"['Get in car', 'drive to airport']","['go inside', 'board the plane']",go inside,0
3,0.5,"['Get in car', 'drive to airport', 'go inside']","['take your seat', 'buy a ticket']",buy a ticket,1
4,0.6666666666666666,"['Get in car', 'drive to airport', 'go inside', 'buy a ticket']","['board the plane', 'Get in car']",board the plane,0
5,0.8333333333333334,"['Get in car', 'drive to airport', 'go inside', 'buy a ticket', 'board the plane']","['drive to airport', 'take your seat']",take your seat,1
0,0.0,[],"['Buy airline ticket', 'Park at airport']",Buy airline ticket,0
1,0.1,['Buy airline ticket'],"['Sit in airplane seat', 'Drive to airport']",Drive to airport,1
2,0.2,"['Buy airline ticket', 'Drive to airport']","['Get drink from stewardess', 'Park at airport']",Park at airport,1
3,0.3,"['Buy airline ticket', 'Drive to airport', 'Park at airport']","['Go through airport security', 'Sit in airplane seat']",Go through airport security,0
4,0.4,"['Buy airline ticket', 'Drive to airport', 'Park at airport', 'Go through airport security']","['Wait at the gate', 'Buy airline ticket']",Wait at the gate,0
5,0.5,"['Buy airline ticket', 'Drive to airport', 'Park at airport', 'Go through airport security', 'Wait at the gate']","['Board airplane', 'Park at airport']",Board airplane,0
6,0.6,"['Buy airline ticket', 'Drive to airport', 'Park at airport', 'Go through airport security', 'Wait at the gate', 'Board airplane']","['Get off plane', 'Sit in airplane seat']",Sit in airplane seat,1
7,0.7,"['Buy airline ticket', 'Drive to airport', 'Park at airport', 'Go through airport security', 'Wait at the gate', 'Board airplane', 'Sit in airplane seat']","['Get drink from stewardess', 'Wait at the gate']",Get drink from stewardess,0
8,0.8,"['Buy airline ticket', 'Drive to airport', 'Park at airport', 'Go through airport security', 'Wait at the gate', 'Board airplane', 'Sit in airplane seat', 'Get drink from stewardess']","['Board airplane', 'Wait while plane lands']",Wait while plane lands,1
9,0.9,"['Buy airline ticket', 'Drive to airport', 'Park at airport', 'Go through airport security', 'Wait at the gate', 'Board airplane', 'Sit in airplane seat', 'Get drink from stewardess', 'Wait while plane lands']","['Get off plane', 'Buy airline ticket']",Get off plane,0
0,0.0,[],"['Board plane', 'Go to airport']",Go to airport,1
1,0.08333333333333333,['Go to airport'],"['Plane takes off', 'Buy plane ticket']",Buy plane ticket,1
2,0.16666666666666666,"['Go to airport', 'Buy plane ticket']","['Wait in terminal for plane', 'Put on seat belt']",Wait in terminal for plane,0
3,0.25,"['Go to airport', 'Buy plane ticket', 'Wait in terminal for plane']","['Enter airport', 'Hand ticket to ticket taker']",Hand ticket to ticket taker,1
4,0.3333333333333333,"['Go to airport', 'Buy plane ticket', 'Wait in terminal for plane', 'Hand ticket to ticket taker']","['Leave plane', 'Board plane']",Board plane,1
5,0.4166666666666667,"['Go to airport', 'Buy plane ticket', 'Wait in terminal for plane', 'Hand ticket to ticket taker', 'Board plane']","['Find your seat', 'Wait in terminal for plane']",Find your seat,0
6,0.5,"['Go to airport', 'Buy plane ticket', 'Wait in terminal for plane', 'Hand ticket to ticket taker', 'Board plane', 'Find your seat']","['Wait in terminal for plane', 'Put on seat belt']",Put on seat belt,1
7,0.5833333333333334,"['Go to airport', 'Buy plane ticket', 'Wait in terminal for plane', 'Hand ticket to ticket taker', 'Board plane', 'Find your seat', 'Put on seat belt']","['Plane takes off', 'Board plane']",Plane takes off,0
8,0.6666666666666666,"['Go to airport', 'Buy plane ticket', 'Wait in terminal for plane', 'Hand ticket to ticket taker', 'Board plane', 'Find your seat', 'Put on seat belt', 'Plane takes off']","['Hand ticket to ticket taker', 'Plane lands at destination']",Plane lands at destination,1
9,0.75,"['Go to airport', 'Buy plane ticket', 'Wait in terminal for plane', 'Hand ticket to ticket taker', 'Board plane', 'Find your seat', 'Put on seat belt', 'Plane takes off', 'Plane lands at destination']","['Take off seat belt', 'Put on seat belt']",Take off seat belt,0
10,0.8333333333333334,"['Go to airport', 'Buy plane ticket', 'Wait in terminal for plane', 'Hand ticket to ticket taker', 'Board plane', 'Find your seat', 'Put on seat belt', 'Plane takes off', 'Plane lands at destination', 'Take off seat belt']","['Leave plane', 'Go to airport']",Leave plane,0
11,0.9166666666666666,"['Go to airport', 'Buy plane ticket', 'Wait in terminal for plane', 'Hand ticket to ticket taker', 'Board plane', 'Find your seat', 'Put on seat belt', 'Plane takes off', 'Plane lands at destination', 'Take off seat belt', 'Leave plane']","['Enter airport', 'Buy plane ticket']",Enter airport,0
0,0.0,[],"['Get the hand baggage scanned', 'Plan travel and book ticket']",Plan travel and book ticket,1
1,0.08333333333333333,['Plan travel and book ticket'],"['Enter into the airplane when announcement is made', 'Start from home early and reach airport in time']",Start from home early and reach airport in time,1
2,0.16666666666666666,"['Plan travel and book ticket', 'Start from home early and reach airport in time']","['Get down at destination', 'Enter the lobby']",Enter the lobby,1
3,0.25,"['Plan travel and book ticket', 'Start from home early and reach airport in time', 'Enter the lobby']","['Get seated in the allotted seat', 'Go to reporting officer and get boarding pass']",Go to reporting officer and get boarding pass,1
4,0.3333333333333333,"['Plan travel and book ticket', 'Start from home early and reach airport in time', 'Enter the lobby', 'Go to reporting officer and get boarding pass']","['Plan travel and book ticket', 'Get the hand baggage scanned']",Get the hand baggage scanned,1
5,0.4166666666666667,"['Plan travel and book ticket', 'Start from home early and reach airport in time', 'Enter the lobby', 'Go to reporting officer and get boarding pass', 'Get the hand baggage scanned']","['Enter the lobby', 'Wait in the lounge']",Wait in the lounge,1
6,0.5,"['Plan travel and book ticket', 'Start from home early and reach airport in time', 'Enter the lobby', 'Go to reporting officer and get boarding pass', 'Get the hand baggage scanned', 'Wait in the lounge']","['Plan travel and book ticket', 'Enter into the airplane when announcement is made']",Enter into the airplane when announcement is made,1
7,0.5833333333333334,"['Plan travel and book ticket', 'Start from home early and reach airport in time', 'Enter the lobby', 'Go to reporting officer and get boarding pass', 'Get the hand baggage scanned', 'Wait in the lounge', 'Enter into the airplane when announcement is made']","['Get seated in the allotted seat', 'Enter the lobby']",Get seated in the allotted seat,0
