task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
0,0.0,[],"['Decide which show time is the best for you.', ""Decide whether you're going alone or with friends or family.""]",Decide whether you're going alone or with friends or family.,1
1,0.2,"[""Decide whether you're going alone or with friends or family.""]","['Choose a movie that you want to see.  You can read reviews or watch trailers.', 'Purchase the tickets - this can either be done on location, or ahead of time.']",Choose a movie that you want to see.  You can read reviews or watch trailers.,0
2,0.4,"[""Decide whether you're going alone or with friends or family."", 'Choose a movie that you want to see.  You can read reviews or watch trailers.']","['Present your tickets to the usher.', 'Decide which show time is the best for you.']",Decide which show time is the best for you.,1
3,0.6,"[""Decide whether you're going alone or with friends or family."", 'Choose a movie that you want to see.  You can read reviews or watch trailers.', 'Decide which show time is the best for you.']","['Purchase the tickets - this can either be done on location, or ahead of time.', ""Decide whether you're going alone or with friends or family.""]","Purchase the tickets - this can either be done on location, or ahead of time.",0
4,0.8,"[""Decide whether you're going alone or with friends or family."", 'Choose a movie that you want to see.  You can read reviews or watch trailers.', 'Decide which show time is the best for you.', 'Purchase the tickets - this can either be done on location, or ahead of time.']","['Present your tickets to the usher.', 'Choose a movie that you want to see.  You can read reviews or watch trailers.']",Present your tickets to the usher.,0
0,0.0,[],"['Peruse the local papers for shows', 'Peruse the local papers for shows']",Peruse the local papers for shows,0
1,0.2,['Peruse the local papers for shows'],"['After finding a show you would like to see, pick a time', 'After finding a show you would like to see, pick a time']","After finding a show you would like to see, pick a time",1
2,0.4,"['Peruse the local papers for shows', 'After finding a show you would like to see, pick a time']","['Buy ticket upon arriving', 'Invite a friend (optional)']",Invite a friend (optional),1
3,0.6,"['Peruse the local papers for shows', 'After finding a show you would like to see, pick a time', 'Invite a friend (optional)']","['Peruse the local papers for shows', 'Drive, walk, or take public transport to the theater']","Drive, walk, or take public transport to the theater",1
4,0.8,"['Peruse the local papers for shows', 'After finding a show you would like to see, pick a time', 'Invite a friend (optional)', 'Drive, walk, or take public transport to the theater']","['Buy ticket upon arriving', 'Peruse the local papers for shows']",Buy ticket upon arriving,0
0,0.0,[],"['Enter movie theater', 'Travel to movie theater']",Travel to movie theater,1
1,0.2,['Travel to movie theater'],"['Purchase tickets at booth', 'Purchase tickets at booth']",Purchase tickets at booth,0
2,0.4,"['Travel to movie theater', 'Purchase tickets at booth']","['Enter movie theater', 'Watch the movie']",Enter movie theater,0
3,0.6,"['Travel to movie theater', 'Purchase tickets at booth', 'Enter movie theater']","['Travel to movie theater', 'Find your specific theater and enter']",Find your specific theater and enter,1
4,0.8,"['Travel to movie theater', 'Purchase tickets at booth', 'Enter movie theater', 'Find your specific theater and enter']","['Travel to movie theater', 'Watch the movie']",Watch the movie,1
0,0.0,[],"['Make selection', 'Arrive at movie theater']",Arrive at movie theater,1
1,0.2,['Arrive at movie theater'],"['Look at what is playing soon', 'Look at what is playing soon']",Look at what is playing soon,0
2,0.4,"['Arrive at movie theater', 'Look at what is playing soon']","['Pass through turnstyle', 'Make selection']",Make selection,1
3,0.6,"['Arrive at movie theater', 'Look at what is playing soon', 'Make selection']","['Arrive at movie theater', 'Tell ticket person which you want a ticket for']",Tell ticket person which you want a ticket for,1
4,0.8,"['Arrive at movie theater', 'Look at what is playing soon', 'Make selection', 'Tell ticket person which you want a ticket for']","['Pass through turnstyle', 'Look at what is playing soon']",Pass through turnstyle,0
0,0.0,[],"['Get ready', 'Go to the theater gate']",Get ready,0
1,0.2,['Get ready'],"['Get ready', 'Buy tickets']",Buy tickets,1
2,0.4,"['Get ready', 'Buy tickets']","['Go to the theater gate', 'Ride in car']",Ride in car,1
3,0.6,"['Get ready', 'Buy tickets', 'Ride in car']","['Get ready', 'Park the car in the theater']",Park the car in the theater,1
4,0.8,"['Get ready', 'Buy tickets', 'Ride in car', 'Park the car in the theater']","['Go to the theater gate', 'Buy tickets']",Go to the theater gate,0
0,0.0,[],"['Drive to theater', 'Walk to ticket counter']",Drive to theater,0
1,0.2,['Drive to theater'],"['Buy a ticket for a movie', 'Park your car']",Park your car,1
2,0.4,"['Drive to theater', 'Park your car']","['Walk to ticket counter', 'Walk inside theater']",Walk to ticket counter,0
3,0.6,"['Drive to theater', 'Park your car', 'Walk to ticket counter']","['Drive to theater', 'Buy a ticket for a movie']",Buy a ticket for a movie,1
4,0.8,"['Drive to theater', 'Park your car', 'Walk to ticket counter', 'Buy a ticket for a movie']","['Drive to theater', 'Walk inside theater']",Walk inside theater,1
0,0.0,[],"['Go to front desk', 'Drive to movie theater']",Drive to movie theater,1
1,0.2,['Drive to movie theater'],"['Buy ticket for movie', 'Go to front desk']",Go to front desk,1
2,0.4,"['Drive to movie theater', 'Go to front desk']","['Buy ticket for movie', 'Get food at concession stand']",Buy ticket for movie,0
3,0.6,"['Drive to movie theater', 'Go to front desk', 'Buy ticket for movie']","['Give ticket to ticket checker', 'Drive to movie theater']",Give ticket to ticket checker,0
4,0.8,"['Drive to movie theater', 'Go to front desk', 'Buy ticket for movie', 'Give ticket to ticket checker']","['Get food at concession stand', 'Go to front desk']",Get food at concession stand,0
0,0.0,[],"['First choose a cinema which you prefer to see.', 'Confirm that only you or how many are joining with you to the theater.']",First choose a cinema which you prefer to see.,0
1,0.2,['First choose a cinema which you prefer to see.'],"['Get into  the vehicle go to the theater.', 'Confirm that only you or how many are joining with you to the theater.']",Confirm that only you or how many are joining with you to the theater.,1
2,0.4,"['First choose a cinema which you prefer to see.', 'Confirm that only you or how many are joining with you to the theater.']","['Park the vehicle in parking.', 'Book the ticket online or go to the theater for current booking.']",Book the ticket online or go to the theater for current booking.,1
3,0.6,"['First choose a cinema which you prefer to see.', 'Confirm that only you or how many are joining with you to the theater.', 'Book the ticket online or go to the theater for current booking.']","['First choose a cinema which you prefer to see.', 'Get into  the vehicle go to the theater.']",Get into  the vehicle go to the theater.,1
4,0.8,"['First choose a cinema which you prefer to see.', 'Confirm that only you or how many are joining with you to the theater.', 'Book the ticket online or go to the theater for current booking.', 'Get into  the vehicle go to the theater.']","['First choose a cinema which you prefer to see.', 'Park the vehicle in parking.']",Park the vehicle in parking.,1
0,0.0,[],"['Buy tickets', 'show usher tickets']",Buy tickets,0
1,0.2,['Buy tickets'],"['buy snack at concession stand', 'buy snack at concession stand']",buy snack at concession stand,1
2,0.4,"['Buy tickets', 'buy snack at concession stand']","['show usher tickets', 'wait for show to start']",show usher tickets,0
3,0.6,"['Buy tickets', 'buy snack at concession stand', 'show usher tickets']","['sit where directed', 'Buy tickets']",sit where directed,0
4,0.8,"['Buy tickets', 'buy snack at concession stand', 'show usher tickets', 'sit where directed']","['buy snack at concession stand', 'wait for show to start']",wait for show to start,1
0,0.0,[],"['Find one I like, click purchase tickets', 'Go online']",Go online,1
1,0.2,['Go online'],"['Search new release movies at my local theater website', 'Pay and then print out tickets.']",Search new release movies at my local theater website,0
2,0.4,"['Go online', 'Search new release movies at my local theater website']","['Find one I like, click purchase tickets', 'Drive to theater.']","Find one I like, click purchase tickets",0
3,0.6,"['Go online', 'Search new release movies at my local theater website', 'Find one I like, click purchase tickets']","['Pay and then print out tickets.', 'Go online']",Pay and then print out tickets.,0
4,0.8,"['Go online', 'Search new release movies at my local theater website', 'Find one I like, click purchase tickets', 'Pay and then print out tickets.']","['Drive to theater.', 'Go online']",Drive to theater.,0
0,0.0,[],"['Drive or walk to theater', 'Go to the room showing your movie as stated on your ticket stub']",Drive or walk to theater,0
1,0.2,['Drive or walk to theater'],"['Purchase tickets to preferred movie at front window', 'Go to the room showing your movie as stated on your ticket stub']",Purchase tickets to preferred movie at front window,0
2,0.4,"['Drive or walk to theater', 'Purchase tickets to preferred movie at front window']","['Go into theater and present ticket to attendant', 'Go to the room showing your movie as stated on your ticket stub']",Go into theater and present ticket to attendant,0
3,0.6,"['Drive or walk to theater', 'Purchase tickets to preferred movie at front window', 'Go into theater and present ticket to attendant']","['Drive or walk to theater', 'Purchase snacks at concession stand if desired']",Purchase snacks at concession stand if desired,1
4,0.8,"['Drive or walk to theater', 'Purchase tickets to preferred movie at front window', 'Go into theater and present ticket to attendant', 'Purchase snacks at concession stand if desired']","['Go to the room showing your movie as stated on your ticket stub', 'Purchase tickets to preferred movie at front window']",Go to the room showing your movie as stated on your ticket stub,0
0,0.0,[],"['Choose the best outfit', 'Buy tickets for the movie']",Choose the best outfit,0
1,0.2,['Choose the best outfit'],"['Go to the theater', 'Buy tickets for the movie']",Go to the theater,0
2,0.4,"['Choose the best outfit', 'Go to the theater']","['Take your seats', 'Buy tickets for the movie']",Buy tickets for the movie,1
3,0.6,"['Choose the best outfit', 'Go to the theater', 'Buy tickets for the movie']","['Choose the best outfit', 'Go to the seats allotted']",Go to the seats allotted,1
4,0.8,"['Choose the best outfit', 'Go to the theater', 'Buy tickets for the movie', 'Go to the seats allotted']","['Take your seats', 'Choose the best outfit']",Take your seats,0
0,0.0,[],"['go inside theater', 'Get in car']",Get in car,1
1,0.2,['Get in car'],"['drive to the theater', 'drive to the theater']",drive to the theater,1
2,0.4,"['Get in car', 'drive to the theater']","['go inside theater', 'go get popcorn']",go inside theater,0
3,0.6,"['Get in car', 'drive to the theater', 'go inside theater']","['Get in car', 'go buy your ticket']",go buy your ticket,1
4,0.8,"['Get in car', 'drive to the theater', 'go inside theater', 'go buy your ticket']","['go get popcorn', 'Get in car']",go get popcorn,0
0,0.0,[],"['Drive to theatre', 'Get dressed']",Get dressed,1
1,0.2,['Get dressed'],"['Get dressed', 'Leave house']",Leave house,1
2,0.4,"['Get dressed', 'Leave house']","['Drive to theatre', 'Purchase ticket']",Drive to theatre,0
3,0.6,"['Get dressed', 'Leave house', 'Drive to theatre']","['Select movie', 'Get dressed']",Select movie,0
4,0.8,"['Get dressed', 'Leave house', 'Drive to theatre', 'Select movie']","['Leave house', 'Purchase ticket']",Purchase ticket,1
0,0.0,[],"['Get with friends', 'Buy a ticket']",Get with friends,0
1,0.2,['Get with friends'],"['Go to cinema', 'Buy popcorn']",Go to cinema,0
2,0.4,"['Get with friends', 'Go to cinema']","['Buy popcorn', 'Choose a movie']",Choose a movie,1
3,0.6,"['Get with friends', 'Go to cinema', 'Choose a movie']","['Buy a ticket', 'Get with friends']",Buy a ticket,0
4,0.8,"['Get with friends', 'Go to cinema', 'Choose a movie', 'Buy a ticket']","['Get with friends', 'Buy popcorn']",Buy popcorn,1
0,0.0,[],"['Drive to the theater', 'Select a desired movie and showtime']",Select a desired movie and showtime,1
1,0.2,['Select a desired movie and showtime'],"['Go to the room where movie is showing', 'Get into car']",Get into car,1
2,0.4,"['Select a desired movie and showtime', 'Get into car']","['Go to the room where movie is showing', 'Drive to the theater']",Drive to the theater,1
3,0.6,"['Select a desired movie and showtime', 'Get into car', 'Drive to the theater']","['Go to ticket booth and purchase tickets', 'Select a desired movie and showtime']",Go to ticket booth and purchase tickets,0
4,0.8,"['Select a desired movie and showtime', 'Get into car', 'Drive to the theater', 'Go to ticket booth and purchase tickets']","['Go to the room where movie is showing', 'Select a desired movie and showtime']",Go to the room where movie is showing,0
0,0.0,[],"['Drive to the theater.', 'Drive to the theater.']",Drive to the theater.,1
1,0.2,['Drive to the theater.'],"['Get desired snacks and drinks (if any).', 'Pick a movie to watch.']",Pick a movie to watch.,1
2,0.4,"['Drive to the theater.', 'Pick a movie to watch.']","['Find the room said movie is playing in.', 'Pay for ticket(s).']",Pay for ticket(s).,1
3,0.6,"['Drive to the theater.', 'Pick a movie to watch.', 'Pay for ticket(s).']","['Get desired snacks and drinks (if any).', 'Drive to the theater.']",Get desired snacks and drinks (if any).,0
4,0.8,"['Drive to the theater.', 'Pick a movie to watch.', 'Pay for ticket(s).', 'Get desired snacks and drinks (if any).']","['Find the room said movie is playing in.', 'Drive to the theater.']",Find the room said movie is playing in.,0
0,0.0,[],"['Drive to the theater if you are not already there.', 'Choose which movie you would like to see.']",Choose which movie you would like to see.,1
1,0.2,['Choose which movie you would like to see.'],"['Check the times that the movie will show.', 'Check the times that the movie will show.']",Check the times that the movie will show.,1
2,0.4,"['Choose which movie you would like to see.', 'Check the times that the movie will show.']","['Drive to the theater if you are not already there.', ""Buy refreshments if you'd like them.""]",Drive to the theater if you are not already there.,0
3,0.6,"['Choose which movie you would like to see.', 'Check the times that the movie will show.', 'Drive to the theater if you are not already there.']","['Choose which movie you would like to see.', 'Go up to the counter and buy tickets if you have not already bought them.']",Go up to the counter and buy tickets if you have not already bought them.,1
4,0.8,"['Choose which movie you would like to see.', 'Check the times that the movie will show.', 'Drive to the theater if you are not already there.', 'Go up to the counter and buy tickets if you have not already bought them.']","['Choose which movie you would like to see.', ""Buy refreshments if you'd like them.""]",Buy refreshments if you'd like them.,1
0,0.0,[],"['Drive to theater', 'Decide what movie to see']",Drive to theater,0
1,0.2,['Drive to theater'],"['Enter theater', 'Decide what movie to see']",Decide what movie to see,1
2,0.4,"['Drive to theater', 'Decide what movie to see']","['Hand ticket to ticket taker', 'Buy movie ticket']",Buy movie ticket,1
3,0.6,"['Drive to theater', 'Decide what movie to see', 'Buy movie ticket']","['Drive to theater', 'Enter theater']",Enter theater,1
4,0.8,"['Drive to theater', 'Decide what movie to see', 'Buy movie ticket', 'Enter theater']","['Hand ticket to ticket taker', 'Drive to theater']",Hand ticket to ticket taker,0
0,0.0,[],"['choose the show you want to see', 'locate the box office when you get there']",choose the show you want to see,0
1,0.2,['choose the show you want to see'],"['wait in lobby for the theater to open', 'call the box office to reserve tickets']",call the box office to reserve tickets,1
2,0.4,"['choose the show you want to see', 'call the box office to reserve tickets']","['wait in lobby for the theater to open', 'locate the box office when you get there']",locate the box office when you get there,1
3,0.6,"['choose the show you want to see', 'call the box office to reserve tickets', 'locate the box office when you get there']","['choose the show you want to see', 'pay for tickets']",pay for tickets,1
4,0.8,"['choose the show you want to see', 'call the box office to reserve tickets', 'locate the box office when you get there', 'pay for tickets']","['choose the show you want to see', 'wait in lobby for the theater to open']",wait in lobby for the theater to open,1
0,0.0,[],"['Get in car', 'Drive to nearest theater']",Get in car,0
1,0.2,['Get in car'],"['Get in car', 'Drive to nearest theater']",Drive to nearest theater,1
2,0.4,"['Get in car', 'Drive to nearest theater']","['Find room', 'Wait in line']",Wait in line,1
3,0.6,"['Get in car', 'Drive to nearest theater', 'Wait in line']","['Buy tickets', 'Get in car']",Buy tickets,0
4,0.8,"['Get in car', 'Drive to nearest theater', 'Wait in line', 'Buy tickets']","['Find room', 'Get in car']",Find room,0
0,0.0,[],"['Walk into the theater.', 'Walk into the second set of doors.']",Walk into the theater.,0
1,0.2,['Walk into the theater.'],"['Go up to the window.', 'Pay for tickets.']",Go up to the window.,0
2,0.4,"['Walk into the theater.', 'Go up to the window.']","['Order the tickets you would like.', 'Walk into the second set of doors.']",Order the tickets you would like.,0
3,0.6,"['Walk into the theater.', 'Go up to the window.', 'Order the tickets you would like.']","['Walk into the theater.', 'Pay for tickets.']",Pay for tickets.,1
4,0.8,"['Walk into the theater.', 'Go up to the window.', 'Order the tickets you would like.', 'Pay for tickets.']","['Walk into the second set of doors.', 'Walk into the theater.']",Walk into the second set of doors.,0
0,0.0,[],"['Enter the movie theater and give your ticket to staff', 'Locate nearest movie theater of your choice']",Locate nearest movie theater of your choice,1
1,0.2,['Locate nearest movie theater of your choice'],"['Enter the movie theater and give your ticket to staff', 'Determine time of your movie by phone, internet or smartphone']","Determine time of your movie by phone, internet or smartphone",1
2,0.4,"['Locate nearest movie theater of your choice', 'Determine time of your movie by phone, internet or smartphone']","['(Optional) Select food or drinks from the food concession', 'Purchase ticket at ticket booth or from the internet']",Purchase ticket at ticket booth or from the internet,1
3,0.6,"['Locate nearest movie theater of your choice', 'Determine time of your movie by phone, internet or smartphone', 'Purchase ticket at ticket booth or from the internet']","['Locate nearest movie theater of your choice', 'Enter the movie theater and give your ticket to staff']",Enter the movie theater and give your ticket to staff,1
4,0.8,"['Locate nearest movie theater of your choice', 'Determine time of your movie by phone, internet or smartphone', 'Purchase ticket at ticket booth or from the internet', 'Enter the movie theater and give your ticket to staff']","['Locate nearest movie theater of your choice', '(Optional) Select food or drinks from the food concession']",(Optional) Select food or drinks from the food concession,1
0,0.0,[],"[""decide which movie you'd like to see"", 'arrive at theater before showtime']",decide which movie you'd like to see,0
1,0.2,"[""decide which movie you'd like to see""]","['check the theater for showtimes', 'purchase tickets at front counter']",check the theater for showtimes,0
2,0.4,"[""decide which movie you'd like to see"", 'check the theater for showtimes']","['arrive at theater before showtime', ""purchase any snacks or beverages you'd like from the snack counter""]",arrive at theater before showtime,0
3,0.6,"[""decide which movie you'd like to see"", 'check the theater for showtimes', 'arrive at theater before showtime']","[""decide which movie you'd like to see"", 'purchase tickets at front counter']",purchase tickets at front counter,1
4,0.8,"[""decide which movie you'd like to see"", 'check the theater for showtimes', 'arrive at theater before showtime', 'purchase tickets at front counter']","['check the theater for showtimes', ""purchase any snacks or beverages you'd like from the snack counter""]",purchase any snacks or beverages you'd like from the snack counter,1
0,0.0,[],"['Decide which show you would like to see.', 'Decide which show you would like to see.']",Decide which show you would like to see.,0
1,0.2,['Decide which show you would like to see.'],"['Arrive at theater early enough to wait in line.', 'Decide which show you would like to see.']",Arrive at theater early enough to wait in line.,0
2,0.4,"['Decide which show you would like to see.', 'Arrive at theater early enough to wait in line.']","['Wait in line and purchase tickets to show.', 'Find seats in theater.']",Wait in line and purchase tickets to show.,0
3,0.6,"['Decide which show you would like to see.', 'Arrive at theater early enough to wait in line.', 'Wait in line and purchase tickets to show.']","['Decide which show you would like to see.', 'Use restroom before show starts.']",Use restroom before show starts.,1
4,0.8,"['Decide which show you would like to see.', 'Arrive at theater early enough to wait in line.', 'Wait in line and purchase tickets to show.', 'Use restroom before show starts.']","['Find seats in theater.', 'Decide which show you would like to see.']",Find seats in theater.,0
0,0.0,[],"['Drive to the movie theater', 'Drive to the movie theater']",Drive to the movie theater,0
1,0.2,['Drive to the movie theater'],"['Check the showings to see what is playing', 'Purchase a ticket']",Check the showings to see what is playing,0
2,0.4,"['Drive to the movie theater', 'Check the showings to see what is playing']","['Pick out a movie to watch', 'Find the correct room the movie is playing']",Pick out a movie to watch,0
3,0.6,"['Drive to the movie theater', 'Check the showings to see what is playing', 'Pick out a movie to watch']","['Drive to the movie theater', 'Purchase a ticket']",Purchase a ticket,1
4,0.8,"['Drive to the movie theater', 'Check the showings to see what is playing', 'Pick out a movie to watch', 'Purchase a ticket']","['Find the correct room the movie is playing', 'Check the showings to see what is playing']",Find the correct room the movie is playing,0
0,0.0,[],"['Go online.', 'Check the movie times.']",Go online.,0
1,0.2,['Go online.'],"['Check the movie times.', 'Check the movie times.']",Check the movie times.,0
2,0.4,"['Go online.', 'Check the movie times.']","['Get in line.', 'Look for the best time.']",Look for the best time.,1
3,0.6,"['Go online.', 'Check the movie times.', 'Look for the best time.']","['Go online.', 'Drive to the theater.']",Drive to the theater.,1
4,0.8,"['Go online.', 'Check the movie times.', 'Look for the best time.', 'Drive to the theater.']","['Check the movie times.', 'Get in line.']",Get in line.,1
0,0.0,[],"['Getting tickets for a show', 'Driving to the theater']",Getting tickets for a show,0
1,0.2,['Getting tickets for a show'],"['Getting dressed up to go to the theater', 'Getting tickets for a show']",Getting dressed up to go to the theater,0
2,0.4,"['Getting tickets for a show', 'Getting dressed up to go to the theater']","['Going into the theater', 'Getting in the car']",Getting in the car,1
3,0.6,"['Getting tickets for a show', 'Getting dressed up to go to the theater', 'Getting in the car']","['Getting tickets for a show', 'Driving to the theater']",Driving to the theater,1
4,0.8,"['Getting tickets for a show', 'Getting dressed up to go to the theater', 'Getting in the car', 'Driving to the theater']","['Getting tickets for a show', 'Going into the theater']",Going into the theater,1
0,0.0,[],"['Choose a show', 'Find your seat']",Choose a show,0
1,0.2,['Choose a show'],"['Show ticket to usher', 'Buy ticket']",Buy ticket,1
2,0.4,"['Choose a show', 'Buy ticket']","['Find your seat', 'Travel to theater']",Travel to theater,1
3,0.6,"['Choose a show', 'Buy ticket', 'Travel to theater']","['Choose a show', 'Show ticket to usher']",Show ticket to usher,1
4,0.8,"['Choose a show', 'Buy ticket', 'Travel to theater', 'Show ticket to usher']","['Find your seat', 'Choose a show']",Find your seat,0
0,0.0,[],"['Check online to see what movies are playing at your local theater', 'Look at the directions so you know where the movie theater is']",Check online to see what movies are playing at your local theater,0
1,0.2,['Check online to see what movies are playing at your local theater'],"['Find a movie and time that you can see a movie', 'Find a movie and time that you can see a movie']",Find a movie and time that you can see a movie,0
2,0.4,"['Check online to see what movies are playing at your local theater', 'Find a movie and time that you can see a movie']","['Stand in the outside line to purchase a ticket', 'Look at the directions so you know where the movie theater is']",Look at the directions so you know where the movie theater is,1
3,0.6,"['Check online to see what movies are playing at your local theater', 'Find a movie and time that you can see a movie', 'Look at the directions so you know where the movie theater is']","['Check online to see what movies are playing at your local theater', 'Head down to the movie theater in time to see the movie']",Head down to the movie theater in time to see the movie,1
4,0.8,"['Check online to see what movies are playing at your local theater', 'Find a movie and time that you can see a movie', 'Look at the directions so you know where the movie theater is', 'Head down to the movie theater in time to see the movie']","['Stand in the outside line to purchase a ticket', 'Find a movie and time that you can see a movie']",Stand in the outside line to purchase a ticket,0
0,0.0,[],"['Purchase tickets.', 'Leave house in car.']",Leave house in car.,1
1,0.2,['Leave house in car.'],"['Drive to theater.', 'Enter theater.']",Drive to theater.,0
2,0.4,"['Leave house in car.', 'Drive to theater.']","['Go to ticket window.', 'Enter theater.']",Go to ticket window.,0
3,0.6,"['Leave house in car.', 'Drive to theater.', 'Go to ticket window.']","['Purchase tickets.', 'Leave house in car.']",Purchase tickets.,0
4,0.8,"['Leave house in car.', 'Drive to theater.', 'Go to ticket window.', 'Purchase tickets.']","['Enter theater.', 'Leave house in car.']",Enter theater.,0
0,0.0,[],"['Drive to theater', 'Drive to theater']",Drive to theater,1
1,0.2,['Drive to theater'],"['Choose what movie you want to see', 'Choose what movie you want to see']",Choose what movie you want to see,0
2,0.4,"['Drive to theater', 'Choose what movie you want to see']","['Buy tickets/concessions', 'Watch the movie']",Buy tickets/concessions,0
3,0.6,"['Drive to theater', 'Choose what movie you want to see', 'Buy tickets/concessions']","['Drive to theater', 'Enter your specific theater']",Enter your specific theater,1
4,0.8,"['Drive to theater', 'Choose what movie you want to see', 'Buy tickets/concessions', 'Enter your specific theater']","['Choose what movie you want to see', 'Watch the movie']",Watch the movie,1
0,0.0,[],"['Park car', 'Look online to find time/location for show']",Look online to find time/location for show,1
1,0.2,['Look online to find time/location for show'],"['Get dressed in appropriate attire', 'Look online to find time/location for show']",Get dressed in appropriate attire,0
2,0.4,"['Look online to find time/location for show', 'Get dressed in appropriate attire']","['Drive to appropriate location', 'Buy tickets']",Drive to appropriate location,0
3,0.6,"['Look online to find time/location for show', 'Get dressed in appropriate attire', 'Drive to appropriate location']","['Look online to find time/location for show', 'Park car']",Park car,1
4,0.8,"['Look online to find time/location for show', 'Get dressed in appropriate attire', 'Drive to appropriate location', 'Park car']","['Buy tickets', 'Get dressed in appropriate attire']",Buy tickets,0
0,0.0,[],"['watch movie', 'pick movie']",pick movie,1
1,0.2,['pick movie'],"['pay for ticket', 'arrive theater']",arrive theater,1
2,0.4,"['pick movie', 'arrive theater']","['watch movie', 'pay for ticket']",pay for ticket,1
3,0.6,"['pick movie', 'arrive theater', 'pay for ticket']","['find seat', 'pick movie']",find seat,0
4,0.8,"['pick movie', 'arrive theater', 'pay for ticket', 'find seat']","['pick movie', 'watch movie']",watch movie,1
