task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
2,0.25,"['Take a shovel', 'Take a spade']","['Dig at the correct spot', 'Remove the earth']",Dig at the correct spot,0
3,0.375,"['Take a shovel', 'Take a spade', 'Dig at the correct spot']","['Dig more', 'Take the underground']",Dig more,0
4,0.5,"['Take a shovel', 'Take a spade', 'Dig at the correct spot', 'Dig more']","['Remove the earth', 'Take a spade']",Remove the earth,0
5,0.625,"['Take a shovel', 'Take a spade', 'Dig at the correct spot', 'Dig more', 'Remove the earth']","['Take a shovel', 'Take out any stones']",Take out any stones,1
6,0.75,"['Take a shovel', 'Take a spade', 'Dig at the correct spot', 'Dig more', 'Remove the earth', 'Take out any stones']","['Take the underground', 'Take a spade']",Take the underground,0
7,0.875,"['Take a shovel', 'Take a spade', 'Dig at the correct spot', 'Dig more', 'Remove the earth', 'Take out any stones', 'Take the underground']","['Put back the soil', 'Take a spade']",Put back the soil,0
0,0.0,[],"['Go to transit station', 'board train when it arrives']",Go to transit station,0
1,0.125,['Go to transit station'],"['leave station', 'Buy subway card']",Buy subway card,1
2,0.25,"['Go to transit station', 'Buy subway card']","['scan card at entrance', 'leave station']",scan card at entrance,0
3,0.375,"['Go to transit station', 'Buy subway card', 'scan card at entrance']","['exit train at appropriate stop', 'walk to subway platform and wait for train']",walk to subway platform and wait for train,1
4,0.5,"['Go to transit station', 'Buy subway card', 'scan card at entrance', 'walk to subway platform and wait for train']","['Go to transit station', 'board train when it arrives']",board train when it arrives,1
5,0.625,"['Go to transit station', 'Buy subway card', 'scan card at entrance', 'walk to subway platform and wait for train', 'board train when it arrives']","['Buy subway card', 'find a seat or stand if crowded']",find a seat or stand if crowded,1
6,0.75,"['Go to transit station', 'Buy subway card', 'scan card at entrance', 'walk to subway platform and wait for train', 'board train when it arrives', 'find a seat or stand if crowded']","['exit train at appropriate stop', 'Go to transit station']",exit train at appropriate stop,0
7,0.875,"['Go to transit station', 'Buy subway card', 'scan card at entrance', 'walk to subway platform and wait for train', 'board train when it arrives', 'find a seat or stand if crowded', 'exit train at appropriate stop']","['leave station', 'scan card at entrance']",leave station,0
0,0.0,[],"['Purchase ticket.', 'Walk down sidewalk to entrance point.']",Walk down sidewalk to entrance point.,1
1,0.14285714285714285,['Walk down sidewalk to entrance point.'],"['Walk down stairs to subway area.', 'Pass through turnstyle.']",Walk down stairs to subway area.,0
2,0.2857142857142857,"['Walk down sidewalk to entrance point.', 'Walk down stairs to subway area.']","['Purchase ticket.', 'Wait for train without crossing the line.']",Purchase ticket.,0
3,0.42857142857142855,"['Walk down sidewalk to entrance point.', 'Walk down stairs to subway area.', 'Purchase ticket.']","['Pass through turnstyle.', 'Walk down sidewalk to entrance point.']",Pass through turnstyle.,0
4,0.5714285714285714,"['Walk down sidewalk to entrance point.', 'Walk down stairs to subway area.', 'Purchase ticket.', 'Pass through turnstyle.']","['Wait for train without crossing the line.', 'Walk up steps to sidewalk level.']",Wait for train without crossing the line.,0
5,0.7142857142857143,"['Walk down sidewalk to entrance point.', 'Walk down stairs to subway area.', 'Purchase ticket.', 'Pass through turnstyle.', 'Wait for train without crossing the line.']","['Purchase ticket.', 'Board train.Get off on correct stop.']",Board train.Get off on correct stop.,1
6,0.8571428571428571,"['Walk down sidewalk to entrance point.', 'Walk down stairs to subway area.', 'Purchase ticket.', 'Pass through turnstyle.', 'Wait for train without crossing the line.', 'Board train.Get off on correct stop.']","['Pass through turnstyle.', 'Walk up steps to sidewalk level.']",Walk up steps to sidewalk level.,1
0,0.0,[],"['check travel information at station', 'Prepare for your trip']",Prepare for your trip,1
1,0.2,['Prepare for your trip'],"['when you get there', 'buy ticket']",when you get there,0
2,0.4,"['Prepare for your trip', 'when you get there']","['get on tube', 'check travel information at station']",check travel information at station,1
3,0.6,"['Prepare for your trip', 'when you get there', 'check travel information at station']","['Prepare for your trip', 'buy ticket']",buy ticket,1
4,0.8,"['Prepare for your trip', 'when you get there', 'check travel information at station', 'buy ticket']","['when you get there', 'get on tube']",get on tube,1
0,0.0,[],"['choose the route you want to take', 'keep fare']",choose the route you want to take,0
1,0.125,['choose the route you want to take'],"['keep fare', 'locate a station']",locate a station,1
2,0.25,"['choose the route you want to take', 'locate a station']","['board train', 'pay for your fare']",pay for your fare,1
3,0.375,"['choose the route you want to take', 'locate a station', 'pay for your fare']","['present your ticket to the agent', 'choose the route you want to take']",present your ticket to the agent,0
4,0.5,"['choose the route you want to take', 'locate a station', 'pay for your fare', 'present your ticket to the agent']","['keep fare', 'wait for train']",wait for train,1
5,0.625,"['choose the route you want to take', 'locate a station', 'pay for your fare', 'present your ticket to the agent', 'wait for train']","['board train', 'locate a station']",board train,0
6,0.75,"['choose the route you want to take', 'locate a station', 'pay for your fare', 'present your ticket to the agent', 'wait for train', 'board train']","['pay for your fare', 'get off of train at stop']",get off of train at stop,1
7,0.875,"['choose the route you want to take', 'locate a station', 'pay for your fare', 'present your ticket to the agent', 'wait for train', 'board train', 'get off of train at stop']","['present your ticket to the agent', 'keep fare']",keep fare,1
0,0.0,[],"['Wait for train', 'Go to underground train station']",Go to underground train station,1
1,0.125,['Go to underground train station'],"['Doors open', 'Buy token at kiosk']",Buy token at kiosk,1
2,0.25,"['Go to underground train station', 'Buy token at kiosk']","['Train arrives', 'Use token to enter train platform']",Use token to enter train platform,1
3,0.375,"['Go to underground train station', 'Buy token at kiosk', 'Use token to enter train platform']","['Travel to destination', 'Wait for train']",Wait for train,1
4,0.5,"['Go to underground train station', 'Buy token at kiosk', 'Use token to enter train platform', 'Wait for train']","['Train arrives', 'Go to underground train station']",Train arrives,0
5,0.625,"['Go to underground train station', 'Buy token at kiosk', 'Use token to enter train platform', 'Wait for train', 'Train arrives']","['Doors open', 'Buy token at kiosk']",Doors open,0
6,0.75,"['Go to underground train station', 'Buy token at kiosk', 'Use token to enter train platform', 'Wait for train', 'Train arrives', 'Doors open']","['Wait for train', 'Enter train']",Enter train,1
7,0.875,"['Go to underground train station', 'Buy token at kiosk', 'Use token to enter train platform', 'Wait for train', 'Train arrives', 'Doors open', 'Enter train']","['Buy token at kiosk', 'Travel to destination']",Travel to destination,1
0,0.0,[],"['Underground is meant for hiding.', 'Underground is meant for hiding.']",Underground is meant for hiding.,0
1,0.16666666666666666,['Underground is meant for hiding.'],"['Nowadays ready made underground also available which comes with some important things.', 'By taking the underground one can avoid casualties in war.']",By taking the underground one can avoid casualties in war.,1
2,0.3333333333333333,"['Underground is meant for hiding.', 'By taking the underground one can avoid casualties in war.']","['Nowadays ready made underground also available which comes with some important things.', 'Underground not only prevent in war but also prevent from cyclone.']",Underground not only prevent in war but also prevent from cyclone.,1
3,0.5,"['Underground is meant for hiding.', 'By taking the underground one can avoid casualties in war.', 'Underground not only prevent in war but also prevent from cyclone.']","['Though wooden house and even concrete house gone in cyclone you are safe in underground.', 'Bunker which is known as underground can be used both military and civilians.']",Though wooden house and even concrete house gone in cyclone you are safe in underground.,0
4,0.6666666666666666,"['Underground is meant for hiding.', 'By taking the underground one can avoid casualties in war.', 'Underground not only prevent in war but also prevent from cyclone.', 'Though wooden house and even concrete house gone in cyclone you are safe in underground.']","['By taking the underground one can avoid casualties in war.', 'Nowadays ready made underground also available which comes with some important things.']",Nowadays ready made underground also available which comes with some important things.,1
5,0.8333333333333334,"['Underground is meant for hiding.', 'By taking the underground one can avoid casualties in war.', 'Underground not only prevent in war but also prevent from cyclone.', 'Though wooden house and even concrete house gone in cyclone you are safe in underground.', 'Nowadays ready made underground also available which comes with some important things.']","['By taking the underground one can avoid casualties in war.', 'Bunker which is known as underground can be used both military and civilians.']",Bunker which is known as underground can be used both military and civilians.,1
0,0.0,[],"['Walk to the underground entrance', 'Reach the basement']",Walk to the underground entrance,0
1,0.125,['Walk to the underground entrance'],"['Enter and walk down the steps', 'Reach the exit point']",Enter and walk down the steps,0
2,0.25,"['Walk to the underground entrance', 'Enter and walk down the steps']","['Reach the basement', 'Walk towards that direction']",Reach the basement,0
3,0.375,"['Walk to the underground entrance', 'Enter and walk down the steps', 'Reach the basement']","['Reach the top of the road', 'Ensure which direction to go using the sign boards']",Ensure which direction to go using the sign boards,1
4,0.5,"['Walk to the underground entrance', 'Enter and walk down the steps', 'Reach the basement', 'Ensure which direction to go using the sign boards']","['Walk towards that direction', 'Walk to the underground entrance']",Walk towards that direction,0
5,0.625,"['Walk to the underground entrance', 'Enter and walk down the steps', 'Reach the basement', 'Ensure which direction to go using the sign boards', 'Walk towards that direction']","['Reach the top of the road', 'Reach the exit point']",Reach the exit point,1
6,0.75,"['Walk to the underground entrance', 'Enter and walk down the steps', 'Reach the basement', 'Ensure which direction to go using the sign boards', 'Walk towards that direction', 'Reach the exit point']","['Reach the basement', 'Walk up the stairs']",Walk up the stairs,1
7,0.875,"['Walk to the underground entrance', 'Enter and walk down the steps', 'Reach the basement', 'Ensure which direction to go using the sign boards', 'Walk towards that direction', 'Reach the exit point', 'Walk up the stairs']","['Reach the top of the road', 'Walk towards that direction']",Reach the top of the road,0
0,0.0,[],"['Slide ticket through machine and enter station.', 'Walk to underground station.']",Walk to underground station.,1
1,0.16666666666666666,['Walk to underground station.'],"['Determine which train you need to take.', 'Wait for desired train.']",Determine which train you need to take.,0
2,0.3333333333333333,"['Walk to underground station.', 'Determine which train you need to take.']","['Get off train at desired stop.', 'Slide ticket through machine and enter station.']",Slide ticket through machine and enter station.,1
3,0.5,"['Walk to underground station.', 'Determine which train you need to take.', 'Slide ticket through machine and enter station.']","['Wait for desired train.', 'Walk to underground station.']",Wait for desired train.,0
4,0.6666666666666666,"['Walk to underground station.', 'Determine which train you need to take.', 'Slide ticket through machine and enter station.', 'Wait for desired train.']","['Determine which train you need to take.', 'Board train and sit or stand.']",Board train and sit or stand.,1
5,0.8333333333333334,"['Walk to underground station.', 'Determine which train you need to take.', 'Slide ticket through machine and enter station.', 'Wait for desired train.', 'Board train and sit or stand.']","['Get off train at desired stop.', 'Walk to underground station.']",Get off train at desired stop.,0
0,0.0,[],"['Exit train at destination', 'Enter into the subway']",Enter into the subway,1
1,0.125,['Enter into the subway'],"['Look at map to find destination', 'Sit or stand']",Look at map to find destination,0
2,0.25,"['Enter into the subway', 'Look at map to find destination']","['Purchase ticket for destination', 'Board train when available']",Purchase ticket for destination,0
3,0.375,"['Enter into the subway', 'Look at map to find destination', 'Purchase ticket for destination']","['Go to waiting point', 'Enter into the subway']",Go to waiting point,0
4,0.5,"['Enter into the subway', 'Look at map to find destination', 'Purchase ticket for destination', 'Go to waiting point']","['Wait for train to arrive', 'Exit train at destination']",Wait for train to arrive,0
5,0.625,"['Enter into the subway', 'Look at map to find destination', 'Purchase ticket for destination', 'Go to waiting point', 'Wait for train to arrive']","['Board train when available', 'Purchase ticket for destination']",Board train when available,0
6,0.75,"['Enter into the subway', 'Look at map to find destination', 'Purchase ticket for destination', 'Go to waiting point', 'Wait for train to arrive', 'Board train when available']","['Purchase ticket for destination', 'Sit or stand']",Sit or stand,1
7,0.875,"['Enter into the subway', 'Look at map to find destination', 'Purchase ticket for destination', 'Go to waiting point', 'Wait for train to arrive', 'Board train when available', 'Sit or stand']","['Exit train at destination', 'Purchase ticket for destination']",Exit train at destination,0
0,0.0,[],"['Notice sign for underground tunnel', 'Walk down ramp to tunnel']",Notice sign for underground tunnel,0
1,0.2,['Notice sign for underground tunnel'],"['Notice sign for underground tunnel', 'Decide to take the underground short cut']",Decide to take the underground short cut,1
2,0.4,"['Notice sign for underground tunnel', 'Decide to take the underground short cut']","['Walk down ramp to tunnel', 'Walk back up ramp to outside']",Walk down ramp to tunnel,0
3,0.6,"['Notice sign for underground tunnel', 'Decide to take the underground short cut', 'Walk down ramp to tunnel']","['Walk through tunnel to avoid traffic', 'Notice sign for underground tunnel']",Walk through tunnel to avoid traffic,0
4,0.8,"['Notice sign for underground tunnel', 'Decide to take the underground short cut', 'Walk down ramp to tunnel', 'Walk through tunnel to avoid traffic']","['Walk back up ramp to outside', 'Decide to take the underground short cut']",Walk back up ramp to outside,0
0,0.0,[],"['arrive at subway', 'arrive at subway']",arrive at subway,1
1,0.16666666666666666,['arrive at subway'],"['wait for train', 'buy ticket']",buy ticket,1
2,0.3333333333333333,"['arrive at subway', 'buy ticket']","['exit train', 'wait for train']",wait for train,1
3,0.5,"['arrive at subway', 'buy ticket', 'wait for train']","['exit train', 'enter train']",enter train,1
4,0.6666666666666666,"['arrive at subway', 'buy ticket', 'wait for train', 'enter train']","['arrive at subway', 'arrive destination']",arrive destination,1
5,0.8333333333333334,"['arrive at subway', 'buy ticket', 'wait for train', 'enter train', 'arrive destination']","['exit train', 'buy ticket']",exit train,0
0,0.0,[],"['Get dressed.', 'Walk to bus stop.']",Get dressed.,0
1,0.125,['Get dressed.'],"['Get wallet', 'Get on bus.']",Get wallet,0
2,0.25,"['Get dressed.', 'Get wallet']","['Ride to the stop.', 'Walk to bus stop.']",Walk to bus stop.,1
3,0.375,"['Get dressed.', 'Get wallet', 'Walk to bus stop.']","['Wait for bus.', 'Walk to subway.']",Wait for bus.,0
4,0.5,"['Get dressed.', 'Get wallet', 'Walk to bus stop.', 'Wait for bus.']","['Get off.', 'Get on bus.']",Get on bus.,1
5,0.625,"['Get dressed.', 'Get wallet', 'Walk to bus stop.', 'Wait for bus.', 'Get on bus.']","['Ride to the stop.', 'Get dressed.']",Ride to the stop.,0
6,0.75,"['Get dressed.', 'Get wallet', 'Walk to bus stop.', 'Wait for bus.', 'Get on bus.', 'Ride to the stop.']","['Get off.', 'Wait for bus.']",Get off.,0
7,0.875,"['Get dressed.', 'Get wallet', 'Walk to bus stop.', 'Wait for bus.', 'Get on bus.', 'Ride to the stop.', 'Get off.']","['Get wallet', 'Walk to subway.']",Walk to subway.,1
0,0.0,[],"['Walk to subway station', 'Walk through Roundabout']",Walk to subway station,0
1,0.16666666666666666,['Walk to subway station'],"['Pay for train ticket', 'Get on train']",Pay for train ticket,0
2,0.3333333333333333,"['Walk to subway station', 'Pay for train ticket']","['Walk through Roundabout', 'Wait for train']",Walk through Roundabout,0
3,0.5,"['Walk to subway station', 'Pay for train ticket', 'Walk through Roundabout']","['Walk down the stairs into subway', 'Walk to subway station']",Walk down the stairs into subway,0
4,0.6666666666666666,"['Walk to subway station', 'Pay for train ticket', 'Walk through Roundabout', 'Walk down the stairs into subway']","['Wait for train', 'Pay for train ticket']",Wait for train,0
5,0.8333333333333334,"['Walk to subway station', 'Pay for train ticket', 'Walk through Roundabout', 'Walk down the stairs into subway', 'Wait for train']","['Walk to subway station', 'Get on train']",Get on train,1
0,0.0,[],"['Train arrives', 'Enter subway station']",Enter subway station,1
1,0.125,['Enter subway station'],"['Train arrives', 'Pay fare']",Pay fare,1
2,0.25,"['Enter subway station', 'Pay fare']","['Get off of train', 'Find correct platform']",Find correct platform,1
3,0.375,"['Enter subway station', 'Pay fare', 'Find correct platform']","['Wait for train', 'Train reaches your destination']",Wait for train,0
4,0.5,"['Enter subway station', 'Pay fare', 'Find correct platform', 'Wait for train']","['Train arrives', 'Enter subway station']",Train arrives,0
5,0.625,"['Enter subway station', 'Pay fare', 'Find correct platform', 'Wait for train', 'Train arrives']","['Get onto train', 'Pay fare']",Get onto train,0
6,0.75,"['Enter subway station', 'Pay fare', 'Find correct platform', 'Wait for train', 'Train arrives', 'Get onto train']","['Train reaches your destination', 'Enter subway station']",Train reaches your destination,0
7,0.875,"['Enter subway station', 'Pay fare', 'Find correct platform', 'Wait for train', 'Train arrives', 'Get onto train', 'Train reaches your destination']","['Train arrives', 'Get off of train']",Get off of train,1
0,0.0,[],"['enter underground station', 'check board to see when train arrives']",enter underground station,0
1,0.125,['enter underground station'],"['buy ticket', 'give ticket to conductor']",buy ticket,0
2,0.25,"['enter underground station', 'buy ticket']","['check board to see when train arrives', 'find a seat']",check board to see when train arrives,0
3,0.375,"['enter underground station', 'buy ticket', 'check board to see when train arrives']","['board train', 'exit underground']",board train,0
4,0.5,"['enter underground station', 'buy ticket', 'check board to see when train arrives', 'board train']","['give ticket to conductor', 'enter underground station']",give ticket to conductor,0
5,0.625,"['enter underground station', 'buy ticket', 'check board to see when train arrives', 'board train', 'give ticket to conductor']","['buy ticket', 'find a seat']",find a seat,1
6,0.75,"['enter underground station', 'buy ticket', 'check board to see when train arrives', 'board train', 'give ticket to conductor', 'find a seat']","['board train', 'arrive at destination']",arrive at destination,1
7,0.875,"['enter underground station', 'buy ticket', 'check board to see when train arrives', 'board train', 'give ticket to conductor', 'find a seat', 'arrive at destination']","['give ticket to conductor', 'exit underground']",exit underground,1
0,0.0,[],"['Taking the subway', 'Taking a train']",Taking a train,1
1,0.2,['Taking a train'],"['Getting on the train', 'Hopping on the train']",Getting on the train,0
2,0.4,"['Taking a train', 'Getting on the train']","['Taking the subway', 'Hopping on the train']",Taking the subway,0
3,0.6,"['Taking a train', 'Getting on the train', 'Taking the subway']","['Getting on the subway', 'Taking a train']",Getting on the subway,0
4,0.8,"['Taking a train', 'Getting on the train', 'Taking the subway', 'Getting on the subway']","['Hopping on the train', 'Taking a train']",Hopping on the train,0
0,0.0,[],"['Walk to station', 'Wait for correct train/car']",Walk to station,0
1,0.14285714285714285,['Walk to station'],"['Purchase ticket', 'Enter train/car']",Purchase ticket,0
2,0.2857142857142857,"['Walk to station', 'Purchase ticket']","['Sit in seat', 'Wait for correct train/car']",Wait for correct train/car,1
3,0.42857142857142855,"['Walk to station', 'Purchase ticket', 'Wait for correct train/car']","['Walk to station', 'Enter train/car']",Enter train/car,1
4,0.5714285714285714,"['Walk to station', 'Purchase ticket', 'Wait for correct train/car', 'Enter train/car']","['Choose a seat', 'Purchase ticket']",Choose a seat,0
5,0.7142857142857143,"['Walk to station', 'Purchase ticket', 'Wait for correct train/car', 'Enter train/car', 'Choose a seat']","['Purchase ticket', 'Sit in seat']",Sit in seat,1
6,0.8571428571428571,"['Walk to station', 'Purchase ticket', 'Wait for correct train/car', 'Enter train/car', 'Choose a seat', 'Sit in seat']","['Wait for correct train/car', 'Remain seated until destination']",Remain seated until destination,1
0,0.0,[],"['Checking the schedule', 'Checking the schedule']",Checking the schedule,0
1,0.2,['Checking the schedule'],"['Getting on the right train', 'Enjoying the ride']",Getting on the right train,0
2,0.4,"['Checking the schedule', 'Getting on the right train']","['Finding a seat', 'Getting off at the correct stop']",Finding a seat,0
3,0.6,"['Checking the schedule', 'Getting on the right train', 'Finding a seat']","['Checking the schedule', 'Enjoying the ride']",Enjoying the ride,1
4,0.8,"['Checking the schedule', 'Getting on the right train', 'Finding a seat', 'Enjoying the ride']","['Getting off at the correct stop', 'Getting on the right train']",Getting off at the correct stop,0
0,0.0,[],"['Walk to the underground station', 'Walk to the underground station']",Walk to the underground station,1
1,0.2,['Walk to the underground station'],"['Walk through turnstile', 'Go to ticket booth']",Go to ticket booth,1
2,0.4,"['Walk to the underground station', 'Go to ticket booth']","['Board the car', 'Purchase ticket']",Purchase ticket,1
3,0.6,"['Walk to the underground station', 'Go to ticket booth', 'Purchase ticket']","['Walk to the underground station', 'Walk through turnstile']",Walk through turnstile,1
4,0.8,"['Walk to the underground station', 'Go to ticket booth', 'Purchase ticket', 'Walk through turnstile']","['Go to ticket booth', 'Board the car']",Board the car,1
0,0.0,[],"['Arrive at station.', 'Enter train.']",Arrive at station.,0
1,0.16666666666666666,['Arrive at station.'],"['Arrive at station.', 'Buy tickets at machine or with teller.']",Buy tickets at machine or with teller.,1
2,0.3333333333333333,"['Arrive at station.', 'Buy tickets at machine or with teller.']","['Get off train at correct station.', 'Wait for train to arrive.']",Wait for train to arrive.,1
3,0.5,"['Arrive at station.', 'Buy tickets at machine or with teller.', 'Wait for train to arrive.']","['Enter train.', 'Get off train at correct station.']",Enter train.,0
4,0.6666666666666666,"['Arrive at station.', 'Buy tickets at machine or with teller.', 'Wait for train to arrive.', 'Enter train.']","['Find seat.', 'Arrive at station.']",Find seat.,0
5,0.8333333333333334,"['Arrive at station.', 'Buy tickets at machine or with teller.', 'Wait for train to arrive.', 'Enter train.', 'Find seat.']","['Wait for train to arrive.', 'Get off train at correct station.']",Get off train at correct station.,1
0,0.0,[],"['Drive through the tunnel', 'Drive to tunnel']",Drive to tunnel,1
1,0.2,['Drive to tunnel'],"['Drive through the tunnel', 'Turn on headlights']",Turn on headlights,1
2,0.4,"['Drive to tunnel', 'Turn on headlights']","['Slow down speed when in tunnel', 'Exit tunnel']",Slow down speed when in tunnel,0
3,0.6,"['Drive to tunnel', 'Turn on headlights', 'Slow down speed when in tunnel']","['Drive to tunnel', 'Drive through the tunnel']",Drive through the tunnel,1
4,0.8,"['Drive to tunnel', 'Turn on headlights', 'Slow down speed when in tunnel', 'Drive through the tunnel']","['Exit tunnel', 'Turn on headlights']",Exit tunnel,0
0,0.0,[],"['Go to the station', 'Go to the station']",Go to the station,0
1,0.2,['Go to the station'],"['Walk downstairs', 'Walk downstairs']",Walk downstairs,1
2,0.4,"['Go to the station', 'Walk downstairs']","['Get on train', 'Pay the Turnpike']",Pay the Turnpike,1
3,0.6,"['Go to the station', 'Walk downstairs', 'Pay the Turnpike']","['Go to the station', 'Wait for my train']",Wait for my train,1
4,0.8,"['Go to the station', 'Walk downstairs', 'Pay the Turnpike', 'Wait for my train']","['Go to the station', 'Get on train']",Get on train,1
0,0.0,[],"['SWIPE YOUR OYSTER CARD OR BUY TICKET', 'GO TO THE NEAREST UNDERGROUND STATION']",GO TO THE NEAREST UNDERGROUND STATION,1
1,0.14285714285714285,['GO TO THE NEAREST UNDERGROUND STATION'],"['GO TO THE NEAREST UNDERGROUND STATION', 'SWIPE YOUR OYSTER CARD OR BUY TICKET']",SWIPE YOUR OYSTER CARD OR BUY TICKET,1
2,0.2857142857142857,"['GO TO THE NEAREST UNDERGROUND STATION', 'SWIPE YOUR OYSTER CARD OR BUY TICKET']","['TRAVEL ON THE TRAIN TO DESIRED LOCATION', 'GO TO THE CORRECT PLATFORM']",GO TO THE CORRECT PLATFORM,1
3,0.42857142857142855,"['GO TO THE NEAREST UNDERGROUND STATION', 'SWIPE YOUR OYSTER CARD OR BUY TICKET', 'GO TO THE CORRECT PLATFORM']","['WAIT BEHIND THE LINE FOR THE NEXT TRAIN', 'EXIT THE TRAIN PROMPTLY.']",WAIT BEHIND THE LINE FOR THE NEXT TRAIN,0
4,0.5714285714285714,"['GO TO THE NEAREST UNDERGROUND STATION', 'SWIPE YOUR OYSTER CARD OR BUY TICKET', 'GO TO THE CORRECT PLATFORM', 'WAIT BEHIND THE LINE FOR THE NEXT TRAIN']","['GO TO THE NEAREST UNDERGROUND STATION', 'WHEN IT ARRIVES, BOARD UNDERGROUND TRAIN']","WHEN IT ARRIVES, BOARD UNDERGROUND TRAIN",1
5,0.7142857142857143,"['GO TO THE NEAREST UNDERGROUND STATION', 'SWIPE YOUR OYSTER CARD OR BUY TICKET', 'GO TO THE CORRECT PLATFORM', 'WAIT BEHIND THE LINE FOR THE NEXT TRAIN', 'WHEN IT ARRIVES, BOARD UNDERGROUND TRAIN']","['SWIPE YOUR OYSTER CARD OR BUY TICKET', 'TRAVEL ON THE TRAIN TO DESIRED LOCATION']",TRAVEL ON THE TRAIN TO DESIRED LOCATION,1
6,0.8571428571428571,"['GO TO THE NEAREST UNDERGROUND STATION', 'SWIPE YOUR OYSTER CARD OR BUY TICKET', 'GO TO THE CORRECT PLATFORM', 'WAIT BEHIND THE LINE FOR THE NEXT TRAIN', 'WHEN IT ARRIVES, BOARD UNDERGROUND TRAIN', 'TRAVEL ON THE TRAIN TO DESIRED LOCATION']","['GO TO THE CORRECT PLATFORM', 'EXIT THE TRAIN PROMPTLY.']",EXIT THE TRAIN PROMPTLY.,1
0,0.0,[],"['Enter the station', 'go to the platform and wait for the underground']",Enter the station,0
1,0.14285714285714285,['Enter the station'],"['board the underground', 'buy a ticket']",buy a ticket,1
2,0.2857142857142857,"['Enter the station', 'buy a ticket']","['go to the platform and wait for the underground', 'exit the underground']",go to the platform and wait for the underground,0
3,0.42857142857142855,"['Enter the station', 'buy a ticket', 'go to the platform and wait for the underground']","['leave the station', 'board the underground']",board the underground,1
4,0.5714285714285714,"['Enter the station', 'buy a ticket', 'go to the platform and wait for the underground', 'board the underground']","['leave the station', 'find a seat or stand, wait patiently until your stop']","find a seat or stand, wait patiently until your stop",1
5,0.7142857142857143,"['Enter the station', 'buy a ticket', 'go to the platform and wait for the underground', 'board the underground', 'find a seat or stand, wait patiently until your stop']","['exit the underground', 'go to the platform and wait for the underground']",exit the underground,0
