task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
4,0.8,"['To make good coffee first choose good beans.', 'Roast the beans in correct temperature.', 'Smell the good aroma when finished roasting.', 'Now grind the roasted beans into powder and store it in a dry air tight container.']","['When you want to have a nice coffee take the coffee powder from container.', 'Roast the beans in correct temperature.']",When you want to have a nice coffee take the coffee powder from container.,0
0,0.0,[],"['Measure coffee carefully and add to coffee pot.', 'Fill coffee pot with water.']",Fill coffee pot with water.,1
1,0.2,['Fill coffee pot with water.'],"['Get coffee.', 'Turn coffee pot on.']",Get coffee.,0
2,0.4,"['Fill coffee pot with water.', 'Get coffee.']","['Once coffee is done brewing, pour coffee into cup.', 'Measure coffee carefully and add to coffee pot.']",Measure coffee carefully and add to coffee pot.,1
3,0.6,"['Fill coffee pot with water.', 'Get coffee.', 'Measure coffee carefully and add to coffee pot.']","['Fill coffee pot with water.', 'Turn coffee pot on.']",Turn coffee pot on.,1
4,0.8,"['Fill coffee pot with water.', 'Get coffee.', 'Measure coffee carefully and add to coffee pot.', 'Turn coffee pot on.']","['Get coffee.', 'Once coffee is done brewing, pour coffee into cup.']","Once coffee is done brewing, pour coffee into cup.",1
0,0.0,[],"['Get ingredients', 'Get ingredients']",Get ingredients,0
1,0.2,['Get ingredients'],"['Grind coffee beans', 'Fill with water']",Grind coffee beans,0
2,0.4,"['Get ingredients', 'Grind coffee beans']","['Fill with water', 'Place filter']",Place filter,1
3,0.6,"['Get ingredients', 'Grind coffee beans', 'Place filter']","['Add the grounds', 'Get ingredients']",Add the grounds,0
4,0.8,"['Get ingredients', 'Grind coffee beans', 'Place filter', 'Add the grounds']","['Grind coffee beans', 'Fill with water']",Fill with water,1
0,0.0,[],"['Put the coffee pot in the coffee maker.', 'Grind coffee beans.']",Grind coffee beans.,1
1,0.2,['Grind coffee beans.'],"['Put the filter in the coffee maker.', 'Fill the coffee maker with water.']",Put the filter in the coffee maker.,0
2,0.4,"['Grind coffee beans.', 'Put the filter in the coffee maker.']","['Put the coffee grinds into the filter.', 'Put the coffee pot in the coffee maker.']",Put the coffee grinds into the filter.,0
3,0.6,"['Grind coffee beans.', 'Put the filter in the coffee maker.', 'Put the coffee grinds into the filter.']","['Fill the coffee maker with water.', 'Grind coffee beans.']",Fill the coffee maker with water.,0
4,0.8,"['Grind coffee beans.', 'Put the filter in the coffee maker.', 'Put the coffee grinds into the filter.', 'Fill the coffee maker with water.']","['Grind coffee beans.', 'Put the coffee pot in the coffee maker.']",Put the coffee pot in the coffee maker.,1
0,0.0,[],"['Add 1/4 cup coffee to filter.', 'Fill the reservoir with water.']",Fill the reservoir with water.,1
1,0.2,['Fill the reservoir with water.'],"['Put the carafe on the pot.', 'Put in a filter.']",Put in a filter.,1
2,0.4,"['Fill the reservoir with water.', 'Put in a filter.']","['Add 1/4 cup coffee to filter.', 'Turn the pot on.']",Add 1/4 cup coffee to filter.,0
3,0.6,"['Fill the reservoir with water.', 'Put in a filter.', 'Add 1/4 cup coffee to filter.']","['Fill the reservoir with water.', 'Put the carafe on the pot.']",Put the carafe on the pot.,1
4,0.8,"['Fill the reservoir with water.', 'Put in a filter.', 'Add 1/4 cup coffee to filter.', 'Put the carafe on the pot.']","['Turn the pot on.', 'Fill the reservoir with water.']",Turn the pot on.,0
0,0.0,[],"['Grind the coffee beans.', 'Put the coffee bean grinds into the filter.']",Grind the coffee beans.,0
1,0.2,['Grind the coffee beans.'],"['Fill the coffee maker up with water.', 'Put a filter in the coffee maker.']",Put a filter in the coffee maker.,1
2,0.4,"['Grind the coffee beans.', 'Put a filter in the coffee maker.']","['Put the coffee pot on the coffee maker.', 'Put the coffee bean grinds into the filter.']",Put the coffee bean grinds into the filter.,1
3,0.6,"['Grind the coffee beans.', 'Put a filter in the coffee maker.', 'Put the coffee bean grinds into the filter.']","['Grind the coffee beans.', 'Fill the coffee maker up with water.']",Fill the coffee maker up with water.,1
4,0.8,"['Grind the coffee beans.', 'Put a filter in the coffee maker.', 'Put the coffee bean grinds into the filter.', 'Fill the coffee maker up with water.']","['Put the coffee pot on the coffee maker.', 'Grind the coffee beans.']",Put the coffee pot on the coffee maker.,0
0,0.0,[],"['Get coffee.', 'Turn pot on.']",Get coffee.,0
1,0.2,['Get coffee.'],"['Add water to coffee pot.', 'Turn pot on.']",Add water to coffee pot.,0
2,0.4,"['Get coffee.', 'Add water to coffee pot.']","['Wait until pot is filling up with coffee.', 'Add desired amount of grounds to pot.']",Add desired amount of grounds to pot.,1
3,0.6,"['Get coffee.', 'Add water to coffee pot.', 'Add desired amount of grounds to pot.']","['Turn pot on.', 'Get coffee.']",Turn pot on.,0
4,0.8,"['Get coffee.', 'Add water to coffee pot.', 'Add desired amount of grounds to pot.', 'Turn pot on.']","['Wait until pot is filling up with coffee.', 'Add water to coffee pot.']",Wait until pot is filling up with coffee.,0
0,0.0,[],"['Turn on coffee machine.', 'Wait for water to heat up.']",Turn on coffee machine.,0
1,0.2,['Turn on coffee machine.'],"['Open lid of coffee machine.', 'Add water to water reservoir in coffee maker.']",Add water to water reservoir in coffee maker.,1
2,0.4,"['Turn on coffee machine.', 'Add water to water reservoir in coffee maker.']","['Wait for water to heat up.', 'Choose coffee pod to make.']",Wait for water to heat up.,0
3,0.6,"['Turn on coffee machine.', 'Add water to water reservoir in coffee maker.', 'Wait for water to heat up.']","['Open lid of coffee machine.', 'Turn on coffee machine.']",Open lid of coffee machine.,0
4,0.8,"['Turn on coffee machine.', 'Add water to water reservoir in coffee maker.', 'Wait for water to heat up.', 'Open lid of coffee machine.']","['Add water to water reservoir in coffee maker.', 'Choose coffee pod to make.']",Choose coffee pod to make.,1
0,0.0,[],"['Put coffee pot into coffee maker', 'Pour water into coffee maker']",Pour water into coffee maker,1
1,0.2,['Pour water into coffee maker'],"['Put coffee pot into coffee maker', 'Put coffee filter into coffee maker']",Put coffee filter into coffee maker,1
2,0.4,"['Pour water into coffee maker', 'Put coffee filter into coffee maker']","['Start coffee maker', 'Put ground coffee into filter']",Put ground coffee into filter,1
3,0.6,"['Pour water into coffee maker', 'Put coffee filter into coffee maker', 'Put ground coffee into filter']","['Put coffee pot into coffee maker', 'Pour water into coffee maker']",Put coffee pot into coffee maker,0
4,0.8,"['Pour water into coffee maker', 'Put coffee filter into coffee maker', 'Put ground coffee into filter', 'Put coffee pot into coffee maker']","['Start coffee maker', 'Put coffee filter into coffee maker']",Start coffee maker,0
0,0.0,[],"['Get a coffee filter', 'Poor water in']",Get a coffee filter,0
1,0.2,['Get a coffee filter'],"['Put coffee grounds in filter', 'Close cover']",Put coffee grounds in filter,0
2,0.4,"['Get a coffee filter', 'Put coffee grounds in filter']","['Put pot on coffee maker', 'Poor water in']",Poor water in,1
3,0.6,"['Get a coffee filter', 'Put coffee grounds in filter', 'Poor water in']","['Get a coffee filter', 'Close cover']",Close cover,1
4,0.8,"['Get a coffee filter', 'Put coffee grounds in filter', 'Poor water in', 'Close cover']","['Get a coffee filter', 'Put pot on coffee maker']",Put pot on coffee maker,1
0,0.0,[],"['fill up coffee pot with water and place water in coffee maker', 'wait for coffee']",fill up coffee pot with water and place water in coffee maker,0
1,0.2,['fill up coffee pot with water and place water in coffee maker'],"['turn on coffee maker', 'take a  coffee liner and place in coffee maker']",take a  coffee liner and place in coffee maker,1
2,0.4,"['fill up coffee pot with water and place water in coffee maker', 'take a  coffee liner and place in coffee maker']","['wait for coffee', 'scoop out coffee and place in coffee maker']",scoop out coffee and place in coffee maker,1
3,0.6,"['fill up coffee pot with water and place water in coffee maker', 'take a  coffee liner and place in coffee maker', 'scoop out coffee and place in coffee maker']","['turn on coffee maker', 'fill up coffee pot with water and place water in coffee maker']",turn on coffee maker,0
4,0.8,"['fill up coffee pot with water and place water in coffee maker', 'take a  coffee liner and place in coffee maker', 'scoop out coffee and place in coffee maker', 'turn on coffee maker']","['wait for coffee', 'take a  coffee liner and place in coffee maker']",wait for coffee,0
0,0.0,[],"['Boil water in pot', 'Grab instant coffee']",Grab instant coffee,1
1,0.2,['Grab instant coffee'],"['Boil water in pot', 'Boil water in pot']",Boil water in pot,1
2,0.4,"['Grab instant coffee', 'Boil water in pot']","['Pour instant coffee into mug', 'Grab coffee mug']",Grab coffee mug,1
3,0.6,"['Grab instant coffee', 'Boil water in pot', 'Grab coffee mug']","['Gather sugar and cream', 'Grab instant coffee']",Gather sugar and cream,0
4,0.8,"['Grab instant coffee', 'Boil water in pot', 'Grab coffee mug', 'Gather sugar and cream']","['Pour instant coffee into mug', 'Grab instant coffee']",Pour instant coffee into mug,0
0,0.0,[],"['add filter to coffee machine', 'select beans you wish to brew from']",select beans you wish to brew from,1
1,0.2,['select beans you wish to brew from'],"['turn on machine', 'if unground, grind beans in grinder']","if unground, grind beans in grinder",1
