task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
3,0.42857142857142855,"['Prop bike upside down.', 'Remove wheel.', 'From wheel pull out inner tube.']","['Open package with new inner tube.', 'Use pump to fill with air.']",Open package with new inner tube.,0
4,0.5714285714285714,"['Prop bike upside down.', 'Remove wheel.', 'From wheel pull out inner tube.', 'Open package with new inner tube.']","['Remove wheel.', 'Install new inner tube.']",Install new inner tube.,1
5,0.7142857142857143,"['Prop bike upside down.', 'Remove wheel.', 'From wheel pull out inner tube.', 'Open package with new inner tube.', 'Install new inner tube.']","['Remove wheel.', 'Use pump to fill with air.']",Use pump to fill with air.,1
6,0.8571428571428571,"['Prop bike upside down.', 'Remove wheel.', 'From wheel pull out inner tube.', 'Open package with new inner tube.', 'Install new inner tube.', 'Use pump to fill with air.']","['Remove wheel.', 'Secure wheel on.']",Secure wheel on.,1
0,0.0,[],"['Get air pump', 'Examine the tire']",Examine the tire,1
1,0.14285714285714285,['Examine the tire'],"['if there are any holes, plug them up', 'Walk bike around to make sure the tire holds air']","if there are any holes, plug them up",0
2,0.2857142857142857,"['Examine the tire', 'if there are any holes, plug them up']","['Get air pump', 'Test tire pressure with gage']",Get air pump,0
3,0.42857142857142855,"['Examine the tire', 'if there are any holes, plug them up', 'Get air pump']","['Examine the tire', 'pump air into tire']",pump air into tire,1
4,0.5714285714285714,"['Examine the tire', 'if there are any holes, plug them up', 'Get air pump', 'pump air into tire']","['Test tire pressure with gage', 'ride bike']",Test tire pressure with gage,0
5,0.7142857142857143,"['Examine the tire', 'if there are any holes, plug them up', 'Get air pump', 'pump air into tire', 'Test tire pressure with gage']","['if there are any holes, plug them up', 'Walk bike around to make sure the tire holds air']",Walk bike around to make sure the tire holds air,1
6,0.8571428571428571,"['Examine the tire', 'if there are any holes, plug them up', 'Get air pump', 'pump air into tire', 'Test tire pressure with gage', 'Walk bike around to make sure the tire holds air']","['if there are any holes, plug them up', 'ride bike']",ride bike,1
0,0.0,[],"['Make sure it is sealed properly.', 'Get a patch for the hole in the tire.']",Get a patch for the hole in the tire.,1
1,0.2,['Get a patch for the hole in the tire.'],"['Make sure it is sealed properly.', 'Place it over the hole.']",Place it over the hole.,1
2,0.4,"['Get a patch for the hole in the tire.', 'Place it over the hole.']","['Enjoy your bike!', 'Make sure it is sealed properly.']",Make sure it is sealed properly.,1
3,0.6,"['Get a patch for the hole in the tire.', 'Place it over the hole.', 'Make sure it is sealed properly.']","['Get a patch for the hole in the tire.', 'Move the bike back and forth so the patch gets accustomed to the tire.']",Move the bike back and forth so the patch gets accustomed to the tire.,1
4,0.8,"['Get a patch for the hole in the tire.', 'Place it over the hole.', 'Make sure it is sealed properly.', 'Move the bike back and forth so the patch gets accustomed to the tire.']","['Enjoy your bike!', 'Place it over the hole.']",Enjoy your bike!,0
0,0.0,[],"['Remove the wheel from the bike.', 'Check the tire for damage.']",Remove the wheel from the bike.,0
1,0.16666666666666666,['Remove the wheel from the bike.'],"['Repair or replace the tube as needed.', 'Check the tire for damage.']",Check the tire for damage.,1
2,0.3333333333333333,"['Remove the wheel from the bike.', 'Check the tire for damage.']","['Remove any debris or nails that may have caused the damage.', 'Put the tire back on the bicycle.']",Remove any debris or nails that may have caused the damage.,0
3,0.5,"['Remove the wheel from the bike.', 'Check the tire for damage.', 'Remove any debris or nails that may have caused the damage.']","['Repair or replace the tube as needed.', 'Remove the wheel from the bike.']",Repair or replace the tube as needed.,0
4,0.6666666666666666,"['Remove the wheel from the bike.', 'Check the tire for damage.', 'Remove any debris or nails that may have caused the damage.', 'Repair or replace the tube as needed.']","['Check the tire for damage.', 'Inflate the tire slowly.']",Inflate the tire slowly.,1
5,0.8333333333333334,"['Remove the wheel from the bike.', 'Check the tire for damage.', 'Remove any debris or nails that may have caused the damage.', 'Repair or replace the tube as needed.', 'Inflate the tire slowly.']","['Remove the wheel from the bike.', 'Put the tire back on the bicycle.']",Put the tire back on the bicycle.,1
0,0.0,[],"['get a spare tire', 'get a spare tire']",get a spare tire,1
1,0.16666666666666666,['get a spare tire'],"['take flat tire off the bike', 'put air in tire']",take flat tire off the bike,0
2,0.3333333333333333,"['get a spare tire', 'take flat tire off the bike']","['either patch it with a bike patch or a put on a new tire', 'test out bike']",either patch it with a bike patch or a put on a new tire,0
3,0.5,"['get a spare tire', 'take flat tire off the bike', 'either patch it with a bike patch or a put on a new tire']","['put tire back on the bike', 'get a spare tire']",put tire back on the bike,0
4,0.6666666666666666,"['get a spare tire', 'take flat tire off the bike', 'either patch it with a bike patch or a put on a new tire', 'put tire back on the bike']","['take flat tire off the bike', 'put air in tire']",put air in tire,1
5,0.8333333333333334,"['get a spare tire', 'take flat tire off the bike', 'either patch it with a bike patch or a put on a new tire', 'put tire back on the bike', 'put air in tire']","['test out bike', 'either patch it with a bike patch or a put on a new tire']",test out bike,0
0,0.0,[],"['Remove wheel from bicycle', 'Remove tire from wheel']",Remove wheel from bicycle,0
1,0.14285714285714285,['Remove wheel from bicycle'],"['Attach wheel to bicycle', 'Remove tire from wheel']",Remove tire from wheel,1
2,0.2857142857142857,"['Remove wheel from bicycle', 'Remove tire from wheel']","['Remove tube from tire', 'Attach wheel to bicycle']",Remove tube from tire,0
3,0.42857142857142855,"['Remove wheel from bicycle', 'Remove tire from wheel', 'Remove tube from tire']","['Take new tube out of package', 'Remove wheel from bicycle']",Take new tube out of package,0
4,0.5714285714285714,"['Remove wheel from bicycle', 'Remove tire from wheel', 'Remove tube from tire', 'Take new tube out of package']","['Attach wheel to bicycle', 'Place tube in tire']",Place tube in tire,1
5,0.7142857142857143,"['Remove wheel from bicycle', 'Remove tire from wheel', 'Remove tube from tire', 'Take new tube out of package', 'Place tube in tire']","['Remove tube from tire', 'Replace tire onto wheel']",Replace tire onto wheel,1
6,0.8571428571428571,"['Remove wheel from bicycle', 'Remove tire from wheel', 'Remove tube from tire', 'Take new tube out of package', 'Place tube in tire', 'Replace tire onto wheel']","['Remove wheel from bicycle', 'Attach wheel to bicycle']",Attach wheel to bicycle,1
0,0.0,[],"['Put hose of pump on tire', 'Get pump for tire']",Get pump for tire,1
1,0.14285714285714285,['Get pump for tire'],"['Check tire', 'Unscrew cap on bike tire']",Unscrew cap on bike tire,1
2,0.2857142857142857,"['Get pump for tire', 'Unscrew cap on bike tire']","['Put hose of pump on tire', 'Rescrew cap on tire']",Put hose of pump on tire,0
3,0.42857142857142855,"['Get pump for tire', 'Unscrew cap on bike tire', 'Put hose of pump on tire']","['Put pump away', 'Start pumping up tire']",Start pumping up tire,1
4,0.5714285714285714,"['Get pump for tire', 'Unscrew cap on bike tire', 'Put hose of pump on tire', 'Start pumping up tire']","['Get pump for tire', 'Check tire']",Check tire,1
5,0.7142857142857143,"['Get pump for tire', 'Unscrew cap on bike tire', 'Put hose of pump on tire', 'Start pumping up tire', 'Check tire']","['Rescrew cap on tire', 'Unscrew cap on bike tire']",Rescrew cap on tire,0
6,0.8571428571428571,"['Get pump for tire', 'Unscrew cap on bike tire', 'Put hose of pump on tire', 'Start pumping up tire', 'Check tire', 'Rescrew cap on tire']","['Unscrew cap on bike tire', 'Put pump away']",Put pump away,1
0,0.0,[],"['Find hole in tire', 'Find tire pump']",Find hole in tire,0
1,0.2,['Find hole in tire'],"['Pump tire until full of air', 'Plug hole']",Plug hole,1
2,0.4,"['Find hole in tire', 'Plug hole']","['Pump tire until full of air', 'Find tire pump']",Find tire pump,1
3,0.6,"['Find hole in tire', 'Plug hole', 'Find tire pump']","['Find hole in tire', 'Insert tire pump into tire']",Insert tire pump into tire,1
4,0.8,"['Find hole in tire', 'Plug hole', 'Find tire pump', 'Insert tire pump into tire']","['Pump tire until full of air', 'Plug hole']",Pump tire until full of air,0
0,0.0,[],"['remove the wheel with the flat tire', 'flip the bike upside down']",flip the bike upside down,1
1,0.14285714285714285,['flip the bike upside down'],"['remove the wheel with the flat tire', 'flip the bike upside down']",remove the wheel with the flat tire,0
2,0.2857142857142857,"['flip the bike upside down', 'remove the wheel with the flat tire']","['use a screwdriver to pry one side of the tire off of the rim', 'press the side wall of the tire back onto the rim']",use a screwdriver to pry one side of the tire off of the rim,0
3,0.42857142857142855,"['flip the bike upside down', 'remove the wheel with the flat tire', 'use a screwdriver to pry one side of the tire off of the rim']","['flip the bike upside down', 'pull the flat inner-tube out of the tire carefully']",pull the flat inner-tube out of the tire carefully,1
4,0.5714285714285714,"['flip the bike upside down', 'remove the wheel with the flat tire', 'use a screwdriver to pry one side of the tire off of the rim', 'pull the flat inner-tube out of the tire carefully']","['line the valve of the new inner-tube up with to the correct spot on the rim', 'flip the bike upside down']",line the valve of the new inner-tube up with to the correct spot on the rim,0
5,0.7142857142857143,"['flip the bike upside down', 'remove the wheel with the flat tire', 'use a screwdriver to pry one side of the tire off of the rim', 'pull the flat inner-tube out of the tire carefully', 'line the valve of the new inner-tube up with to the correct spot on the rim']","['remove the wheel with the flat tire', 'stuff the new inner-tube in the tire']",stuff the new inner-tube in the tire,1
6,0.8571428571428571,"['flip the bike upside down', 'remove the wheel with the flat tire', 'use a screwdriver to pry one side of the tire off of the rim', 'pull the flat inner-tube out of the tire carefully', 'line the valve of the new inner-tube up with to the correct spot on the rim', 'stuff the new inner-tube in the tire']","['pull the flat inner-tube out of the tire carefully', 'press the side wall of the tire back onto the rim']",press the side wall of the tire back onto the rim,1
0,0.0,[],"['If not possible, then purchase new inner tube.', 'Turn bike over to look at tire.']",Turn bike over to look at tire.,1
1,0.14285714285714285,['Turn bike over to look at tire.'],"['Determine if there is something stuck in tire.', 'If not possible, then purchase new inner tube.']",Determine if there is something stuck in tire.,0
2,0.2857142857142857,"['Turn bike over to look at tire.', 'Determine if there is something stuck in tire.']","['If not possible, then purchase new inner tube.', 'Remove inner tube from middle of tire.']",Remove inner tube from middle of tire.,1
3,0.42857142857142855,"['Turn bike over to look at tire.', 'Determine if there is something stuck in tire.', 'Remove inner tube from middle of tire.']","['Fill tube with air.', 'Patch inner tube with patch.']",Patch inner tube with patch.,1
4,0.5714285714285714,"['Turn bike over to look at tire.', 'Determine if there is something stuck in tire.', 'Remove inner tube from middle of tire.', 'Patch inner tube with patch.']","['Determine if there is something stuck in tire.', 'If not possible, then purchase new inner tube.']","If not possible, then purchase new inner tube.",1
5,0.7142857142857143,"['Turn bike over to look at tire.', 'Determine if there is something stuck in tire.', 'Remove inner tube from middle of tire.', 'Patch inner tube with patch.', 'If not possible, then purchase new inner tube.']","['Insert new or fixed tube back into tire.', 'Remove inner tube from middle of tire.']",Insert new or fixed tube back into tire.,0
6,0.8571428571428571,"['Turn bike over to look at tire.', 'Determine if there is something stuck in tire.', 'Remove inner tube from middle of tire.', 'Patch inner tube with patch.', 'If not possible, then purchase new inner tube.', 'Insert new or fixed tube back into tire.']","['Turn bike over to look at tire.', 'Fill tube with air.']",Fill tube with air.,1
0,0.0,[],"['take tire off bike', 'drive home']",take tire off bike,0
1,0.14285714285714285,['take tire off bike'],"['take tube out of tire tread', 'place tube in tire with the nozzle going through the tread']",take tube out of tire tread,0
2,0.2857142857142857,"['take tire off bike', 'take tube out of tire tread']","['drive home', 'drive tube to bike shop']",drive tube to bike shop,1
3,0.42857142857142855,"['take tire off bike', 'take tube out of tire tread', 'drive tube to bike shop']","['buy the same size tube', 'place tube in tire with the nozzle going through the tread']",buy the same size tube,0
4,0.5714285714285714,"['take tire off bike', 'take tube out of tire tread', 'drive tube to bike shop', 'buy the same size tube']","['drive home', 'take tube out of tire tread']",drive home,0
5,0.7142857142857143,"['take tire off bike', 'take tube out of tire tread', 'drive tube to bike shop', 'buy the same size tube', 'drive home']","['drive tube to bike shop', 'place tube in tire with the nozzle going through the tread']",place tube in tire with the nozzle going through the tread,1
6,0.8571428571428571,"['take tire off bike', 'take tube out of tire tread', 'drive tube to bike shop', 'buy the same size tube', 'drive home', 'place tube in tire with the nozzle going through the tread']","['air up to approx 35psi', 'take tube out of tire tread']",air up to approx 35psi,0
0,0.0,[],"['Get tire patch kit', 'Patch discovered holes in tire']",Get tire patch kit,0
1,0.14285714285714285,['Get tire patch kit'],"['Squeeze tire', 'Take bicycle to open area']",Take bicycle to open area,1
2,0.2857142857142857,"['Get tire patch kit', 'Take bicycle to open area']","['Flip bicycle upside down', 'Feel for hole in tire']",Flip bicycle upside down,0
3,0.42857142857142855,"['Get tire patch kit', 'Take bicycle to open area', 'Flip bicycle upside down']","['Pump tire with air', 'Get tire patch kit']",Pump tire with air,0
4,0.5714285714285714,"['Get tire patch kit', 'Take bicycle to open area', 'Flip bicycle upside down', 'Pump tire with air']","['Squeeze tire', 'Patch discovered holes in tire']",Squeeze tire,0
5,0.7142857142857143,"['Get tire patch kit', 'Take bicycle to open area', 'Flip bicycle upside down', 'Pump tire with air', 'Squeeze tire']","['Get tire patch kit', 'Feel for hole in tire']",Feel for hole in tire,1
6,0.8571428571428571,"['Get tire patch kit', 'Take bicycle to open area', 'Flip bicycle upside down', 'Pump tire with air', 'Squeeze tire', 'Feel for hole in tire']","['Pump tire with air', 'Patch discovered holes in tire']",Patch discovered holes in tire,1
0,0.0,[],"['Removing the wheel', 'Patch or replace tube']",Removing the wheel,0
1,0.2,['Removing the wheel'],"['Removing the tire from one side of rim', 'Patch or replace tube']",Removing the tire from one side of rim,0
2,0.4,"['Removing the wheel', 'Removing the tire from one side of rim']","['Mount tire back to wheel', 'Remove tube']",Remove tube,1
3,0.6,"['Removing the wheel', 'Removing the tire from one side of rim', 'Remove tube']","['Removing the wheel', 'Patch or replace tube']",Patch or replace tube,1
4,0.8,"['Removing the wheel', 'Removing the tire from one side of rim', 'Remove tube', 'Patch or replace tube']","['Removing the wheel', 'Mount tire back to wheel']",Mount tire back to wheel,1
0,0.0,[],"['inflate tire', 'grab tire']",grab tire,1
1,0.16666666666666666,['grab tire'],"['locate puncture', 'locate puncture']",locate puncture,0
2,0.3333333333333333,"['grab tire', 'locate puncture']","['ride off', 'patch puncture']",patch puncture,1
3,0.5,"['grab tire', 'locate puncture', 'patch puncture']","['inflate tire', 'grab tire']",inflate tire,0
4,0.6666666666666666,"['grab tire', 'locate puncture', 'patch puncture', 'inflate tire']","['locate puncture', 'test pressure']",test pressure,1
5,0.8333333333333334,"['grab tire', 'locate puncture', 'patch puncture', 'inflate tire', 'test pressure']","['ride off', 'patch puncture']",ride off,0
0,0.0,[],"['Get a spare tire.', 'Throw away the flat tire.']",Get a spare tire.,0
1,0.14285714285714285,['Get a spare tire.'],"['Take off the flat tire on bicycle.', 'Unscrew the screws.']",Unscrew the screws.,1
2,0.2857142857142857,"['Get a spare tire.', 'Unscrew the screws.']","['Unhook the bicycle chains.', 'Screw everything back.']",Unhook the bicycle chains.,0
3,0.42857142857142855,"['Get a spare tire.', 'Unscrew the screws.', 'Unhook the bicycle chains.']","['Take off the flat tire on bicycle.', 'Put on spare tire.']",Take off the flat tire on bicycle.,0
4,0.5714285714285714,"['Get a spare tire.', 'Unscrew the screws.', 'Unhook the bicycle chains.', 'Take off the flat tire on bicycle.']","['Screw everything back.', 'Throw away the flat tire.']",Throw away the flat tire.,1
5,0.7142857142857143,"['Get a spare tire.', 'Unscrew the screws.', 'Unhook the bicycle chains.', 'Take off the flat tire on bicycle.', 'Throw away the flat tire.']","['Unscrew the screws.', 'Put on spare tire.']",Put on spare tire.,1
6,0.8571428571428571,"['Get a spare tire.', 'Unscrew the screws.', 'Unhook the bicycle chains.', 'Take off the flat tire on bicycle.', 'Throw away the flat tire.', 'Put on spare tire.']","['Screw everything back.', 'Unscrew the screws.']",Screw everything back.,0
0,0.0,[],"['Buy new tire', 'Get bike']",Buy new tire,0
1,0.2,['Buy new tire'],"['Go to garage', 'Put new tire on']",Go to garage,0
2,0.4,"['Buy new tire', 'Go to garage']","['Get bike', 'Put new tire on']",Get bike,0
3,0.6,"['Buy new tire', 'Go to garage', 'Get bike']","['Buy new tire', 'Remove tire']",Remove tire,1
4,0.8,"['Buy new tire', 'Go to garage', 'Get bike', 'Remove tire']","['Go to garage', 'Put new tire on']",Put new tire on,1
0,0.0,[],"['Dry off tube.', 'Remove tire and tube from bicycle.']",Remove tire and tube from bicycle.,1
1,0.14285714285714285,['Remove tire and tube from bicycle.'],"['Submerge tube in water.', 'Put tube and tire back on bicycle.']",Submerge tube in water.,0
2,0.2857142857142857,"['Remove tire and tube from bicycle.', 'Submerge tube in water.']","['Dry off tube.', 'Squeeze tube until you see bubble to find the hole.']",Squeeze tube until you see bubble to find the hole.,1
3,0.42857142857142855,"['Remove tire and tube from bicycle.', 'Submerge tube in water.', 'Squeeze tube until you see bubble to find the hole.']","['Take out of water.', 'Remove tire and tube from bicycle.']",Take out of water.,0
4,0.5714285714285714,"['Remove tire and tube from bicycle.', 'Submerge tube in water.', 'Squeeze tube until you see bubble to find the hole.', 'Take out of water.']","['Remove tire and tube from bicycle.', 'Dry off tube.']",Dry off tube.,1
5,0.7142857142857143,"['Remove tire and tube from bicycle.', 'Submerge tube in water.', 'Squeeze tube until you see bubble to find the hole.', 'Take out of water.', 'Dry off tube.']","['Use repair kit to patch up tube.', 'Submerge tube in water.']",Use repair kit to patch up tube.,0
6,0.8571428571428571,"['Remove tire and tube from bicycle.', 'Submerge tube in water.', 'Squeeze tube until you see bubble to find the hole.', 'Take out of water.', 'Dry off tube.', 'Use repair kit to patch up tube.']","['Submerge tube in water.', 'Put tube and tire back on bicycle.']",Put tube and tire back on bicycle.,1
0,0.0,[],"['Remove wheel from bicycle', 'Use tire irons to remove tire']",Remove wheel from bicycle,0
1,0.14285714285714285,['Remove wheel from bicycle'],"['Use tire irons to remove tire', 'Wait for patch to seal']",Use tire irons to remove tire,0
2,0.2857142857142857,"['Remove wheel from bicycle', 'Use tire irons to remove tire']","['Patch leak', 'Take out inner tube']",Take out inner tube,1
3,0.42857142857142855,"['Remove wheel from bicycle', 'Use tire irons to remove tire', 'Take out inner tube']","['Find leak', 'Put inner tube back into bike tire']",Find leak,0
4,0.5714285714285714,"['Remove wheel from bicycle', 'Use tire irons to remove tire', 'Take out inner tube', 'Find leak']","['Remove wheel from bicycle', 'Patch leak']",Patch leak,1
5,0.7142857142857143,"['Remove wheel from bicycle', 'Use tire irons to remove tire', 'Take out inner tube', 'Find leak', 'Patch leak']","['Wait for patch to seal', 'Use tire irons to remove tire']",Wait for patch to seal,0
6,0.8571428571428571,"['Remove wheel from bicycle', 'Use tire irons to remove tire', 'Take out inner tube', 'Find leak', 'Patch leak', 'Wait for patch to seal']","['Take out inner tube', 'Put inner tube back into bike tire']",Put inner tube back into bike tire,1
0,0.0,[],"['buy new tire', 'fill new tire with air']",buy new tire,0
1,0.16666666666666666,['buy new tire'],"['remove flat tire from bike', 'fill new tire with air']",remove flat tire from bike,0
2,0.3333333333333333,"['buy new tire', 'remove flat tire from bike']","['fill new tire with air', 'throw flat tire away']",throw flat tire away,1
3,0.5,"['buy new tire', 'remove flat tire from bike', 'throw flat tire away']","['buy new tire', 'install new tire']",install new tire,1
4,0.6666666666666666,"['buy new tire', 'remove flat tire from bike', 'throw flat tire away', 'install new tire']","['fill new tire with air', 'remove flat tire from bike']",fill new tire with air,0
5,0.8333333333333334,"['buy new tire', 'remove flat tire from bike', 'throw flat tire away', 'install new tire', 'fill new tire with air']","['buy new tire', 'ride away on bicycle']",ride away on bicycle,1
0,0.0,[],"['Re-inflate the tire.', 'Remove the tire from your bike']",Remove the tire from your bike,1
1,0.16666666666666666,['Remove the tire from your bike'],"['Wait for it to dry', 'Deflate any remaining air']",Deflate any remaining air,1
2,0.3333333333333333,"['Remove the tire from your bike', 'Deflate any remaining air']","['Re-inflate the tire.', 'Patch up any holes in the tire with a tire patching adhesive']",Patch up any holes in the tire with a tire patching adhesive,1
3,0.5,"['Remove the tire from your bike', 'Deflate any remaining air', 'Patch up any holes in the tire with a tire patching adhesive']","['Remove the tire from your bike', 'Wait for it to dry']",Wait for it to dry,1
4,0.6666666666666666,"['Remove the tire from your bike', 'Deflate any remaining air', 'Patch up any holes in the tire with a tire patching adhesive', 'Wait for it to dry']","['Place the tire back on your bike', 'Deflate any remaining air']",Place the tire back on your bike,0
5,0.8333333333333334,"['Remove the tire from your bike', 'Deflate any remaining air', 'Patch up any holes in the tire with a tire patching adhesive', 'Wait for it to dry', 'Place the tire back on your bike']","['Re-inflate the tire.', 'Patch up any holes in the tire with a tire patching adhesive']",Re-inflate the tire.,0
0,0.0,[],"['Put tire patch on leak', 'Notice flat tire']",Notice flat tire,1
1,0.14285714285714285,['Notice flat tire'],"['Take wheel off bike', 'Put wheel back on bike']",Take wheel off bike,0
2,0.2857142857142857,"['Notice flat tire', 'Take wheel off bike']","['Take tire off wheel', 'Put tire back on wheel']",Take tire off wheel,0
3,0.42857142857142855,"['Notice flat tire', 'Take wheel off bike', 'Take tire off wheel']","['Put tire patch on leak', 'Notice flat tire']",Put tire patch on leak,0
4,0.5714285714285714,"['Notice flat tire', 'Take wheel off bike', 'Take tire off wheel', 'Put tire patch on leak']","['Put tire back on wheel', 'Take wheel off bike']",Put tire back on wheel,0
5,0.7142857142857143,"['Notice flat tire', 'Take wheel off bike', 'Take tire off wheel', 'Put tire patch on leak', 'Put tire back on wheel']","['Take tire off wheel', 'Inflate tire']",Inflate tire,1
6,0.8571428571428571,"['Notice flat tire', 'Take wheel off bike', 'Take tire off wheel', 'Put tire patch on leak', 'Put tire back on wheel', 'Inflate tire']","['Put wheel back on bike', 'Take tire off wheel']",Put wheel back on bike,0
0,0.0,[],"['Remove tire from bike', 'remove tube from tire']",Remove tire from bike,0
1,0.2,['Remove tire from bike'],"['fit tube into tire', 'remove tube from tire']",remove tube from tire,1
2,0.4,"['Remove tire from bike', 'remove tube from tire']","['purchase new bike tube from store', 'attach tire back on to the bike']",purchase new bike tube from store,0
3,0.6,"['Remove tire from bike', 'remove tube from tire', 'purchase new bike tube from store']","['fit tube into tire', 'Remove tire from bike']",fit tube into tire,0
4,0.8,"['Remove tire from bike', 'remove tube from tire', 'purchase new bike tube from store', 'fit tube into tire']","['remove tube from tire', 'attach tire back on to the bike']",attach tire back on to the bike,1
