task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
1,0.2,"[""Tell child it's bedtime""]","['Put them in bed', 'Take child to their room']",Take child to their room,1
2,0.4,"[""Tell child it's bedtime"", 'Take child to their room']","['Put them in pajamas', 'Read story']",Put them in pajamas,0
3,0.6,"[""Tell child it's bedtime"", 'Take child to their room', 'Put them in pajamas']","[""Tell child it's bedtime"", 'Put them in bed']",Put them in bed,1
4,0.8,"[""Tell child it's bedtime"", 'Take child to their room', 'Put them in pajamas', 'Put them in bed']","['Read story', ""Tell child it's bedtime""]",Read story,0
0,0.0,[],"[""Getting your child's attention"", ""Getting your child's attention""]",Getting your child's attention,1
1,0.2,"[""Getting your child's attention""]","['Giving them a kiss', 'Tuck them into bed']",Tuck them into bed,1
2,0.4,"[""Getting your child's attention"", 'Tuck them into bed']","['Turn off the lights', 'Giving them a kiss']",Giving them a kiss,1
3,0.6,"[""Getting your child's attention"", 'Tuck them into bed', 'Giving them a kiss']","[""Getting your child's attention"", 'Wish a good night']",Wish a good night,1
4,0.8,"[""Getting your child's attention"", 'Tuck them into bed', 'Giving them a kiss', 'Wish a good night']","['Turn off the lights', ""Getting your child's attention""]",Turn off the lights,0
0,0.0,[],"['Go to child.', 'Go to child.']",Go to child.,0
1,0.25,['Go to child.'],"['Cover him with a sheet.', 'Pick him up.']",Pick him up.,1
3,0.75,"['Go to child.', 'Pick him up.', 'Put him on bed.']","['Cover him with a sheet.', 'Go to child.']",Cover him with a sheet.,0
0,0.0,[],"['Dress child in pajamas', 'Tuck them in']",Dress child in pajamas,0
1,0.2,['Dress child in pajamas'],"['Get a drink of water for them', 'Dress child in pajamas']",Get a drink of water for them,0
2,0.4,"['Dress child in pajamas', 'Get a drink of water for them']","['Kiss them', 'Lay in bed and tell stories']",Lay in bed and tell stories,1
3,0.6,"['Dress child in pajamas', 'Get a drink of water for them', 'Lay in bed and tell stories']","['Tuck them in', 'Dress child in pajamas']",Tuck them in,0
4,0.8,"['Dress child in pajamas', 'Get a drink of water for them', 'Lay in bed and tell stories', 'Tuck them in']","['Dress child in pajamas', 'Kiss them']",Kiss them,1
0,0.0,[],"['Have child brush his teeth.', 'Read child a bedtime story.']",Have child brush his teeth.,0
1,0.2,['Have child brush his teeth.'],"['Walk child to his room.', 'Read child a bedtime story.']",Walk child to his room.,0
2,0.4,"['Have child brush his teeth.', 'Walk child to his room.']","['Read child a bedtime story.', 'Put child in his bed.']",Put child in his bed.,1
3,0.6,"['Have child brush his teeth.', 'Walk child to his room.', 'Put child in his bed.']","['Have child brush his teeth.', 'Tuck child in for the night.']",Tuck child in for the night.,1
4,0.8,"['Have child brush his teeth.', 'Walk child to his room.', 'Put child in his bed.', 'Tuck child in for the night.']","['Read child a bedtime story.', 'Walk child to his room.']",Read child a bedtime story.,0
0,0.0,[],"['Talk to child', 'Talk to child']",Talk to child,1
1,0.2,['Talk to child'],"['Tell them to go to bed', 'Tell them to go to bed']",Tell them to go to bed,0
2,0.4,"['Talk to child', 'Tell them to go to bed']","['Put them in the bed', 'Turn off the lights']",Put them in the bed,0
3,0.6,"['Talk to child', 'Tell them to go to bed', 'Put them in the bed']","['Talk to child', 'Pull the covers over them']",Pull the covers over them,1
4,0.8,"['Talk to child', 'Tell them to go to bed', 'Put them in the bed', 'Pull the covers over them']","['Turn off the lights', 'Tell them to go to bed']",Turn off the lights,0
0,0.0,[],"['Lay child down', 'Pick child up']",Pick child up,1
1,0.2,['Pick child up'],"['Put pajamas on them', 'Carry child to bedroom']",Carry child to bedroom,1
2,0.4,"['Pick child up', 'Carry child to bedroom']","['Lay child down', 'Lay favorite stuffed animals next to child']",Lay child down,0
3,0.6,"['Pick child up', 'Carry child to bedroom', 'Lay child down']","['Put pajamas on them', 'Pick child up']",Put pajamas on them,0
4,0.8,"['Pick child up', 'Carry child to bedroom', 'Lay child down', 'Put pajamas on them']","['Pick child up', 'Lay favorite stuffed animals next to child']",Lay favorite stuffed animals next to child,1
0,0.0,[],"['read story to child.', 'Clean child if required.']",Clean child if required.,1
1,0.2,['Clean child if required.'],"['Assist child in brushing teeth.', 'Assist child in changing into pajamas.']",Assist child in brushing teeth.,0
2,0.4,"['Clean child if required.', 'Assist child in brushing teeth.']","['Assist child in changing into pajamas.', 'read story to child.']",Assist child in changing into pajamas.,0
3,0.6,"['Clean child if required.', 'Assist child in brushing teeth.', 'Assist child in changing into pajamas.']","['Clean child if required.', 'Move child into bedroom.']",Move child into bedroom.,1
4,0.8,"['Clean child if required.', 'Assist child in brushing teeth.', 'Assist child in changing into pajamas.', 'Move child into bedroom.']","['read story to child.', 'Assist child in brushing teeth.']",read story to child.,0
0,0.0,[],"['change them into night clothes', 'Give child bath']",Give child bath,1
1,0.2,['Give child bath'],"['change them into night clothes', 'change them into night clothes']",change them into night clothes,0
2,0.4,"['Give child bath', 'change them into night clothes']","['pull back covers and put them in bed', 'sing to child or tell them a story until they fall asleep']",pull back covers and put them in bed,0
3,0.6,"['Give child bath', 'change them into night clothes', 'pull back covers and put them in bed']","['Give child bath', 'turn on night light']",turn on night light,1
4,0.8,"['Give child bath', 'change them into night clothes', 'pull back covers and put them in bed', 'turn on night light']","['sing to child or tell them a story until they fall asleep', 'change them into night clothes']",sing to child or tell them a story until they fall asleep,0
0,0.0,[],"['Take them to bed', 'Change them into night clothes']",Change them into night clothes,1
1,0.2,['Change them into night clothes'],"['Take them to bed', 'put them under blankets']",Take them to bed,0
2,0.4,"['Change them into night clothes', 'Take them to bed']","['put them under blankets', 'pray with them']",put them under blankets,0
3,0.6,"['Change them into night clothes', 'Take them to bed', 'put them under blankets']","['Change them into night clothes', 'read them a story']",read them a story,1
4,0.8,"['Change them into night clothes', 'Take them to bed', 'put them under blankets', 'read them a story']","['pray with them', 'Take them to bed']",pray with them,0
0,0.0,[],"['Help child brush teeth', 'Help child brush teeth']",Help child brush teeth,1
1,0.2,['Help child brush teeth'],"['Turn out light', 'Help child with pajamas']",Help child with pajamas,1
2,0.4,"['Help child brush teeth', 'Help child with pajamas']","['Help child into bed', 'Turn out light']",Help child into bed,0
3,0.6,"['Help child brush teeth', 'Help child with pajamas', 'Help child into bed']","['Cover child with blanket', 'Help child brush teeth']",Cover child with blanket,0
4,0.8,"['Help child brush teeth', 'Help child with pajamas', 'Help child into bed', 'Cover child with blanket']","['Help child brush teeth', 'Turn out light']",Turn out light,1
0,0.0,[],"['Go upstairs and help him find pajamas.', 'Have child say goodnight to everyone.']",Have child say goodnight to everyone.,1
1,0.2,['Have child say goodnight to everyone.'],"['Tuck blankets around him tightly.', 'Go upstairs and help him find pajamas.']",Go upstairs and help him find pajamas.,1
2,0.4,"['Have child say goodnight to everyone.', 'Go upstairs and help him find pajamas.']","['Reassure him there are no monsters under bed.', 'Read short story.']",Reassure him there are no monsters under bed.,0
3,0.6,"['Have child say goodnight to everyone.', 'Go upstairs and help him find pajamas.', 'Reassure him there are no monsters under bed.']","['Have child say goodnight to everyone.', 'Tuck blankets around him tightly.']",Tuck blankets around him tightly.,1
4,0.8,"['Have child say goodnight to everyone.', 'Go upstairs and help him find pajamas.', 'Reassure him there are no monsters under bed.', 'Tuck blankets around him tightly.']","['Read short story.', 'Have child say goodnight to everyone.']",Read short story.,0
0,0.0,[],"['Prepare the bed', 'Go to the bed room']",Go to the bed room,1
1,0.2,['Go to the bed room'],"['Pick the child in the sofa', 'Prepare the bed']",Prepare the bed,1
2,0.4,"['Go to the bed room', 'Prepare the bed']","['Get into the child room', 'Take him to the bed room']",Get into the child room,0
3,0.6,"['Go to the bed room', 'Prepare the bed', 'Get into the child room']","['Go to the bed room', 'Pick the child in the sofa']",Pick the child in the sofa,1
4,0.8,"['Go to the bed room', 'Prepare the bed', 'Get into the child room', 'Pick the child in the sofa']","['Take him to the bed room', 'Prepare the bed']",Take him to the bed room,0
0,0.0,[],"['Watch clock', 'Change his clothes']",Watch clock,0
1,0.2,['Watch clock'],"['Take child to bed', 'Change his clothes']",Take child to bed,0
2,0.4,"['Watch clock', 'Take child to bed']","['Change his clothes', 'Give him a toy']",Change his clothes,0
3,0.6,"['Watch clock', 'Take child to bed', 'Change his clothes']","['Read him a story', 'Watch clock']",Read him a story,0
4,0.8,"['Watch clock', 'Take child to bed', 'Change his clothes', 'Read him a story']","['Give him a toy', 'Watch clock']",Give him a toy,0
0,0.0,[],"['Tell child it is bedtime', 'Have child change into pajamas']",Tell child it is bedtime,0
1,0.2,['Tell child it is bedtime'],"['Have child change into pajamas', 'Tuck child into bed']",Have child change into pajamas,0
2,0.4,"['Tell child it is bedtime', 'Have child change into pajamas']","['Get child to brush their teeth', 'Read a bedtime story to the child']",Get child to brush their teeth,0
3,0.6,"['Tell child it is bedtime', 'Have child change into pajamas', 'Get child to brush their teeth']","['Tuck child into bed', 'Tell child it is bedtime']",Tuck child into bed,0
4,0.8,"['Tell child it is bedtime', 'Have child change into pajamas', 'Get child to brush their teeth', 'Tuck child into bed']","['Tell child it is bedtime', 'Read a bedtime story to the child']",Read a bedtime story to the child,1
0,0.0,[],"['Put in PJs.', 'Brush teeth.']",Put in PJs.,0
1,0.2,['Put in PJs.'],"['Use the bathroom.', 'Brush teeth.']",Brush teeth.,1
2,0.4,"['Put in PJs.', 'Brush teeth.']","['Get in bed.', 'Get a drink of water.']",Get a drink of water.,1
3,0.6,"['Put in PJs.', 'Brush teeth.', 'Get a drink of water.']","['Put in PJs.', 'Use the bathroom.']",Use the bathroom.,1
4,0.8,"['Put in PJs.', 'Brush teeth.', 'Get a drink of water.', 'Use the bathroom.']","['Get in bed.', 'Put in PJs.']",Get in bed.,0
0,0.0,[],"['let the child know how long until bed', 'take child to room']",let the child know how long until bed,0
1,0.2,['let the child know how long until bed'],"['read book', 'tell child to pick out a book to read']",tell child to pick out a book to read,1
2,0.4,"['let the child know how long until bed', 'tell child to pick out a book to read']","['take child to room', 'read book']",take child to room,0
3,0.6,"['let the child know how long until bed', 'tell child to pick out a book to read', 'take child to room']","['let the child know how long until bed', ""go through child's bedtime routine""]",go through child's bedtime routine,1
4,0.8,"['let the child know how long until bed', 'tell child to pick out a book to read', 'take child to room', ""go through child's bedtime routine""]","['let the child know how long until bed', 'read book']",read book,1
0,0.0,[],"['Pick up child', 'Change the child into pajamas']",Pick up child,0
1,0.2,['Pick up child'],"['Take child to their bedroom', 'Take child to their bedroom']",Take child to their bedroom,1
2,0.4,"['Pick up child', 'Take child to their bedroom']","['Sit next to child', 'Change the child into pajamas']",Change the child into pajamas,1
3,0.6,"['Pick up child', 'Take child to their bedroom', 'Change the child into pajamas']","['Put child in bed', 'Pick up child']",Put child in bed,0
4,0.8,"['Pick up child', 'Take child to their bedroom', 'Change the child into pajamas', 'Put child in bed']","['Sit next to child', 'Take child to their bedroom']",Sit next to child,0
0,0.0,[],"[""Walk to child's room"", 'Pick up child']",Pick up child,1
1,0.2,['Pick up child'],"[""Walk to child's room"", 'Lay child in bed']",Walk to child's room,0
2,0.4,"['Pick up child', ""Walk to child's room""]","['Tuck child into bed', 'Lay child in bed']",Lay child in bed,1
3,0.6,"['Pick up child', ""Walk to child's room"", 'Lay child in bed']","['Pick up child', 'Place covers over child']",Place covers over child,1
4,0.8,"['Pick up child', ""Walk to child's room"", 'Lay child in bed', 'Place covers over child']","[""Walk to child's room"", 'Tuck child into bed']",Tuck child into bed,1
0,0.0,[],"['Take a child to bathtub.', 'Bathe the child.']",Take a child to bathtub.,0
1,0.2,['Take a child to bathtub.'],"[""Apply cream on the child's body."", 'Bathe the child.']",Bathe the child.,1
2,0.4,"['Take a child to bathtub.', 'Bathe the child.']","[""Apply cream on the child's body."", 'Take her out of bathtub.']",Take her out of bathtub.,1
3,0.6,"['Take a child to bathtub.', 'Bathe the child.', 'Take her out of bathtub.']","['Take a child to bathtub.', 'Dress the child with pajamas.']",Dress the child with pajamas.,1
4,0.8,"['Take a child to bathtub.', 'Bathe the child.', 'Take her out of bathtub.', 'Dress the child with pajamas.']","['Take a child to bathtub.', ""Apply cream on the child's body.""]",Apply cream on the child's body.,1
0,0.0,[],"['Tuck child under covers.', 'Give child 5 minute warning that it is almost bedtime.']",Give child 5 minute warning that it is almost bedtime.,1
1,0.2,['Give child 5 minute warning that it is almost bedtime.'],"['Have child put on pajamas.', 'Have child brush teeth, help them if necessary.']",Have child put on pajamas.,0
2,0.4,"['Give child 5 minute warning that it is almost bedtime.', 'Have child put on pajamas.']","['Have child brush teeth, help them if necessary.', 'Snuggle with child.']","Have child brush teeth, help them if necessary.",0
3,0.6,"['Give child 5 minute warning that it is almost bedtime.', 'Have child put on pajamas.', 'Have child brush teeth, help them if necessary.']","['Tuck child under covers.', 'Give child 5 minute warning that it is almost bedtime.']",Tuck child under covers.,0
4,0.8,"['Give child 5 minute warning that it is almost bedtime.', 'Have child put on pajamas.', 'Have child brush teeth, help them if necessary.', 'Tuck child under covers.']","['Give child 5 minute warning that it is almost bedtime.', 'Snuggle with child.']",Snuggle with child.,1
0,0.0,[],"['Get child', 'Get child']",Get child,1
1,0.2,['Get child'],"['Take child to brush teeth', 'Put child under blankets']",Take child to brush teeth,0
2,0.4,"['Get child', 'Take child to brush teeth']","['Put child under blankets', 'Ask child to put on pajamas']",Ask child to put on pajamas,1
3,0.6,"['Get child', 'Take child to brush teeth', 'Ask child to put on pajamas']","['Get child', 'Put child on bed']",Put child on bed,1
4,0.8,"['Get child', 'Take child to brush teeth', 'Ask child to put on pajamas', 'Put child on bed']","['Get child', 'Put child under blankets']",Put child under blankets,1
0,0.0,[],"['carry the child', 'put child on the bed']",carry the child,0
1,0.2,['carry the child'],"['put child on the bed', 'pull covers over child']",put child on the bed,0
2,0.4,"['carry the child', 'put child on the bed']","['put out lights', 'pull covers over child']",pull covers over child,1
3,0.6,"['carry the child', 'put child on the bed', 'pull covers over child']","['carry the child', 'say goodnight']",say goodnight,1
4,0.8,"['carry the child', 'put child on the bed', 'pull covers over child', 'say goodnight']","['put out lights', 'put child on the bed']",put out lights,0
0,0.0,[],"['Tell the child to use the bathroom and brush his/her teeth', 'Ask the child if he/she is ready for bed']",Ask the child if he/she is ready for bed,1
1,0.2,['Ask the child if he/she is ready for bed'],"['Ask the child if he/she is ready for bed', 'Tell the child to use the bathroom and brush his/her teeth']",Tell the child to use the bathroom and brush his/her teeth,1
2,0.4,"['Ask the child if he/she is ready for bed', 'Tell the child to use the bathroom and brush his/her teeth']","['Help the child into bed', 'Tuck the child into bed']",Help the child into bed,0
3,0.6,"['Ask the child if he/she is ready for bed', 'Tell the child to use the bathroom and brush his/her teeth', 'Help the child into bed']","['Read the child a bedtime story', 'Ask the child if he/she is ready for bed']",Read the child a bedtime story,0
4,0.8,"['Ask the child if he/she is ready for bed', 'Tell the child to use the bathroom and brush his/her teeth', 'Help the child into bed', 'Read the child a bedtime story']","['Ask the child if he/she is ready for bed', 'Tuck the child into bed']",Tuck the child into bed,1
0,0.0,[],"['announce it is bed time', 'announce it is bed time']",announce it is bed time,0
1,0.2,['announce it is bed time'],"['tell the child to brush their teeth', 'tell the child to brush their teeth']",tell the child to brush their teeth,0
2,0.4,"['announce it is bed time', 'tell the child to brush their teeth']","['walk with or carry the child to bed', 'tuck in']",walk with or carry the child to bed,0
3,0.6,"['announce it is bed time', 'tell the child to brush their teeth', 'walk with or carry the child to bed']","['announce it is bed time', 'tell a quick bed time story']",tell a quick bed time story,1
4,0.8,"['announce it is bed time', 'tell the child to brush their teeth', 'walk with or carry the child to bed', 'tell a quick bed time story']","['announce it is bed time', 'tuck in']",tuck in,1
0,0.0,[],"['Tell child its time for sleep', 'Turn out lights.']",Tell child its time for sleep,0
1,0.2,['Tell child its time for sleep'],"['Make him wash and brush teeth', 'Make him wash and brush teeth']",Make him wash and brush teeth,1
2,0.4,"['Tell child its time for sleep', 'Make him wash and brush teeth']","['Turn out lights.', 'Take him to his room']",Take him to his room,1
3,0.6,"['Tell child its time for sleep', 'Make him wash and brush teeth', 'Take him to his room']","['Tuck him in', 'Tell child its time for sleep']",Tuck him in,0
4,0.8,"['Tell child its time for sleep', 'Make him wash and brush teeth', 'Take him to his room', 'Tuck him in']","['Make him wash and brush teeth', 'Turn out lights.']",Turn out lights.,1
0,0.0,[],"['Tell them to get into bed', 'Notice child is getting sleepy']",Notice child is getting sleepy,1
1,0.2,['Notice child is getting sleepy'],"['Tell child its time for bed', 'Notice child is getting sleepy']",Tell child its time for bed,0
2,0.4,"['Notice child is getting sleepy', 'Tell child its time for bed']","['Take child to their room', 'Place cover over them']",Take child to their room,0
3,0.6,"['Notice child is getting sleepy', 'Tell child its time for bed', 'Take child to their room']","['Tell them to get into bed', 'Notice child is getting sleepy']",Tell them to get into bed,0
4,0.8,"['Notice child is getting sleepy', 'Tell child its time for bed', 'Take child to their room', 'Tell them to get into bed']","['Place cover over them', 'Tell child its time for bed']",Place cover over them,0
0,0.0,[],"[""Tell child it's time for bed."", 'Help them change into pajamas.']",Tell child it's time for bed.,0
1,0.2,"[""Tell child it's time for bed.""]","['Help them brush teeth.', 'Take them by the hand to their bedroom.']",Take them by the hand to their bedroom.,1
2,0.4,"[""Tell child it's time for bed."", 'Take them by the hand to their bedroom.']","['Help them change into pajamas.', 'Help them get into bed.']",Help them change into pajamas.,0
3,0.6,"[""Tell child it's time for bed."", 'Take them by the hand to their bedroom.', 'Help them change into pajamas.']","['Help them brush teeth.', ""Tell child it's time for bed.""]",Help them brush teeth.,0
4,0.8,"[""Tell child it's time for bed."", 'Take them by the hand to their bedroom.', 'Help them change into pajamas.', 'Help them brush teeth.']","['Help them get into bed.', ""Tell child it's time for bed.""]",Help them get into bed.,0
0,0.0,[],"['Carry child to bedroom', 'Place child in the bed']",Carry child to bedroom,0
1,0.2,['Carry child to bedroom'],"['Carry child to bedroom', 'Place child in the bed']",Place child in the bed,1
2,0.4,"['Carry child to bedroom', 'Place child in the bed']","['Read story book', 'Cover child with blanket']",Cover child with blanket,1
3,0.6,"['Carry child to bedroom', 'Place child in the bed', 'Cover child with blanket']","['Carry child to bedroom', 'Get story book']",Get story book,1
4,0.8,"['Carry child to bedroom', 'Place child in the bed', 'Cover child with blanket', 'Get story book']","['Carry child to bedroom', 'Read story book']",Read story book,1
0,0.0,[],"['Pick up child', 'Carry child to their bedroom']",Pick up child,0
1,0.2,['Pick up child'],"['Carry child to their bedroom', 'Carry child to their bedroom']",Carry child to their bedroom,1
2,0.4,"['Pick up child', 'Carry child to their bedroom']","['Lay child in bed', 'Turn off the light']",Lay child in bed,0
3,0.6,"['Pick up child', 'Carry child to their bedroom', 'Lay child in bed']","['Pick up child', 'Cover child up with blankets']",Cover child up with blankets,1
4,0.8,"['Pick up child', 'Carry child to their bedroom', 'Lay child in bed', 'Cover child up with blankets']","['Turn off the light', 'Carry child to their bedroom']",Turn off the light,0
0,0.0,[],"['Hug child', 'Go with child to bedroom']",Go with child to bedroom,1
1,0.2,['Go with child to bedroom'],"['Help child into bed', 'Read story']",Help child into bed,0
2,0.4,"['Go with child to bedroom', 'Help child into bed']","['Hug child', 'Pick out bedtime story']",Pick out bedtime story,1
3,0.6,"['Go with child to bedroom', 'Help child into bed', 'Pick out bedtime story']","['Go with child to bedroom', 'Read story']",Read story,1
4,0.8,"['Go with child to bedroom', 'Help child into bed', 'Pick out bedtime story', 'Read story']","['Hug child', 'Help child into bed']",Hug child,0
0,0.0,[],"['Get the child a small glass of water.', 'Put glass of water next to bed.']",Get the child a small glass of water.,0
1,0.2,['Get the child a small glass of water.'],"['Walk child to bed room.', 'Make sure the child is covered up under blankets.']",Walk child to bed room.,0
2,0.4,"['Get the child a small glass of water.', 'Walk child to bed room.']","['Ask them if they need the light on.', 'Put glass of water next to bed.']",Put glass of water next to bed.,1
3,0.6,"['Get the child a small glass of water.', 'Walk child to bed room.', 'Put glass of water next to bed.']","['Get the child a small glass of water.', 'Make sure the child is covered up under blankets.']",Make sure the child is covered up under blankets.,1
4,0.8,"['Get the child a small glass of water.', 'Walk child to bed room.', 'Put glass of water next to bed.', 'Make sure the child is covered up under blankets.']","['Ask them if they need the light on.', 'Get the child a small glass of water.']",Ask them if they need the light on.,0
0,0.0,[],"['Walk them to their bed', 'Take your child']",Take your child,1
1,0.2,['Take your child'],"['Walk them to their bed', 'Place covers over child']",Walk them to their bed,0
2,0.4,"['Take your child', 'Walk them to their bed']","['Read child story', 'Tell child to get in bed']",Tell child to get in bed,1
3,0.6,"['Take your child', 'Walk them to their bed', 'Tell child to get in bed']","['Place covers over child', 'Take your child']",Place covers over child,0
4,0.8,"['Take your child', 'Walk them to their bed', 'Tell child to get in bed', 'Place covers over child']","['Take your child', 'Read child story']",Read child story,1
0,0.0,[],"['Calm the child', 'Calm the child']",Calm the child,0
1,0.2,['Calm the child'],"['Calm the child', 'Place the child in the bed']",Place the child in the bed,1
2,0.4,"['Calm the child', 'Place the child in the bed']","['Reassure the child', 'Turn off lights']",Reassure the child,0
3,0.6,"['Calm the child', 'Place the child in the bed', 'Reassure the child']","['Calm the child', 'Read the child a story']",Read the child a story,1
4,0.8,"['Calm the child', 'Place the child in the bed', 'Reassure the child', 'Read the child a story']","['Calm the child', 'Turn off lights']",Turn off lights,1
0,0.0,[],"['Tell child it is time for bed', 'Leave room']",Tell child it is time for bed,0
1,0.2,['Tell child it is time for bed'],"['Walk with child to his/her bedroom', 'Walk with child to his/her bedroom']",Walk with child to his/her bedroom,0
2,0.4,"['Tell child it is time for bed', 'Walk with child to his/her bedroom']","['Tuck child in bed', 'Leave room']",Tuck child in bed,0
3,0.6,"['Tell child it is time for bed', 'Walk with child to his/her bedroom', 'Tuck child in bed']","['Turn off light', 'Tell child it is time for bed']",Turn off light,0
4,0.8,"['Tell child it is time for bed', 'Walk with child to his/her bedroom', 'Tuck child in bed', 'Turn off light']","['Leave room', 'Walk with child to his/her bedroom']",Leave room,0
0,0.0,[],"['Get child prepared for bedtime', 'Place them into bed']",Get child prepared for bedtime,0
1,0.2,['Get child prepared for bedtime'],"['Put them in PJs', 'Tell them a bedtime story']",Put them in PJs,0
2,0.4,"['Get child prepared for bedtime', 'Put them in PJs']","['Tell them to sleep', 'Place them into bed']",Place them into bed,1
3,0.6,"['Get child prepared for bedtime', 'Put them in PJs', 'Place them into bed']","['Tell them a bedtime story', 'Get child prepared for bedtime']",Tell them a bedtime story,0
4,0.8,"['Get child prepared for bedtime', 'Put them in PJs', 'Place them into bed', 'Tell them a bedtime story']","['Tell them to sleep', 'Get child prepared for bedtime']",Tell them to sleep,0
0,0.0,[],"['pick up sleeping child', 'kiss child goodnight']",pick up sleeping child,0
1,0.2,['pick up sleeping child'],"['carry child to bedroom', 'kiss child goodnight']",carry child to bedroom,0
2,0.4,"['pick up sleeping child', 'carry child to bedroom']","['tuck child in bed', 'kiss child goodnight']",tuck child in bed,0
3,0.6,"['pick up sleeping child', 'carry child to bedroom', 'tuck child in bed']","['turn on night light', 'pick up sleeping child']",turn on night light,0
4,0.8,"['pick up sleeping child', 'carry child to bedroom', 'tuck child in bed', 'turn on night light']","['pick up sleeping child', 'kiss child goodnight']",kiss child goodnight,1
