task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
6,0.8571428571428571,"['Go to grocery store', 'Buy food from store', 'Take food home', 'Turn on grill', 'Prepare food', 'Cook food']","['Serve food when finished', 'Turn on grill']",Serve food when finished,0
0,0.0,[],"['buy meats', 'marinate/season meats']",buy meats,0
1,0.14285714285714285,['buy meats'],"['wait for meats to be cooked to taste', 'marinate/season meats']",marinate/season meats,1
2,0.2857142857142857,"['buy meats', 'marinate/season meats']","['put meats on grill', 'turn off grill']",put meats on grill,0
3,0.42857142857142855,"['buy meats', 'marinate/season meats', 'put meats on grill']","['eat', 'wait for meats to be cooked to taste']",wait for meats to be cooked to taste,1
4,0.5714285714285714,"['buy meats', 'marinate/season meats', 'put meats on grill', 'wait for meats to be cooked to taste']","['remove from grill', 'eat']",remove from grill,0
5,0.7142857142857143,"['buy meats', 'marinate/season meats', 'put meats on grill', 'wait for meats to be cooked to taste', 'remove from grill']","['turn off grill', 'put meats on grill']",turn off grill,0
6,0.8571428571428571,"['buy meats', 'marinate/season meats', 'put meats on grill', 'wait for meats to be cooked to taste', 'remove from grill', 'turn off grill']","['eat', 'wait for meats to be cooked to taste']",eat,0
0,0.0,[],"['Secondly slice 2 big onions thin', 'First slice 3 big potatoes thin.']",First slice 3 big potatoes thin.,1
1,0.14285714285714285,['First slice 3 big potatoes thin.'],"['dot with butter sprinkle with salt and pepper', 'Secondly slice 2 big onions thin']",Secondly slice 2 big onions thin,1
2,0.2857142857142857,"['First slice 3 big potatoes thin.', 'Secondly slice 2 big onions thin']","['Wait till cooked smell comes', 'Layer the potatoes and onions in heavy duty tin foil']",Layer the potatoes and onions in heavy duty tin foil,1
3,0.42857142857142855,"['First slice 3 big potatoes thin.', 'Secondly slice 2 big onions thin', 'Layer the potatoes and onions in heavy duty tin foil']","['dot with butter sprinkle with salt and pepper', 'First slice 3 big potatoes thin.']",dot with butter sprinkle with salt and pepper,0
4,0.5714285714285714,"['First slice 3 big potatoes thin.', 'Secondly slice 2 big onions thin', 'Layer the potatoes and onions in heavy duty tin foil', 'dot with butter sprinkle with salt and pepper']","['close up the tin foil and cook on the grill', 'First slice 3 big potatoes thin.']",close up the tin foil and cook on the grill,0
5,0.7142857142857143,"['First slice 3 big potatoes thin.', 'Secondly slice 2 big onions thin', 'Layer the potatoes and onions in heavy duty tin foil', 'dot with butter sprinkle with salt and pepper', 'close up the tin foil and cook on the grill']","['Wait till cooked smell comes', 'First slice 3 big potatoes thin.']",Wait till cooked smell comes,0
6,0.8571428571428571,"['First slice 3 big potatoes thin.', 'Secondly slice 2 big onions thin', 'Layer the potatoes and onions in heavy duty tin foil', 'dot with butter sprinkle with salt and pepper', 'close up the tin foil and cook on the grill', 'Wait till cooked smell comes']","['dot with butter sprinkle with salt and pepper', 'Take out carefully after well cooked']",Take out carefully after well cooked,1
0,0.0,[],"['Take woods, matchbox, newspaper to the BBQ stand', 'Light the wood']","Take woods, matchbox, newspaper to the BBQ stand",0
1,0.14285714285714285,"['Take woods, matchbox, newspaper to the BBQ stand']","['Bring the and marinated chicken drumsticks', 'Bring the and marinated chicken drumsticks']",Bring the and marinated chicken drumsticks,0
2,0.2857142857142857,"['Take woods, matchbox, newspaper to the BBQ stand', 'Bring the and marinated chicken drumsticks']","['Light the wood', 'Let it cook']",Light the wood,0
3,0.42857142857142855,"['Take woods, matchbox, newspaper to the BBQ stand', 'Bring the and marinated chicken drumsticks', 'Light the wood']","['Let it cook', 'Let the bbq maker heat up']",Let the bbq maker heat up,1
4,0.5714285714285714,"['Take woods, matchbox, newspaper to the BBQ stand', 'Bring the and marinated chicken drumsticks', 'Light the wood', 'Let the bbq maker heat up']","['Put the drumsticks on the net', 'Take woods, matchbox, newspaper to the BBQ stand']",Put the drumsticks on the net,0
5,0.7142857142857143,"['Take woods, matchbox, newspaper to the BBQ stand', 'Bring the and marinated chicken drumsticks', 'Light the wood', 'Let the bbq maker heat up', 'Put the drumsticks on the net']","['Let it cook', 'Take woods, matchbox, newspaper to the BBQ stand']",Let it cook,0
6,0.8571428571428571,"['Take woods, matchbox, newspaper to the BBQ stand', 'Bring the and marinated chicken drumsticks', 'Light the wood', 'Let the bbq maker heat up', 'Put the drumsticks on the net', 'Let it cook']","['Put some spices and salt on top of drumsticks', 'Light the wood']",Put some spices and salt on top of drumsticks,0
0,0.0,[],"['Buy food', 'Buy food']",Buy food,1
1,0.16666666666666666,['Buy food'],"['Bring food home', 'Place food on grill']",Bring food home,0
2,0.3333333333333333,"['Buy food', 'Bring food home']","['Serve the food', 'Start up the barbecue']",Start up the barbecue,1
3,0.5,"['Buy food', 'Bring food home', 'Start up the barbecue']","['Serve the food', 'Place food on grill']",Place food on grill,1
4,0.6666666666666666,"['Buy food', 'Bring food home', 'Start up the barbecue', 'Place food on grill']","[""Cook until it's done"", 'Buy food']",Cook until it's done,0
5,0.8333333333333334,"['Buy food', 'Bring food home', 'Start up the barbecue', 'Place food on grill', ""Cook until it's done""]","['Bring food home', 'Serve the food']",Serve the food,1
0,0.0,[],"['Invite people', 'Let people start eating']",Invite people,0
1,0.16666666666666666,['Invite people'],"['Buy food', 'Buy food']",Buy food,0
2,0.3333333333333333,"['Invite people', 'Buy food']","['Buy charcoal', 'Let people start eating']",Buy charcoal,0
3,0.5,"['Invite people', 'Buy food', 'Buy charcoal']","['Invite people', 'Light grill']",Light grill,1
4,0.6666666666666666,"['Invite people', 'Buy food', 'Buy charcoal', 'Light grill']","['Cook food on grill', 'Buy food']",Cook food on grill,0
5,0.8333333333333334,"['Invite people', 'Buy food', 'Buy charcoal', 'Light grill', 'Cook food on grill']","['Let people start eating', 'Buy charcoal']",Let people start eating,0
0,0.0,[],"['Prepare meats and sauce', 'Talk with family']",Prepare meats and sauce,0
1,0.14285714285714285,['Prepare meats and sauce'],"['Talk with family', 'Set up chairs']",Set up chairs,1
2,0.2857142857142857,"['Prepare meats and sauce', 'Set up chairs']","['Talk with family', 'Start cooking foods']",Start cooking foods,1
3,0.42857142857142855,"['Prepare meats and sauce', 'Set up chairs', 'Start cooking foods']","['Invite friends and family', 'Prepare meats and sauce']",Invite friends and family,0
4,0.5714285714285714,"['Prepare meats and sauce', 'Set up chairs', 'Start cooking foods', 'Invite friends and family']","['Eat foods', 'Start barbecuing meat']",Start barbecuing meat,1
5,0.7142857142857143,"['Prepare meats and sauce', 'Set up chairs', 'Start cooking foods', 'Invite friends and family', 'Start barbecuing meat']","['Start cooking foods', 'Talk with family']",Talk with family,1
6,0.8571428571428571,"['Prepare meats and sauce', 'Set up chairs', 'Start cooking foods', 'Invite friends and family', 'Start barbecuing meat', 'Talk with family']","['Eat foods', 'Invite friends and family']",Eat foods,0
0,0.0,[],"['Eat food and drinks.', 'Invite friends and family.']",Invite friends and family.,1
1,0.14285714285714285,['Invite friends and family.'],"['Prepare venue with tables and chairs.', 'Prepare venue with tables and chairs.']",Prepare venue with tables and chairs.,0
2,0.2857142857142857,"['Invite friends and family.', 'Prepare venue with tables and chairs.']","['Get food and drinks.', 'Thank guests for attending.']",Get food and drinks.,0
3,0.42857142857142855,"['Invite friends and family.', 'Prepare venue with tables and chairs.', 'Get food and drinks.']","['Once guests arrive prepare food over barbecue.', 'Invite friends and family.']",Once guests arrive prepare food over barbecue.,0
4,0.5714285714285714,"['Invite friends and family.', 'Prepare venue with tables and chairs.', 'Get food and drinks.', 'Once guests arrive prepare food over barbecue.']","['Eat food and drinks.', 'Prepare venue with tables and chairs.']",Eat food and drinks.,0
5,0.7142857142857143,"['Invite friends and family.', 'Prepare venue with tables and chairs.', 'Get food and drinks.', 'Once guests arrive prepare food over barbecue.', 'Eat food and drinks.']","['Thank guests for attending.', 'Invite friends and family.']",Thank guests for attending.,0
6,0.8571428571428571,"['Invite friends and family.', 'Prepare venue with tables and chairs.', 'Get food and drinks.', 'Once guests arrive prepare food over barbecue.', 'Eat food and drinks.', 'Thank guests for attending.']","['Clean up.', 'Get food and drinks.']",Clean up.,0
0,0.0,[],"['Invite friends and family', 'Purchase food and drinks']",Invite friends and family,0
1,0.14285714285714285,['Invite friends and family'],"['Invite friends and family', 'Purchase food and drinks']",Purchase food and drinks,1
2,0.2857142857142857,"['Invite friends and family', 'Purchase food and drinks']","['Set up tables and chairs for guests', 'Set up grill outside']",Set up grill outside,1
3,0.42857142857142855,"['Invite friends and family', 'Purchase food and drinks', 'Set up grill outside']","['Invite friends and family', 'Turn on grill']",Turn on grill,1
4,0.5714285714285714,"['Invite friends and family', 'Purchase food and drinks', 'Set up grill outside', 'Turn on grill']","['Purchase food and drinks', 'Place food on grill to cook']",Place food on grill to cook,1
5,0.7142857142857143,"['Invite friends and family', 'Purchase food and drinks', 'Set up grill outside', 'Turn on grill', 'Place food on grill to cook']","['Purchase food and drinks', 'Set up tables and chairs for guests']",Set up tables and chairs for guests,1
6,0.8571428571428571,"['Invite friends and family', 'Purchase food and drinks', 'Set up grill outside', 'Turn on grill', 'Place food on grill to cook', 'Set up tables and chairs for guests']","['Set up grill outside', 'Remove food from grill when finished cooking']",Remove food from grill when finished cooking,1
0,0.0,[],"['Marinate meats.', 'Invite people over.']",Invite people over.,1
1,0.14285714285714285,['Invite people over.'],"['Shop for meats, salads, buns, chips.', 'Invite people over.']","Shop for meats, salads, buns, chips.",0
2,0.2857142857142857,"['Invite people over.', 'Shop for meats, salads, buns, chips.']","['Welcome guests.', 'On barbecue day, heat up grill.']","On barbecue day, heat up grill.",1
3,0.42857142857142855,"['Invite people over.', 'Shop for meats, salads, buns, chips.', 'On barbecue day, heat up grill.']","['Cook food on hot grill.', 'Marinate meats.']",Marinate meats.,1
4,0.5714285714285714,"['Invite people over.', 'Shop for meats, salads, buns, chips.', 'On barbecue day, heat up grill.', 'Marinate meats.']","['Shop for meats, salads, buns, chips.', 'Prepare salads.']",Prepare salads.,1
5,0.7142857142857143,"['Invite people over.', 'Shop for meats, salads, buns, chips.', 'On barbecue day, heat up grill.', 'Marinate meats.', 'Prepare salads.']","['Welcome guests.', 'Shop for meats, salads, buns, chips.']",Welcome guests.,0
6,0.8571428571428571,"['Invite people over.', 'Shop for meats, salads, buns, chips.', 'On barbecue day, heat up grill.', 'Marinate meats.', 'Prepare salads.', 'Welcome guests.']","['Invite people over.', 'Cook food on hot grill.']",Cook food on hot grill.,1
0,0.0,[],"['when cooked, take meat off bbq and serve', 'invite friends over']",invite friends over,1
1,0.14285714285714285,['invite friends over'],"['shop for food', 'Put meat on bbq']",shop for food,0
2,0.2857142857142857,"['invite friends over', 'shop for food']","['Light up barbecue', 'when cooked, take meat off bbq and serve']",Light up barbecue,0
3,0.42857142857142855,"['invite friends over', 'shop for food', 'Light up barbecue']","['invite friends over', 'Put meat on bbq']",Put meat on bbq,1
4,0.5714285714285714,"['invite friends over', 'shop for food', 'Light up barbecue', 'Put meat on bbq']","['flip over meat with spatula', 'shop for food']",flip over meat with spatula,0
5,0.7142857142857143,"['invite friends over', 'shop for food', 'Light up barbecue', 'Put meat on bbq', 'flip over meat with spatula']","['when cooked, take meat off bbq and serve', 'Light up barbecue']","when cooked, take meat off bbq and serve",0
6,0.8571428571428571,"['invite friends over', 'shop for food', 'Light up barbecue', 'Put meat on bbq', 'flip over meat with spatula', 'when cooked, take meat off bbq and serve']","['shop for food', 'turn off/douse bbq']",turn off/douse bbq,1
0,0.0,[],"['Buy meat for the barbecue at the store', 'Invite guests to come over']",Buy meat for the barbecue at the store,0
1,0.14285714285714285,['Buy meat for the barbecue at the store'],"['Invite guests to come over', 'Buy any sides like coleslaw, chips and dip, and drinks']","Buy any sides like coleslaw, chips and dip, and drinks",1
2,0.2857142857142857,"['Buy meat for the barbecue at the store', 'Buy any sides like coleslaw, chips and dip, and drinks']","['Invite guests to come over', 'Start the grill']",Invite guests to come over,0
3,0.42857142857142855,"['Buy meat for the barbecue at the store', 'Buy any sides like coleslaw, chips and dip, and drinks', 'Invite guests to come over']","['Guests arrive', 'Start the grill']",Guests arrive,0
4,0.5714285714285714,"['Buy meat for the barbecue at the store', 'Buy any sides like coleslaw, chips and dip, and drinks', 'Invite guests to come over', 'Guests arrive']","['Put on any oven mitts to protect from heat', 'Place meat on the grill']",Put on any oven mitts to protect from heat,0
5,0.7142857142857143,"['Buy meat for the barbecue at the store', 'Buy any sides like coleslaw, chips and dip, and drinks', 'Invite guests to come over', 'Guests arrive', 'Put on any oven mitts to protect from heat']","['Buy any sides like coleslaw, chips and dip, and drinks', 'Start the grill']",Start the grill,1
6,0.8571428571428571,"['Buy meat for the barbecue at the store', 'Buy any sides like coleslaw, chips and dip, and drinks', 'Invite guests to come over', 'Guests arrive', 'Put on any oven mitts to protect from heat', 'Start the grill']","['Place meat on the grill', 'Guests arrive']",Place meat on the grill,0
0,0.0,[],"['Cook the chicken in the grill', 'Invite friends for barbecue']",Invite friends for barbecue,1
1,0.16666666666666666,['Invite friends for barbecue'],"['Marinate the chicken', 'Invite friends for barbecue']",Marinate the chicken,0
2,0.3333333333333333,"['Invite friends for barbecue', 'Marinate the chicken']","['Heat up the grill', 'Eat the barbecue']",Heat up the grill,0
3,0.5,"['Invite friends for barbecue', 'Marinate the chicken', 'Heat up the grill']","['Invite friends for barbecue', 'Cook the chicken in the grill']",Cook the chicken in the grill,1
4,0.6666666666666666,"['Invite friends for barbecue', 'Marinate the chicken', 'Heat up the grill', 'Cook the chicken in the grill']","['Marinate the chicken', 'Serve the chicken on plates']",Serve the chicken on plates,1
5,0.8333333333333334,"['Invite friends for barbecue', 'Marinate the chicken', 'Heat up the grill', 'Cook the chicken in the grill', 'Serve the chicken on plates']","['Marinate the chicken', 'Eat the barbecue']",Eat the barbecue,1
0,0.0,[],"['Light up the grill', 'Set picnic tables']",Set picnic tables,1
1,0.16666666666666666,['Set picnic tables'],"['Fill coolers with ice and drinks', 'Put hot dogs and hamburgers on plate when cooked']",Fill coolers with ice and drinks,0
2,0.3333333333333333,"['Set picnic tables', 'Fill coolers with ice and drinks']","['Put hot dogs and hamburgers on plate when cooked', 'Light up the grill']",Light up the grill,1
3,0.5,"['Set picnic tables', 'Fill coolers with ice and drinks', 'Light up the grill']","['Place hot dogs and hamburgers on grill', 'Set out hot dogs and hamburgers for guests']",Place hot dogs and hamburgers on grill,0
4,0.6666666666666666,"['Set picnic tables', 'Fill coolers with ice and drinks', 'Light up the grill', 'Place hot dogs and hamburgers on grill']","['Fill coolers with ice and drinks', 'Put hot dogs and hamburgers on plate when cooked']",Put hot dogs and hamburgers on plate when cooked,1
5,0.8333333333333334,"['Set picnic tables', 'Fill coolers with ice and drinks', 'Light up the grill', 'Place hot dogs and hamburgers on grill', 'Put hot dogs and hamburgers on plate when cooked']","['Set out hot dogs and hamburgers for guests', 'Fill coolers with ice and drinks']",Set out hot dogs and hamburgers for guests,0
0,0.0,[],"['Invite friends over.', 'Invite friends over.']",Invite friends over.,1
1,0.14285714285714285,['Invite friends over.'],"['Select meats and vegetables to cook.', 'Prepare side dishes such as cole slaw or potato salad.']",Select meats and vegetables to cook.,0
2,0.2857142857142857,"['Invite friends over.', 'Select meats and vegetables to cook.']","['Cook meat and vegetables on grill.', 'Marinate meats and vegetables as desired.']",Marinate meats and vegetables as desired.,1
3,0.42857142857142855,"['Invite friends over.', 'Select meats and vegetables to cook.', 'Marinate meats and vegetables as desired.']","['Prepare side dishes such as cole slaw or potato salad.', 'Prepare meats as needed, whether inside foil packets or on skewers.']",Prepare side dishes such as cole slaw or potato salad.,0
4,0.5714285714285714,"['Invite friends over.', 'Select meats and vegetables to cook.', 'Marinate meats and vegetables as desired.', 'Prepare side dishes such as cole slaw or potato salad.']","['Select meats and vegetables to cook.', 'Light grill.']",Light grill.,1
5,0.7142857142857143,"['Invite friends over.', 'Select meats and vegetables to cook.', 'Marinate meats and vegetables as desired.', 'Prepare side dishes such as cole slaw or potato salad.', 'Light grill.']","['Marinate meats and vegetables as desired.', 'Prepare meats as needed, whether inside foil packets or on skewers.']","Prepare meats as needed, whether inside foil packets or on skewers.",1
6,0.8571428571428571,"['Invite friends over.', 'Select meats and vegetables to cook.', 'Marinate meats and vegetables as desired.', 'Prepare side dishes such as cole slaw or potato salad.', 'Light grill.', 'Prepare meats as needed, whether inside foil packets or on skewers.']","['Invite friends over.', 'Cook meat and vegetables on grill.']",Cook meat and vegetables on grill.,1
0,0.0,[],"['Eat ribs with friends', 'Call friends']",Call friends,1
1,0.14285714285714285,['Call friends'],"['Organize a barbecue', 'Baste with sauce']",Organize a barbecue,0
2,0.2857142857142857,"['Call friends', 'Organize a barbecue']","['Light charcoal', 'Eat ribs with friends']",Light charcoal,0
3,0.42857142857142855,"['Call friends', 'Organize a barbecue', 'Light charcoal']","['Put ribs on on plates', 'Put ribs on grill']",Put ribs on grill,1
4,0.5714285714285714,"['Call friends', 'Organize a barbecue', 'Light charcoal', 'Put ribs on grill']","['Organize a barbecue', 'Baste with sauce']",Baste with sauce,1
5,0.7142857142857143,"['Call friends', 'Organize a barbecue', 'Light charcoal', 'Put ribs on grill', 'Baste with sauce']","['Put ribs on on plates', 'Light charcoal']",Put ribs on on plates,0
6,0.8571428571428571,"['Call friends', 'Organize a barbecue', 'Light charcoal', 'Put ribs on grill', 'Baste with sauce', 'Put ribs on on plates']","['Eat ribs with friends', 'Put ribs on grill']",Eat ribs with friends,0
0,0.0,[],"['Put barbecue sauce on meat.', 'Go to store.']",Go to store.,1
1,0.14285714285714285,['Go to store.'],"['Buy meat to put on grill.', 'Cook it at low temperature for long time.']",Buy meat to put on grill.,0
2,0.2857142857142857,"['Go to store.', 'Buy meat to put on grill.']","['Put barbecue sauce on meat.', 'At home, turn on grill.']","At home, turn on grill.",1
3,0.42857142857142855,"['Go to store.', 'Buy meat to put on grill.', 'At home, turn on grill.']","['Cook it at low temperature for long time.', 'Put meat on grill.']",Put meat on grill.,1
4,0.5714285714285714,"['Go to store.', 'Buy meat to put on grill.', 'At home, turn on grill.', 'Put meat on grill.']","['Buy meat to put on grill.', 'Put barbecue sauce on meat.']",Put barbecue sauce on meat.,1
5,0.7142857142857143,"['Go to store.', 'Buy meat to put on grill.', 'At home, turn on grill.', 'Put meat on grill.', 'Put barbecue sauce on meat.']","['Buy meat to put on grill.', 'Cook it at low temperature for long time.']",Cook it at low temperature for long time.,1
6,0.8571428571428571,"['Go to store.', 'Buy meat to put on grill.', 'At home, turn on grill.', 'Put meat on grill.', 'Put barbecue sauce on meat.', 'Cook it at low temperature for long time.']","['Go to store.', 'Carefully take meat off of grill.']",Carefully take meat off of grill.,1
0,0.0,[],"['invite friends to come over', 'put meat on BBQ']",invite friends to come over,0
1,0.14285714285714285,['invite friends to come over'],"['decide the meat you want to cook', 'fire up the barbecue when friends arrive']",decide the meat you want to cook,0
2,0.2857142857142857,"['invite friends to come over', 'decide the meat you want to cook']","['make sure you have supplies like food and drink', 'serve meat']",make sure you have supplies like food and drink,0
3,0.42857142857142855,"['invite friends to come over', 'decide the meat you want to cook', 'make sure you have supplies like food and drink']","['fire up the barbecue when friends arrive', 'serve meat']",fire up the barbecue when friends arrive,0
4,0.5714285714285714,"['invite friends to come over', 'decide the meat you want to cook', 'make sure you have supplies like food and drink', 'fire up the barbecue when friends arrive']","['put meat on BBQ', 'decide the meat you want to cook']",put meat on BBQ,0
5,0.7142857142857143,"['invite friends to come over', 'decide the meat you want to cook', 'make sure you have supplies like food and drink', 'fire up the barbecue when friends arrive', 'put meat on BBQ']","['cook meat', 'make sure you have supplies like food and drink']",cook meat,0
6,0.8571428571428571,"['invite friends to come over', 'decide the meat you want to cook', 'make sure you have supplies like food and drink', 'fire up the barbecue when friends arrive', 'put meat on BBQ', 'cook meat']","['fire up the barbecue when friends arrive', 'serve meat']",serve meat,1
0,0.0,[],"['Invite people over', 'Place meat onto barbecue grill']",Invite people over,0
1,0.14285714285714285,['Invite people over'],"['Place meat onto barbecue grill', 'Place charcoal into barbecue pit']",Place charcoal into barbecue pit,1
2,0.2857142857142857,"['Invite people over', 'Place charcoal into barbecue pit']","['Watch meat cook', 'Light charcoal with a lighter']",Light charcoal with a lighter,1
3,0.42857142857142855,"['Invite people over', 'Place charcoal into barbecue pit', 'Light charcoal with a lighter']","['Watch meat cook', 'Wait for charcoal to turn white']",Wait for charcoal to turn white,1
4,0.5714285714285714,"['Invite people over', 'Place charcoal into barbecue pit', 'Light charcoal with a lighter', 'Wait for charcoal to turn white']","['Place charcoal into barbecue pit', 'Place meat onto barbecue grill']",Place meat onto barbecue grill,1
5,0.7142857142857143,"['Invite people over', 'Place charcoal into barbecue pit', 'Light charcoal with a lighter', 'Wait for charcoal to turn white', 'Place meat onto barbecue grill']","['Place charcoal into barbecue pit', 'Watch meat cook']",Watch meat cook,1
6,0.8571428571428571,"['Invite people over', 'Place charcoal into barbecue pit', 'Light charcoal with a lighter', 'Wait for charcoal to turn white', 'Place meat onto barbecue grill', 'Watch meat cook']","['Flip meat onto other side', 'Invite people over']",Flip meat onto other side,0
0,0.0,[],"['Light charcoal on fire', 'Gather foods to grill']",Gather foods to grill,1
1,0.16666666666666666,['Gather foods to grill'],"['Wait for charcoal to ash over', 'Grab charcoal']",Grab charcoal,1
2,0.3333333333333333,"['Gather foods to grill', 'Grab charcoal']","['Pour charcoal into grill', 'Cook food on grill']",Pour charcoal into grill,0
3,0.5,"['Gather foods to grill', 'Grab charcoal', 'Pour charcoal into grill']","['Light charcoal on fire', 'Cook food on grill']",Light charcoal on fire,0
4,0.6666666666666666,"['Gather foods to grill', 'Grab charcoal', 'Pour charcoal into grill', 'Light charcoal on fire']","['Wait for charcoal to ash over', 'Grab charcoal']",Wait for charcoal to ash over,0
5,0.8333333333333334,"['Gather foods to grill', 'Grab charcoal', 'Pour charcoal into grill', 'Light charcoal on fire', 'Wait for charcoal to ash over']","['Cook food on grill', 'Pour charcoal into grill']",Cook food on grill,0
0,0.0,[],"['Place charcoal in the grill', 'Prepare chicken and marinate with spices chilly powder and salt']",Prepare chicken and marinate with spices chilly powder and salt,1
1,0.14285714285714285,['Prepare chicken and marinate with spices chilly powder and salt'],"['Place the barbecue grill at a proper place in the backyard', 'Once the charcoal starts burning, keep the skewers on the grill']",Place the barbecue grill at a proper place in the backyard,0
2,0.2857142857142857,"['Prepare chicken and marinate with spices chilly powder and salt', 'Place the barbecue grill at a proper place in the backyard']","['Once the charcoal starts burning, keep the skewers on the grill', 'Place charcoal in the grill']",Place charcoal in the grill,1
3,0.42857142857142855,"['Prepare chicken and marinate with spices chilly powder and salt', 'Place the barbecue grill at a proper place in the backyard', 'Place charcoal in the grill']","['Prepare chicken and marinate with spices chilly powder and salt', 'Pour little kerosene on the charcoal and ignite']",Pour little kerosene on the charcoal and ignite,1
4,0.5714285714285714,"['Prepare chicken and marinate with spices chilly powder and salt', 'Place the barbecue grill at a proper place in the backyard', 'Place charcoal in the grill', 'Pour little kerosene on the charcoal and ignite']","['Insert the chicken pieces in the skewers', 'Prepare chicken and marinate with spices chilly powder and salt']",Insert the chicken pieces in the skewers,0
5,0.7142857142857143,"['Prepare chicken and marinate with spices chilly powder and salt', 'Place the barbecue grill at a proper place in the backyard', 'Place charcoal in the grill', 'Pour little kerosene on the charcoal and ignite', 'Insert the chicken pieces in the skewers']","['Place the barbecue grill at a proper place in the backyard', 'Once the charcoal starts burning, keep the skewers on the grill']","Once the charcoal starts burning, keep the skewers on the grill",1
6,0.8571428571428571,"['Prepare chicken and marinate with spices chilly powder and salt', 'Place the barbecue grill at a proper place in the backyard', 'Place charcoal in the grill', 'Pour little kerosene on the charcoal and ignite', 'Insert the chicken pieces in the skewers', 'Once the charcoal starts burning, keep the skewers on the grill']","['Keep on turning the skewers to get the chicken cooked', 'Prepare chicken and marinate with spices chilly powder and salt']",Keep on turning the skewers to get the chicken cooked,0
0,0.0,[],"['Turn the propane valve', 'Go outside']",Go outside,1
1,0.14285714285714285,['Go outside'],"['Cook food', 'Turn the propane valve']",Turn the propane valve,1
2,0.2857142857142857,"['Go outside', 'Turn the propane valve']","['Turn on barbecue', 'Cook food']",Turn on barbecue,0
3,0.42857142857142855,"['Go outside', 'Turn the propane valve', 'Turn on barbecue']","['Season food', 'Prepare food while grill preheats']",Prepare food while grill preheats,1
4,0.5714285714285714,"['Go outside', 'Turn the propane valve', 'Turn on barbecue', 'Prepare food while grill preheats']","['Place food on grill', 'Go outside']",Place food on grill,0
5,0.7142857142857143,"['Go outside', 'Turn the propane valve', 'Turn on barbecue', 'Prepare food while grill preheats', 'Place food on grill']","['Cook food', 'Turn the propane valve']",Cook food,0
6,0.8571428571428571,"['Go outside', 'Turn the propane valve', 'Turn on barbecue', 'Prepare food while grill preheats', 'Place food on grill', 'Cook food']","['Turn on barbecue', 'Season food']",Season food,1
0,0.0,[],"['place food on grill', 'decide on meal']",decide on meal,1
