task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
6,0.6,"['Get towel', 'Get shampoo', 'Get conditioner', 'Wet hair down in sink', 'Scrub with shampoo', 'Rinse hair']","['Towel dry hair', 'Put conditioner in']",Put conditioner in,1
7,0.7,"['Get towel', 'Get shampoo', 'Get conditioner', 'Wet hair down in sink', 'Scrub with shampoo', 'Rinse hair', 'Put conditioner in']","['Rinse out', 'Wet hair down in sink']",Rinse out,0
8,0.8,"['Get towel', 'Get shampoo', 'Get conditioner', 'Wet hair down in sink', 'Scrub with shampoo', 'Rinse hair', 'Put conditioner in', 'Rinse out']","['Towel dry hair', 'Rinse hair']",Towel dry hair,0
9,0.9,"['Get towel', 'Get shampoo', 'Get conditioner', 'Wet hair down in sink', 'Scrub with shampoo', 'Rinse hair', 'Put conditioner in', 'Rinse out', 'Towel dry hair']","['Get shampoo', 'Comb hair']",Comb hair,1
0,0.0,[],"['enter bathroom', 'run warm water into sink']",enter bathroom,0
1,0.1,['enter bathroom'],"['turn off water', 'run warm water into sink']",run warm water into sink,1
2,0.2,"['enter bathroom', 'run warm water into sink']","['dip up water', 'remove clothes']",remove clothes,1
3,0.3,"['enter bathroom', 'run warm water into sink', 'remove clothes']","['place towel nearby', 'dip up water']",place towel nearby,0
4,0.4,"['enter bathroom', 'run warm water into sink', 'remove clothes', 'place towel nearby']","['step up to sink', 'run warm water into sink']",step up to sink,0
5,0.5,"['enter bathroom', 'run warm water into sink', 'remove clothes', 'place towel nearby', 'step up to sink']","['turn off water', 'run warm water into sink']",turn off water,0
6,0.6,"['enter bathroom', 'run warm water into sink', 'remove clothes', 'place towel nearby', 'step up to sink', 'turn off water']","['get shampoo off rack', 'place towel nearby']",get shampoo off rack,0
7,0.7,"['enter bathroom', 'run warm water into sink', 'remove clothes', 'place towel nearby', 'step up to sink', 'turn off water', 'get shampoo off rack']","['dip up water', 'place towel nearby']",dip up water,0
8,0.8,"['enter bathroom', 'run warm water into sink', 'remove clothes', 'place towel nearby', 'step up to sink', 'turn off water', 'get shampoo off rack', 'dip up water']","['turn off water', 'splash onto hair']",splash onto hair,1
9,0.9,"['enter bathroom', 'run warm water into sink', 'remove clothes', 'place towel nearby', 'step up to sink', 'turn off water', 'get shampoo off rack', 'dip up water', 'splash onto hair']","['enter bathroom', 'shampoo hair']",shampoo hair,1
0,0.0,[],"['wetting hair', 'rinse conditioner']",wetting hair,0
1,0.14285714285714285,['wetting hair'],"['repeat lather and rinse', 'applying shampoo to hair']",applying shampoo to hair,1
2,0.2857142857142857,"['wetting hair', 'applying shampoo to hair']","['apply conditioner', 'lathering shampoo']",lathering shampoo,1
3,0.42857142857142855,"['wetting hair', 'applying shampoo to hair', 'lathering shampoo']","['rinsing shampoo', 'apply conditioner']",rinsing shampoo,0
4,0.5714285714285714,"['wetting hair', 'applying shampoo to hair', 'lathering shampoo', 'rinsing shampoo']","['repeat lather and rinse', 'wetting hair']",repeat lather and rinse,0
5,0.7142857142857143,"['wetting hair', 'applying shampoo to hair', 'lathering shampoo', 'rinsing shampoo', 'repeat lather and rinse']","['applying shampoo to hair', 'apply conditioner']",apply conditioner,1
6,0.8571428571428571,"['wetting hair', 'applying shampoo to hair', 'lathering shampoo', 'rinsing shampoo', 'repeat lather and rinse', 'apply conditioner']","['applying shampoo to hair', 'rinse conditioner']",rinse conditioner,1
0,0.0,[],"['Wet your hair thoroughly down to the scalp', 'Style hair as desired']",Wet your hair thoroughly down to the scalp,0
1,0.14285714285714285,['Wet your hair thoroughly down to the scalp'],"['Apply small amount of shampoo to your hair', 'Apply small amount of shampoo to your hair']",Apply small amount of shampoo to your hair,1
2,0.2857142857142857,"['Wet your hair thoroughly down to the scalp', 'Apply small amount of shampoo to your hair']","['Work shampoo through hair with fingers', 'Style hair as desired']",Work shampoo through hair with fingers,0
3,0.42857142857142855,"['Wet your hair thoroughly down to the scalp', 'Apply small amount of shampoo to your hair', 'Work shampoo through hair with fingers']","['Style hair as desired', 'Lightly massage scalp with fingertips']",Lightly massage scalp with fingertips,1
4,0.5714285714285714,"['Wet your hair thoroughly down to the scalp', 'Apply small amount of shampoo to your hair', 'Work shampoo through hair with fingers', 'Lightly massage scalp with fingertips']","['Rinse hair completely until all suds are gone', 'Apply small amount of shampoo to your hair']",Rinse hair completely until all suds are gone,0
5,0.7142857142857143,"['Wet your hair thoroughly down to the scalp', 'Apply small amount of shampoo to your hair', 'Work shampoo through hair with fingers', 'Lightly massage scalp with fingertips', 'Rinse hair completely until all suds are gone']","['Work shampoo through hair with fingers', 'Gently squeeze water from hair with dry towel']",Gently squeeze water from hair with dry towel,1
6,0.8571428571428571,"['Wet your hair thoroughly down to the scalp', 'Apply small amount of shampoo to your hair', 'Work shampoo through hair with fingers', 'Lightly massage scalp with fingertips', 'Rinse hair completely until all suds are gone', 'Gently squeeze water from hair with dry towel']","['Style hair as desired', 'Wet your hair thoroughly down to the scalp']",Style hair as desired,0
0,0.0,[],"['Go to bathroom', 'Rinse out']",Go to bathroom,0
1,0.1,['Go to bathroom'],"['Take off clothes', 'Put conditioner in hair']",Take off clothes,0
2,0.2,"['Go to bathroom', 'Take off clothes']","['Lather', 'Get in shower']",Get in shower,1
3,0.3,"['Go to bathroom', 'Take off clothes', 'Get in shower']","['Turn on water', 'Lather']",Turn on water,0
4,0.4,"['Go to bathroom', 'Take off clothes', 'Get in shower', 'Turn on water']","['Put shampoo in hair', 'Take off clothes']",Put shampoo in hair,0
5,0.5,"['Go to bathroom', 'Take off clothes', 'Get in shower', 'Turn on water', 'Put shampoo in hair']","['Rinse out', 'Lather']",Lather,1
6,0.6,"['Go to bathroom', 'Take off clothes', 'Get in shower', 'Turn on water', 'Put shampoo in hair', 'Lather']","['Rinse out', 'Lather']",Rinse out,0
7,0.7,"['Go to bathroom', 'Take off clothes', 'Get in shower', 'Turn on water', 'Put shampoo in hair', 'Lather', 'Rinse out']","['Put conditioner in hair', 'Turn on water']",Put conditioner in hair,0
8,0.8,"['Go to bathroom', 'Take off clothes', 'Get in shower', 'Turn on water', 'Put shampoo in hair', 'Lather', 'Rinse out', 'Put conditioner in hair']","['Lather', 'Turn on water']",Lather,0
9,0.9,"['Go to bathroom', 'Take off clothes', 'Get in shower', 'Turn on water', 'Put shampoo in hair', 'Lather', 'Rinse out', 'Put conditioner in hair', 'Lather']","['Rinse out', 'Get in shower']",Rinse out,0
0,0.0,[],"['Get naked', 'add shampoo to you hands and move through your hair into a lather']",Get naked,0
1,0.14285714285714285,['Get naked'],"['Get into shower', 'Get naked']",Get into shower,0
2,0.2857142857142857,"['Get naked', 'Get into shower']","['Dry hair', 'add shampoo to you hands and move through your hair into a lather']",add shampoo to you hands and move through your hair into a lather,1
3,0.42857142857142855,"['Get naked', 'Get into shower', 'add shampoo to you hands and move through your hair into a lather']","['Rinse conditioner out', 'Rinse shampoo out']",Rinse shampoo out,1
4,0.5714285714285714,"['Get naked', 'Get into shower', 'add shampoo to you hands and move through your hair into a lather', 'Rinse shampoo out']","['Dry hair', 'Add conditioner to you hair']",Add conditioner to you hair,1
5,0.7142857142857143,"['Get naked', 'Get into shower', 'add shampoo to you hands and move through your hair into a lather', 'Rinse shampoo out', 'Add conditioner to you hair']","['add shampoo to you hands and move through your hair into a lather', 'Rinse conditioner out']",Rinse conditioner out,1
6,0.8571428571428571,"['Get naked', 'Get into shower', 'add shampoo to you hands and move through your hair into a lather', 'Rinse shampoo out', 'Add conditioner to you hair', 'Rinse conditioner out']","['Dry hair', 'add shampoo to you hands and move through your hair into a lather']",Dry hair,0
0,0.0,[],"['Remove clothing (optional)', 'Wet hair thoroughly']",Remove clothing (optional),0
1,0.16666666666666666,['Remove clothing (optional)'],"['Wet hair thoroughly', 'Towel or blow dry']",Wet hair thoroughly,0
2,0.3333333333333333,"['Remove clothing (optional)', 'Wet hair thoroughly']","['Rinse and repeat (optional)', 'Apply shampoo']",Apply shampoo,1
3,0.5,"['Remove clothing (optional)', 'Wet hair thoroughly', 'Apply shampoo']","['Towel or blow dry', 'Scrub vigorously until lather forms']",Scrub vigorously until lather forms,1
4,0.6666666666666666,"['Remove clothing (optional)', 'Wet hair thoroughly', 'Apply shampoo', 'Scrub vigorously until lather forms']","['Remove clothing (optional)', 'Rinse and repeat (optional)']",Rinse and repeat (optional),1
5,0.8333333333333334,"['Remove clothing (optional)', 'Wet hair thoroughly', 'Apply shampoo', 'Scrub vigorously until lather forms', 'Rinse and repeat (optional)']","['Remove clothing (optional)', 'Towel or blow dry']",Towel or blow dry,1
0,0.0,[],"['Go to bathroom', 'Take soap']",Go to bathroom,0
1,0.1,['Go to bathroom'],"['Undress', 'Rinse again']",Undress,0
2,0.2,"['Go to bathroom', 'Undress']","['Untie the hair', 'Take the towel']",Untie the hair,0
3,0.3,"['Go to bathroom', 'Undress', 'Untie the hair']","['Put the shower on', 'Go to bathroom']",Put the shower on,0
4,0.4,"['Go to bathroom', 'Undress', 'Untie the hair', 'Put the shower on']","['Take soap', 'Rinse again']",Take soap,0
5,0.5,"['Go to bathroom', 'Undress', 'Untie the hair', 'Put the shower on', 'Take soap']","['Wash hair with soap until thick foam forms', 'Untie the hair']",Wash hair with soap until thick foam forms,0
6,0.6,"['Go to bathroom', 'Undress', 'Untie the hair', 'Put the shower on', 'Take soap', 'Wash hair with soap until thick foam forms']","['Rinse thoroughly', 'Untie the hair']",Rinse thoroughly,0
7,0.7,"['Go to bathroom', 'Undress', 'Untie the hair', 'Put the shower on', 'Take soap', 'Wash hair with soap until thick foam forms', 'Rinse thoroughly']","['Go to bathroom', 'Wash hair with soap again']",Wash hair with soap again,1
8,0.8,"['Go to bathroom', 'Undress', 'Untie the hair', 'Put the shower on', 'Take soap', 'Wash hair with soap until thick foam forms', 'Rinse thoroughly', 'Wash hair with soap again']","['Untie the hair', 'Rinse again']",Rinse again,1
9,0.9,"['Go to bathroom', 'Undress', 'Untie the hair', 'Put the shower on', 'Take soap', 'Wash hair with soap until thick foam forms', 'Rinse thoroughly', 'Wash hair with soap again', 'Rinse again']","['Rinse thoroughly', 'Take the towel']",Take the towel,1
0,0.0,[],"['Flip cap off of shampoo', 'Point shower head at head']",Point shower head at head,1
1,0.16666666666666666,['Point shower head at head'],"['Get hair soaking wet', 'Work through hair from scalp to end']",Get hair soaking wet,0
2,0.3333333333333333,"['Point shower head at head', 'Get hair soaking wet']","['Rinse', 'Flip cap off of shampoo']",Flip cap off of shampoo,1
3,0.5,"['Point shower head at head', 'Get hair soaking wet', 'Flip cap off of shampoo']","['Point shower head at head', 'Squirt dollop into hand']",Squirt dollop into hand,1
4,0.6666666666666666,"['Point shower head at head', 'Get hair soaking wet', 'Flip cap off of shampoo', 'Squirt dollop into hand']","['Get hair soaking wet', 'Work through hair from scalp to end']",Work through hair from scalp to end,1
5,0.8333333333333334,"['Point shower head at head', 'Get hair soaking wet', 'Flip cap off of shampoo', 'Squirt dollop into hand', 'Work through hair from scalp to end']","['Rinse', 'Flip cap off of shampoo']",Rinse,0
0,0.0,[],"['First take Luke warm water with your recommended cosmetic to bathroom', 'Use your fingers and comb out all the knots.']",First take Luke warm water with your recommended cosmetic to bathroom,0
1,0.1,['First take Luke warm water with your recommended cosmetic to bathroom'],"['Completely soak your hair with water by rinsing it for around a minute.', 'Rest the conditioner on for a few minutes.']",Completely soak your hair with water by rinsing it for around a minute.,0
2,0.2,"['First take Luke warm water with your recommended cosmetic to bathroom', 'Completely soak your hair with water by rinsing it for around a minute.']","['Rub a small amount of the shampoo into the palms of your hands.', 'Use your fingers and comb out all the knots.']",Rub a small amount of the shampoo into the palms of your hands.,0
3,0.3,"['First take Luke warm water with your recommended cosmetic to bathroom', 'Completely soak your hair with water by rinsing it for around a minute.', 'Rub a small amount of the shampoo into the palms of your hands.']","['Then massage onto the scalp area of your head.', 'No need to wash your hair twice with shampoo unless it is extremely dirty or long travel.']",Then massage onto the scalp area of your head.,0
4,0.4,"['First take Luke warm water with your recommended cosmetic to bathroom', 'Completely soak your hair with water by rinsing it for around a minute.', 'Rub a small amount of the shampoo into the palms of your hands.', 'Then massage onto the scalp area of your head.']","['Completely rinse up your hair until water runs out with no bubbles.', 'First take Luke warm water with your recommended cosmetic to bathroom']",Completely rinse up your hair until water runs out with no bubbles.,0
5,0.5,"['First take Luke warm water with your recommended cosmetic to bathroom', 'Completely soak your hair with water by rinsing it for around a minute.', 'Rub a small amount of the shampoo into the palms of your hands.', 'Then massage onto the scalp area of your head.', 'Completely rinse up your hair until water runs out with no bubbles.']","['Rest the conditioner on for a few minutes.', 'No need to wash your hair twice with shampoo unless it is extremely dirty or long travel.']",No need to wash your hair twice with shampoo unless it is extremely dirty or long travel.,1
6,0.6,"['First take Luke warm water with your recommended cosmetic to bathroom', 'Completely soak your hair with water by rinsing it for around a minute.', 'Rub a small amount of the shampoo into the palms of your hands.', 'Then massage onto the scalp area of your head.', 'Completely rinse up your hair until water runs out with no bubbles.', 'No need to wash your hair twice with shampoo unless it is extremely dirty or long travel.']","['Use your fingers and comb out all the knots.', 'After a few minutes, rinse completely.']",Use your fingers and comb out all the knots.,0
7,0.7,"['First take Luke warm water with your recommended cosmetic to bathroom', 'Completely soak your hair with water by rinsing it for around a minute.', 'Rub a small amount of the shampoo into the palms of your hands.', 'Then massage onto the scalp area of your head.', 'Completely rinse up your hair until water runs out with no bubbles.', 'No need to wash your hair twice with shampoo unless it is extremely dirty or long travel.', 'Use your fingers and comb out all the knots.']","['Then massage onto the scalp area of your head.', 'Apply conditioner through the middle and tips of your hair.']",Apply conditioner through the middle and tips of your hair.,1
8,0.8,"['First take Luke warm water with your recommended cosmetic to bathroom', 'Completely soak your hair with water by rinsing it for around a minute.', 'Rub a small amount of the shampoo into the palms of your hands.', 'Then massage onto the scalp area of your head.', 'Completely rinse up your hair until water runs out with no bubbles.', 'No need to wash your hair twice with shampoo unless it is extremely dirty or long travel.', 'Use your fingers and comb out all the knots.', 'Apply conditioner through the middle and tips of your hair.']","['Rest the conditioner on for a few minutes.', 'Then massage onto the scalp area of your head.']",Rest the conditioner on for a few minutes.,0
9,0.9,"['First take Luke warm water with your recommended cosmetic to bathroom', 'Completely soak your hair with water by rinsing it for around a minute.', 'Rub a small amount of the shampoo into the palms of your hands.', 'Then massage onto the scalp area of your head.', 'Completely rinse up your hair until water runs out with no bubbles.', 'No need to wash your hair twice with shampoo unless it is extremely dirty or long travel.', 'Use your fingers and comb out all the knots.', 'Apply conditioner through the middle and tips of your hair.', 'Rest the conditioner on for a few minutes.']","['Completely soak your hair with water by rinsing it for around a minute.', 'After a few minutes, rinse completely.']","After a few minutes, rinse completely.",1
0,0.0,[],"['Wet hair.', 'Put conditioner in hair.']",Wet hair.,0
1,0.14285714285714285,['Wet hair.'],"['Scrub shampoo into hair.', 'Let conditioner soak in hair for a few minutes.']",Scrub shampoo into hair.,0
2,0.2857142857142857,"['Wet hair.', 'Scrub shampoo into hair.']","['Rinse conditioner out of hair.', 'Rinse shampoo out of hair.']",Rinse shampoo out of hair.,1
3,0.42857142857142855,"['Wet hair.', 'Scrub shampoo into hair.', 'Rinse shampoo out of hair.']","['Wet hair.', 'Put conditioner in hair.']",Put conditioner in hair.,1
4,0.5714285714285714,"['Wet hair.', 'Scrub shampoo into hair.', 'Rinse shampoo out of hair.', 'Put conditioner in hair.']","['Let conditioner soak in hair for a few minutes.', 'Wet hair.']",Let conditioner soak in hair for a few minutes.,0
5,0.7142857142857143,"['Wet hair.', 'Scrub shampoo into hair.', 'Rinse shampoo out of hair.', 'Put conditioner in hair.', 'Let conditioner soak in hair for a few minutes.']","['Wet hair.', 'Rinse conditioner out of hair.']",Rinse conditioner out of hair.,1
6,0.8571428571428571,"['Wet hair.', 'Scrub shampoo into hair.', 'Rinse shampoo out of hair.', 'Put conditioner in hair.', 'Let conditioner soak in hair for a few minutes.', 'Rinse conditioner out of hair.']","['Let hair dry.', 'Rinse shampoo out of hair.']",Let hair dry.,0
0,0.0,[],"['Gently massage the hair', 'Get into the bathroom']",Get into the bathroom,1
1,0.1111111111111111,['Get into the bathroom'],"['Rinse the hair with the water', 'Put the shampoo']",Rinse the hair with the water,0
2,0.2222222222222222,"['Get into the bathroom', 'Rinse the hair with the water']","['Let it for some time', 'Put the shampoo']",Put the shampoo,1
3,0.3333333333333333,"['Get into the bathroom', 'Rinse the hair with the water', 'Put the shampoo']","['Clean the hair', 'Gently massage the hair']",Gently massage the hair,1
4,0.4444444444444444,"['Get into the bathroom', 'Rinse the hair with the water', 'Put the shampoo', 'Gently massage the hair']","['Get out of the Bathroom', 'Let it for some time']",Let it for some time,1
5,0.5555555555555556,"['Get into the bathroom', 'Rinse the hair with the water', 'Put the shampoo', 'Gently massage the hair', 'Let it for some time']","['Turn on the shower', 'Get out of the Bathroom']",Turn on the shower,0
6,0.6666666666666666,"['Get into the bathroom', 'Rinse the hair with the water', 'Put the shampoo', 'Gently massage the hair', 'Let it for some time', 'Turn on the shower']","['Rinse the hair with the water', 'Clean the hair']",Clean the hair,1
7,0.7777777777777778,"['Get into the bathroom', 'Rinse the hair with the water', 'Put the shampoo', 'Gently massage the hair', 'Let it for some time', 'Turn on the shower', 'Clean the hair']","['Rinse the hair with the water', 'Turn off the shower']",Turn off the shower,1
8,0.8888888888888888,"['Get into the bathroom', 'Rinse the hair with the water', 'Put the shampoo', 'Gently massage the hair', 'Let it for some time', 'Turn on the shower', 'Clean the hair', 'Turn off the shower']","['Get out of the Bathroom', 'Turn on the shower']",Get out of the Bathroom,0
0,0.0,[],"['Turn on shower', 'Go inside bathroom']",Go inside bathroom,1
1,0.14285714285714285,['Go inside bathroom'],"['Take off clothes', 'Turn on shower']",Take off clothes,0
2,0.2857142857142857,"['Go inside bathroom', 'Take off clothes']","['Get hair wet', 'Turn on shower']",Turn on shower,1
3,0.42857142857142855,"['Go inside bathroom', 'Take off clothes', 'Turn on shower']","['Step inside shower', 'Wash out shampoo with water']",Step inside shower,0
4,0.5714285714285714,"['Go inside bathroom', 'Take off clothes', 'Turn on shower', 'Step inside shower']","['Wash out shampoo with water', 'Get hair wet']",Get hair wet,1
5,0.7142857142857143,"['Go inside bathroom', 'Take off clothes', 'Turn on shower', 'Step inside shower', 'Get hair wet']","['Take off clothes', 'Rub shampoo in hair']",Rub shampoo in hair,1
6,0.8571428571428571,"['Go inside bathroom', 'Take off clothes', 'Turn on shower', 'Step inside shower', 'Get hair wet', 'Rub shampoo in hair']","['Wash out shampoo with water', 'Take off clothes']",Wash out shampoo with water,0
0,0.0,[],"['Then apply shampoo and lather with both hands', 'Take a high chair in front of the wash bath']",Take a high chair in front of the wash bath,1
1,0.16666666666666666,['Take a high chair in front of the wash bath'],"['Bend my head in the wash basin and rinse with water', 'Bend my head in the wash basin and rinse with water']",Bend my head in the wash basin and rinse with water,1
2,0.3333333333333333,"['Take a high chair in front of the wash bath', 'Bend my head in the wash basin and rinse with water']","['Rinse with water and wash thoroughly', 'Then apply shampoo and lather with both hands']",Then apply shampoo and lather with both hands,1
3,0.5,"['Take a high chair in front of the wash bath', 'Bend my head in the wash basin and rinse with water', 'Then apply shampoo and lather with both hands']","['Massage the scalp with my finger-tips', 'Take a high chair in front of the wash bath']",Massage the scalp with my finger-tips,0
4,0.6666666666666666,"['Take a high chair in front of the wash bath', 'Bend my head in the wash basin and rinse with water', 'Then apply shampoo and lather with both hands', 'Massage the scalp with my finger-tips']","['Rinse with water and wash thoroughly', 'Bend my head in the wash basin and rinse with water']",Rinse with water and wash thoroughly,0
5,0.8333333333333334,"['Take a high chair in front of the wash bath', 'Bend my head in the wash basin and rinse with water', 'Then apply shampoo and lather with both hands', 'Massage the scalp with my finger-tips', 'Rinse with water and wash thoroughly']","['Dry the hair with a bath towel', 'Then apply shampoo and lather with both hands']",Dry the hair with a bath towel,0
0,0.0,[],"['Brush hair out', 'Brush hair out']",Brush hair out,1
1,0.125,['Brush hair out'],"['Let sit in hair', 'Add shampoo']",Add shampoo,1
2,0.25,"['Brush hair out', 'Add shampoo']","['Dry hair', 'Lather well']",Lather well,1
3,0.375,"['Brush hair out', 'Add shampoo', 'Lather well']","['Rinse with water', 'Let sit in hair']",Rinse with water,0
4,0.5,"['Brush hair out', 'Add shampoo', 'Lather well', 'Rinse with water']","['Brush hair out', 'Add conditioner']",Add conditioner,1
5,0.625,"['Brush hair out', 'Add shampoo', 'Lather well', 'Rinse with water', 'Add conditioner']","['Brush hair out', 'Let sit in hair']",Let sit in hair,1
6,0.75,"['Brush hair out', 'Add shampoo', 'Lather well', 'Rinse with water', 'Add conditioner', 'Let sit in hair']","['Rinse out', 'Lather well']",Rinse out,0
7,0.875,"['Brush hair out', 'Add shampoo', 'Lather well', 'Rinse with water', 'Add conditioner', 'Let sit in hair', 'Rinse out']","['Rinse with water', 'Dry hair']",Dry hair,1
0,0.0,[],"['blow dry hair', 'Get into shower and wet hair']",Get into shower and wet hair,1
1,0.1111111111111111,['Get into shower and wet hair'],"['towel dry self and hair', 'pour shampoo from bottle into hand']",pour shampoo from bottle into hand,1
2,0.2222222222222222,"['Get into shower and wet hair', 'pour shampoo from bottle into hand']","['get out of shower', 'apply shampoo to hair, spreading evenly over head']","apply shampoo to hair, spreading evenly over head",1
3,0.3333333333333333,"['Get into shower and wet hair', 'pour shampoo from bottle into hand', 'apply shampoo to hair, spreading evenly over head']","['towel dry self and hair', 'rinse shampoo']",rinse shampoo,1
4,0.4444444444444444,"['Get into shower and wet hair', 'pour shampoo from bottle into hand', 'apply shampoo to hair, spreading evenly over head', 'rinse shampoo']","['repeat process with conditioner', 'blow dry hair']",repeat process with conditioner,0
5,0.5555555555555556,"['Get into shower and wet hair', 'pour shampoo from bottle into hand', 'apply shampoo to hair, spreading evenly over head', 'rinse shampoo', 'repeat process with conditioner']","['Get into shower and wet hair', 'get out of shower']",get out of shower,1
6,0.6666666666666666,"['Get into shower and wet hair', 'pour shampoo from bottle into hand', 'apply shampoo to hair, spreading evenly over head', 'rinse shampoo', 'repeat process with conditioner', 'get out of shower']","['Get into shower and wet hair', 'towel dry self and hair']",towel dry self and hair,1
7,0.7777777777777778,"['Get into shower and wet hair', 'pour shampoo from bottle into hand', 'apply shampoo to hair, spreading evenly over head', 'rinse shampoo', 'repeat process with conditioner', 'get out of shower', 'towel dry self and hair']","['comb hair', 'pour shampoo from bottle into hand']",comb hair,0
8,0.8888888888888888,"['Get into shower and wet hair', 'pour shampoo from bottle into hand', 'apply shampoo to hair, spreading evenly over head', 'rinse shampoo', 'repeat process with conditioner', 'get out of shower', 'towel dry self and hair', 'comb hair']","['blow dry hair', 'rinse shampoo']",blow dry hair,0
0,0.0,[],"['wet with warm water', 'comb hair']",comb hair,1
1,0.16666666666666666,['comb hair'],"['wet with warm water', 'add shampoo suds up all your hair']",wet with warm water,0
2,0.3333333333333333,"['comb hair', 'wet with warm water']","['add shampoo suds up all your hair', 'dry with towel']",add shampoo suds up all your hair,0
3,0.5,"['comb hair', 'wet with warm water', 'add shampoo suds up all your hair']","['dry with towel', 'wash out soap with warm water']",wash out soap with warm water,1
4,0.6666666666666666,"['comb hair', 'wet with warm water', 'add shampoo suds up all your hair', 'wash out soap with warm water']","['wet with warm water', 'rinse in cool water']",rinse in cool water,1
5,0.8333333333333334,"['comb hair', 'wet with warm water', 'add shampoo suds up all your hair', 'wash out soap with warm water', 'rinse in cool water']","['comb hair', 'dry with towel']",dry with towel,1
0,0.0,[],"['Undress.', 'Turn on shower to desired temperature.']",Undress.,0
1,0.1,['Undress.'],"['Lather.', 'Turn on shower to desired temperature.']",Turn on shower to desired temperature.,1
2,0.2,"['Undress.', 'Turn on shower to desired temperature.']","['Step in.', 'Pour small amount in hand.']",Step in.,0
3,0.3,"['Undress.', 'Turn on shower to desired temperature.', 'Step in.']","['Wet hair.', 'Undress.']",Wet hair.,0
4,0.4,"['Undress.', 'Turn on shower to desired temperature.', 'Step in.', 'Wet hair.']","['Open shampoo bottle.', 'Work into hair.']",Open shampoo bottle.,0
5,0.5,"['Undress.', 'Turn on shower to desired temperature.', 'Step in.', 'Wet hair.', 'Open shampoo bottle.']","['Pour small amount in hand.', 'Rinse.']",Pour small amount in hand.,0
6,0.6,"['Undress.', 'Turn on shower to desired temperature.', 'Step in.', 'Wet hair.', 'Open shampoo bottle.', 'Pour small amount in hand.']","['Work into hair.', 'Rinse.']",Work into hair.,0
7,0.7,"['Undress.', 'Turn on shower to desired temperature.', 'Step in.', 'Wet hair.', 'Open shampoo bottle.', 'Pour small amount in hand.', 'Work into hair.']","['Turn on shower to desired temperature.', 'Lather.']",Lather.,1
8,0.8,"['Undress.', 'Turn on shower to desired temperature.', 'Step in.', 'Wet hair.', 'Open shampoo bottle.', 'Pour small amount in hand.', 'Work into hair.', 'Lather.']","['Rinse.', 'Pour small amount in hand.']",Rinse.,0
9,0.9,"['Undress.', 'Turn on shower to desired temperature.', 'Step in.', 'Wet hair.', 'Open shampoo bottle.', 'Pour small amount in hand.', 'Work into hair.', 'Lather.', 'Rinse.']","['Undress.', 'Repeat.']",Repeat.,1
0,0.0,[],"['Get in the shower', 'Get in the shower']",Get in the shower,1
1,0.14285714285714285,['Get in the shower'],"['Turn on the water', 'Put shampoo on your head']",Turn on the water,0
