task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
2,0.25,"['Arrive at airport', 'find check-in for your airline']","['wait in line', 'wait at gate']",wait in line,0
3,0.375,"['Arrive at airport', 'find check-in for your airline', 'wait in line']","['give ID to worker', 'wait at gate']",give ID to worker,0
4,0.5,"['Arrive at airport', 'find check-in for your airline', 'wait in line', 'give ID to worker']","['wait at gate', 'give luggage to worker']",give luggage to worker,1
5,0.625,"['Arrive at airport', 'find check-in for your airline', 'wait in line', 'give ID to worker', 'give luggage to worker']","['Arrive at airport', 'go through security']",go through security,1
6,0.75,"['Arrive at airport', 'find check-in for your airline', 'wait in line', 'give ID to worker', 'give luggage to worker', 'go through security']","['wait in line', 'wait at gate']",wait at gate,1
7,0.875,"['Arrive at airport', 'find check-in for your airline', 'wait in line', 'give ID to worker', 'give luggage to worker', 'go through security', 'wait at gate']","['show boarding pass to gate worker', 'Arrive at airport']",show boarding pass to gate worker,0
0,0.0,[],"['Take your ticket to front desk', 'Take your ticket to front desk']",Take your ticket to front desk,0
1,0.16666666666666666,['Take your ticket to front desk'],"['Give ticket to front desk person', 'Get baggage claim ticket and ID']",Give ticket to front desk person,0
2,0.3333333333333333,"['Take your ticket to front desk', 'Give ticket to front desk person']","['Get baggage claim ticket and ID', 'Give ID to front desk']",Give ID to front desk,1
3,0.5,"['Take your ticket to front desk', 'Give ticket to front desk person', 'Give ID to front desk']","['Take your ticket to front desk', 'Give luggage to persons']",Give luggage to persons,1
4,0.6666666666666666,"['Take your ticket to front desk', 'Give ticket to front desk person', 'Give ID to front desk', 'Give luggage to persons']","['Get baggage claim ticket and ID', 'Give ticket to front desk person']",Get baggage claim ticket and ID,0
5,0.8333333333333334,"['Take your ticket to front desk', 'Give ticket to front desk person', 'Give ID to front desk', 'Give luggage to persons', 'Get baggage claim ticket and ID']","['Go to screening area', 'Give ticket to front desk person']",Go to screening area,0
0,0.0,[],"['Arrive at the airport', 'Arrive at the airport']",Arrive at the airport,1
1,0.14285714285714285,['Arrive at the airport'],"['Check bags', 'Retrieve ticket']",Retrieve ticket,1
2,0.2857142857142857,"['Arrive at the airport', 'Retrieve ticket']","['Show documents', 'Pass security']",Show documents,0
3,0.42857142857142855,"['Arrive at the airport', 'Retrieve ticket', 'Show documents']","['Check bags', 'Arrive at the airport']",Check bags,0
4,0.5714285714285714,"['Arrive at the airport', 'Retrieve ticket', 'Show documents', 'Check bags']","['Receive boarding ticket', 'Arrive at the airport']",Receive boarding ticket,0
5,0.7142857142857143,"['Arrive at the airport', 'Retrieve ticket', 'Show documents', 'Check bags', 'Receive boarding ticket']","['Show documents', 'Pass security']",Pass security,1
6,0.8571428571428571,"['Arrive at the airport', 'Retrieve ticket', 'Show documents', 'Check bags', 'Receive boarding ticket', 'Pass security']","['Check bags', 'Head to gate']",Head to gate,1
0,0.0,[],"['Give ticket and ID to attendant when called.', 'Proceed to airport.']",Proceed to airport.,1
1,0.14285714285714285,['Proceed to airport.'],"['Go to gate of the appropriate airline.', 'Give ticket and ID to attendant when called.']",Go to gate of the appropriate airline.,0
2,0.2857142857142857,"['Proceed to airport.', 'Go to gate of the appropriate airline.']","['Stand in line to counter.', 'Proceed to gate.']",Stand in line to counter.,0
3,0.42857142857142855,"['Proceed to airport.', 'Go to gate of the appropriate airline.', 'Stand in line to counter.']","['Give ticket and ID to attendant when called.', 'Proceed to airport.']",Give ticket and ID to attendant when called.,0
4,0.5714285714285714,"['Proceed to airport.', 'Go to gate of the appropriate airline.', 'Stand in line to counter.', 'Give ticket and ID to attendant when called.']","['Hand over luggage and check it.', 'Go to gate of the appropriate airline.']",Hand over luggage and check it.,0
5,0.7142857142857143,"['Proceed to airport.', 'Go to gate of the appropriate airline.', 'Stand in line to counter.', 'Give ticket and ID to attendant when called.', 'Hand over luggage and check it.']","['Receive boarding pass.', 'Proceed to airport.']",Receive boarding pass.,0
6,0.8571428571428571,"['Proceed to airport.', 'Go to gate of the appropriate airline.', 'Stand in line to counter.', 'Give ticket and ID to attendant when called.', 'Hand over luggage and check it.', 'Receive boarding pass.']","['Proceed to gate.', 'Go to gate of the appropriate airline.']",Proceed to gate.,0
0,0.0,[],"['wait in line', 'Take suitcases from car.']",Take suitcases from car.,1
1,0.125,['Take suitcases from car.'],"['Go to check in counter', 'hand over bags to be checked']",Go to check in counter,0
2,0.25,"['Take suitcases from car.', 'Go to check in counter']","['wait in line', 'wait in line']",wait in line,1
3,0.375,"['Take suitcases from car.', 'Go to check in counter', 'wait in line']","['Take suitcases from car.', 'Give ticket and license to airline person']",Give ticket and license to airline person,1
4,0.5,"['Take suitcases from car.', 'Go to check in counter', 'wait in line', 'Give ticket and license to airline person']","['Take suitcases from car.', 'hand over bags to be checked']",hand over bags to be checked,1
5,0.625,"['Take suitcases from car.', 'Go to check in counter', 'wait in line', 'Give ticket and license to airline person', 'hand over bags to be checked']","['take board pass and license', 'wait in line']",take board pass and license,0
6,0.75,"['Take suitcases from car.', 'Go to check in counter', 'wait in line', 'Give ticket and license to airline person', 'hand over bags to be checked', 'take board pass and license']","['Go to check in counter', 'Go to security']",Go to security,1
7,0.875,"['Take suitcases from car.', 'Go to check in counter', 'wait in line', 'Give ticket and license to airline person', 'hand over bags to be checked', 'take board pass and license', 'Go to security']","['wait in line', 'wait in line']",wait in line,0
0,0.0,[],"['Park in airport garage.', 'Check luggage at departures desk.']",Park in airport garage.,0
1,0.14285714285714285,['Park in airport garage.'],"['Walk through security check point.', 'Take luggage into terminal.']",Take luggage into terminal.,1
2,0.2857142857142857,"['Park in airport garage.', 'Take luggage into terminal.']","['Find gate.', 'Check luggage at departures desk.']",Check luggage at departures desk.,1
3,0.42857142857142855,"['Park in airport garage.', 'Take luggage into terminal.', 'Check luggage at departures desk.']","['Print out board pass on kiosk.', 'Wait for plane.']",Print out board pass on kiosk.,0
4,0.5714285714285714,"['Park in airport garage.', 'Take luggage into terminal.', 'Check luggage at departures desk.', 'Print out board pass on kiosk.']","['Walk through security check point.', 'Park in airport garage.']",Walk through security check point.,0
5,0.7142857142857143,"['Park in airport garage.', 'Take luggage into terminal.', 'Check luggage at departures desk.', 'Print out board pass on kiosk.', 'Walk through security check point.']","['Park in airport garage.', 'Find gate.']",Find gate.,1
6,0.8571428571428571,"['Park in airport garage.', 'Take luggage into terminal.', 'Check luggage at departures desk.', 'Print out board pass on kiosk.', 'Walk through security check point.', 'Find gate.']","['Wait for plane.', 'Take luggage into terminal.']",Wait for plane.,0
0,0.0,[],"['Wait in line', 'Wait in line']",Wait in line,1
1,0.125,['Wait in line'],"['When the attendant motions for you, go to the counter', 'When directed by attendant, place baggage on the scale']","When the attendant motions for you, go to the counter",0
2,0.25,"['Wait in line', 'When the attendant motions for you, go to the counter']","['Look on the boarding pass to see what gate you need to go to', 'Show tickets to attendant']",Show tickets to attendant,1
3,0.375,"['Wait in line', 'When the attendant motions for you, go to the counter', 'Show tickets to attendant']","['Follow the signs to get to your gate', 'Show ID to attendant']",Show ID to attendant,1
4,0.5,"['Wait in line', 'When the attendant motions for you, go to the counter', 'Show tickets to attendant', 'Show ID to attendant']","['Look on the boarding pass to see what gate you need to go to', 'When directed by attendant, place baggage on the scale']","When directed by attendant, place baggage on the scale",1
5,0.625,"['Wait in line', 'When the attendant motions for you, go to the counter', 'Show tickets to attendant', 'Show ID to attendant', 'When directed by attendant, place baggage on the scale']","['When the attendant motions for you, go to the counter', 'Collect boarding passes from attendant']",Collect boarding passes from attendant,1
6,0.75,"['Wait in line', 'When the attendant motions for you, go to the counter', 'Show tickets to attendant', 'Show ID to attendant', 'When directed by attendant, place baggage on the scale', 'Collect boarding passes from attendant']","['When the attendant motions for you, go to the counter', 'Look on the boarding pass to see what gate you need to go to']",Look on the boarding pass to see what gate you need to go to,1
7,0.875,"['Wait in line', 'When the attendant motions for you, go to the counter', 'Show tickets to attendant', 'Show ID to attendant', 'When directed by attendant, place baggage on the scale', 'Collect boarding passes from attendant', 'Look on the boarding pass to see what gate you need to go to']","['When the attendant motions for you, go to the counter', 'Follow the signs to get to your gate']",Follow the signs to get to your gate,1
0,0.0,[],"['Go to airport', 'Leave luggage']",Go to airport,0
1,0.14285714285714285,['Go to airport'],"['Get your luggage checked', 'Wait in line']",Wait in line,1
2,0.2857142857142857,"['Go to airport', 'Wait in line']","['Give your passport', 'Leave check in']",Give your passport,0
3,0.42857142857142855,"['Go to airport', 'Wait in line', 'Give your passport']","['Get your luggage checked', 'Go to airport']",Get your luggage checked,0
4,0.5714285714285714,"['Go to airport', 'Wait in line', 'Give your passport', 'Get your luggage checked']","['Leave check in', 'Leave luggage']",Leave luggage,1
5,0.7142857142857143,"['Go to airport', 'Wait in line', 'Give your passport', 'Get your luggage checked', 'Leave luggage']","['Go to airport', 'Get your ticket']",Get your ticket,1
6,0.8571428571428571,"['Go to airport', 'Wait in line', 'Give your passport', 'Get your luggage checked', 'Leave luggage', 'Get your ticket']","['Wait in line', 'Leave check in']",Leave check in,1
0,0.0,[],"['Wait for them to confirm your details.', 'Enter the airport.']",Enter the airport.,1
1,0.14285714285714285,['Enter the airport.'],"['Find the correct airline.', 'Find the correct airline.']",Find the correct airline.,0
2,0.2857142857142857,"['Enter the airport.', 'Find the correct airline.']","['Wait in line.', 'Wait for them to confirm your details.']",Wait in line.,0
3,0.42857142857142855,"['Enter the airport.', 'Find the correct airline.', 'Wait in line.']","['Hand the employee your drivers license.', 'Take your ticket when it is handed to you.']",Hand the employee your drivers license.,0
4,0.5714285714285714,"['Enter the airport.', 'Find the correct airline.', 'Wait in line.', 'Hand the employee your drivers license.']","['Give them your confirmation number.', 'Take your ticket when it is handed to you.']",Give them your confirmation number.,0
5,0.7142857142857143,"['Enter the airport.', 'Find the correct airline.', 'Wait in line.', 'Hand the employee your drivers license.', 'Give them your confirmation number.']","['Enter the airport.', 'Wait for them to confirm your details.']",Wait for them to confirm your details.,1
6,0.8571428571428571,"['Enter the airport.', 'Find the correct airline.', 'Wait in line.', 'Hand the employee your drivers license.', 'Give them your confirmation number.', 'Wait for them to confirm your details.']","['Take your ticket when it is handed to you.', 'Find the correct airline.']",Take your ticket when it is handed to you.,0
0,0.0,[],"['Wait for plane', 'Pack luggage']",Pack luggage,1
1,0.16666666666666666,['Pack luggage'],"['Go to airport', 'Go to airport']",Go to airport,0
2,0.3333333333333333,"['Pack luggage', 'Go to airport']","['Check luggage', 'Go to check-in station']",Go to check-in station,1
3,0.5,"['Pack luggage', 'Go to airport', 'Go to check-in station']","['Give ticket to clerk', 'Pack luggage']",Give ticket to clerk,0
4,0.6666666666666666,"['Pack luggage', 'Go to airport', 'Go to check-in station', 'Give ticket to clerk']","['Go to airport', 'Check luggage']",Check luggage,1
5,0.8333333333333334,"['Pack luggage', 'Go to airport', 'Go to check-in station', 'Give ticket to clerk', 'Check luggage']","['Wait for plane', 'Go to check-in station']",Wait for plane,0
0,0.0,[],"['If needed, park your car.', 'Print your ticket out.']",Print your ticket out.,1
1,0.125,['Print your ticket out.'],"['Check any luggage or, if preferred, carry your luggage with you.', 'Make sure you have your identification and travel documents.']",Make sure you have your identification and travel documents.,1
2,0.25,"['Print your ticket out.', 'Make sure you have your identification and travel documents.']","['Travel to the airport.', 'Go to the appropriate ticket counter for your airline and check in.']",Travel to the airport.,0
3,0.375,"['Print your ticket out.', 'Make sure you have your identification and travel documents.', 'Travel to the airport.']","['Go to the appropriate ticket counter for your airline and check in.', 'If needed, park your car.']","If needed, park your car.",1
4,0.5,"['Print your ticket out.', 'Make sure you have your identification and travel documents.', 'Travel to the airport.', 'If needed, park your car.']","['Use the kiosk if you are comfortable, as they are more efficient.', 'Check any luggage or, if preferred, carry your luggage with you.']","Check any luggage or, if preferred, carry your luggage with you.",1
5,0.625,"['Print your ticket out.', 'Make sure you have your identification and travel documents.', 'Travel to the airport.', 'If needed, park your car.', 'Check any luggage or, if preferred, carry your luggage with you.']","['Make sure you have your identification and travel documents.', 'Go to the appropriate ticket counter for your airline and check in.']",Go to the appropriate ticket counter for your airline and check in.,1
6,0.75,"['Print your ticket out.', 'Make sure you have your identification and travel documents.', 'Travel to the airport.', 'If needed, park your car.', 'Check any luggage or, if preferred, carry your luggage with you.', 'Go to the appropriate ticket counter for your airline and check in.']","['Use the kiosk if you are comfortable, as they are more efficient.', 'Print your ticket out.']","Use the kiosk if you are comfortable, as they are more efficient.",0
7,0.875,"['Print your ticket out.', 'Make sure you have your identification and travel documents.', 'Travel to the airport.', 'If needed, park your car.', 'Check any luggage or, if preferred, carry your luggage with you.', 'Go to the appropriate ticket counter for your airline and check in.', 'Use the kiosk if you are comfortable, as they are more efficient.']","['Check any luggage or, if preferred, carry your luggage with you.', 'Go to the security line.']",Go to the security line.,1
0,0.0,[],"['put the luggage on the scale at the counter', 'find where to check in']",find where to check in,1
1,0.125,['find where to check in'],"['get into line', 'put the luggage on the scale at the counter']",get into line,0
2,0.25,"['find where to check in', 'get into line']","['have your luggage labeled', 'put the luggage on the scale at the counter']",have your luggage labeled,0
3,0.375,"['find where to check in', 'get into line', 'have your luggage labeled']","['have your proper id and ticket ready', 'find where to check in']",have your proper id and ticket ready,0
4,0.5,"['find where to check in', 'get into line', 'have your luggage labeled', 'have your proper id and ticket ready']","['wait to get boarding pass.', 'when your turn step up to the kiosk']",when your turn step up to the kiosk,1
5,0.625,"['find where to check in', 'get into line', 'have your luggage labeled', 'have your proper id and ticket ready', 'when your turn step up to the kiosk']","['wait to get boarding pass.', 'give the attendant your ticket and id']",give the attendant your ticket and id,1
6,0.75,"['find where to check in', 'get into line', 'have your luggage labeled', 'have your proper id and ticket ready', 'when your turn step up to the kiosk', 'give the attendant your ticket and id']","['put the luggage on the scale at the counter', 'have your proper id and ticket ready']",put the luggage on the scale at the counter,0
7,0.875,"['find where to check in', 'get into line', 'have your luggage labeled', 'have your proper id and ticket ready', 'when your turn step up to the kiosk', 'give the attendant your ticket and id', 'put the luggage on the scale at the counter']","['find where to check in', 'wait to get boarding pass.']",wait to get boarding pass.,1
0,0.0,[],"['Walk in', 'Check in bags']",Walk in,0
1,0.14285714285714285,['Walk in'],"['Walk in', 'Go to counter']",Go to counter,1
2,0.2857142857142857,"['Walk in', 'Go to counter']","['Give name and flight', 'Walk to gate']",Give name and flight,0
3,0.42857142857142855,"['Walk in', 'Go to counter', 'Give name and flight']","['Walk to gate', 'Receive ticket and gate number']",Receive ticket and gate number,1
4,0.5714285714285714,"['Walk in', 'Go to counter', 'Give name and flight', 'Receive ticket and gate number']","['Check in bags', 'Go to counter']",Check in bags,0
5,0.7142857142857143,"['Walk in', 'Go to counter', 'Give name and flight', 'Receive ticket and gate number', 'Check in bags']","['Walk in', 'Keep carry-on']",Keep carry-on,1
6,0.8571428571428571,"['Walk in', 'Go to counter', 'Give name and flight', 'Receive ticket and gate number', 'Check in bags', 'Keep carry-on']","['Receive ticket and gate number', 'Walk to gate']",Walk to gate,1
0,0.0,[],"['Reach the airport', 'Go to the boarding counter']",Reach the airport,0
1,0.125,['Reach the airport'],"['Wait at the lounge', 'Show the ticket and enter']",Show the ticket and enter,1
2,0.25,"['Reach the airport', 'Show the ticket and enter']","['Get the boarding pass', 'Go to the boarding counter']",Go to the boarding counter,1
3,0.375,"['Reach the airport', 'Show the ticket and enter', 'Go to the boarding counter']","['Wait at the lounge', 'Present the ticket to the officer']",Present the ticket to the officer,1
4,0.5,"['Reach the airport', 'Show the ticket and enter', 'Go to the boarding counter', 'Present the ticket to the officer']","['Get the boarding pass', 'Get the luggage scanned']",Get the boarding pass,0
5,0.625,"['Reach the airport', 'Show the ticket and enter', 'Go to the boarding counter', 'Present the ticket to the officer', 'Get the boarding pass']","['Pass through the body scanner', 'Wait at the lounge']",Pass through the body scanner,0
6,0.75,"['Reach the airport', 'Show the ticket and enter', 'Go to the boarding counter', 'Present the ticket to the officer', 'Get the boarding pass', 'Pass through the body scanner']","['Get the luggage scanned', 'Reach the airport']",Get the luggage scanned,0
7,0.875,"['Reach the airport', 'Show the ticket and enter', 'Go to the boarding counter', 'Present the ticket to the officer', 'Get the boarding pass', 'Pass through the body scanner', 'Get the luggage scanned']","['Go to the boarding counter', 'Wait at the lounge']",Wait at the lounge,1
0,0.0,[],"['Drive to airport.', 'Drive to airport.']",Drive to airport.,1
1,0.125,['Drive to airport.'],"['Park car in long term parking.', 'Drive to airport.']",Park car in long term parking.,0
2,0.25,"['Drive to airport.', 'Park car in long term parking.']","['Find the right counter for airline you are flying.', 'At counter, give checked luggage to attendant.']",Find the right counter for airline you are flying.,0
3,0.375,"['Drive to airport.', 'Park car in long term parking.', 'Find the right counter for airline you are flying.']","['Stand in line and wait for your turn.', 'Present id and a credit card to attendant.']",Stand in line and wait for your turn.,0
4,0.5,"['Drive to airport.', 'Park car in long term parking.', 'Find the right counter for airline you are flying.', 'Stand in line and wait for your turn.']","['Get boarding pass.', 'At counter, give checked luggage to attendant.']","At counter, give checked luggage to attendant.",1
5,0.625,"['Drive to airport.', 'Park car in long term parking.', 'Find the right counter for airline you are flying.', 'Stand in line and wait for your turn.', 'At counter, give checked luggage to attendant.']","['Present id and a credit card to attendant.', 'Park car in long term parking.']",Present id and a credit card to attendant.,0
6,0.75,"['Drive to airport.', 'Park car in long term parking.', 'Find the right counter for airline you are flying.', 'Stand in line and wait for your turn.', 'At counter, give checked luggage to attendant.', 'Present id and a credit card to attendant.']","['Drive to airport.', 'Get boarding pass.']",Get boarding pass.,1
7,0.875,"['Drive to airport.', 'Park car in long term parking.', 'Find the right counter for airline you are flying.', 'Stand in line and wait for your turn.', 'At counter, give checked luggage to attendant.', 'Present id and a credit card to attendant.', 'Get boarding pass.']","['Take carry on luggage and boarding pass.', 'Stand in line and wait for your turn.']",Take carry on luggage and boarding pass.,0
0,0.0,[],"['Provide them with the information that they request', 'Enter the airport']",Enter the airport,1
1,0.125,['Enter the airport'],"['Hand them your ID', ""Locate your flight company's terminal""]",Locate your flight company's terminal,1
2,0.25,"['Enter the airport', ""Locate your flight company's terminal""]","['Hand over your bag to be checked', 'Approach the counter']",Approach the counter,1
3,0.375,"['Enter the airport', ""Locate your flight company's terminal"", 'Approach the counter']","['Enter the airport', 'Tell the clerk you wish to check in']",Tell the clerk you wish to check in,1
4,0.5,"['Enter the airport', ""Locate your flight company's terminal"", 'Approach the counter', 'Tell the clerk you wish to check in']","['Hand them your ID', 'Hand over your bag to be checked']",Hand them your ID,0
5,0.625,"['Enter the airport', ""Locate your flight company's terminal"", 'Approach the counter', 'Tell the clerk you wish to check in', 'Hand them your ID']","[""Locate your flight company's terminal"", 'Provide them with the information that they request']",Provide them with the information that they request,1
6,0.75,"['Enter the airport', ""Locate your flight company's terminal"", 'Approach the counter', 'Tell the clerk you wish to check in', 'Hand them your ID', 'Provide them with the information that they request']","[""Locate your flight company's terminal"", 'Hand over your bag to be checked']",Hand over your bag to be checked,1
7,0.875,"['Enter the airport', ""Locate your flight company's terminal"", 'Approach the counter', 'Tell the clerk you wish to check in', 'Hand them your ID', 'Provide them with the information that they request', 'Hand over your bag to be checked']","['Receive ticket from clerk', 'Tell the clerk you wish to check in']",Receive ticket from clerk,0
0,0.0,[],"['Wait in line.', 'Wait in line.']",Wait in line.,1
1,0.14285714285714285,['Wait in line.'],"['Put items in basket.', 'Put information into a machine.']",Put information into a machine.,1
2,0.2857142857142857,"['Wait in line.', 'Put information into a machine.']","['Get back in line.', 'Walk through security check.']",Get back in line.,0
3,0.42857142857142855,"['Wait in line.', 'Put information into a machine.', 'Get back in line.']","['Look for terminal.', 'Put items in basket.']",Put items in basket.,1
4,0.5714285714285714,"['Wait in line.', 'Put information into a machine.', 'Get back in line.', 'Put items in basket.']","['Look for terminal.', 'Walk through security check.']",Walk through security check.,1
5,0.7142857142857143,"['Wait in line.', 'Put information into a machine.', 'Get back in line.', 'Put items in basket.', 'Walk through security check.']","['Get your items back.', 'Get back in line.']",Get your items back.,0
6,0.8571428571428571,"['Wait in line.', 'Put information into a machine.', 'Get back in line.', 'Put items in basket.', 'Walk through security check.', 'Get your items back.']","['Put items in basket.', 'Look for terminal.']",Look for terminal.,1
0,0.0,[],"['Arrive at airport', 'Talk to clerk']",Arrive at airport,0
1,0.125,['Arrive at airport'],"['Walk into building', 'Take bags out of car']",Take bags out of car,1
2,0.25,"['Arrive at airport', 'Take bags out of car']","['Receive ticket', 'Walk into building']",Walk into building,1
3,0.375,"['Arrive at airport', 'Take bags out of car', 'Walk into building']","['Receive ticket', 'Go to proper boarding area']",Go to proper boarding area,1
4,0.5,"['Arrive at airport', 'Take bags out of car', 'Walk into building', 'Go to proper boarding area']","['Wait in line', 'Receive ticket']",Wait in line,0
5,0.625,"['Arrive at airport', 'Take bags out of car', 'Walk into building', 'Go to proper boarding area', 'Wait in line']","['Take bags out of car', 'Talk to clerk']",Talk to clerk,1
6,0.75,"['Arrive at airport', 'Take bags out of car', 'Walk into building', 'Go to proper boarding area', 'Wait in line', 'Talk to clerk']","['Measure and hand over bags', 'Go to proper boarding area']",Measure and hand over bags,0
7,0.875,"['Arrive at airport', 'Take bags out of car', 'Walk into building', 'Go to proper boarding area', 'Wait in line', 'Talk to clerk', 'Measure and hand over bags']","['Arrive at airport', 'Receive ticket']",Receive ticket,1
0,0.0,[],"['Walk up to check in counter for airline', 'Put luggage on scales']",Walk up to check in counter for airline,0
1,0.2,['Walk up to check in counter for airline'],"['Hand over reservation information and passport', 'Find out information on flight']",Hand over reservation information and passport,0
2,0.4,"['Walk up to check in counter for airline', 'Hand over reservation information and passport']","['Put luggage on scales', 'Collect boarding passes']",Put luggage on scales,0
3,0.6,"['Walk up to check in counter for airline', 'Hand over reservation information and passport', 'Put luggage on scales']","['Walk up to check in counter for airline', 'Find out information on flight']",Find out information on flight,1
4,0.8,"['Walk up to check in counter for airline', 'Hand over reservation information and passport', 'Put luggage on scales', 'Find out information on flight']","['Walk up to check in counter for airline', 'Collect boarding passes']",Collect boarding passes,1
0,0.0,[],"['Wait in line to speak with an attendant', 'Leave bags with checker at the side of the road']",Leave bags with checker at the side of the road,1
1,0.2,['Leave bags with checker at the side of the road'],"[""Make your way to the airline's gate"", 'Check in to your flight']",Make your way to the airline's gate,0
2,0.4,"['Leave bags with checker at the side of the road', ""Make your way to the airline's gate""]","['Wait in line to speak with an attendant', 'Walk to your boarding area and wait.']",Wait in line to speak with an attendant,0
