task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
0,0.0,[],"['Fill the center with wood chippings/ twigs/ newspaper. Only use dry leaves', 'create a fire pit or use a ready made one available in stores.']",create a fire pit or use a ready made one available in stores.,1
1,0.2,['create a fire pit or use a ready made one available in stores.'],"['Stack wood in a log cabin fashion inside of the pit, building upwards.', 'create a fire pit or use a ready made one available in stores.']","Stack wood in a log cabin fashion inside of the pit, building upwards.",0
2,0.4,"['create a fire pit or use a ready made one available in stores.', 'Stack wood in a log cabin fashion inside of the pit, building upwards.']","['Fill the center with wood chippings/ twigs/ newspaper. Only use dry leaves', 'Add additional kindling until center logs catch on fire and embers are created.']",Fill the center with wood chippings/ twigs/ newspaper. Only use dry leaves,0
3,0.6,"['create a fire pit or use a ready made one available in stores.', 'Stack wood in a log cabin fashion inside of the pit, building upwards.', 'Fill the center with wood chippings/ twigs/ newspaper. Only use dry leaves']","['Use matches to light different points in the center.', 'create a fire pit or use a ready made one available in stores.']",Use matches to light different points in the center.,0
4,0.8,"['create a fire pit or use a ready made one available in stores.', 'Stack wood in a log cabin fashion inside of the pit, building upwards.', 'Fill the center with wood chippings/ twigs/ newspaper. Only use dry leaves', 'Use matches to light different points in the center.']","['Add additional kindling until center logs catch on fire and embers are created.', 'Stack wood in a log cabin fashion inside of the pit, building upwards.']",Add additional kindling until center logs catch on fire and embers are created.,0
0,0.0,[],"['Light a match', 'Gather firewood']",Gather firewood,1
1,0.2,['Gather firewood'],"[""Place the match's flame on the wood"", 'Arrange wood into a pile']",Arrange wood into a pile,1
2,0.4,"['Gather firewood', 'Arrange wood into a pile']","[""Place the match's flame on the wood"", 'Pour lighter fluid on the wood']",Pour lighter fluid on the wood,1
3,0.6,"['Gather firewood', 'Arrange wood into a pile', 'Pour lighter fluid on the wood']","['Light a match', 'Gather firewood']",Light a match,0
4,0.8,"['Gather firewood', 'Arrange wood into a pile', 'Pour lighter fluid on the wood', 'Light a match']","[""Place the match's flame on the wood"", 'Arrange wood into a pile']",Place the match's flame on the wood,0
0,0.0,[],"['Gather kindling', 'Light kindling on fire']",Gather kindling,0
1,0.2,['Gather kindling'],"['Add twigs and small branches to get fire bigger', 'Put kindling in a pit surrounded by rocks']",Put kindling in a pit surrounded by rocks,1
2,0.4,"['Gather kindling', 'Put kindling in a pit surrounded by rocks']","['Once fire is big enough start to add logs', 'Light kindling on fire']",Light kindling on fire,1
3,0.6,"['Gather kindling', 'Put kindling in a pit surrounded by rocks', 'Light kindling on fire']","['Add twigs and small branches to get fire bigger', 'Gather kindling']",Add twigs and small branches to get fire bigger,0
4,0.8,"['Gather kindling', 'Put kindling in a pit surrounded by rocks', 'Light kindling on fire', 'Add twigs and small branches to get fire bigger']","['Once fire is big enough start to add logs', 'Put kindling in a pit surrounded by rocks']",Once fire is big enough start to add logs,0
0,0.0,[],"['Place small logs on fire', 'Make a small pile of kindling']",Make a small pile of kindling,1
1,0.2,['Make a small pile of kindling'],"['Light the kindling on fire', 'Place larger sticks on fire']",Light the kindling on fire,0
2,0.4,"['Make a small pile of kindling', 'Light the kindling on fire']","['Place small sticks on fire', 'Place small logs on fire']",Place small sticks on fire,0
3,0.6,"['Make a small pile of kindling', 'Light the kindling on fire', 'Place small sticks on fire']","['Place larger sticks on fire', 'Make a small pile of kindling']",Place larger sticks on fire,0
4,0.8,"['Make a small pile of kindling', 'Light the kindling on fire', 'Place small sticks on fire', 'Place larger sticks on fire']","['Place small logs on fire', 'Light the kindling on fire']",Place small logs on fire,0
0,0.0,[],"['Find safe place away from buildings.', 'Gather wood.']",Gather wood.,1
1,0.2,['Gather wood.'],"['Find safe place away from buildings.', 'Fan flames.']",Find safe place away from buildings.,0
2,0.4,"['Gather wood.', 'Find safe place away from buildings.']","['Pile wood into pyre.', 'Fan flames.']",Pile wood into pyre.,0
3,0.6,"['Gather wood.', 'Find safe place away from buildings.', 'Pile wood into pyre.']","['Light small kindling.', 'Gather wood.']",Light small kindling.,0
4,0.8,"['Gather wood.', 'Find safe place away from buildings.', 'Pile wood into pyre.', 'Light small kindling.']","['Fan flames.', 'Find safe place away from buildings.']",Fan flames.,0
0,0.0,[],"['place some small rocks and stones around the pit', 'Collect fire wood small twigs and leaves']",Collect fire wood small twigs and leaves,1
1,0.2,['Collect fire wood small twigs and leaves'],"['Select a center spot in my back yard', 'Dig a hole with 50 cm circumference and depth']",Select a center spot in my back yard,0
2,0.4,"['Collect fire wood small twigs and leaves', 'Select a center spot in my back yard']","['Dig a hole with 50 cm circumference and depth', 'Place some dry leaves and twigs in the pit']",Dig a hole with 50 cm circumference and depth,0
3,0.6,"['Collect fire wood small twigs and leaves', 'Select a center spot in my back yard', 'Dig a hole with 50 cm circumference and depth']","['place some small rocks and stones around the pit', 'Collect fire wood small twigs and leaves']",place some small rocks and stones around the pit,0
4,0.8,"['Collect fire wood small twigs and leaves', 'Select a center spot in my back yard', 'Dig a hole with 50 cm circumference and depth', 'place some small rocks and stones around the pit']","['Place some dry leaves and twigs in the pit', 'Collect fire wood small twigs and leaves']",Place some dry leaves and twigs in the pit,0
0,0.0,[],"['Gather a bunch of dry wood', 'light with a lighter']",Gather a bunch of dry wood,0
1,0.2,['Gather a bunch of dry wood'],"['Gather a bunch of dry wood', 'get some news papers']",get some news papers,1
2,0.4,"['Gather a bunch of dry wood', 'get some news papers']","['light with a lighter', 'invite friends over']",light with a lighter,0
3,0.6,"['Gather a bunch of dry wood', 'get some news papers', 'light with a lighter']","['place under some dry twigs', 'Gather a bunch of dry wood']",place under some dry twigs,0
4,0.8,"['Gather a bunch of dry wood', 'get some news papers', 'light with a lighter', 'place under some dry twigs']","['get some news papers', 'invite friends over']",invite friends over,1
0,0.0,[],"['Go outside into the backyard, or front yard, but usually done in the back', 'Gather any logs or kindling that will be used for the fire']","Go outside into the backyard, or front yard, but usually done in the back",0
1,0.2,"['Go outside into the backyard, or front yard, but usually done in the back']","['Set the leaves and smaller sticks on fire', 'Gather any logs or kindling that will be used for the fire']",Gather any logs or kindling that will be used for the fire,1
2,0.4,"['Go outside into the backyard, or front yard, but usually done in the back', 'Gather any logs or kindling that will be used for the fire']","['Watch the fire spread up to the rest of the wood', 'Put leaves underneath the wood to serve as the initial firestarter']",Put leaves underneath the wood to serve as the initial firestarter,1
3,0.6,"['Go outside into the backyard, or front yard, but usually done in the back', 'Gather any logs or kindling that will be used for the fire', 'Put leaves underneath the wood to serve as the initial firestarter']","['Set the leaves and smaller sticks on fire', 'Go outside into the backyard, or front yard, but usually done in the back']",Set the leaves and smaller sticks on fire,0
4,0.8,"['Go outside into the backyard, or front yard, but usually done in the back', 'Gather any logs or kindling that will be used for the fire', 'Put leaves underneath the wood to serve as the initial firestarter', 'Set the leaves and smaller sticks on fire']","['Watch the fire spread up to the rest of the wood', 'Go outside into the backyard, or front yard, but usually done in the back']",Watch the fire spread up to the rest of the wood,0
0,0.0,[],"['Choose an appropriate safe wide open space away from buildings or trees', 'Place small kindling together in a tee pee shape']",Choose an appropriate safe wide open space away from buildings or trees,0
1,0.2,['Choose an appropriate safe wide open space away from buildings or trees'],"['Place small kindling together in a tee pee shape', 'Gather lumber and wood']",Gather lumber and wood,1
2,0.4,"['Choose an appropriate safe wide open space away from buildings or trees', 'Gather lumber and wood']","['Once caught on fire place larger logs and wood around flames', 'Place small kindling together in a tee pee shape']",Place small kindling together in a tee pee shape,1
3,0.6,"['Choose an appropriate safe wide open space away from buildings or trees', 'Gather lumber and wood', 'Place small kindling together in a tee pee shape']","['Place paper inside and light', 'Choose an appropriate safe wide open space away from buildings or trees']",Place paper inside and light,0
4,0.8,"['Choose an appropriate safe wide open space away from buildings or trees', 'Gather lumber and wood', 'Place small kindling together in a tee pee shape', 'Place paper inside and light']","['Choose an appropriate safe wide open space away from buildings or trees', 'Once caught on fire place larger logs and wood around flames']",Once caught on fire place larger logs and wood around flames,1
0,0.0,[],"['Call friends', 'Choose a spot']",Choose a spot,1
1,0.2,['Choose a spot'],"['Choose a spot', 'Lay down logs']",Lay down logs,1
2,0.4,"['Choose a spot', 'Lay down logs']","['Spark fire', 'Call friends']",Spark fire,0
3,0.6,"['Choose a spot', 'Lay down logs', 'Spark fire']","['Choose a spot', 'Ignite flames']",Ignite flames,1
4,0.8,"['Choose a spot', 'Lay down logs', 'Spark fire', 'Ignite flames']","['Call friends', 'Choose a spot']",Call friends,0
0,0.0,[],"['Pick a spot', 'light wood on fire']",Pick a spot,0
1,0.2,['Pick a spot'],"['Dig a pit if needed', 'Gather wood into a pile']",Dig a pit if needed,0
2,0.4,"['Pick a spot', 'Dig a pit if needed']","['light wood on fire', 'Gather wood into a pile']",Gather wood into a pile,1
3,0.6,"['Pick a spot', 'Dig a pit if needed', 'Gather wood into a pile']","['surround with rocks', 'Pick a spot']",surround with rocks,0
4,0.8,"['Pick a spot', 'Dig a pit if needed', 'Gather wood into a pile', 'surround with rocks']","['light wood on fire', 'Dig a pit if needed']",light wood on fire,0
0,0.0,[],"['Wait for nightfall', 'Gather kindling']",Wait for nightfall,0
1,0.2,['Wait for nightfall'],"['Wait for nightfall', 'Find a spot']",Find a spot,1
2,0.4,"['Wait for nightfall', 'Find a spot']","['Gather logs', 'Gather kindling']",Gather kindling,1
3,0.6,"['Wait for nightfall', 'Find a spot', 'Gather kindling']","['Wait for nightfall', 'Gather tinder']",Gather tinder,1
4,0.8,"['Wait for nightfall', 'Find a spot', 'Gather kindling', 'Gather tinder']","['Gather logs', 'Wait for nightfall']",Gather logs,0
0,0.0,[],"['Stack wood and branches in area where you want bonfire.', 'Gather wood and branches.']",Gather wood and branches.,1
1,0.2,['Gather wood and branches.'],"['Stack wood and branches in area where you want bonfire.', 'Put leaves or paper under the biggest pieces of wood.']",Stack wood and branches in area where you want bonfire.,0
2,0.4,"['Gather wood and branches.', 'Stack wood and branches in area where you want bonfire.']","['Put leaves or paper under the biggest pieces of wood.', 'Stand back.']",Put leaves or paper under the biggest pieces of wood.,0
3,0.6,"['Gather wood and branches.', 'Stack wood and branches in area where you want bonfire.', 'Put leaves or paper under the biggest pieces of wood.']","['Light the kindling.', 'Gather wood and branches.']",Light the kindling.,0
4,0.8,"['Gather wood and branches.', 'Stack wood and branches in area where you want bonfire.', 'Put leaves or paper under the biggest pieces of wood.', 'Light the kindling.']","['Stack wood and branches in area where you want bonfire.', 'Stand back.']",Stand back.,1
0,0.0,[],"['Purchase fire wood.', 'Pull out matches.']",Purchase fire wood.,0
1,0.2,['Purchase fire wood.'],"['Lay small pieces of wood down.', 'Place tinder under the larger pieces.']",Lay small pieces of wood down.,0
2,0.4,"['Purchase fire wood.', 'Lay small pieces of wood down.']","['Pull out matches.', 'Put larger pieces of wood over the smaller pieces.']",Put larger pieces of wood over the smaller pieces.,1
3,0.6,"['Purchase fire wood.', 'Lay small pieces of wood down.', 'Put larger pieces of wood over the smaller pieces.']","['Place tinder under the larger pieces.', 'Purchase fire wood.']",Place tinder under the larger pieces.,0
4,0.8,"['Purchase fire wood.', 'Lay small pieces of wood down.', 'Put larger pieces of wood over the smaller pieces.', 'Place tinder under the larger pieces.']","['Pull out matches.', 'Lay small pieces of wood down.']",Pull out matches.,0
0,0.0,[],"['Gather sticks and wood', 'Place in pit with rocks/stones around']",Gather sticks and wood,0
1,0.2,['Gather sticks and wood'],"['Put some fuel on wood', 'Place in pit with rocks/stones around']",Place in pit with rocks/stones around,1
2,0.4,"['Gather sticks and wood', 'Place in pit with rocks/stones around']","['Put some fuel on wood', 'Light paper on fire']",Put some fuel on wood,0
3,0.6,"['Gather sticks and wood', 'Place in pit with rocks/stones around', 'Put some fuel on wood']","['Gather sticks and wood', 'Get paper']",Get paper,1
4,0.8,"['Gather sticks and wood', 'Place in pit with rocks/stones around', 'Put some fuel on wood', 'Get paper']","['Gather sticks and wood', 'Light paper on fire']",Light paper on fire,1
0,0.0,[],"['Dig a pit.', 'Arrange the larger pieces of wood in a teepee formation.']",Dig a pit.,0
1,0.2,['Dig a pit.'],"['Add smaller pieces of wood inside the teepee.', 'Place stones around the edge.']",Place stones around the edge.,1
2,0.4,"['Dig a pit.', 'Place stones around the edge.']","['Add smaller pieces of wood inside the teepee.', 'Find dry wood in varying sizes.']",Find dry wood in varying sizes.,1
3,0.6,"['Dig a pit.', 'Place stones around the edge.', 'Find dry wood in varying sizes.']","['Arrange the larger pieces of wood in a teepee formation.', 'Dig a pit.']",Arrange the larger pieces of wood in a teepee formation.,0
4,0.8,"['Dig a pit.', 'Place stones around the edge.', 'Find dry wood in varying sizes.', 'Arrange the larger pieces of wood in a teepee formation.']","['Place stones around the edge.', 'Add smaller pieces of wood inside the teepee.']",Add smaller pieces of wood inside the teepee.,1
0,0.0,[],"['Clean space on ground.', 'Be careful to keep fire contained in fire ring.']",Clean space on ground.,0
1,0.2,['Clean space on ground.'],"['Stack up firewood.', 'Clean space on ground.']",Stack up firewood.,0
2,0.4,"['Clean space on ground.', 'Stack up firewood.']","['Get small tinder to start fire.', 'Be careful to keep fire contained in fire ring.']",Get small tinder to start fire.,0
3,0.6,"['Clean space on ground.', 'Stack up firewood.', 'Get small tinder to start fire.']","['Light newspaper and use it to light tinder.', 'Clean space on ground.']",Light newspaper and use it to light tinder.,0
4,0.8,"['Clean space on ground.', 'Stack up firewood.', 'Get small tinder to start fire.', 'Light newspaper and use it to light tinder.']","['Be careful to keep fire contained in fire ring.', 'Clean space on ground.']",Be careful to keep fire contained in fire ring.,0
0,0.0,[],"['find a dry space', 'strike a match']",find a dry space,0
1,0.2,['find a dry space'],"['gather wood', 'gather wood']",gather wood,0
2,0.4,"['find a dry space', 'gather wood']","['light kindling and wood', 'gather kindling']",gather kindling,1
3,0.6,"['find a dry space', 'gather wood', 'gather kindling']","['strike a match', 'find a dry space']",strike a match,0
4,0.8,"['find a dry space', 'gather wood', 'gather kindling', 'strike a match']","['find a dry space', 'light kindling and wood']",light kindling and wood,1
0,0.0,[],"['Kindling catches on fire', 'Clear large area in backyard']",Clear large area in backyard,1
1,0.2,['Clear large area in backyard'],"['Gather some kindling into a pile', 'Gather some kindling into a pile']",Gather some kindling into a pile,0
2,0.4,"['Clear large area in backyard', 'Gather some kindling into a pile']","['Light match', 'Kindling catches on fire']",Light match,0
3,0.6,"['Clear large area in backyard', 'Gather some kindling into a pile', 'Light match']","['Clear large area in backyard', 'Put lit match on kindling']",Put lit match on kindling,1
4,0.8,"['Clear large area in backyard', 'Gather some kindling into a pile', 'Light match', 'Put lit match on kindling']","['Clear large area in backyard', 'Kindling catches on fire']",Kindling catches on fire,1
0,0.0,[],"['Collect wood and kindling.', 'Bring water hose close.']",Collect wood and kindling.,0
1,0.2,['Collect wood and kindling.'],"['Stack wood and kindling.', 'Collect matches/lighter.']",Collect matches/lighter.,1
2,0.4,"['Collect wood and kindling.', 'Collect matches/lighter.']","['Bring water hose close.', 'Light wood and kindling.']",Bring water hose close.,0
3,0.6,"['Collect wood and kindling.', 'Collect matches/lighter.', 'Bring water hose close.']","['Stack wood and kindling.', 'Collect wood and kindling.']",Stack wood and kindling.,0
4,0.8,"['Collect wood and kindling.', 'Collect matches/lighter.', 'Bring water hose close.', 'Stack wood and kindling.']","['Light wood and kindling.', 'Collect matches/lighter.']",Light wood and kindling.,0
0,0.0,[],"['Go outside', 'Throw wood into one pile']",Go outside,0
1,0.2,['Go outside'],"['Douse pile with gasoline', 'Gather wood']",Gather wood,1
2,0.4,"['Go outside', 'Gather wood']","['Throw wood into one pile', 'Light on fire']",Throw wood into one pile,0
3,0.6,"['Go outside', 'Gather wood', 'Throw wood into one pile']","['Go outside', 'Douse pile with gasoline']",Douse pile with gasoline,1
4,0.8,"['Go outside', 'Gather wood', 'Throw wood into one pile', 'Douse pile with gasoline']","['Gather wood', 'Light on fire']",Light on fire,1
0,0.0,[],"['Gather items to burn', 'Gather items to burn']",Gather items to burn,1
1,0.2,['Gather items to burn'],"['Get lighter', 'Make a pile of items']",Make a pile of items,1
2,0.4,"['Gather items to burn', 'Make a pile of items']","['Set light to paper', 'Put some newspaper in the pile, near the bottom']","Put some newspaper in the pile, near the bottom",1
3,0.6,"['Gather items to burn', 'Make a pile of items', 'Put some newspaper in the pile, near the bottom']","['Gather items to burn', 'Get lighter']",Get lighter,1
4,0.8,"['Gather items to burn', 'Make a pile of items', 'Put some newspaper in the pile, near the bottom', 'Get lighter']","['Set light to paper', 'Gather items to burn']",Set light to paper,0
0,0.0,[],"['Gather kindling', 'Gather paper']",Gather kindling,0
1,0.2,['Gather kindling'],"['Put paper, kindling and wood in stack', 'Gather larger wood']",Gather larger wood,1
2,0.4,"['Gather kindling', 'Gather larger wood']","['Light paper on fire', 'Gather paper']",Gather paper,1
3,0.6,"['Gather kindling', 'Gather larger wood', 'Gather paper']","['Put paper, kindling and wood in stack', 'Gather kindling']","Put paper, kindling and wood in stack",0
4,0.8,"['Gather kindling', 'Gather larger wood', 'Gather paper', 'Put paper, kindling and wood in stack']","['Gather larger wood', 'Light paper on fire']",Light paper on fire,1
0,0.0,[],"['Go to forest', 'Put wood in pit']",Go to forest,0
1,0.2,['Go to forest'],"['Light a match', 'Get wood']",Get wood,1
2,0.4,"['Go to forest', 'Get wood']","['Put wood in pit', 'Throw match on wood']",Put wood in pit,0
3,0.6,"['Go to forest', 'Get wood', 'Put wood in pit']","['Go to forest', 'Light a match']",Light a match,1
4,0.8,"['Go to forest', 'Get wood', 'Put wood in pit', 'Light a match']","['Go to forest', 'Throw match on wood']",Throw match on wood,1
0,0.0,[],"['Keep a safe distance.', 'Gather wood.']",Gather wood.,1
1,0.2,['Gather wood.'],"['Arrange it in a pile.', 'Gather wood.']",Arrange it in a pile.,0
2,0.4,"['Gather wood.', 'Arrange it in a pile.']","['Throw in more wood as needed.', 'Ignite it with a flame.']",Ignite it with a flame.,1
3,0.6,"['Gather wood.', 'Arrange it in a pile.', 'Ignite it with a flame.']","['Keep a safe distance.', 'Gather wood.']",Keep a safe distance.,0
4,0.8,"['Gather wood.', 'Arrange it in a pile.', 'Ignite it with a flame.', 'Keep a safe distance.']","['Gather wood.', 'Throw in more wood as needed.']",Throw in more wood as needed.,1
0,0.0,[],"['Find a safe location to make a bonfire', 'Stack large pieces of wood together']",Find a safe location to make a bonfire,0
1,0.2,['Find a safe location to make a bonfire'],"['Stack large pieces of wood together', 'Clear the area of any flammable material']",Clear the area of any flammable material,1
2,0.4,"['Find a safe location to make a bonfire', 'Clear the area of any flammable material']","['Stack large pieces of wood together', 'Throw a match on the wood to start the fire']",Stack large pieces of wood together,0
3,0.6,"['Find a safe location to make a bonfire', 'Clear the area of any flammable material', 'Stack large pieces of wood together']","['Find a safe location to make a bonfire', 'Squirt lighter fluid on the wood']",Squirt lighter fluid on the wood,1
4,0.8,"['Find a safe location to make a bonfire', 'Clear the area of any flammable material', 'Stack large pieces of wood together', 'Squirt lighter fluid on the wood']","['Throw a match on the wood to start the fire', 'Clear the area of any flammable material']",Throw a match on the wood to start the fire,0
0,0.0,[],"['Gather wood.', 'Throw match into wood.']",Gather wood.,0
1,0.2,['Gather wood.'],"['Fan the wood so it burns nicely.', 'Place wood together on ground.']",Place wood together on ground.,1
2,0.4,"['Gather wood.', 'Place wood together on ground.']","['Find a match.', 'Fan the wood so it burns nicely.']",Find a match.,0
3,0.6,"['Gather wood.', 'Place wood together on ground.', 'Find a match.']","['Gather wood.', 'Throw match into wood.']",Throw match into wood.,1
4,0.8,"['Gather wood.', 'Place wood together on ground.', 'Find a match.', 'Throw match into wood.']","['Gather wood.', 'Fan the wood so it burns nicely.']",Fan the wood so it burns nicely.,1
0,0.0,[],"['Fill fire pit with kindling and logs', 'Go to the forest']",Go to the forest,1
1,0.2,['Go to the forest'],"['Dig fire pit', 'Wait for fire to catch']",Dig fire pit,0
2,0.4,"['Go to the forest', 'Dig fire pit']","['Fill fire pit with kindling and logs', 'Wait for fire to catch']",Fill fire pit with kindling and logs,0
