task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
2,0.4,"['Put on swimming suit', 'Put track suit on top']","['Enter the swimming pool', 'Undress the swimming suit']",Enter the swimming pool,0
3,0.6,"['Put on swimming suit', 'Put track suit on top', 'Enter the swimming pool']","['Close the gate', 'Put on swimming suit']",Close the gate,0
4,0.8,"['Put on swimming suit', 'Put track suit on top', 'Enter the swimming pool', 'Close the gate']","['Put on swimming suit', 'Undress the swimming suit']",Undress the swimming suit,1
0,0.0,[],"['Grab towel', 'Put on swimsuit']",Put on swimsuit,1
1,0.2,['Put on swimsuit'],"['Grab towel', 'Lock apartment']",Grab towel,0
2,0.4,"['Put on swimsuit', 'Grab towel']","['Put on flip-flops', 'Put on sunglasses']",Put on flip-flops,0
3,0.6,"['Put on swimsuit', 'Grab towel', 'Put on flip-flops']","['Lock apartment', 'Put on swimsuit']",Lock apartment,0
4,0.8,"['Put on swimsuit', 'Grab towel', 'Put on flip-flops', 'Lock apartment']","['Grab towel', 'Put on sunglasses']",Put on sunglasses,1
0,0.0,[],"['Apply sunscreen to body.', 'Put on swimsuit.']",Put on swimsuit.,1
1,0.2,['Put on swimsuit.'],"['Gather towel, sunscreen and book', 'Gather towel, sunscreen and book']","Gather towel, sunscreen and book",1
2,0.4,"['Put on swimsuit.', 'Gather towel, sunscreen and book']","['Walk to the swimming pool.', 'Apply sunscreen to body.']",Walk to the swimming pool.,0
3,0.6,"['Put on swimsuit.', 'Gather towel, sunscreen and book', 'Walk to the swimming pool.']","['Put on swimsuit.', 'Claim lounge chair and spread out towel.']",Claim lounge chair and spread out towel.,1
4,0.8,"['Put on swimsuit.', 'Gather towel, sunscreen and book', 'Walk to the swimming pool.', 'Claim lounge chair and spread out towel.']","['Apply sunscreen to body.', 'Gather towel, sunscreen and book']",Apply sunscreen to body.,0
0,0.0,[],"['Get your wet suit', 'Get your wet suit']",Get your wet suit,1
1,0.2,['Get your wet suit'],"['grab some towels', 'grab some sunblock']",grab some towels,0
2,0.4,"['Get your wet suit', 'grab some towels']","['grab some sunblock', 'go change your clothes in the bathroom']",grab some sunblock,0
3,0.6,"['Get your wet suit', 'grab some towels', 'grab some sunblock']","['go to swimming pool', 'Get your wet suit']",go to swimming pool,0
4,0.8,"['Get your wet suit', 'grab some towels', 'grab some sunblock', 'go to swimming pool']","['Get your wet suit', 'go change your clothes in the bathroom']",go change your clothes in the bathroom,1
0,0.0,[],"['Locate swimming pool', 'Get towel']",Locate swimming pool,0
1,0.2,['Locate swimming pool'],"['Put on swim suit', 'Get towel']",Put on swim suit,0
2,0.4,"['Locate swimming pool', 'Put on swim suit']","['Enter pool', 'Get towel']",Get towel,1
3,0.6,"['Locate swimming pool', 'Put on swim suit', 'Get towel']","['Go to pool', 'Locate swimming pool']",Go to pool,0
4,0.8,"['Locate swimming pool', 'Put on swim suit', 'Get towel', 'Go to pool']","['Enter pool', 'Locate swimming pool']",Enter pool,0
0,0.0,[],"['Pack up swimming dress and leave home', 'Pack up swimming dress and leave home']",Pack up swimming dress and leave home,0
1,0.2,['Pack up swimming dress and leave home'],"['Change to swimming costume', 'Go to the swimming pool']",Go to the swimming pool,1
2,0.4,"['Pack up swimming dress and leave home', 'Go to the swimming pool']","['buy the entrance ticket for an hour', 'Change to swimming costume']",buy the entrance ticket for an hour,0
3,0.6,"['Pack up swimming dress and leave home', 'Go to the swimming pool', 'buy the entrance ticket for an hour']","['Head to the changing room', 'Pack up swimming dress and leave home']",Head to the changing room,0
4,0.8,"['Pack up swimming dress and leave home', 'Go to the swimming pool', 'buy the entrance ticket for an hour', 'Head to the changing room']","['Go to the swimming pool', 'Change to swimming costume']",Change to swimming costume,1
0,0.0,[],"['Go into changing room and suit up.', 'Gather bag with towels, sun screen, book.']","Gather bag with towels, sun screen, book.",1
1,0.2,"['Gather bag with towels, sun screen, book.']","['Check in at desk.', 'Get into car.']",Get into car.,1
2,0.4,"['Gather bag with towels, sun screen, book.', 'Get into car.']","['Drive to pool.', 'Go into changing room and suit up.']",Drive to pool.,0
3,0.6,"['Gather bag with towels, sun screen, book.', 'Get into car.', 'Drive to pool.']","['Gather bag with towels, sun screen, book.', 'Check in at desk.']",Check in at desk.,1
4,0.8,"['Gather bag with towels, sun screen, book.', 'Get into car.', 'Drive to pool.', 'Check in at desk.']","['Go into changing room and suit up.', 'Gather bag with towels, sun screen, book.']",Go into changing room and suit up.,0
0,0.0,[],"['Get into the swimming suits', 'Go to the hotel']",Go to the hotel,1
1,0.2,['Go to the hotel'],"['Swim in the pool', 'Get into the swimming suits']",Get into the swimming suits,1
2,0.4,"['Go to the hotel', 'Get into the swimming suits']","['Swim in the pool', 'Have a shower']",Have a shower,1
3,0.6,"['Go to the hotel', 'Get into the swimming suits', 'Have a shower']","['Dive into the pool', 'Go to the hotel']",Dive into the pool,0
4,0.8,"['Go to the hotel', 'Get into the swimming suits', 'Have a shower', 'Dive into the pool']","['Get into the swimming suits', 'Swim in the pool']",Swim in the pool,1
0,0.0,[],"['Always keep your mobile in water proof pouch.', 'Find your convenient swimming pool']",Find your convenient swimming pool,1
1,0.2,['Find your convenient swimming pool'],"['Get a bag which carry waterproof dress and all the needy things.', 'Be sure you have soap, towel, shampoo of your choice in your bag.']",Get a bag which carry waterproof dress and all the needy things.,0
2,0.4,"['Find your convenient swimming pool', 'Get a bag which carry waterproof dress and all the needy things.']","['Always keep your mobile in water proof pouch.', 'Be sure that your swim suit not too tight or not too loose also not too showy.']",Be sure that your swim suit not too tight or not too loose also not too showy.,1
3,0.6,"['Find your convenient swimming pool', 'Get a bag which carry waterproof dress and all the needy things.', 'Be sure that your swim suit not too tight or not too loose also not too showy.']","['Find your convenient swimming pool', 'Be sure you have soap, towel, shampoo of your choice in your bag.']","Be sure you have soap, towel, shampoo of your choice in your bag.",1
4,0.8,"['Find your convenient swimming pool', 'Get a bag which carry waterproof dress and all the needy things.', 'Be sure that your swim suit not too tight or not too loose also not too showy.', 'Be sure you have soap, towel, shampoo of your choice in your bag.']","['Always keep your mobile in water proof pouch.', 'Get a bag which carry waterproof dress and all the needy things.']",Always keep your mobile in water proof pouch.,0
0,0.0,[],"['Put on swimming attire.', 'Be aware of people and any rules posted.']",Put on swimming attire.,0
1,0.2,['Put on swimming attire.'],"['Bring a towel.', 'Make sure to apply sunscreen.']",Make sure to apply sunscreen.,1
2,0.4,"['Put on swimming attire.', 'Make sure to apply sunscreen.']","['Bring a towel.', 'Be aware of people and any rules posted.']",Bring a towel.,0
3,0.6,"['Put on swimming attire.', 'Make sure to apply sunscreen.', 'Bring a towel.']","['Make your way to the pool.', 'Put on swimming attire.']",Make your way to the pool.,0
4,0.8,"['Put on swimming attire.', 'Make sure to apply sunscreen.', 'Bring a towel.', 'Make your way to the pool.']","['Be aware of people and any rules posted.', 'Put on swimming attire.']",Be aware of people and any rules posted.,0
0,0.0,[],"['Call friends', 'Call friends']",Call friends,1
1,0.2,['Call friends'],"['Get together', 'Get together']",Get together,1
2,0.4,"['Call friends', 'Get together']","['Pay the entrance fee', 'Get swim trunks']",Get swim trunks,1
3,0.6,"['Call friends', 'Get together', 'Get swim trunks']","['Call friends', 'Drive to swimming pool']",Drive to swimming pool,1
4,0.8,"['Call friends', 'Get together', 'Get swim trunks', 'Drive to swimming pool']","['Pay the entrance fee', 'Get together']",Pay the entrance fee,0
0,0.0,[],"['Put on swimsuit', 'Go to pool']",Put on swimsuit,0
1,0.2,['Put on swimsuit'],"['Swim', 'Get towel']",Get towel,1
2,0.4,"['Put on swimsuit', 'Get towel']","['Get out of pool', 'Go to pool']",Go to pool,1
3,0.6,"['Put on swimsuit', 'Get towel', 'Go to pool']","['Swim', 'Put on swimsuit']",Swim,0
4,0.8,"['Put on swimsuit', 'Get towel', 'Go to pool', 'Swim']","['Put on swimsuit', 'Get out of pool']",Get out of pool,1
0,0.0,[],"['find a place to sit', ""find a swimming pool that's open""]",find a swimming pool that's open,1
1,0.2,"[""find a swimming pool that's open""]","['put on swimsuit', 'put on swimsuit']",put on swimsuit,1
2,0.4,"[""find a swimming pool that's open"", 'put on swimsuit']","['find a place to sit', 'walk or drive to swimming pool']",walk or drive to swimming pool,1
3,0.6,"[""find a swimming pool that's open"", 'put on swimsuit', 'walk or drive to swimming pool']","[""find a swimming pool that's open"", 'pay the cashier the entrance fee']",pay the cashier the entrance fee,1
4,0.8,"[""find a swimming pool that's open"", 'put on swimsuit', 'walk or drive to swimming pool', 'pay the cashier the entrance fee']","[""find a swimming pool that's open"", 'find a place to sit']",find a place to sit,1
0,0.0,[],"['Put on bathing suit.', 'Go to pool.']",Put on bathing suit.,0
1,0.2,['Put on bathing suit.'],"['Go to pool.', 'Put on sun screen (if outside).']",Go to pool.,0
2,0.4,"['Put on bathing suit.', 'Go to pool.']","['Get into pool.', 'Wash off before going into pool.']",Wash off before going into pool.,1
3,0.6,"['Put on bathing suit.', 'Go to pool.', 'Wash off before going into pool.']","['Put on sun screen (if outside).', 'Put on bathing suit.']",Put on sun screen (if outside).,0
4,0.8,"['Put on bathing suit.', 'Go to pool.', 'Wash off before going into pool.', 'Put on sun screen (if outside).']","['Get into pool.', 'Put on bathing suit.']",Get into pool.,0
0,0.0,[],"['Put on swim suit', 'Put on swim suit']",Put on swim suit,0
1,0.2,['Put on swim suit'],"['Get a towel', 'Get in pool']",Get a towel,0
2,0.4,"['Put on swim suit', 'Get a towel']","['Go to swimming pool', 'Swim']",Go to swimming pool,0
3,0.6,"['Put on swim suit', 'Get a towel', 'Go to swimming pool']","['Get in pool', 'Put on swim suit']",Get in pool,0
4,0.8,"['Put on swim suit', 'Get a towel', 'Go to swimming pool', 'Get in pool']","['Get a towel', 'Swim']",Swim,1
0,0.0,[],"['Get bathing suit on', 'Grab towel and pool stuff']",Get bathing suit on,0
1,0.2,['Get bathing suit on'],"['Grab towel and pool stuff', 'Get in car, drive to pool']",Grab towel and pool stuff,0
2,0.4,"['Get bathing suit on', 'Grab towel and pool stuff']","['Rinse off', 'Get in car, drive to pool']","Get in car, drive to pool",1
3,0.6,"['Get bathing suit on', 'Grab towel and pool stuff', 'Get in car, drive to pool']","['Get bathing suit on', 'Go into shower room']",Go into shower room,1
4,0.8,"['Get bathing suit on', 'Grab towel and pool stuff', 'Get in car, drive to pool', 'Go into shower room']","['Rinse off', 'Get bathing suit on']",Rinse off,0
0,0.0,[],"['Go into locker room', 'Go into locker room']",Go into locker room,1
1,0.2,['Go into locker room'],"['Get naked', 'Get naked']",Get naked,1
2,0.4,"['Go into locker room', 'Get naked']","['Jump into pool', 'Put on bathing suit']",Put on bathing suit,1
3,0.6,"['Go into locker room', 'Get naked', 'Put on bathing suit']","['Go into locker room', 'Walk to swimming pool']",Walk to swimming pool,1
4,0.8,"['Go into locker room', 'Get naked', 'Put on bathing suit', 'Walk to swimming pool']","['Jump into pool', 'Go into locker room']",Jump into pool,0
0,0.0,[],"['put on bathing suit', 'put on bathing suit']",put on bathing suit,1
1,0.2,['put on bathing suit'],"['bring a towel', 'put on bathing suit']",bring a towel,0
2,0.4,"['put on bathing suit', 'bring a towel']","['enter swimming pool - jump if brave, otherwise walk in slowly', 'exit pool']","enter swimming pool - jump if brave, otherwise walk in slowly",0
3,0.6,"['put on bathing suit', 'bring a towel', 'enter swimming pool - jump if brave, otherwise walk in slowly']","['swim', 'put on bathing suit']",swim,0
4,0.8,"['put on bathing suit', 'bring a towel', 'enter swimming pool - jump if brave, otherwise walk in slowly', 'swim']","['exit pool', 'bring a towel']",exit pool,0
0,0.0,[],"['Go to the bathroom.', 'Go to the bathroom.']",Go to the bathroom.,1
1,0.2,['Go to the bathroom.'],"['Put on swimming suit.', 'Put on swimsuit cover up.']",Put on swimming suit.,0
2,0.4,"['Go to the bathroom.', 'Put on swimming suit.']","['Drive to pool.', 'Put on swimsuit cover up.']",Put on swimsuit cover up.,1
3,0.6,"['Go to the bathroom.', 'Put on swimming suit.', 'Put on swimsuit cover up.']","['Gather your pool toys and sunscreen and towel.', 'Go to the bathroom.']",Gather your pool toys and sunscreen and towel.,0
4,0.8,"['Go to the bathroom.', 'Put on swimming suit.', 'Put on swimsuit cover up.', 'Gather your pool toys and sunscreen and towel.']","['Put on swimming suit.', 'Drive to pool.']",Drive to pool.,1
0,0.0,[],"['Put on swimming suit and get towel', 'Jump in the pool']",Put on swimming suit and get towel,0
1,0.2,['Put on swimming suit and get towel'],"['Drive or walk to the pool', 'Get a chair and put your things nearby']",Drive or walk to the pool,0
2,0.4,"['Put on swimming suit and get towel', 'Drive or walk to the pool']","['Get out of the pool and sit on the chair', 'Get a chair and put your things nearby']",Get a chair and put your things nearby,1
3,0.6,"['Put on swimming suit and get towel', 'Drive or walk to the pool', 'Get a chair and put your things nearby']","['Put on swimming suit and get towel', 'Jump in the pool']",Jump in the pool,1
4,0.8,"['Put on swimming suit and get towel', 'Drive or walk to the pool', 'Get a chair and put your things nearby', 'Jump in the pool']","['Get out of the pool and sit on the chair', 'Put on swimming suit and get towel']",Get out of the pool and sit on the chair,0
0,0.0,[],"['Put on bathing suit, shirt, shoes', 'Put on bathing suit, shirt, shoes']","Put on bathing suit, shirt, shoes",0
1,0.2,"['Put on bathing suit, shirt, shoes']","['Get a towel', 'Put on bathing suit, shirt, shoes']",Get a towel,0
2,0.4,"['Put on bathing suit, shirt, shoes', 'Get a towel']","['Locate a swimming pool', 'Take off shirt and shoes']",Locate a swimming pool,0
3,0.6,"['Put on bathing suit, shirt, shoes', 'Get a towel', 'Locate a swimming pool']","['Put on bathing suit, shirt, shoes', 'Walk or drive to the pool']",Walk or drive to the pool,1
4,0.8,"['Put on bathing suit, shirt, shoes', 'Get a towel', 'Locate a swimming pool', 'Walk or drive to the pool']","['Put on bathing suit, shirt, shoes', 'Take off shirt and shoes']",Take off shirt and shoes,1
0,0.0,[],"['Change into swimsuit.', 'Get into car.']",Change into swimsuit.,0
1,0.2,['Change into swimsuit.'],"['Pack sunscreen, books.', 'Drive to pool.']","Pack sunscreen, books.",0
2,0.4,"['Change into swimsuit.', 'Pack sunscreen, books.']","['Show membership card.', 'Get into car.']",Get into car.,1
3,0.6,"['Change into swimsuit.', 'Pack sunscreen, books.', 'Get into car.']","['Drive to pool.', 'Change into swimsuit.']",Drive to pool.,0
4,0.8,"['Change into swimsuit.', 'Pack sunscreen, books.', 'Get into car.', 'Drive to pool.']","['Pack sunscreen, books.', 'Show membership card.']",Show membership card.,1
0,0.0,[],"['Put on bathing suit', 'Drive to the pool']",Put on bathing suit,0
1,0.2,['Put on bathing suit'],"['Put clothes over suit', 'Go to car']",Put clothes over suit,0
2,0.4,"['Put on bathing suit', 'Put clothes over suit']","['Pack supplies', 'Drive to the pool']",Pack supplies,0
3,0.6,"['Put on bathing suit', 'Put clothes over suit', 'Pack supplies']","['Go to car', 'Put on bathing suit']",Go to car,0
4,0.8,"['Put on bathing suit', 'Put clothes over suit', 'Pack supplies', 'Go to car']","['Drive to the pool', 'Put on bathing suit']",Drive to the pool,0
0,0.0,[],"['Enter pool building', 'Enter pool building']",Enter pool building,1
1,0.2,['Enter pool building'],"['Pay fee', 'Pay fee']",Pay fee,0
2,0.4,"['Enter pool building', 'Pay fee']","['Leave locker room', 'Go to locker room']",Go to locker room,1
3,0.6,"['Enter pool building', 'Pay fee', 'Go to locker room']","['Change into swimsuit', 'Enter pool building']",Change into swimsuit,0
4,0.8,"['Enter pool building', 'Pay fee', 'Go to locker room', 'Change into swimsuit']","['Pay fee', 'Leave locker room']",Leave locker room,1
0,0.0,[],"['Get pool speaker.', 'Find bathing suit and put on.']",Find bathing suit and put on.,1
1,0.2,['Find bathing suit and put on.'],"['Find towel.', 'Find sunscreen.']",Find towel.,0
2,0.4,"['Find bathing suit and put on.', 'Find towel.']","['Get pool speaker.', 'Find sunscreen.']",Find sunscreen.,1
3,0.6,"['Find bathing suit and put on.', 'Find towel.', 'Find sunscreen.']","['Find sunglasses.', 'Find bathing suit and put on.']",Find sunglasses.,0
4,0.8,"['Find bathing suit and put on.', 'Find towel.', 'Find sunscreen.', 'Find sunglasses.']","['Get pool speaker.', 'Find towel.']",Get pool speaker.,0
0,0.0,[],"['Get bathing suit', 'Get off at the stop near the pool']",Get bathing suit,0
1,0.2,['Get bathing suit'],"['Get on bus', 'Get on bus']",Get on bus,1
2,0.4,"['Get bathing suit', 'Get on bus']","['Pay driver', 'Get off at the stop near the pool']",Pay driver,0
3,0.6,"['Get bathing suit', 'Get on bus', 'Pay driver']","['Sit on bus', 'Get bathing suit']",Sit on bus,0
4,0.8,"['Get bathing suit', 'Get on bus', 'Pay driver', 'Sit on bus']","['Get bathing suit', 'Get off at the stop near the pool']",Get off at the stop near the pool,1
0,0.0,[],"['Put on bathing suit', 'Walk to pool']",Put on bathing suit,0
1,0.2,['Put on bathing suit'],"['Get a dry towel', 'Get a dry towel']",Get a dry towel,0
2,0.4,"['Put on bathing suit', 'Get a dry towel']","['Walk to pool', 'Put on sunscreen']",Put on sunscreen,1
3,0.6,"['Put on bathing suit', 'Get a dry towel', 'Put on sunscreen']","['Put on bathing suit', 'Leave house']",Leave house,1
4,0.8,"['Put on bathing suit', 'Get a dry towel', 'Put on sunscreen', 'Leave house']","['Walk to pool', 'Get a dry towel']",Walk to pool,0
0,0.0,[],"['get my swimming trunks', 'get my swimming trunks']",get my swimming trunks,0
1,0.2,['get my swimming trunks'],"['enter pool area', 'enter pool']",enter pool area,0
2,0.4,"['get my swimming trunks', 'enter pool area']","['change', 'enter pool']",change,0
3,0.6,"['get my swimming trunks', 'enter pool area', 'change']","['get my swimming trunks', 'enter out']",enter out,1
4,0.8,"['get my swimming trunks', 'enter pool area', 'change', 'enter out']","['enter pool', 'get my swimming trunks']",enter pool,0
0,0.0,[],"['Find a nearby pool on google', 'walk or drive to nearby park with pool']",Find a nearby pool on google,0
1,0.2,['Find a nearby pool on google'],"['Put together backpack with swimming clothes.', 'Go to park booth and pay for pool access']",Put together backpack with swimming clothes.,0
2,0.4,"['Find a nearby pool on google', 'Put together backpack with swimming clothes.']","['walk or drive to nearby park with pool', 'Go to park booth and pay for pool access']",walk or drive to nearby park with pool,0
3,0.6,"['Find a nearby pool on google', 'Put together backpack with swimming clothes.', 'walk or drive to nearby park with pool']","['Find a nearby pool on google', 'Go to bathroom to change into swimming attire']",Go to bathroom to change into swimming attire,1
4,0.8,"['Find a nearby pool on google', 'Put together backpack with swimming clothes.', 'walk or drive to nearby park with pool', 'Go to bathroom to change into swimming attire']","['Go to park booth and pay for pool access', 'Find a nearby pool on google']",Go to park booth and pay for pool access,0
0,0.0,[],"['put on swimsuit and cover up', 'put on swimsuit and cover up']",put on swimsuit and cover up,0
1,0.2,['put on swimsuit and cover up'],"['grab a towel and pool key', 'put on swimsuit and cover up']",grab a towel and pool key,0
2,0.4,"['put on swimsuit and cover up', 'grab a towel and pool key']","['open the gate to the pool', 'get the pool toys']",get the pool toys,1
3,0.6,"['put on swimsuit and cover up', 'grab a towel and pool key', 'get the pool toys']","['put on swimsuit and cover up', 'walk to the pool']",walk to the pool,1
4,0.8,"['put on swimsuit and cover up', 'grab a towel and pool key', 'get the pool toys', 'walk to the pool']","['grab a towel and pool key', 'open the gate to the pool']",open the gate to the pool,1
0,0.0,[],"['get items like towel and swim suit', 'pay fee']",get items like towel and swim suit,0
1,0.2,['get items like towel and swim suit'],"['get in car', 'get items like towel and swim suit']",get in car,0
2,0.4,"['get items like towel and swim suit', 'get in car']","['put items in locker room and shower', 'drive to pool']",drive to pool,1
3,0.6,"['get items like towel and swim suit', 'get in car', 'drive to pool']","['pay fee', 'get items like towel and swim suit']",pay fee,0
4,0.8,"['get items like towel and swim suit', 'get in car', 'drive to pool', 'pay fee']","['get in car', 'put items in locker room and shower']",put items in locker room and shower,1
0,0.0,[],"['Drive to swimming pool', 'Get towels']",Get towels,1
1,0.2,['Get towels'],"['Get sunscreen lotion', 'Place everything in car trunk']",Get sunscreen lotion,0
2,0.4,"['Get towels', 'Get sunscreen lotion']","['Drive to swimming pool', 'Wear some swimming trunks']",Wear some swimming trunks,1
3,0.6,"['Get towels', 'Get sunscreen lotion', 'Wear some swimming trunks']","['Place everything in car trunk', 'Get towels']",Place everything in car trunk,0
4,0.8,"['Get towels', 'Get sunscreen lotion', 'Wear some swimming trunks', 'Place everything in car trunk']","['Drive to swimming pool', 'Get sunscreen lotion']",Drive to swimming pool,0
0,0.0,[],"['Put bathing suit on', 'Drive to swimming pool']",Put bathing suit on,0
1,0.2,['Put bathing suit on'],"['Put cover up on', 'Put bathing suit on']",Put cover up on,0
2,0.4,"['Put bathing suit on', 'Put cover up on']","['Drive to swimming pool', 'Purchase tickets for swimming']",Drive to swimming pool,0
3,0.6,"['Put bathing suit on', 'Put cover up on', 'Drive to swimming pool']","['Park in parking lot', 'Put bathing suit on']",Park in parking lot,0
4,0.8,"['Put bathing suit on', 'Put cover up on', 'Drive to swimming pool', 'Park in parking lot']","['Put bathing suit on', 'Purchase tickets for swimming']",Purchase tickets for swimming,1
0,0.0,[],"['Put bathing suit and towel in a bag', 'Drive to the pool']",Put bathing suit and towel in a bag,0
1,0.2,['Put bathing suit and towel in a bag'],"['Get in your car with your bag', 'Get in your car with your bag']",Get in your car with your bag,0
2,0.4,"['Put bathing suit and towel in a bag', 'Get in your car with your bag']","['Walk into the pool house', 'Drive to the pool']",Drive to the pool,1
3,0.6,"['Put bathing suit and towel in a bag', 'Get in your car with your bag', 'Drive to the pool']","['Put bathing suit and towel in a bag', 'Park in the lot']",Park in the lot,1
4,0.8,"['Put bathing suit and towel in a bag', 'Get in your car with your bag', 'Drive to the pool', 'Park in the lot']","['Walk into the pool house', 'Get in your car with your bag']",Walk into the pool house,0
0,0.0,[],"['Find a spot at the pool', 'Find a spot at the pool']",Find a spot at the pool,1
1,0.2,['Find a spot at the pool'],"['Get in the pool', 'Put on sunscreen']",Put on sunscreen,1
2,0.4,"['Find a spot at the pool', 'Put on sunscreen']","['Get in the pool', 'Get out of pool']",Get in the pool,0
3,0.6,"['Find a spot at the pool', 'Put on sunscreen', 'Get in the pool']","['Find a spot at the pool', 'Go for a swim']",Go for a swim,1
4,0.8,"['Find a spot at the pool', 'Put on sunscreen', 'Get in the pool', 'Go for a swim']","['Get out of pool', 'Find a spot at the pool']",Get out of pool,0
0,0.0,[],"['put on swim trunks', 'arrive at pool']",put on swim trunks,0
1,0.2,['put on swim trunks'],"['bring towel', 'put on swim trunks']",bring towel,0
2,0.4,"['put on swim trunks', 'bring towel']","['arrive at pool', 'throw towel aside']",arrive at pool,0
