task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
0,0.0,[],"['fill pot half full of water', 'get pasta from cupboard']",get pasta from cupboard,1
1,0.14285714285714285,['get pasta from cupboard'],"['add pasta to water', 'get large pot']",get large pot,1
2,0.2857142857142857,"['get pasta from cupboard', 'get large pot']","['fill pot half full of water', 'add pasta to water']",fill pot half full of water,0
3,0.42857142857142855,"['get pasta from cupboard', 'get large pot', 'fill pot half full of water']","['get pasta from cupboard', 'add a pinch of salt']",add a pinch of salt,1
4,0.5714285714285714,"['get pasta from cupboard', 'get large pot', 'fill pot half full of water', 'add a pinch of salt']","['get pasta from cupboard', 'bring water to a boil']",bring water to a boil,1
5,0.7142857142857143,"['get pasta from cupboard', 'get large pot', 'fill pot half full of water', 'add a pinch of salt', 'bring water to a boil']","['measure pasta', 'get large pot']",measure pasta,0
6,0.8571428571428571,"['get pasta from cupboard', 'get large pot', 'fill pot half full of water', 'add a pinch of salt', 'bring water to a boil', 'measure pasta']","['get large pot', 'add pasta to water']",add pasta to water,1
0,0.0,[],"['getting pan', 'boiling water']",getting pan,0
1,0.14285714285714285,['getting pan'],"['putting pan on stove', 'filling pan up with pasta']",filling pan up with pasta,1
2,0.2857142857142857,"['getting pan', 'filling pan up with pasta']","['putting pan on stove', 'stir pasta']",putting pan on stove,0
3,0.42857142857142855,"['getting pan', 'filling pan up with pasta', 'putting pan on stove']","['boiling water', 'stir pasta']",boiling water,0
4,0.5714285714285714,"['getting pan', 'filling pan up with pasta', 'putting pan on stove', 'boiling water']","['adding pasta to boiling water', 'cook pasta']",adding pasta to boiling water,0
5,0.7142857142857143,"['getting pan', 'filling pan up with pasta', 'putting pan on stove', 'boiling water', 'adding pasta to boiling water']","['getting pan', 'stir pasta']",stir pasta,1
6,0.8571428571428571,"['getting pan', 'filling pan up with pasta', 'putting pan on stove', 'boiling water', 'adding pasta to boiling water', 'stir pasta']","['getting pan', 'cook pasta']",cook pasta,1
0,0.0,[],"['Look up a pasta recipe', 'Look up a pasta recipe']",Look up a pasta recipe,1
1,0.2,['Look up a pasta recipe'],"['Cook the sauce', 'Get all the sauce ingredients']",Get all the sauce ingredients,1
2,0.4,"['Look up a pasta recipe', 'Get all the sauce ingredients']","['Combine the sauce and the pasta', 'Boil the noodles until well done']",Boil the noodles until well done,1
3,0.6,"['Look up a pasta recipe', 'Get all the sauce ingredients', 'Boil the noodles until well done']","['Look up a pasta recipe', 'Cook the sauce']",Cook the sauce,1
4,0.8,"['Look up a pasta recipe', 'Get all the sauce ingredients', 'Boil the noodles until well done', 'Cook the sauce']","['Combine the sauce and the pasta', 'Look up a pasta recipe']",Combine the sauce and the pasta,0
0,0.0,[],"['Add pasta', 'Buy pasta']",Buy pasta,1
1,0.14285714285714285,['Buy pasta'],"['Get pot', 'Put water in pot']",Get pot,0
2,0.2857142857142857,"['Buy pasta', 'Get pot']","['Put water in pot', 'Add pasta']",Put water in pot,0
3,0.42857142857142855,"['Buy pasta', 'Get pot', 'Put water in pot']","['Boil water', 'Wait for pasta to cook']",Boil water,0
4,0.5714285714285714,"['Buy pasta', 'Get pot', 'Put water in pot', 'Boil water']","['Get pot', 'Add pasta']",Add pasta,1
5,0.7142857142857143,"['Buy pasta', 'Get pot', 'Put water in pot', 'Boil water', 'Add pasta']","['Wait for pasta to cook', 'Put water in pot']",Wait for pasta to cook,0
6,0.8571428571428571,"['Buy pasta', 'Get pot', 'Put water in pot', 'Boil water', 'Add pasta', 'Wait for pasta to cook']","['Put water in pot', 'Drain']",Drain,1
0,0.0,[],"['Open the pasta packet', 'Put the cooking pan on gas']",Open the pasta packet,0
1,0.14285714285714285,['Open the pasta packet'],"['Pour it in a bowl', 'Put the cooking pan on gas']",Pour it in a bowl,0
2,0.2857142857142857,"['Open the pasta packet', 'Pour it in a bowl']","['Heat it in full flame', 'Wash it with water']",Wash it with water,1
3,0.42857142857142855,"['Open the pasta packet', 'Pour it in a bowl', 'Wash it with water']","['Open the pasta packet', 'Lit the gas stove']",Lit the gas stove,1
4,0.5714285714285714,"['Open the pasta packet', 'Pour it in a bowl', 'Wash it with water', 'Lit the gas stove']","['Put the cooking pan on gas', 'Heat it in full flame']",Put the cooking pan on gas,0
5,0.7142857142857143,"['Open the pasta packet', 'Pour it in a bowl', 'Wash it with water', 'Lit the gas stove', 'Put the cooking pan on gas']","['Open the pasta packet', 'Pour the pasta in the pan']",Pour the pasta in the pan,1
6,0.8571428571428571,"['Open the pasta packet', 'Pour it in a bowl', 'Wash it with water', 'Lit the gas stove', 'Put the cooking pan on gas', 'Pour the pasta in the pan']","['Open the pasta packet', 'Heat it in full flame']",Heat it in full flame,1
0,0.0,[],"['wait for pasta to become soft and sticky', 'boil water']",boil water,1
1,0.2,['boil water'],"['strain pasta', 'add pasta']",add pasta,1
2,0.4,"['boil water', 'add pasta']","['add sauce', 'wait for pasta to become soft and sticky']",wait for pasta to become soft and sticky,1
3,0.6,"['boil water', 'add pasta', 'wait for pasta to become soft and sticky']","['strain pasta', 'boil water']",strain pasta,0
4,0.8,"['boil water', 'add pasta', 'wait for pasta to become soft and sticky', 'strain pasta']","['add pasta', 'add sauce']",add sauce,1
0,0.0,[],"['Put water in a pot', 'Turn on stove']",Put water in a pot,0
1,0.14285714285714285,['Put water in a pot'],"['Turn on stove', 'Let the water boil']",Turn on stove,0
2,0.2857142857142857,"['Put water in a pot', 'Turn on stove']","['Drain pasta in a strainer', 'Let the water boil']",Let the water boil,1
3,0.42857142857142855,"['Put water in a pot', 'Turn on stove', 'Let the water boil']","['Grab pasta and throw it in the water', 'Serve with sauce']",Grab pasta and throw it in the water,0
4,0.5714285714285714,"['Put water in a pot', 'Turn on stove', 'Let the water boil', 'Grab pasta and throw it in the water']","['Wait for pasta to soften', 'Turn on stove']",Wait for pasta to soften,0
5,0.7142857142857143,"['Put water in a pot', 'Turn on stove', 'Let the water boil', 'Grab pasta and throw it in the water', 'Wait for pasta to soften']","['Drain pasta in a strainer', 'Let the water boil']",Drain pasta in a strainer,0
6,0.8571428571428571,"['Put water in a pot', 'Turn on stove', 'Let the water boil', 'Grab pasta and throw it in the water', 'Wait for pasta to soften', 'Drain pasta in a strainer']","['Put water in a pot', 'Serve with sauce']",Serve with sauce,1
0,0.0,[],"['Take the pasta you want to cook', 'Put water on stove']",Take the pasta you want to cook,0
1,0.14285714285714285,['Take the pasta you want to cook'],"['Put water on stove', 'Fill a large pan with water']",Fill a large pan with water,1
2,0.2857142857142857,"['Take the pasta you want to cook', 'Fill a large pan with water']","['Light stove', 'Add salt to the water']",Add salt to the water,1
3,0.42857142857142855,"['Take the pasta you want to cook', 'Fill a large pan with water', 'Add salt to the water']","['Put water on stove', 'Wait for water to come to a boil']",Put water on stove,0
4,0.5714285714285714,"['Take the pasta you want to cook', 'Fill a large pan with water', 'Add salt to the water', 'Put water on stove']","['Put pasta in water', 'Light stove']",Light stove,1
5,0.7142857142857143,"['Take the pasta you want to cook', 'Fill a large pan with water', 'Add salt to the water', 'Put water on stove', 'Light stove']","['Wait for water to come to a boil', 'Fill a large pan with water']",Wait for water to come to a boil,0
6,0.8571428571428571,"['Take the pasta you want to cook', 'Fill a large pan with water', 'Add salt to the water', 'Put water on stove', 'Light stove', 'Wait for water to come to a boil']","['Put pasta in water', 'Put water on stove']",Put pasta in water,0
0,0.0,[],"['Take out pot.', 'remove pasta from box']",Take out pot.,0
1,0.14285714285714285,['Take out pot.'],"['Fill with water', 'Fill with water']",Fill with water,1
2,0.2857142857142857,"['Take out pot.', 'Fill with water']","['set on stove and turn heat on high', 'watch for water to boil']",set on stove and turn heat on high,0
3,0.42857142857142855,"['Take out pot.', 'Fill with water', 'set on stove and turn heat on high']","['watch for water to boil', 'remove pasta from box']",remove pasta from box,1
4,0.5714285714285714,"['Take out pot.', 'Fill with water', 'set on stove and turn heat on high', 'remove pasta from box']","['dump pasta in pot', 'Fill with water']",dump pasta in pot,0
5,0.7142857142857143,"['Take out pot.', 'Fill with water', 'set on stove and turn heat on high', 'remove pasta from box', 'dump pasta in pot']","['watch for water to boil', 'Take out pot.']",watch for water to boil,0
6,0.8571428571428571,"['Take out pot.', 'Fill with water', 'set on stove and turn heat on high', 'remove pasta from box', 'dump pasta in pot', 'watch for water to boil']","['Take out pot.', 'cook pasta']",cook pasta,1
0,0.0,[],"['Get pan out', 'put pasta in water']",Get pan out,0
1,0.16666666666666666,['Get pan out'],"['fill about half full with water', 'drain water']",fill about half full with water,0
2,0.3333333333333333,"['Get pan out', 'fill about half full with water']","['cook eight mins or until tender', 'heat to a boil']",heat to a boil,1
3,0.5,"['Get pan out', 'fill about half full with water', 'heat to a boil']","['put pasta in water', 'drain water']",put pasta in water,0
4,0.6666666666666666,"['Get pan out', 'fill about half full with water', 'heat to a boil', 'put pasta in water']","['cook eight mins or until tender', 'Get pan out']",cook eight mins or until tender,0
5,0.8333333333333334,"['Get pan out', 'fill about half full with water', 'heat to a boil', 'put pasta in water', 'cook eight mins or until tender']","['Get pan out', 'drain water']",drain water,1
0,0.0,[],"['Find box of pasta.', 'Put large pot of water on stove top.']",Find box of pasta.,0
1,0.14285714285714285,['Find box of pasta.'],"['Cook for 7 minutes.', 'Put large pot of water on stove top.']",Put large pot of water on stove top.,1
2,0.2857142857142857,"['Find box of pasta.', 'Put large pot of water on stove top.']","['Salt the water.', 'Cook for 7 minutes.']",Salt the water.,0
3,0.42857142857142855,"['Find box of pasta.', 'Put large pot of water on stove top.', 'Salt the water.']","['Cook for 7 minutes.', 'Heat up burner to bring water to boiling.']",Heat up burner to bring water to boiling.,1
4,0.5714285714285714,"['Find box of pasta.', 'Put large pot of water on stove top.', 'Salt the water.', 'Heat up burner to bring water to boiling.']","['Remove from heat and pour into collander.', 'Drop pasta into water.']",Drop pasta into water.,1
5,0.7142857142857143,"['Find box of pasta.', 'Put large pot of water on stove top.', 'Salt the water.', 'Heat up burner to bring water to boiling.', 'Drop pasta into water.']","['Find box of pasta.', 'Cook for 7 minutes.']",Cook for 7 minutes.,1
6,0.8571428571428571,"['Find box of pasta.', 'Put large pot of water on stove top.', 'Salt the water.', 'Heat up burner to bring water to boiling.', 'Drop pasta into water.', 'Cook for 7 minutes.']","['Heat up burner to bring water to boiling.', 'Remove from heat and pour into collander.']",Remove from heat and pour into collander.,1
0,0.0,[],"['Go to the kitchen', 'Put the pasta into the boiled water']",Go to the kitchen,0
1,0.14285714285714285,['Go to the kitchen'],"['Pour the water in the pan', 'Switch on the stove']",Switch on the stove,1
2,0.2857142857142857,"['Go to the kitchen', 'Switch on the stove']","['Add oil to the pasta', 'Pour the water in the pan']",Pour the water in the pan,1
3,0.42857142857142855,"['Go to the kitchen', 'Switch on the stove', 'Pour the water in the pan']","['Boil the water', 'Add salt and ingredients']",Boil the water,0
4,0.5714285714285714,"['Go to the kitchen', 'Switch on the stove', 'Pour the water in the pan', 'Boil the water']","['Switch on the stove', 'Put the pasta into the boiled water']",Put the pasta into the boiled water,1
5,0.7142857142857143,"['Go to the kitchen', 'Switch on the stove', 'Pour the water in the pan', 'Boil the water', 'Put the pasta into the boiled water']","['Add salt and ingredients', 'Go to the kitchen']",Add salt and ingredients,0
6,0.8571428571428571,"['Go to the kitchen', 'Switch on the stove', 'Pour the water in the pan', 'Boil the water', 'Put the pasta into the boiled water', 'Add salt and ingredients']","['Go to the kitchen', 'Add oil to the pasta']",Add oil to the pasta,1
0,0.0,[],"['Add ingredients', 'Get ingredients']",Get ingredients,1
1,0.14285714285714285,['Get ingredients'],"['Boil water', 'Boil water']",Boil water,0
2,0.2857142857142857,"['Get ingredients', 'Boil water']","['Add pasta', 'Add ingredients']",Add pasta,0
3,0.42857142857142855,"['Get ingredients', 'Boil water', 'Add pasta']","['Stir well', 'Drain water']",Drain water,1
4,0.5714285714285714,"['Get ingredients', 'Boil water', 'Add pasta', 'Drain water']","['Add ingredients', 'Serve pasta']",Add ingredients,0
5,0.7142857142857143,"['Get ingredients', 'Boil water', 'Add pasta', 'Drain water', 'Add ingredients']","['Boil water', 'Stir well']",Stir well,1
6,0.8571428571428571,"['Get ingredients', 'Boil water', 'Add pasta', 'Drain water', 'Add ingredients', 'Stir well']","['Drain water', 'Serve pasta']",Serve pasta,1
0,0.0,[],"['Get a pot.', 'Put pot on stove.']",Get a pot.,0
1,0.14285714285714285,['Get a pot.'],"['Turn on heat.', 'Fill pot with water.']",Fill pot with water.,1
2,0.2857142857142857,"['Get a pot.', 'Fill pot with water.']","['Allow the water to begin boiling.', 'Put pot on stove.']",Put pot on stove.,1
3,0.42857142857142855,"['Get a pot.', 'Fill pot with water.', 'Put pot on stove.']","['Turn on heat.', 'Throw pasta in boiling water.']",Turn on heat.,0
4,0.5714285714285714,"['Get a pot.', 'Fill pot with water.', 'Put pot on stove.', 'Turn on heat.']","['Allow the water to begin boiling.', 'Fill pot with water.']",Allow the water to begin boiling.,0
5,0.7142857142857143,"['Get a pot.', 'Fill pot with water.', 'Put pot on stove.', 'Turn on heat.', 'Allow the water to begin boiling.']","['Throw pasta in boiling water.', 'Get a pot.']",Throw pasta in boiling water.,0
6,0.8571428571428571,"['Get a pot.', 'Fill pot with water.', 'Put pot on stove.', 'Turn on heat.', 'Allow the water to begin boiling.', 'Throw pasta in boiling water.']","['Get a pot.', 'Cook pasta as instructed, or until tender.']","Cook pasta as instructed, or until tender.",1
0,0.0,[],"['Get a large cooking pot', 'Get a large cooking pot']",Get a large cooking pot,0
1,0.14285714285714285,['Get a large cooking pot'],"['Pour pasta into water slowly, avoid splashing water', 'Fill pot with approximately 2 quarts of water']",Fill pot with approximately 2 quarts of water,1
2,0.2857142857142857,"['Get a large cooking pot', 'Fill pot with approximately 2 quarts of water']","['When done, turn off burner', 'Turn on heat']",Turn on heat,1
3,0.42857142857142855,"['Get a large cooking pot', 'Fill pot with approximately 2 quarts of water', 'Turn on heat']","['Bring water to a boil', 'Continue boiling for time specified on package, about 8 minutes']",Bring water to a boil,0
4,0.5714285714285714,"['Get a large cooking pot', 'Fill pot with approximately 2 quarts of water', 'Turn on heat', 'Bring water to a boil']","['When done, turn off burner', 'Pour pasta into water slowly, avoid splashing water']","Pour pasta into water slowly, avoid splashing water",1
5,0.7142857142857143,"['Get a large cooking pot', 'Fill pot with approximately 2 quarts of water', 'Turn on heat', 'Bring water to a boil', 'Pour pasta into water slowly, avoid splashing water']","['Continue boiling for time specified on package, about 8 minutes', 'Get a large cooking pot']","Continue boiling for time specified on package, about 8 minutes",0
6,0.8571428571428571,"['Get a large cooking pot', 'Fill pot with approximately 2 quarts of water', 'Turn on heat', 'Bring water to a boil', 'Pour pasta into water slowly, avoid splashing water', 'Continue boiling for time specified on package, about 8 minutes']","['Get a large cooking pot', 'When done, turn off burner']","When done, turn off burner",1
0,0.0,[],"['Fill a large pot with water.', 'Add pasta.']",Fill a large pot with water.,0
1,0.16666666666666666,['Fill a large pot with water.'],"['Salt the water.', 'Salt the water.']",Salt the water.,0
2,0.3333333333333333,"['Fill a large pot with water.', 'Salt the water.']","['Cook for 8-10 minutes.', 'Bring the water to a boil.']",Bring the water to a boil.,1
3,0.5,"['Fill a large pot with water.', 'Salt the water.', 'Bring the water to a boil.']","['Add pasta.', 'Drain pasta.']",Add pasta.,0
4,0.6666666666666666,"['Fill a large pot with water.', 'Salt the water.', 'Bring the water to a boil.', 'Add pasta.']","['Fill a large pot with water.', 'Cook for 8-10 minutes.']",Cook for 8-10 minutes.,1
5,0.8333333333333334,"['Fill a large pot with water.', 'Salt the water.', 'Bring the water to a boil.', 'Add pasta.', 'Cook for 8-10 minutes.']","['Salt the water.', 'Drain pasta.']",Drain pasta.,1
0,0.0,[],"['Get pan out.', 'Fill pan with water.']",Get pan out.,0
1,0.14285714285714285,['Get pan out.'],"['Put pasta in water.', 'Fill pan with water.']",Fill pan with water.,1
2,0.2857142857142857,"['Get pan out.', 'Fill pan with water.']","['Put pan on stove.', 'Boil until pasta is tender.']",Put pan on stove.,0
3,0.42857142857142855,"['Get pan out.', 'Fill pan with water.', 'Put pan on stove.']","['Boil until pasta is tender.', 'Turn stove on med/high.']",Turn stove on med/high.,1
4,0.5714285714285714,"['Get pan out.', 'Fill pan with water.', 'Put pan on stove.', 'Turn stove on med/high.']","['Fill pan with water.', 'Allow water to start boiling.']",Allow water to start boiling.,1
5,0.7142857142857143,"['Get pan out.', 'Fill pan with water.', 'Put pan on stove.', 'Turn stove on med/high.', 'Allow water to start boiling.']","['Put pasta in water.', 'Get pan out.']",Put pasta in water.,0
6,0.8571428571428571,"['Get pan out.', 'Fill pan with water.', 'Put pan on stove.', 'Turn stove on med/high.', 'Allow water to start boiling.', 'Put pasta in water.']","['Turn stove on med/high.', 'Boil until pasta is tender.']",Boil until pasta is tender.,1
0,0.0,[],"['Take out a pot', 'When water is boiling, fill pot with pasta']",Take out a pot,0
1,0.14285714285714285,['Take out a pot'],"['Remove pot after 10 minutes', 'Fill pot with water']",Fill pot with water,1
2,0.2857142857142857,"['Take out a pot', 'Fill pot with water']","['Place pot on stove', 'Remove pot after 10 minutes']",Place pot on stove,0
3,0.42857142857142855,"['Take out a pot', 'Fill pot with water', 'Place pot on stove']","['Remove pot after 10 minutes', 'Turn heat to medium']",Turn heat to medium,1
4,0.5714285714285714,"['Take out a pot', 'Fill pot with water', 'Place pot on stove', 'Turn heat to medium']","['When water is boiling, fill pot with pasta', 'Remove pot after 10 minutes']","When water is boiling, fill pot with pasta",0
5,0.7142857142857143,"['Take out a pot', 'Fill pot with water', 'Place pot on stove', 'Turn heat to medium', 'When water is boiling, fill pot with pasta']","['Stir after 5 minutes', 'Fill pot with water']",Stir after 5 minutes,0
6,0.8571428571428571,"['Take out a pot', 'Fill pot with water', 'Place pot on stove', 'Turn heat to medium', 'When water is boiling, fill pot with pasta', 'Stir after 5 minutes']","['Turn heat to medium', 'Remove pot after 10 minutes']",Remove pot after 10 minutes,1
0,0.0,[],"['Add salt and, if desired, fat.', 'Find a large heavy pot in which to cook.']",Find a large heavy pot in which to cook.,1
1,0.14285714285714285,['Find a large heavy pot in which to cook.'],"['Fill the pot with several quarts of water.', 'Turn on the stove.']",Fill the pot with several quarts of water.,0
2,0.2857142857142857,"['Find a large heavy pot in which to cook.', 'Fill the pot with several quarts of water.']","['Add salt and, if desired, fat.', 'Cook for the recommended time or to personal taste.']","Add salt and, if desired, fat.",0
3,0.42857142857142855,"['Find a large heavy pot in which to cook.', 'Fill the pot with several quarts of water.', 'Add salt and, if desired, fat.']","['Cook for the recommended time or to personal taste.', 'Turn on the stove.']",Turn on the stove.,1
4,0.5714285714285714,"['Find a large heavy pot in which to cook.', 'Fill the pot with several quarts of water.', 'Add salt and, if desired, fat.', 'Turn on the stove.']","['Fill the pot with several quarts of water.', 'Let the water come to a boil.']",Let the water come to a boil.,1
5,0.7142857142857143,"['Find a large heavy pot in which to cook.', 'Fill the pot with several quarts of water.', 'Add salt and, if desired, fat.', 'Turn on the stove.', 'Let the water come to a boil.']","['Add salt and, if desired, fat.', 'Add pasta to the boiling water.']",Add pasta to the boiling water.,1
6,0.8571428571428571,"['Find a large heavy pot in which to cook.', 'Fill the pot with several quarts of water.', 'Add salt and, if desired, fat.', 'Turn on the stove.', 'Let the water come to a boil.', 'Add pasta to the boiling water.']","['Cook for the recommended time or to personal taste.', 'Add salt and, if desired, fat.']",Cook for the recommended time or to personal taste.,0
0,0.0,[],"['stir and bring back to boil', 'Take pasta out of cupboard']",Take pasta out of cupboard,1
1,0.14285714285714285,['Take pasta out of cupboard'],"['drop pasta into boiling water', 'Fill large pan with water']",Fill large pan with water,1
2,0.2857142857142857,"['Take pasta out of cupboard', 'Fill large pan with water']","['drop pasta into boiling water', 'put water on to boil']",put water on to boil,1
3,0.42857142857142855,"['Take pasta out of cupboard', 'Fill large pan with water', 'put water on to boil']","['Take pasta out of cupboard', 'when boiling add salt']",when boiling add salt,1
4,0.5714285714285714,"['Take pasta out of cupboard', 'Fill large pan with water', 'put water on to boil', 'when boiling add salt']","['drop pasta into boiling water', 'Fill large pan with water']",drop pasta into boiling water,0
5,0.7142857142857143,"['Take pasta out of cupboard', 'Fill large pan with water', 'put water on to boil', 'when boiling add salt', 'drop pasta into boiling water']","['stir and bring back to boil', 'put water on to boil']",stir and bring back to boil,0
6,0.8571428571428571,"['Take pasta out of cupboard', 'Fill large pan with water', 'put water on to boil', 'when boiling add salt', 'drop pasta into boiling water', 'stir and bring back to boil']","['when boiling add salt', 'set timer']",set timer,1
0,0.0,[],"['Turn on burner', 'Get pan']",Get pan,1
1,0.14285714285714285,['Get pan'],"['Fill with water', 'Add pasta']",Fill with water,0
2,0.2857142857142857,"['Get pan', 'Fill with water']","['Turn on burner', 'Stir']",Turn on burner,0
3,0.42857142857142855,"['Get pan', 'Fill with water', 'Turn on burner']","['Let water come to a boil', 'Get pan']",Let water come to a boil,0
4,0.5714285714285714,"['Get pan', 'Fill with water', 'Turn on burner', 'Let water come to a boil']","['Fill with water', 'Add pasta']",Add pasta,1
5,0.7142857142857143,"['Get pan', 'Fill with water', 'Turn on burner', 'Let water come to a boil', 'Add pasta']","['Stir', 'Turn on burner']",Stir,0
6,0.8571428571428571,"['Get pan', 'Fill with water', 'Turn on burner', 'Let water come to a boil', 'Add pasta', 'Stir']","['Turn on burner', 'Turn down burner']",Turn down burner,1
0,0.0,[],"['Turn the burner down to medium', 'Fill a pan with water']",Fill a pan with water,1
1,0.14285714285714285,['Fill a pan with water'],"['Add a small amount of oil to the water', 'Turn the burner on to medium high']",Add a small amount of oil to the water,0
2,0.2857142857142857,"['Fill a pan with water', 'Add a small amount of oil to the water']","['Place the pan on the stove', 'Bring the water to a boil']",Place the pan on the stove,0
3,0.42857142857142855,"['Fill a pan with water', 'Add a small amount of oil to the water', 'Place the pan on the stove']","['Turn the burner on to medium high', 'Fill a pan with water']",Turn the burner on to medium high,0
4,0.5714285714285714,"['Fill a pan with water', 'Add a small amount of oil to the water', 'Place the pan on the stove', 'Turn the burner on to medium high']","['Bring the water to a boil', 'Fill a pan with water']",Bring the water to a boil,0
5,0.7142857142857143,"['Fill a pan with water', 'Add a small amount of oil to the water', 'Place the pan on the stove', 'Turn the burner on to medium high', 'Bring the water to a boil']","['Add the pasta to the boiling water', 'Place the pan on the stove']",Add the pasta to the boiling water,0
6,0.8571428571428571,"['Fill a pan with water', 'Add a small amount of oil to the water', 'Place the pan on the stove', 'Turn the burner on to medium high', 'Bring the water to a boil', 'Add the pasta to the boiling water']","['Turn the burner down to medium', 'Add a small amount of oil to the water']",Turn the burner down to medium,0
0,0.0,[],"['fill up pot with water', 'fill up pot with water']",fill up pot with water,0
1,0.14285714285714285,['fill up pot with water'],"['put pot with water on stove', 'put pot with water on stove']",put pot with water on stove,1
2,0.2857142857142857,"['fill up pot with water', 'put pot with water on stove']","['wait until pasta  is done', 'wait for water to boil']",wait for water to boil,1
3,0.42857142857142855,"['fill up pot with water', 'put pot with water on stove', 'wait for water to boil']","['put pasta in boiling water', 'remove pan from stove']",put pasta in boiling water,0
4,0.5714285714285714,"['fill up pot with water', 'put pot with water on stove', 'wait for water to boil', 'put pasta in boiling water']","['wait until pasta  is done', 'fill up pot with water']",wait until pasta  is done,0
5,0.7142857142857143,"['fill up pot with water', 'put pot with water on stove', 'wait for water to boil', 'put pasta in boiling water', 'wait until pasta  is done']","['wait for water to boil', 'remove pan from stove']",remove pan from stove,1
6,0.8571428571428571,"['fill up pot with water', 'put pot with water on stove', 'wait for water to boil', 'put pasta in boiling water', 'wait until pasta  is done', 'remove pan from stove']","['drain water from pasta', 'fill up pot with water']",drain water from pasta,0
