task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
3,0.5,"['Set up ironing board.', 'Fill iron with water.', 'Plug in iron and let it heat up.']","['Hang up item on a hangar.', 'Gather laundry to be ironed.']",Gather laundry to be ironed.,1
4,0.6666666666666666,"['Set up ironing board.', 'Fill iron with water.', 'Plug in iron and let it heat up.', 'Gather laundry to be ironed.']","['Lay item on ironing board and iron it.', 'Set up ironing board.']",Lay item on ironing board and iron it.,0
5,0.8333333333333334,"['Set up ironing board.', 'Fill iron with water.', 'Plug in iron and let it heat up.', 'Gather laundry to be ironed.', 'Lay item on ironing board and iron it.']","['Set up ironing board.', 'Hang up item on a hangar.']",Hang up item on a hangar.,1
0,0.0,[],"['Set up ironing board', 'Get clothes to iron']",Set up ironing board,0
1,0.125,['Set up ironing board'],"['Repeat with other items', 'Plug in iron and turn on']",Plug in iron and turn on,1
2,0.25,"['Set up ironing board', 'Plug in iron and turn on']","['Fill water compartment', 'Hang up item']",Fill water compartment,0
3,0.375,"['Set up ironing board', 'Plug in iron and turn on', 'Fill water compartment']","['Repeat with other items', 'Get clothes to iron']",Get clothes to iron,1
4,0.5,"['Set up ironing board', 'Plug in iron and turn on', 'Fill water compartment', 'Get clothes to iron']","['Plug in iron and turn on', 'Get hangers']",Get hangers,1
5,0.625,"['Set up ironing board', 'Plug in iron and turn on', 'Fill water compartment', 'Get clothes to iron', 'Get hangers']","['Lay item on the board and press with iron until done', 'Set up ironing board']",Lay item on the board and press with iron until done,0
6,0.75,"['Set up ironing board', 'Plug in iron and turn on', 'Fill water compartment', 'Get clothes to iron', 'Get hangers', 'Lay item on the board and press with iron until done']","['Hang up item', 'Set up ironing board']",Hang up item,0
7,0.875,"['Set up ironing board', 'Plug in iron and turn on', 'Fill water compartment', 'Get clothes to iron', 'Get hangers', 'Lay item on the board and press with iron until done', 'Hang up item']","['Repeat with other items', 'Set up ironing board']",Repeat with other items,0
0,0.0,[],"['turning iron on', 'picking up article of clothing']",picking up article of clothing,1
1,0.16666666666666666,['picking up article of clothing'],"['place iron on clothing', 'placing clothing on ironing board']",placing clothing on ironing board,1
2,0.3333333333333333,"['picking up article of clothing', 'placing clothing on ironing board']","['move back and forth', 'turning iron on']",turning iron on,1
3,0.5,"['picking up article of clothing', 'placing clothing on ironing board', 'turning iron on']","['move back and forth', 'wait for iron to get hot']",wait for iron to get hot,1
4,0.6666666666666666,"['picking up article of clothing', 'placing clothing on ironing board', 'turning iron on', 'wait for iron to get hot']","['place iron on clothing', 'picking up article of clothing']",place iron on clothing,0
5,0.8333333333333334,"['picking up article of clothing', 'placing clothing on ironing board', 'turning iron on', 'wait for iron to get hot', 'place iron on clothing']","['move back and forth', 'picking up article of clothing']",move back and forth,0
0,0.0,[],"['Get wrinkled clothes', 'Get iron']",Get wrinkled clothes,0
1,0.16666666666666666,['Get wrinkled clothes'],"['Get ironing board', 'Hang the clothes back up when finished']",Get ironing board,0
2,0.3333333333333333,"['Get wrinkled clothes', 'Get ironing board']","['Iron them', 'Get iron']",Get iron,1
3,0.5,"['Get wrinkled clothes', 'Get ironing board', 'Get iron']","['Put clothes on Ironing board', 'Hang the clothes back up when finished']",Put clothes on Ironing board,0
4,0.6666666666666666,"['Get wrinkled clothes', 'Get ironing board', 'Get iron', 'Put clothes on Ironing board']","['Get ironing board', 'Iron them']",Iron them,1
5,0.8333333333333334,"['Get wrinkled clothes', 'Get ironing board', 'Get iron', 'Put clothes on Ironing board', 'Iron them']","['Get ironing board', 'Hang the clothes back up when finished']",Hang the clothes back up when finished,1
0,0.0,[],"['Unfold ironing board', 'Plug it in']",Unfold ironing board,0
1,0.14285714285714285,['Unfold ironing board'],"['Retrieve iron', 'Turn it on']",Retrieve iron,0
2,0.2857142857142857,"['Unfold ironing board', 'Retrieve iron']","['Glide iron across material', 'Plug it in']",Plug it in,1
3,0.42857142857142855,"['Unfold ironing board', 'Retrieve iron', 'Plug it in']","['Turn it on', 'Unfold ironing board']",Turn it on,0
4,0.5714285714285714,"['Unfold ironing board', 'Retrieve iron', 'Plug it in', 'Turn it on']","['Retrieve select clothing item', 'Retrieve iron']",Retrieve select clothing item,0
5,0.7142857142857143,"['Unfold ironing board', 'Retrieve iron', 'Plug it in', 'Turn it on', 'Retrieve select clothing item']","['Retrieve iron', 'Lay on ironing board']",Lay on ironing board,1
6,0.8571428571428571,"['Unfold ironing board', 'Retrieve iron', 'Plug it in', 'Turn it on', 'Retrieve select clothing item', 'Lay on ironing board']","['Glide iron across material', 'Plug it in']",Glide iron across material,0
0,0.0,[],"['Take clothes out of dryer.', 'Straighten piece of clothes by hand.']",Take clothes out of dryer.,0
1,0.125,['Take clothes out of dryer.'],"['Take clothes out of dryer.', 'Put water in iron.']",Put water in iron.,1
2,0.25,"['Take clothes out of dryer.', 'Put water in iron.']","['Flip piece of clothes.', 'Plug in and turn on iron.']",Plug in and turn on iron.,1
3,0.375,"['Take clothes out of dryer.', 'Put water in iron.', 'Plug in and turn on iron.']","['Run iron over clothes.', 'Put clothes to be ironed on ironing board.']",Put clothes to be ironed on ironing board.,1
4,0.5,"['Take clothes out of dryer.', 'Put water in iron.', 'Plug in and turn on iron.', 'Put clothes to be ironed on ironing board.']","['Take clothes out of dryer.', 'Straighten piece of clothes by hand.']",Straighten piece of clothes by hand.,1
5,0.625,"['Take clothes out of dryer.', 'Put water in iron.', 'Plug in and turn on iron.', 'Put clothes to be ironed on ironing board.', 'Straighten piece of clothes by hand.']","['Run iron over clothes.', 'Take clothes out of dryer.']",Run iron over clothes.,0
6,0.75,"['Take clothes out of dryer.', 'Put water in iron.', 'Plug in and turn on iron.', 'Put clothes to be ironed on ironing board.', 'Straighten piece of clothes by hand.', 'Run iron over clothes.']","['Put clothes to be ironed on ironing board.', 'Flip piece of clothes.']",Flip piece of clothes.,1
7,0.875,"['Take clothes out of dryer.', 'Put water in iron.', 'Plug in and turn on iron.', 'Put clothes to be ironed on ironing board.', 'Straighten piece of clothes by hand.', 'Run iron over clothes.', 'Flip piece of clothes.']","['Plug in and turn on iron.', 'Run iron over other side.']",Run iron over other side.,1
0,0.0,[],"['Unfold ironing board', 'Plug in iron']",Unfold ironing board,0
1,0.2,['Unfold ironing board'],"['Wait for iron to heat up', 'Place laundry on board']",Place laundry on board,1
2,0.4,"['Unfold ironing board', 'Place laundry on board']","['Plug in iron', 'Rub iron on clothes']",Plug in iron,0
3,0.6,"['Unfold ironing board', 'Place laundry on board', 'Plug in iron']","['Unfold ironing board', 'Wait for iron to heat up']",Wait for iron to heat up,1
4,0.8,"['Unfold ironing board', 'Place laundry on board', 'Plug in iron', 'Wait for iron to heat up']","['Rub iron on clothes', 'Unfold ironing board']",Rub iron on clothes,0
0,0.0,[],"['Set up ironing board', 'Plug in iron']",Set up ironing board,0
1,0.16666666666666666,['Set up ironing board'],"['Align clothes on top of board', 'Repeat if necessary']",Align clothes on top of board,0
2,0.3333333333333333,"['Set up ironing board', 'Align clothes on top of board']","['Plug in iron', 'Repeat if necessary']",Plug in iron,0
3,0.5,"['Set up ironing board', 'Align clothes on top of board', 'Plug in iron']","['Set up ironing board', 'Adjust setting']",Adjust setting,1
4,0.6666666666666666,"['Set up ironing board', 'Align clothes on top of board', 'Plug in iron', 'Adjust setting']","['Align clothes on top of board', 'Iron clothes']",Iron clothes,1
5,0.8333333333333334,"['Set up ironing board', 'Align clothes on top of board', 'Plug in iron', 'Adjust setting', 'Iron clothes']","['Repeat if necessary', 'Plug in iron']",Repeat if necessary,0
0,0.0,[],"['Gather clean items.', 'Carefully and quickly run hot item over clothes.']",Gather clean items.,0
1,0.1111111111111111,['Gather clean items.'],"['Open ironing board.', 'Plug in and heat up iron.']",Open ironing board.,0
2,0.2222222222222222,"['Gather clean items.', 'Open ironing board.']","['Smooth out wrinkles.', 'Lay clothes one at a time on board.']",Lay clothes one at a time on board.,1
3,0.3333333333333333,"['Gather clean items.', 'Open ironing board.', 'Lay clothes one at a time on board.']","['Smooth out wrinkles.', 'Plug in and heat up iron.']",Plug in and heat up iron.,1
4,0.4444444444444444,"['Gather clean items.', 'Open ironing board.', 'Lay clothes one at a time on board.', 'Plug in and heat up iron.']","['Use steam when necessary.', 'Carefully and quickly run hot item over clothes.']",Carefully and quickly run hot item over clothes.,1
5,0.5555555555555556,"['Gather clean items.', 'Open ironing board.', 'Lay clothes one at a time on board.', 'Plug in and heat up iron.', 'Carefully and quickly run hot item over clothes.']","['Gather clean items.', 'Smooth out wrinkles.']",Smooth out wrinkles.,1
6,0.6666666666666666,"['Gather clean items.', 'Open ironing board.', 'Lay clothes one at a time on board.', 'Plug in and heat up iron.', 'Carefully and quickly run hot item over clothes.', 'Smooth out wrinkles.']","['When cool put away.', 'Use steam when necessary.']",Use steam when necessary.,1
7,0.7777777777777778,"['Gather clean items.', 'Open ironing board.', 'Lay clothes one at a time on board.', 'Plug in and heat up iron.', 'Carefully and quickly run hot item over clothes.', 'Smooth out wrinkles.', 'Use steam when necessary.']","['When done, unplug iron and sit upright to cool.', 'Gather clean items.']","When done, unplug iron and sit upright to cool.",0
8,0.8888888888888888,"['Gather clean items.', 'Open ironing board.', 'Lay clothes one at a time on board.', 'Plug in and heat up iron.', 'Carefully and quickly run hot item over clothes.', 'Smooth out wrinkles.', 'Use steam when necessary.', 'When done, unplug iron and sit upright to cool.']","['When cool put away.', 'Carefully and quickly run hot item over clothes.']",When cool put away.,0
0,0.0,[],"['Set up ironing board', 'Brush iron over clothing for only a few seconds at a time']",Set up ironing board,0
1,0.1,['Set up ironing board'],"['Turn off iron and set aside', 'Put water in iron if needed']",Put water in iron if needed,1
2,0.2,"['Set up ironing board', 'Put water in iron if needed']","['Turn on iron to optimal setting', 'Repeat until wrinkles are removed from clothing']",Turn on iron to optimal setting,0
3,0.3,"['Set up ironing board', 'Put water in iron if needed', 'Turn on iron to optimal setting']","['Place clothing flat onto ironing board', 'Set up ironing board']",Place clothing flat onto ironing board,0
4,0.4,"['Set up ironing board', 'Put water in iron if needed', 'Turn on iron to optimal setting', 'Place clothing flat onto ironing board']","['When heated, gently brush iron over clothing', 'Put away iron and ironing board']","When heated, gently brush iron over clothing",0
5,0.5,"['Set up ironing board', 'Put water in iron if needed', 'Turn on iron to optimal setting', 'Place clothing flat onto ironing board', 'When heated, gently brush iron over clothing']","['Brush iron over clothing for only a few seconds at a time', 'Turn off iron and set aside']",Brush iron over clothing for only a few seconds at a time,0
6,0.6,"['Set up ironing board', 'Put water in iron if needed', 'Turn on iron to optimal setting', 'Place clothing flat onto ironing board', 'When heated, gently brush iron over clothing', 'Brush iron over clothing for only a few seconds at a time']","['Repeat until wrinkles are removed from clothing', 'Put water in iron if needed']",Repeat until wrinkles are removed from clothing,0
7,0.7,"['Set up ironing board', 'Put water in iron if needed', 'Turn on iron to optimal setting', 'Place clothing flat onto ironing board', 'When heated, gently brush iron over clothing', 'Brush iron over clothing for only a few seconds at a time', 'Repeat until wrinkles are removed from clothing']","['Set up ironing board', 'Turn off iron and set aside']",Turn off iron and set aside,1
8,0.8,"['Set up ironing board', 'Put water in iron if needed', 'Turn on iron to optimal setting', 'Place clothing flat onto ironing board', 'When heated, gently brush iron over clothing', 'Brush iron over clothing for only a few seconds at a time', 'Repeat until wrinkles are removed from clothing', 'Turn off iron and set aside']","['Hang up ironed clothes', 'Brush iron over clothing for only a few seconds at a time']",Hang up ironed clothes,0
9,0.9,"['Set up ironing board', 'Put water in iron if needed', 'Turn on iron to optimal setting', 'Place clothing flat onto ironing board', 'When heated, gently brush iron over clothing', 'Brush iron over clothing for only a few seconds at a time', 'Repeat until wrinkles are removed from clothing', 'Turn off iron and set aside', 'Hang up ironed clothes']","['Put away iron and ironing board', 'Put water in iron if needed']",Put away iron and ironing board,0
0,0.0,[],"['plug it in', 'take laundry out of dryer']",take laundry out of dryer,1
1,0.14285714285714285,['take laundry out of dryer'],"['get out ironing board', 'get out iron']",get out ironing board,0
2,0.2857142857142857,"['take laundry out of dryer', 'get out ironing board']","['get out iron', 'turn it on']",get out iron,0
3,0.42857142857142855,"['take laundry out of dryer', 'get out ironing board', 'get out iron']","['take laundry out of dryer', 'plug it in']",plug it in,1
4,0.5714285714285714,"['take laundry out of dryer', 'get out ironing board', 'get out iron', 'plug it in']","['turn it on', 'take laundry out of dryer']",turn it on,0
5,0.7142857142857143,"['take laundry out of dryer', 'get out ironing board', 'get out iron', 'plug it in', 'turn it on']","['get out iron', 'place clothes on board']",place clothes on board,1
6,0.8571428571428571,"['take laundry out of dryer', 'get out ironing board', 'get out iron', 'plug it in', 'turn it on', 'place clothes on board']","['place iron on top of clothes moving it back and forth until no wrinkles', 'get out ironing board']",place iron on top of clothes moving it back and forth until no wrinkles,0
0,0.0,[],"['Take the laundry clothes', 'Leave it for some times']",Take the laundry clothes,0
1,0.2,['Take the laundry clothes'],"['Take the laundry clothes', 'Switch on the iron box']",Switch on the iron box,1
2,0.4,"['Take the laundry clothes', 'Switch on the iron box']","['Switch off the Iron box', 'Leave it for some times']",Leave it for some times,1
3,0.6,"['Take the laundry clothes', 'Switch on the iron box', 'Leave it for some times']","['Iron the clothes', 'Take the laundry clothes']",Iron the clothes,0
4,0.8,"['Take the laundry clothes', 'Switch on the iron box', 'Leave it for some times', 'Iron the clothes']","['Switch on the iron box', 'Switch off the Iron box']",Switch off the Iron box,1
0,0.0,[],"['Place iron on clothing', 'Set up the ironing board']",Set up the ironing board,1
1,0.09090909090909091,['Set up the ironing board'],"['Plug in the iron', 'Make sure water is in iron']",Plug in the iron,0
2,0.18181818181818182,"['Set up the ironing board', 'Plug in the iron']","['Turn the iron to the setting that you need', 'Check to make sure iron is hot']",Turn the iron to the setting that you need,0
3,0.2727272727272727,"['Set up the ironing board', 'Plug in the iron', 'Turn the iron to the setting that you need']","['Make sure water is in iron', 'Place iron on clothing']",Make sure water is in iron,0
4,0.36363636363636365,"['Set up the ironing board', 'Plug in the iron', 'Turn the iron to the setting that you need', 'Make sure water is in iron']","['If no water, add water', 'Set up the ironing board']","If no water, add water",0
5,0.45454545454545453,"['Set up the ironing board', 'Plug in the iron', 'Turn the iron to the setting that you need', 'Make sure water is in iron', 'If no water, add water']","['Remove clothing from ironing board', 'Place article of clothing on ironing board']",Place article of clothing on ironing board,1
6,0.5454545454545454,"['Set up the ironing board', 'Plug in the iron', 'Turn the iron to the setting that you need', 'Make sure water is in iron', 'If no water, add water', 'Place article of clothing on ironing board']","['Spread out clothing so that it is flat on the board', 'Remove clothing from ironing board']",Spread out clothing so that it is flat on the board,0
7,0.6363636363636364,"['Set up the ironing board', 'Plug in the iron', 'Turn the iron to the setting that you need', 'Make sure water is in iron', 'If no water, add water', 'Place article of clothing on ironing board', 'Spread out clothing so that it is flat on the board']","['Plug in the iron', 'Check to make sure iron is hot']",Check to make sure iron is hot,1
8,0.7272727272727273,"['Set up the ironing board', 'Plug in the iron', 'Turn the iron to the setting that you need', 'Make sure water is in iron', 'If no water, add water', 'Place article of clothing on ironing board', 'Spread out clothing so that it is flat on the board', 'Check to make sure iron is hot']","['Plug in the iron', 'Place iron on clothing']",Place iron on clothing,1
9,0.8181818181818182,"['Set up the ironing board', 'Plug in the iron', 'Turn the iron to the setting that you need', 'Make sure water is in iron', 'If no water, add water', 'Place article of clothing on ironing board', 'Spread out clothing so that it is flat on the board', 'Check to make sure iron is hot', 'Place iron on clothing']","['Spread out clothing so that it is flat on the board', 'Move iron around carefully until wrinkles are no longer in clothing']",Move iron around carefully until wrinkles are no longer in clothing,1
10,0.9090909090909091,"['Set up the ironing board', 'Plug in the iron', 'Turn the iron to the setting that you need', 'Make sure water is in iron', 'If no water, add water', 'Place article of clothing on ironing board', 'Spread out clothing so that it is flat on the board', 'Check to make sure iron is hot', 'Place iron on clothing', 'Move iron around carefully until wrinkles are no longer in clothing']","['Plug in the iron', 'Remove clothing from ironing board']",Remove clothing from ironing board,1
0,0.0,[],"['Plug in iron so it can start heating up', 'Check clothing labels for type of material']",Plug in iron so it can start heating up,0
1,0.14285714285714285,['Plug in iron so it can start heating up'],"['Set up ironing board', 'Set iron to correct setting depending on material type']",Set up ironing board,0
2,0.2857142857142857,"['Plug in iron so it can start heating up', 'Set up ironing board']","['Check clothing labels for type of material', 'Fold or hang up ironed clothing']",Check clothing labels for type of material,0
3,0.42857142857142855,"['Plug in iron so it can start heating up', 'Set up ironing board', 'Check clothing labels for type of material']","['Slowly rub iron over clothing pressing out any wrinkles', 'Set iron to correct setting depending on material type']",Set iron to correct setting depending on material type,1
4,0.5714285714285714,"['Plug in iron so it can start heating up', 'Set up ironing board', 'Check clothing labels for type of material', 'Set iron to correct setting depending on material type']","['Place garment on ironing board', 'Plug in iron so it can start heating up']",Place garment on ironing board,0
5,0.7142857142857143,"['Plug in iron so it can start heating up', 'Set up ironing board', 'Check clothing labels for type of material', 'Set iron to correct setting depending on material type', 'Place garment on ironing board']","['Plug in iron so it can start heating up', 'Slowly rub iron over clothing pressing out any wrinkles']",Slowly rub iron over clothing pressing out any wrinkles,1
6,0.8571428571428571,"['Plug in iron so it can start heating up', 'Set up ironing board', 'Check clothing labels for type of material', 'Set iron to correct setting depending on material type', 'Place garment on ironing board', 'Slowly rub iron over clothing pressing out any wrinkles']","['Check clothing labels for type of material', 'Fold or hang up ironed clothing']",Fold or hang up ironed clothing,1
0,0.0,[],"['Select the clothes to be ironed', 'Plug in the iron, to make it hot']",Select the clothes to be ironed,0
1,0.2,['Select the clothes to be ironed'],"['Place the cloth on the ironing board', 'Set up the ironing board']",Set up the ironing board,1
2,0.4,"['Select the clothes to be ironed', 'Set up the ironing board']","['Plug in the iron, to make it hot', 'Iron the cloth(s)']","Plug in the iron, to make it hot",0
3,0.6,"['Select the clothes to be ironed', 'Set up the ironing board', 'Plug in the iron, to make it hot']","['Place the cloth on the ironing board', 'Select the clothes to be ironed']",Place the cloth on the ironing board,0
4,0.8,"['Select the clothes to be ironed', 'Set up the ironing board', 'Plug in the iron, to make it hot', 'Place the cloth on the ironing board']","['Set up the ironing board', 'Iron the cloth(s)']",Iron the cloth(s),1
0,0.0,[],"['Set up ironing board', 'carefully fold or hang up ironed clothing']",Set up ironing board,0
1,0.125,['Set up ironing board'],"['plug in iron', 'pick up iron and iron laundry']",plug in iron,0
2,0.25,"['Set up ironing board', 'plug in iron']","['lay clothing on ironing board', 'carefully fold or hang up ironed clothing']",lay clothing on ironing board,0
3,0.375,"['Set up ironing board', 'plug in iron', 'lay clothing on ironing board']","['pick up iron and iron laundry', 'unplug iron']",pick up iron and iron laundry,0
4,0.5,"['Set up ironing board', 'plug in iron', 'lay clothing on ironing board', 'pick up iron and iron laundry']","['carefully fold or hang up ironed clothing', 'Set up ironing board']",carefully fold or hang up ironed clothing,0
5,0.625,"['Set up ironing board', 'plug in iron', 'lay clothing on ironing board', 'pick up iron and iron laundry', 'carefully fold or hang up ironed clothing']","['plug in iron', 'unplug iron']",unplug iron,1
6,0.75,"['Set up ironing board', 'plug in iron', 'lay clothing on ironing board', 'pick up iron and iron laundry', 'carefully fold or hang up ironed clothing', 'unplug iron']","['plug in iron', 'fold up ironing board']",fold up ironing board,1
7,0.875,"['Set up ironing board', 'plug in iron', 'lay clothing on ironing board', 'pick up iron and iron laundry', 'carefully fold or hang up ironed clothing', 'unplug iron', 'fold up ironing board']","['put board and iron away', 'pick up iron and iron laundry']",put board and iron away,0
0,0.0,[],"['Get laundry', 'Wait for iron to heat']",Get laundry,0
1,0.16666666666666666,['Get laundry'],"['Plug in iron', 'Put on ironing board']",Put on ironing board,1
2,0.3333333333333333,"['Get laundry', 'Put on ironing board']","['Turn iron off', 'Plug in iron']",Plug in iron,1
3,0.5,"['Get laundry', 'Put on ironing board', 'Plug in iron']","['Wait for iron to heat', 'Turn iron off']",Wait for iron to heat,0
4,0.6666666666666666,"['Get laundry', 'Put on ironing board', 'Plug in iron', 'Wait for iron to heat']","['Run iron on clothes one at a time', 'Put on ironing board']",Run iron on clothes one at a time,0
5,0.8333333333333334,"['Get laundry', 'Put on ironing board', 'Plug in iron', 'Wait for iron to heat', 'Run iron on clothes one at a time']","['Plug in iron', 'Turn iron off']",Turn iron off,1
0,0.0,[],"['Take laundry', 'Iron clothes']",Take laundry,0
1,0.14285714285714285,['Take laundry'],"['Choose right setting', 'Check tags']",Check tags,1
2,0.2857142857142857,"['Take laundry', 'Check tags']","['Iron clothes', 'Fill iron']",Fill iron,1
3,0.42857142857142855,"['Take laundry', 'Check tags', 'Fill iron']","['Choose right setting', 'Fold clothes']",Choose right setting,0
4,0.5714285714285714,"['Take laundry', 'Check tags', 'Fill iron', 'Choose right setting']","['Check tags', 'Iron clothes']",Iron clothes,1
5,0.7142857142857143,"['Take laundry', 'Check tags', 'Fill iron', 'Choose right setting', 'Iron clothes']","['Fold clothes', 'Check tags']",Fold clothes,0
6,0.8571428571428571,"['Take laundry', 'Check tags', 'Fill iron', 'Choose right setting', 'Iron clothes', 'Fold clothes']","['Choose right setting', 'Put clothes in wardrobe']",Put clothes in wardrobe,1
0,0.0,[],"['Take an item of clothing and put it over the ironing board.', 'Take an item of clothing and put it over the ironing board.']",Take an item of clothing and put it over the ironing board.,1
1,0.16666666666666666,['Take an item of clothing and put it over the ironing board.'],"['Add water to iron.', 'Turn clothing item over and run the iron over the opposite side.']",Add water to iron.,0
2,0.3333333333333333,"['Take an item of clothing and put it over the ironing board.', 'Add water to iron.']","['Plug in iron.', 'Unplug iron and put on its side.']",Plug in iron.,0
3,0.5,"['Take an item of clothing and put it over the ironing board.', 'Add water to iron.', 'Plug in iron.']","['Run iron over the clothes until all wrinkles are gone.', 'Unplug iron and put on its side.']",Run iron over the clothes until all wrinkles are gone.,0
4,0.6666666666666666,"['Take an item of clothing and put it over the ironing board.', 'Add water to iron.', 'Plug in iron.', 'Run iron over the clothes until all wrinkles are gone.']","['Turn clothing item over and run the iron over the opposite side.', 'Add water to iron.']",Turn clothing item over and run the iron over the opposite side.,0
5,0.8333333333333334,"['Take an item of clothing and put it over the ironing board.', 'Add water to iron.', 'Plug in iron.', 'Run iron over the clothes until all wrinkles are gone.', 'Turn clothing item over and run the iron over the opposite side.']","['Plug in iron.', 'Unplug iron and put on its side.']",Unplug iron and put on its side.,1
0,0.0,[],"['Get ironing board', 'Run iron over laundry']",Get ironing board,0
1,0.1111111111111111,['Get ironing board'],"['Hang laundry', 'Turn on iron - wait to heat up']",Turn on iron - wait to heat up,1
2,0.2222222222222222,"['Get ironing board', 'Turn on iron - wait to heat up']","['Spray laundry with water', 'Hang laundry']",Spray laundry with water,0
3,0.3333333333333333,"['Get ironing board', 'Turn on iron - wait to heat up', 'Spray laundry with water']","['Run iron over laundry', 'Hang laundry']",Run iron over laundry,0
4,0.4444444444444444,"['Get ironing board', 'Turn on iron - wait to heat up', 'Spray laundry with water', 'Run iron over laundry']","['Get out all wrinkles', 'Turn iron off']",Get out all wrinkles,0
5,0.5555555555555556,"['Get ironing board', 'Turn on iron - wait to heat up', 'Spray laundry with water', 'Run iron over laundry', 'Get out all wrinkles']","['Hang laundry', 'Turn on iron - wait to heat up']",Hang laundry,0
6,0.6666666666666666,"['Get ironing board', 'Turn on iron - wait to heat up', 'Spray laundry with water', 'Run iron over laundry', 'Get out all wrinkles', 'Hang laundry']","['Spray laundry with water', 'Repeat until finished']",Repeat until finished,1
7,0.7777777777777778,"['Get ironing board', 'Turn on iron - wait to heat up', 'Spray laundry with water', 'Run iron over laundry', 'Get out all wrinkles', 'Hang laundry', 'Repeat until finished']","['Turn iron off', 'Get out all wrinkles']",Turn iron off,0
8,0.8888888888888888,"['Get ironing board', 'Turn on iron - wait to heat up', 'Spray laundry with water', 'Run iron over laundry', 'Get out all wrinkles', 'Hang laundry', 'Repeat until finished', 'Turn iron off']","['Put ironing board away', 'Hang laundry']",Put ironing board away,0
0,0.0,[],"['Turn on iron', 'Place one piece of laundry on ironing board']",Turn on iron,0
1,0.14285714285714285,['Turn on iron'],"['Turn on iron', 'Adjust to desired temperature']",Adjust to desired temperature,1
2,0.2857142857142857,"['Turn on iron', 'Adjust to desired temperature']","['Turn iron off', 'Place one piece of laundry on ironing board']",Place one piece of laundry on ironing board,1
3,0.42857142857142855,"['Turn on iron', 'Adjust to desired temperature', 'Place one piece of laundry on ironing board']","['Put clothes away', 'Iron clothing until smooth']",Iron clothing until smooth,1
4,0.5714285714285714,"['Turn on iron', 'Adjust to desired temperature', 'Place one piece of laundry on ironing board', 'Iron clothing until smooth']","['Adjust to desired temperature', 'Repeat for each piece of laundry']",Repeat for each piece of laundry,1
5,0.7142857142857143,"['Turn on iron', 'Adjust to desired temperature', 'Place one piece of laundry on ironing board', 'Iron clothing until smooth', 'Repeat for each piece of laundry']","['Turn iron off', 'Place one piece of laundry on ironing board']",Turn iron off,0
