task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
2,0.2857142857142857,"['Drive to bowling alley', 'Park car and get out']","['Step inside the establishment', 'Go to your lane']",Step inside the establishment,0
3,0.42857142857142855,"['Drive to bowling alley', 'Park car and get out', 'Step inside the establishment']","['Go to front desk', 'Go to your lane']",Go to front desk,0
4,0.5714285714285714,"['Drive to bowling alley', 'Park car and get out', 'Step inside the establishment', 'Go to front desk']","['Pay for bowling shoes and bowling ball', 'Park car and get out']",Pay for bowling shoes and bowling ball,0
5,0.7142857142857143,"['Drive to bowling alley', 'Park car and get out', 'Step inside the establishment', 'Go to front desk', 'Pay for bowling shoes and bowling ball']","['Go to your lane', 'Park car and get out']",Go to your lane,0
6,0.8571428571428571,"['Drive to bowling alley', 'Park car and get out', 'Step inside the establishment', 'Go to front desk', 'Pay for bowling shoes and bowling ball', 'Go to your lane']","['Drive to bowling alley', 'Start bowling']",Start bowling,1
0,0.0,[],"['Call your friends', 'Call your friends']",Call your friends,1
1,0.14285714285714285,['Call your friends'],"['Decide bowling place with them', 'Decide bowling place with them']",Decide bowling place with them,1
2,0.2857142857142857,"['Call your friends', 'Decide bowling place with them']","['Get the balls', 'Pick friends and go there']",Pick friends and go there,1
3,0.42857142857142855,"['Call your friends', 'Decide bowling place with them', 'Pick friends and go there']","['Roll the balls down the track', 'Pay the game fees']",Pay the game fees,1
4,0.5714285714285714,"['Call your friends', 'Decide bowling place with them', 'Pick friends and go there', 'Pay the game fees']","['Decide bowling place with them', 'Get the balls']",Get the balls,1
5,0.7142857142857143,"['Call your friends', 'Decide bowling place with them', 'Pick friends and go there', 'Pay the game fees', 'Get the balls']","['Roll the balls down the track', 'Pick friends and go there']",Roll the balls down the track,0
6,0.8571428571428571,"['Call your friends', 'Decide bowling place with them', 'Pick friends and go there', 'Pay the game fees', 'Get the balls', 'Roll the balls down the track']","['Decide bowling place with them', 'Enjoy the game']",Enjoy the game,1
0,0.0,[],"['We need to know the basics learning', 'Understand the bowling pins']",We need to know the basics learning,0
1,0.16666666666666666,['We need to know the basics learning'],"['Make sure to get some bowling shoes', 'Need to understand the bowling lane']",Need to understand the bowling lane,1
2,0.3333333333333333,"['We need to know the basics learning', 'Need to understand the bowling lane']","['Choose the right ball', 'Understand the bowling pins']",Understand the bowling pins,1
3,0.5,"['We need to know the basics learning', 'Need to understand the bowling lane', 'Understand the bowling pins']","['Need to learn the scoring', 'Choose the right ball']",Need to learn the scoring,0
4,0.6666666666666666,"['We need to know the basics learning', 'Need to understand the bowling lane', 'Understand the bowling pins', 'Need to learn the scoring']","['Need to understand the bowling lane', 'Make sure to get some bowling shoes']",Make sure to get some bowling shoes,1
5,0.8333333333333334,"['We need to know the basics learning', 'Need to understand the bowling lane', 'Understand the bowling pins', 'Need to learn the scoring', 'Make sure to get some bowling shoes']","['Need to understand the bowling lane', 'Choose the right ball']",Choose the right ball,1
0,0.0,[],"['Leave house', 'Get dressed']",Get dressed,1
1,0.1,['Get dressed'],"['Go in', 'Call friends']",Call friends,1
2,0.2,"['Get dressed', 'Call friends']","['Drive to bowling alley', 'Have a drink']",Have a drink,1
3,0.3,"['Get dressed', 'Call friends', 'Have a drink']","['Play with friends', 'Leave house']",Leave house,1
4,0.4,"['Get dressed', 'Call friends', 'Have a drink', 'Leave house']","['Pick bowling ball', 'Drive to bowling alley']",Drive to bowling alley,1
5,0.5,"['Get dressed', 'Call friends', 'Have a drink', 'Leave house', 'Drive to bowling alley']","['Call friends', 'Go in']",Go in,1
6,0.6,"['Get dressed', 'Call friends', 'Have a drink', 'Leave house', 'Drive to bowling alley', 'Go in']","['Pay money and pick shoes', 'Leave house']",Pay money and pick shoes,0
7,0.7,"['Get dressed', 'Call friends', 'Have a drink', 'Leave house', 'Drive to bowling alley', 'Go in', 'Pay money and pick shoes']","['Play with friends', 'Pick bowling ball']",Pick bowling ball,1
8,0.8,"['Get dressed', 'Call friends', 'Have a drink', 'Leave house', 'Drive to bowling alley', 'Go in', 'Pay money and pick shoes', 'Pick bowling ball']","['Drive to bowling alley', 'Pick an alley']",Pick an alley,1
9,0.9,"['Get dressed', 'Call friends', 'Have a drink', 'Leave house', 'Drive to bowling alley', 'Go in', 'Pay money and pick shoes', 'Pick bowling ball', 'Pick an alley']","['Go in', 'Play with friends']",Play with friends,1
0,0.0,[],"['select ball', 'Enter bowling ally']",Enter bowling ally,1
1,0.09090909090909091,['Enter bowling ally'],"['mark score', 'Pay for a game']",Pay for a game,1
2,0.18181818181818182,"['Enter bowling ally', 'Pay for a game']","['select bowling shoes and put them on', 'leave bowling ally']",select bowling shoes and put them on,0
3,0.2727272727272727,"['Enter bowling ally', 'Pay for a game', 'select bowling shoes and put them on']","['Throw ball down the lane and knock down pins', 'select ball']",select ball,1
4,0.36363636363636365,"['Enter bowling ally', 'Pay for a game', 'select bowling shoes and put them on', 'select ball']","['Go to lane and wait turn', 'repeat steps 5 - 8 until game is over']",Go to lane and wait turn,0
5,0.45454545454545453,"['Enter bowling ally', 'Pay for a game', 'select bowling shoes and put them on', 'select ball', 'Go to lane and wait turn']","['select bowling shoes and put them on', 'Throw ball down the lane and knock down pins']",Throw ball down the lane and knock down pins,1
6,0.5454545454545454,"['Enter bowling ally', 'Pay for a game', 'select bowling shoes and put them on', 'select ball', 'Go to lane and wait turn', 'Throw ball down the lane and knock down pins']","['repeat last step if strike is not achieved', 'return ball and shoes']",repeat last step if strike is not achieved,0
7,0.6363636363636364,"['Enter bowling ally', 'Pay for a game', 'select bowling shoes and put them on', 'select ball', 'Go to lane and wait turn', 'Throw ball down the lane and knock down pins', 'repeat last step if strike is not achieved']","['Pay for a game', 'mark score']",mark score,1
8,0.7272727272727273,"['Enter bowling ally', 'Pay for a game', 'select bowling shoes and put them on', 'select ball', 'Go to lane and wait turn', 'Throw ball down the lane and knock down pins', 'repeat last step if strike is not achieved', 'mark score']","['repeat steps 5 - 8 until game is over', 'Enter bowling ally']",repeat steps 5 - 8 until game is over,0
9,0.8181818181818182,"['Enter bowling ally', 'Pay for a game', 'select bowling shoes and put them on', 'select ball', 'Go to lane and wait turn', 'Throw ball down the lane and knock down pins', 'repeat last step if strike is not achieved', 'mark score', 'repeat steps 5 - 8 until game is over']","['return ball and shoes', 'Throw ball down the lane and knock down pins']",return ball and shoes,0
10,0.9090909090909091,"['Enter bowling ally', 'Pay for a game', 'select bowling shoes and put them on', 'select ball', 'Go to lane and wait turn', 'Throw ball down the lane and knock down pins', 'repeat last step if strike is not achieved', 'mark score', 'repeat steps 5 - 8 until game is over', 'return ball and shoes']","['Enter bowling ally', 'leave bowling ally']",leave bowling ally,1
0,0.0,[],"['enter the bowling alley', 'get your bowling gear']",get your bowling gear,1
1,0.2,['get your bowling gear'],"['go to the bowling alley', 'go to front desk ask for a lane']",go to the bowling alley,0
2,0.4,"['get your bowling gear', 'go to the bowling alley']","['enter the bowling alley', 'change your shoes']",enter the bowling alley,0
3,0.6,"['get your bowling gear', 'go to the bowling alley', 'enter the bowling alley']","['go to front desk ask for a lane', 'get your bowling gear']",go to front desk ask for a lane,0
4,0.8,"['get your bowling gear', 'go to the bowling alley', 'enter the bowling alley', 'go to front desk ask for a lane']","['change your shoes', 'get your bowling gear']",change your shoes,0
0,0.0,[],"['Turn on computer screen.', 'Find bowling shoes in closet.']",Find bowling shoes in closet.,1
1,0.08333333333333333,['Find bowling shoes in closet.'],"['Enter name.', 'Drive to bowling alley.']",Drive to bowling alley.,1
2,0.16666666666666666,"['Find bowling shoes in closet.', 'Drive to bowling alley.']","['Find correctly weighted ball to use.', 'Check in at service counter.']",Check in at service counter.,1
3,0.25,"['Find bowling shoes in closet.', 'Drive to bowling alley.', 'Check in at service counter.']","['Wait for ball to return to try again.', 'Pay for lane time.']",Pay for lane time.,1
4,0.3333333333333333,"['Find bowling shoes in closet.', 'Drive to bowling alley.', 'Check in at service counter.', 'Pay for lane time.']","['Get assigned lane number.', 'Find bowling shoes in closet.']",Get assigned lane number.,0
5,0.4166666666666667,"['Find bowling shoes in closet.', 'Drive to bowling alley.', 'Check in at service counter.', 'Pay for lane time.', 'Get assigned lane number.']","['Walk to lane.', 'Find bowling shoes in closet.']",Walk to lane.,0
6,0.5,"['Find bowling shoes in closet.', 'Drive to bowling alley.', 'Check in at service counter.', 'Pay for lane time.', 'Get assigned lane number.', 'Walk to lane.']","['Find correctly weighted ball to use.', 'Wait for ball to return to try again.']",Find correctly weighted ball to use.,0
7,0.5833333333333334,"['Find bowling shoes in closet.', 'Drive to bowling alley.', 'Check in at service counter.', 'Pay for lane time.', 'Get assigned lane number.', 'Walk to lane.', 'Find correctly weighted ball to use.']","['Pay for lane time.', 'Turn on computer screen.']",Turn on computer screen.,1
8,0.6666666666666666,"['Find bowling shoes in closet.', 'Drive to bowling alley.', 'Check in at service counter.', 'Pay for lane time.', 'Get assigned lane number.', 'Walk to lane.', 'Find correctly weighted ball to use.', 'Turn on computer screen.']","['Check in at service counter.', 'Enter name.']",Enter name.,1
9,0.75,"['Find bowling shoes in closet.', 'Drive to bowling alley.', 'Check in at service counter.', 'Pay for lane time.', 'Get assigned lane number.', 'Walk to lane.', 'Find correctly weighted ball to use.', 'Turn on computer screen.', 'Enter name.']","['Pay for lane time.', 'Walk to lane edge with ball.']",Walk to lane edge with ball.,1
10,0.8333333333333334,"['Find bowling shoes in closet.', 'Drive to bowling alley.', 'Check in at service counter.', 'Pay for lane time.', 'Get assigned lane number.', 'Walk to lane.', 'Find correctly weighted ball to use.', 'Turn on computer screen.', 'Enter name.', 'Walk to lane edge with ball.']","['Find bowling shoes in closet.', 'Bowl ball, down lane, and attempt to hit pins.']","Bowl ball, down lane, and attempt to hit pins.",1
11,0.9166666666666666,"['Find bowling shoes in closet.', 'Drive to bowling alley.', 'Check in at service counter.', 'Pay for lane time.', 'Get assigned lane number.', 'Walk to lane.', 'Find correctly weighted ball to use.', 'Turn on computer screen.', 'Enter name.', 'Walk to lane edge with ball.', 'Bowl ball, down lane, and attempt to hit pins.']","['Enter name.', 'Wait for ball to return to try again.']",Wait for ball to return to try again.,1
0,0.0,[],"['Find location of bowling alley', 'Find location of bowling alley']",Find location of bowling alley,1
1,0.1111111111111111,['Find location of bowling alley'],"['Go to bowling alley and rent a bowling lane and shoes', 'Bowl til end of game']",Go to bowling alley and rent a bowling lane and shoes,0
2,0.2222222222222222,"['Find location of bowling alley', 'Go to bowling alley and rent a bowling lane and shoes']","['Go to your lane and put on shoes', 'Return rented shoes']",Go to your lane and put on shoes,0
3,0.3333333333333333,"['Find location of bowling alley', 'Go to bowling alley and rent a bowling lane and shoes', 'Go to your lane and put on shoes']","['Bowl til end of game', 'Pick out a bowling ball that is comfortable to you']",Pick out a bowling ball that is comfortable to you,1
4,0.4444444444444444,"['Find location of bowling alley', 'Go to bowling alley and rent a bowling lane and shoes', 'Go to your lane and put on shoes', 'Pick out a bowling ball that is comfortable to you']","['Set up the bowling game score sheet', 'Return rented shoes']",Set up the bowling game score sheet,0
5,0.5555555555555556,"['Find location of bowling alley', 'Go to bowling alley and rent a bowling lane and shoes', 'Go to your lane and put on shoes', 'Pick out a bowling ball that is comfortable to you', 'Set up the bowling game score sheet']","['Bowl til end of game', 'Go to bowling alley and rent a bowling lane and shoes']",Bowl til end of game,0
6,0.6666666666666666,"['Find location of bowling alley', 'Go to bowling alley and rent a bowling lane and shoes', 'Go to your lane and put on shoes', 'Pick out a bowling ball that is comfortable to you', 'Set up the bowling game score sheet', 'Bowl til end of game']","['Leave bowling alley', 'Return ball to shelf']",Return ball to shelf,1
7,0.7777777777777778,"['Find location of bowling alley', 'Go to bowling alley and rent a bowling lane and shoes', 'Go to your lane and put on shoes', 'Pick out a bowling ball that is comfortable to you', 'Set up the bowling game score sheet', 'Bowl til end of game', 'Return ball to shelf']","['Return rented shoes', 'Go to bowling alley and rent a bowling lane and shoes']",Return rented shoes,0
8,0.8888888888888888,"['Find location of bowling alley', 'Go to bowling alley and rent a bowling lane and shoes', 'Go to your lane and put on shoes', 'Pick out a bowling ball that is comfortable to you', 'Set up the bowling game score sheet', 'Bowl til end of game', 'Return ball to shelf', 'Return rented shoes']","['Pick out a bowling ball that is comfortable to you', 'Leave bowling alley']",Leave bowling alley,1
0,0.0,[],"['Walk steadily toward the line.', 'Put on proper bowling shoes.']",Put on proper bowling shoes.,1
1,0.14285714285714285,['Put on proper bowling shoes.'],"['Get an adequate ball.', 'Bring the ball forward and release ball.']",Get an adequate ball.,0
2,0.2857142857142857,"['Put on proper bowling shoes.', 'Get an adequate ball.']","['Hold ball and look down the lane.', 'Bring the ball forward and release ball.']",Hold ball and look down the lane.,0
3,0.42857142857142855,"['Put on proper bowling shoes.', 'Get an adequate ball.', 'Hold ball and look down the lane.']","['Watch ball roll toward pins.', 'Walk steadily toward the line.']",Walk steadily toward the line.,1
4,0.5714285714285714,"['Put on proper bowling shoes.', 'Get an adequate ball.', 'Hold ball and look down the lane.', 'Walk steadily toward the line.']","['Get an adequate ball.', 'Swing the ball back.']",Swing the ball back.,1
5,0.7142857142857143,"['Put on proper bowling shoes.', 'Get an adequate ball.', 'Hold ball and look down the lane.', 'Walk steadily toward the line.', 'Swing the ball back.']","['Get an adequate ball.', 'Bring the ball forward and release ball.']",Bring the ball forward and release ball.,1
6,0.8571428571428571,"['Put on proper bowling shoes.', 'Get an adequate ball.', 'Hold ball and look down the lane.', 'Walk steadily toward the line.', 'Swing the ball back.', 'Bring the ball forward and release ball.']","['Watch ball roll toward pins.', 'Put on proper bowling shoes.']",Watch ball roll toward pins.,0
0,0.0,[],"['Call friends', 'Wait for him']",Call friends,0
1,0.09090909090909091,['Call friends'],"['Talk to friends', 'Call friends']",Talk to friends,0
2,0.18181818181818182,"['Call friends', 'Talk to friends']","['Leave with friend', 'Decide where to go']",Decide where to go,1
3,0.2727272727272727,"['Call friends', 'Talk to friends', 'Decide where to go']","['Go to friends house', 'Leave house']",Leave house,1
4,0.36363636363636365,"['Call friends', 'Talk to friends', 'Decide where to go', 'Leave house']","['Leave with friend', 'Enter car']",Enter car,1
5,0.45454545454545453,"['Call friends', 'Talk to friends', 'Decide where to go', 'Leave house', 'Enter car']","['Talk to friends', 'Drive car']",Drive car,1
6,0.5454545454545454,"['Call friends', 'Talk to friends', 'Decide where to go', 'Leave house', 'Enter car', 'Drive car']","['Go to friends house', 'Decide where to go']",Go to friends house,0
7,0.6363636363636364,"['Call friends', 'Talk to friends', 'Decide where to go', 'Leave house', 'Enter car', 'Drive car', 'Go to friends house']","['Wait for him', 'Bowl with friends']",Wait for him,0
8,0.7272727272727273,"['Call friends', 'Talk to friends', 'Decide where to go', 'Leave house', 'Enter car', 'Drive car', 'Go to friends house', 'Wait for him']","['Drive car', 'Leave with friend']",Leave with friend,1
9,0.8181818181818182,"['Call friends', 'Talk to friends', 'Decide where to go', 'Leave house', 'Enter car', 'Drive car', 'Go to friends house', 'Wait for him', 'Leave with friend']","['Drive to bowling center', 'Leave house']",Drive to bowling center,0
10,0.9090909090909091,"['Call friends', 'Talk to friends', 'Decide where to go', 'Leave house', 'Enter car', 'Drive car', 'Go to friends house', 'Wait for him', 'Leave with friend', 'Drive to bowling center']","['Drive car', 'Bowl with friends']",Bowl with friends,1
0,0.0,[],"['Drive to the bowling alley.', 'Put your shoes on.']",Drive to the bowling alley.,0
1,0.14285714285714285,['Drive to the bowling alley.'],"['Go pick a ball.', 'Purchase your game and bowling shoes.']",Purchase your game and bowling shoes.,1
2,0.2857142857142857,"['Drive to the bowling alley.', 'Purchase your game and bowling shoes.']","['Put your shoes on.', 'Go pick a ball.']",Go pick a ball.,1
3,0.42857142857142855,"['Drive to the bowling alley.', 'Purchase your game and bowling shoes.', 'Go pick a ball.']","['Set computer with names playing.', 'Find your lane and place ball.']",Find your lane and place ball.,1
4,0.5714285714285714,"['Drive to the bowling alley.', 'Purchase your game and bowling shoes.', 'Go pick a ball.', 'Find your lane and place ball.']","['Put your shoes on.', 'Purchase your game and bowling shoes.']",Put your shoes on.,0
5,0.7142857142857143,"['Drive to the bowling alley.', 'Purchase your game and bowling shoes.', 'Go pick a ball.', 'Find your lane and place ball.', 'Put your shoes on.']","['Set computer with names playing.', 'Drive to the bowling alley.']",Set computer with names playing.,0
6,0.8571428571428571,"['Drive to the bowling alley.', 'Purchase your game and bowling shoes.', 'Go pick a ball.', 'Find your lane and place ball.', 'Put your shoes on.', 'Set computer with names playing.']","['Purchase your game and bowling shoes.', 'Start bowling!']",Start bowling!,1
0,0.0,[],"['Choose a bowling ball that fits your hand and strength.', 'Drive to the bowling alley.']",Drive to the bowling alley.,1
1,0.1111111111111111,['Drive to the bowling alley.'],"['Go to the counter and rent shoes.', 'Choose a bowling ball that fits your hand and strength.']",Go to the counter and rent shoes.,0
