task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
1,0.2,['Drive to sauna'],"['Park and get out of car', 'Walk inside the place']",Park and get out of car,0
2,0.4,"['Drive to sauna', 'Park and get out of car']","['Go to locker room', 'Walk inside the place']",Walk inside the place,1
3,0.6,"['Drive to sauna', 'Park and get out of car', 'Walk inside the place']","['Pay person at front desk', 'Drive to sauna']",Pay person at front desk,0
4,0.8,"['Drive to sauna', 'Park and get out of car', 'Walk inside the place', 'Pay person at front desk']","['Go to locker room', 'Drive to sauna']",Go to locker room,0
0,0.0,[],"['Schedule an appointment', 'Pick a sauna']",Pick a sauna,1
1,0.2,['Pick a sauna'],"['Get the treatments done', 'Schedule an appointment']",Schedule an appointment,1
2,0.4,"['Pick a sauna', 'Schedule an appointment']","['Get the treatments done', 'Go to sauna']",Go to sauna,1
3,0.6,"['Pick a sauna', 'Schedule an appointment', 'Go to sauna']","['Pick a sauna', 'Choose what treatment you want']",Choose what treatment you want,1
4,0.8,"['Pick a sauna', 'Schedule an appointment', 'Go to sauna', 'Choose what treatment you want']","['Get the treatments done', 'Schedule an appointment']",Get the treatments done,0
0,0.0,[],"['Put on bikini', 'Secure house']",Put on bikini,0
1,0.2,['Put on bikini'],"['Put on bikini', 'Get towel']",Get towel,1
2,0.4,"['Put on bikini', 'Get towel']","['Put on flip-flops', 'Leave house']",Put on flip-flops,0
3,0.6,"['Put on bikini', 'Get towel', 'Put on flip-flops']","['Put on bikini', 'Secure house']",Secure house,1
4,0.8,"['Put on bikini', 'Get towel', 'Put on flip-flops', 'Secure house']","['Leave house', 'Get towel']",Leave house,0
0,0.0,[],"['Go to locker room and strip down to bathing suit.', 'Drive to health club.']",Drive to health club.,1
1,0.2,['Drive to health club.'],"['Show membership card to desk clerk.', 'Walk into sauna.']",Show membership card to desk clerk.,0
2,0.4,"['Drive to health club.', 'Show membership card to desk clerk.']","['Walk into sauna.', 'Go to locker room and strip down to bathing suit.']",Go to locker room and strip down to bathing suit.,1
3,0.6,"['Drive to health club.', 'Show membership card to desk clerk.', 'Go to locker room and strip down to bathing suit.']","['Grab towel.', 'Drive to health club.']",Grab towel.,0
4,0.8,"['Drive to health club.', 'Show membership card to desk clerk.', 'Go to locker room and strip down to bathing suit.', 'Grab towel.']","['Drive to health club.', 'Walk into sauna.']",Walk into sauna.,1
0,0.0,[],"['Get in car', 'drive to the sauna']",Get in car,0
1,0.2,['Get in car'],"['go inside', 'drive to the sauna']",drive to the sauna,1
2,0.4,"['Get in car', 'drive to the sauna']","['go inside', 'close the door set timer']",go inside,0
3,0.6,"['Get in car', 'drive to the sauna', 'go inside']","['get in sauna', 'Get in car']",get in sauna,0
4,0.8,"['Get in car', 'drive to the sauna', 'go inside', 'get in sauna']","['close the door set timer', 'drive to the sauna']",close the door set timer,0
0,0.0,[],"['Change into bathing suit', 'Get a towel']",Change into bathing suit,0
1,0.2,['Change into bathing suit'],"['Get a towel', 'Change into bathing suit']",Get a towel,0
2,0.4,"['Change into bathing suit', 'Get a towel']","['sit or lie down', 'Go into sauna']",Go into sauna,1
3,0.6,"['Change into bathing suit', 'Get a towel', 'Go into sauna']","['put towel down on seat', 'Change into bathing suit']",put towel down on seat,0
4,0.8,"['Change into bathing suit', 'Get a towel', 'Go into sauna', 'put towel down on seat']","['sit or lie down', 'Change into bathing suit']",sit or lie down,0
0,0.0,[],"['Go to sauna', 'Take a towel']",Take a towel,1
1,0.2,['Take a towel'],"['Enter sauna', 'Leave home']",Leave home,1
2,0.4,"['Take a towel', 'Leave home']","['Enter sauna', 'Go to sauna']",Go to sauna,1
3,0.6,"['Take a towel', 'Leave home', 'Go to sauna']","['Take a towel', 'Get undressed']",Get undressed,1
4,0.8,"['Take a towel', 'Leave home', 'Go to sauna', 'Get undressed']","['Take a towel', 'Enter sauna']",Enter sauna,1
0,0.0,[],"['Find a local sauna at google', 'Pack a small bag with clothes']",Find a local sauna at google,0
1,0.2,['Find a local sauna at google'],"['Drive to the sauna', 'Pack a small bag with clothes']",Pack a small bag with clothes,1
2,0.4,"['Find a local sauna at google', 'Pack a small bag with clothes']","['Talk to the receptionist', 'Drive to the sauna']",Drive to the sauna,1
3,0.6,"['Find a local sauna at google', 'Pack a small bag with clothes', 'Drive to the sauna']","['Enter the sauna', 'Find a local sauna at google']",Enter the sauna,0
4,0.8,"['Find a local sauna at google', 'Pack a small bag with clothes', 'Drive to the sauna', 'Enter the sauna']","['Pack a small bag with clothes', 'Talk to the receptionist']",Talk to the receptionist,1
0,0.0,[],"['Walk in', 'Walk in']",Walk in,0
1,0.2,['Walk in'],"['Sit and sweat', 'Get undressed to shorts and t-shirt or bathing suit']",Get undressed to shorts and t-shirt or bathing suit,1
2,0.4,"['Walk in', 'Get undressed to shorts and t-shirt or bathing suit']","['Turn heat to 70-90', 'Walk out']",Turn heat to 70-90,0
3,0.6,"['Walk in', 'Get undressed to shorts and t-shirt or bathing suit', 'Turn heat to 70-90']","['Sit and sweat', 'Walk in']",Sit and sweat,0
4,0.8,"['Walk in', 'Get undressed to shorts and t-shirt or bathing suit', 'Turn heat to 70-90', 'Sit and sweat']","['Walk in', 'Walk out']",Walk out,1
0,0.0,[],"['find a sauna to go to', 'tell the receptionist your name']",find a sauna to go to,0
1,0.2,['find a sauna to go to'],"['find a sauna to go to', 'book appointment']",book appointment,1
2,0.4,"['find a sauna to go to', 'book appointment']","['arrive at sauna', 'wait']",arrive at sauna,0
3,0.6,"['find a sauna to go to', 'book appointment', 'arrive at sauna']","['tell the receptionist your name', 'find a sauna to go to']",tell the receptionist your name,0
4,0.8,"['find a sauna to go to', 'book appointment', 'arrive at sauna', 'tell the receptionist your name']","['find a sauna to go to', 'wait']",wait,1
0,0.0,[],"['Turn on sauna', 'Put on appropriate clothing']",Put on appropriate clothing,1
1,0.2,['Put on appropriate clothing'],"['Go to sauna', 'Get a towel']",Get a towel,1
2,0.4,"['Put on appropriate clothing', 'Get a towel']","['Go into sauna', 'Go to sauna']",Go to sauna,1
3,0.6,"['Put on appropriate clothing', 'Get a towel', 'Go to sauna']","['Put on appropriate clothing', 'Turn on sauna']",Turn on sauna,1
4,0.8,"['Put on appropriate clothing', 'Get a towel', 'Go to sauna', 'Turn on sauna']","['Put on appropriate clothing', 'Go into sauna']",Go into sauna,1
0,0.0,[],"['Go to locker room', 'Put towel over bare body']",Go to locker room,0
1,0.2,['Go to locker room'],"['Get naked', 'Sit in sauna room']",Get naked,0
2,0.4,"['Go to locker room', 'Get naked']","['Sit in sauna room', 'Put towel over bare body']",Put towel over bare body,1
3,0.6,"['Go to locker room', 'Get naked', 'Put towel over bare body']","['Find sauna room', 'Go to locker room']",Find sauna room,0
4,0.8,"['Go to locker room', 'Get naked', 'Put towel over bare body', 'Find sauna room']","['Get naked', 'Sit in sauna room']",Sit in sauna room,1
0,0.0,[],"['Drive to sauna.', 'Drive to sauna.']",Drive to sauna.,1
1,0.2,['Drive to sauna.'],"['Enter sauna quickly and close door.', 'Purchase time in sauna from receptionist.']",Purchase time in sauna from receptionist.,1
2,0.4,"['Drive to sauna.', 'Purchase time in sauna from receptionist.']","['Adjust heat in sauna if desired.', 'Change clothes in locker room.']",Change clothes in locker room.,1
3,0.6,"['Drive to sauna.', 'Purchase time in sauna from receptionist.', 'Change clothes in locker room.']","['Enter sauna quickly and close door.', 'Drive to sauna.']",Enter sauna quickly and close door.,0
4,0.8,"['Drive to sauna.', 'Purchase time in sauna from receptionist.', 'Change clothes in locker room.', 'Enter sauna quickly and close door.']","['Adjust heat in sauna if desired.', 'Purchase time in sauna from receptionist.']",Adjust heat in sauna if desired.,0
0,0.0,[],"['find car keys', 'undress in locker room']",find car keys,0
1,0.2,['find car keys'],"['enter sauna', 'drive to sauna']",drive to sauna,1
2,0.4,"['find car keys', 'drive to sauna']","['relax', 'undress in locker room']",undress in locker room,1
3,0.6,"['find car keys', 'drive to sauna', 'undress in locker room']","['enter sauna', 'find car keys']",enter sauna,0
4,0.8,"['find car keys', 'drive to sauna', 'undress in locker room', 'enter sauna']","['relax', 'find car keys']",relax,0
0,0.0,[],"['Change your clothes and put on a towel in the locker room', 'Enter the sauna']",Enter the sauna,1
1,0.2,['Enter the sauna'],"['Check in at the front desk and pay for the sauna', 'Enter the sauna room']",Check in at the front desk and pay for the sauna,0
2,0.4,"['Enter the sauna', 'Check in at the front desk and pay for the sauna']","['Change your clothes and put on a towel in the locker room', 'Enjoy the heat and steam of the sauna for as long as you want and is safe']",Change your clothes and put on a towel in the locker room,0
3,0.6,"['Enter the sauna', 'Check in at the front desk and pay for the sauna', 'Change your clothes and put on a towel in the locker room']","['Enter the sauna room', 'Enter the sauna']",Enter the sauna room,0
4,0.8,"['Enter the sauna', 'Check in at the front desk and pay for the sauna', 'Change your clothes and put on a towel in the locker room', 'Enter the sauna room']","['Check in at the front desk and pay for the sauna', 'Enjoy the heat and steam of the sauna for as long as you want and is safe']",Enjoy the heat and steam of the sauna for as long as you want and is safe,1
0,0.0,[],"['Find a good sauna', 'Leave to the sauna']",Find a good sauna,0
1,0.2,['Find a good sauna'],"['Leave to the sauna', 'Purchase access to the sauna']",Leave to the sauna,0
2,0.4,"['Find a good sauna', 'Leave to the sauna']","['Enter changing room', 'Enter the sauna']",Enter the sauna,1
3,0.6,"['Find a good sauna', 'Leave to the sauna', 'Enter the sauna']","['Find a good sauna', 'Purchase access to the sauna']",Purchase access to the sauna,1
4,0.8,"['Find a good sauna', 'Leave to the sauna', 'Enter the sauna', 'Purchase access to the sauna']","['Enter changing room', 'Find a good sauna']",Enter changing room,0
0,0.0,[],"['Take off shirt', 'Enter the sauna location']",Enter the sauna location,1
1,0.2,['Enter the sauna location'],"['Take off shirt', 'Take off shirt']",Take off shirt,0
2,0.4,"['Enter the sauna location', 'Take off shirt']","['Take off shoes', 'Take off pants']",Take off shoes,0
3,0.6,"['Enter the sauna location', 'Take off shirt', 'Take off shoes']","['Take off socks', 'Enter the sauna location']",Take off socks,0
4,0.8,"['Enter the sauna location', 'Take off shirt', 'Take off shoes', 'Take off socks']","['Take off pants', 'Take off shirt']",Take off pants,0
0,0.0,[],"['Get towel', 'Go to locker room']",Get towel,0
1,0.2,['Get towel'],"['Go to gym', 'Turn on sauna']",Go to gym,0
2,0.4,"['Get towel', 'Go to gym']","['Wait for sauna to heat up', 'Go to locker room']",Go to locker room,1
3,0.6,"['Get towel', 'Go to gym', 'Go to locker room']","['Get towel', 'Turn on sauna']",Turn on sauna,1
4,0.8,"['Get towel', 'Go to gym', 'Go to locker room', 'Turn on sauna']","['Get towel', 'Wait for sauna to heat up']",Wait for sauna to heat up,1
0,0.0,[],"['Drive to the sauna.', 'Take off clothes and put on a towel.']",Drive to the sauna.,0
1,0.2,['Drive to the sauna.'],"['Sign in at the front desk.', 'Take off clothes and put on a towel.']",Sign in at the front desk.,0
2,0.4,"['Drive to the sauna.', 'Sign in at the front desk.']","['Go to the locker room.', 'Sit in the sauna.']",Go to the locker room.,0
3,0.6,"['Drive to the sauna.', 'Sign in at the front desk.', 'Go to the locker room.']","['Take off clothes and put on a towel.', 'Drive to the sauna.']",Take off clothes and put on a towel.,0
4,0.8,"['Drive to the sauna.', 'Sign in at the front desk.', 'Go to the locker room.', 'Take off clothes and put on a towel.']","['Sit in the sauna.', 'Sign in at the front desk.']",Sit in the sauna.,0
0,0.0,[],"['Arrive at sauna.', 'Drink water before entering sauna.']",Arrive at sauna.,0
1,0.2,['Arrive at sauna.'],"['Choose temperature you want sauna.', 'Choose temperature you want sauna.']",Choose temperature you want sauna.,1
2,0.4,"['Arrive at sauna.', 'Choose temperature you want sauna.']","['Drink water before entering sauna.', 'Bring reading material or music in sauna.']",Drink water before entering sauna.,0
3,0.6,"['Arrive at sauna.', 'Choose temperature you want sauna.', 'Drink water before entering sauna.']","['Bring towel into sauna.', 'Arrive at sauna.']",Bring towel into sauna.,0
4,0.8,"['Arrive at sauna.', 'Choose temperature you want sauna.', 'Drink water before entering sauna.', 'Bring towel into sauna.']","['Arrive at sauna.', 'Bring reading material or music in sauna.']",Bring reading material or music in sauna.,1
0,0.0,[],"['arrive at sauna', 'enter sauna']",arrive at sauna,0
1,0.2,['arrive at sauna'],"['turn temperature up', 'wrap towel around body']",turn temperature up,0
2,0.4,"['arrive at sauna', 'turn temperature up']","['take off clothes', 'enter sauna']",take off clothes,0
3,0.6,"['arrive at sauna', 'turn temperature up', 'take off clothes']","['wrap towel around body', 'arrive at sauna']",wrap towel around body,0
4,0.8,"['arrive at sauna', 'turn temperature up', 'take off clothes', 'wrap towel around body']","['enter sauna', 'turn temperature up']",enter sauna,0
0,0.0,[],"['go to sauna room', 'go to sauna room']",go to sauna room,1
1,0.2,['go to sauna room'],"['take towel with you', 'change into sauna clothes']",change into sauna clothes,1
2,0.4,"['go to sauna room', 'change into sauna clothes']","['take towel with you', 'take sauna bath']",take towel with you,0
3,0.6,"['go to sauna room', 'change into sauna clothes', 'take towel with you']","['apply cream on body', 'go to sauna room']",apply cream on body,0
4,0.8,"['go to sauna room', 'change into sauna clothes', 'take towel with you', 'apply cream on body']","['change into sauna clothes', 'take sauna bath']",take sauna bath,1
0,0.0,[],"['arrive sauna', 'arrive sauna']",arrive sauna,1
1,0.2,['arrive sauna'],"['arrive sauna', 'book sauna time']",book sauna time,1
2,0.4,"['arrive sauna', 'book sauna time']","['enter sauna remove clothes', 'shower']",enter sauna remove clothes,0
3,0.6,"['arrive sauna', 'book sauna time', 'enter sauna remove clothes']","['sweat', 'arrive sauna']",sweat,0
4,0.8,"['arrive sauna', 'book sauna time', 'enter sauna remove clothes', 'sweat']","['arrive sauna', 'shower']",shower,1
0,0.0,[],"['Sit and sweat', 'Find a swimsuit or other light clothing']",Find a swimsuit or other light clothing,1
1,0.2,['Find a swimsuit or other light clothing'],"['Find a swimsuit or other light clothing', 'Pack a water bottle']",Pack a water bottle,1
2,0.4,"['Find a swimsuit or other light clothing', 'Pack a water bottle']","['Go to sauna', 'Make sure to hydrate']",Go to sauna,0
3,0.6,"['Find a swimsuit or other light clothing', 'Pack a water bottle', 'Go to sauna']","['Find a swimsuit or other light clothing', 'Sit and sweat']",Sit and sweat,1
4,0.8,"['Find a swimsuit or other light clothing', 'Pack a water bottle', 'Go to sauna', 'Sit and sweat']","['Make sure to hydrate', 'Find a swimsuit or other light clothing']",Make sure to hydrate,0
0,0.0,[],"['Put on your sauna attire', 'Bring appropriate attire']",Bring appropriate attire,1
1,0.2,['Bring appropriate attire'],"['Go to the sauna', 'Go to the sauna']",Go to the sauna,0
2,0.4,"['Bring appropriate attire', 'Go to the sauna']","['Put on your sauna attire', 'Sit down and relax']",Put on your sauna attire,0
3,0.6,"['Bring appropriate attire', 'Go to the sauna', 'Put on your sauna attire']","['Go inside the sauna', 'Bring appropriate attire']",Go inside the sauna,0
4,0.8,"['Bring appropriate attire', 'Go to the sauna', 'Put on your sauna attire', 'Go inside the sauna']","['Sit down and relax', 'Bring appropriate attire']",Sit down and relax,0
0,0.0,[],"['pay for pass at gym', 'cover self with towel']",pay for pass at gym,0
1,0.2,['pay for pass at gym'],"['remove clothing in locker room', 'enter sauna']",remove clothing in locker room,0
2,0.4,"['pay for pass at gym', 'remove clothing in locker room']","['add water to coals', 'cover self with towel']",cover self with towel,1
3,0.6,"['pay for pass at gym', 'remove clothing in locker room', 'cover self with towel']","['enter sauna', 'pay for pass at gym']",enter sauna,0
4,0.8,"['pay for pass at gym', 'remove clothing in locker room', 'cover self with towel', 'enter sauna']","['add water to coals', 'pay for pass at gym']",add water to coals,0
0,0.0,[],"['Gather bathing suit and towel', 'Get into your car with items']",Gather bathing suit and towel,0
1,0.2,['Gather bathing suit and towel'],"['Get into your car with items', 'Drive to the Sauna spa']",Get into your car with items,0
2,0.4,"['Gather bathing suit and towel', 'Get into your car with items']","['Go into the Sauna spa', 'Drive to the Sauna spa']",Drive to the Sauna spa,1
3,0.6,"['Gather bathing suit and towel', 'Get into your car with items', 'Drive to the Sauna spa']","['Park your car', 'Gather bathing suit and towel']",Park your car,0
4,0.8,"['Gather bathing suit and towel', 'Get into your car with items', 'Drive to the Sauna spa', 'Park your car']","['Get into your car with items', 'Go into the Sauna spa']",Go into the Sauna spa,1
0,0.0,[],"['Sit on bench in sauna room', 'Walk to sauna']",Walk to sauna,1
1,0.2,['Walk to sauna'],"['Walk to sauna', 'Take clothes off in locker room']",Take clothes off in locker room,1
2,0.4,"['Walk to sauna', 'Take clothes off in locker room']","['Wrap towel around self', 'Leave when desired.']",Wrap towel around self,0
3,0.6,"['Walk to sauna', 'Take clothes off in locker room', 'Wrap towel around self']","['Sit on bench in sauna room', 'Walk to sauna']",Sit on bench in sauna room,0
4,0.8,"['Walk to sauna', 'Take clothes off in locker room', 'Wrap towel around self', 'Sit on bench in sauna room']","['Leave when desired.', 'Take clothes off in locker room']",Leave when desired.,0
0,0.0,[],"['Get in car.', 'Get in car.']",Get in car.,0
1,0.2,['Get in car.'],"['Drive to sauna.', 'Go into the sauna.']",Drive to sauna.,0
2,0.4,"['Get in car.', 'Drive to sauna.']","['Get out of the car.', 'Relax.']",Get out of the car.,0
3,0.6,"['Get in car.', 'Drive to sauna.', 'Get out of the car.']","['Go into the sauna.', 'Get in car.']",Go into the sauna.,0
4,0.8,"['Get in car.', 'Drive to sauna.', 'Get out of the car.', 'Go into the sauna.']","['Relax.', 'Get in car.']",Relax.,0
0,0.0,[],"['Go to the room remove all clothes', 'Call the health club and fix an appointment']",Call the health club and fix an appointment,1
1,0.2,['Call the health club and fix an appointment'],"['Visit the health club, make the payment', 'Call the health club and fix an appointment']","Visit the health club, make the payment",0
2,0.4,"['Call the health club and fix an appointment', 'Visit the health club, make the payment']","['Go to the room remove all clothes', 'Have a glass of water']",Go to the room remove all clothes,0
3,0.6,"['Call the health club and fix an appointment', 'Visit the health club, make the payment', 'Go to the room remove all clothes']","['Call the health club and fix an appointment', 'Wear a thick thong shorts']",Wear a thick thong shorts,1
4,0.8,"['Call the health club and fix an appointment', 'Visit the health club, make the payment', 'Go to the room remove all clothes', 'Wear a thick thong shorts']","['Have a glass of water', 'Visit the health club, make the payment']",Have a glass of water,0
0,0.0,[],"['GO TO CHANGING ROOMS', 'GET IN THE CAR']",GET IN THE CAR,1
1,0.2,['GET IN THE CAR'],"['REMOVE CLOTHES, PUT TOWEL ON', 'DRIVE TO THE SAUNA']",DRIVE TO THE SAUNA,1
2,0.4,"['GET IN THE CAR', 'DRIVE TO THE SAUNA']","['GO INTO SAUNA', 'GO TO CHANGING ROOMS']",GO TO CHANGING ROOMS,1
3,0.6,"['GET IN THE CAR', 'DRIVE TO THE SAUNA', 'GO TO CHANGING ROOMS']","['GET IN THE CAR', 'REMOVE CLOTHES, PUT TOWEL ON']","REMOVE CLOTHES, PUT TOWEL ON",1
4,0.8,"['GET IN THE CAR', 'DRIVE TO THE SAUNA', 'GO TO CHANGING ROOMS', 'REMOVE CLOTHES, PUT TOWEL ON']","['GET IN THE CAR', 'GO INTO SAUNA']",GO INTO SAUNA,1
0,0.0,[],"['drive to sauna', 'drive to sauna']",drive to sauna,0
1,0.2,['drive to sauna'],"['get undressed', 'get towel']",get undressed,0
2,0.4,"['drive to sauna', 'get undressed']","['get towel', 'sweat']",get towel,0
3,0.6,"['drive to sauna', 'get undressed', 'get towel']","['drive to sauna', 'enter sauna']",enter sauna,1
4,0.8,"['drive to sauna', 'get undressed', 'get towel', 'enter sauna']","['sweat', 'drive to sauna']",sweat,0
0,0.0,[],"['Leave from your home', 'Get to the place with sauna']",Leave from your home,0
1,0.2,['Leave from your home'],"['Get to the place with sauna', 'Get dressed and leave']",Get to the place with sauna,0
2,0.4,"['Leave from your home', 'Get to the place with sauna']","['Get dressed and leave', 'Get undressed']",Get undressed,1
3,0.6,"['Leave from your home', 'Get to the place with sauna', 'Get undressed']","['Enjoy your sauna bath', 'Leave from your home']",Enjoy your sauna bath,0
4,0.8,"['Leave from your home', 'Get to the place with sauna', 'Get undressed', 'Enjoy your sauna bath']","['Get to the place with sauna', 'Get dressed and leave']",Get dressed and leave,1
0,0.0,[],"['remove all clothing except for towel to cover body', 'drive to sauna']",drive to sauna,1
1,0.2,['drive to sauna'],"['choose a place to sit down', 'outside of sauna assure that it is on and at desired temperature']",outside of sauna assure that it is on and at desired temperature,1
2,0.4,"['drive to sauna', 'outside of sauna assure that it is on and at desired temperature']","['remove all clothing except for towel to cover body', 'choose a place to sit down']",remove all clothing except for towel to cover body,0
3,0.6,"['drive to sauna', 'outside of sauna assure that it is on and at desired temperature', 'remove all clothing except for towel to cover body']","['drive to sauna', 'enter sauna']",enter sauna,1
4,0.8,"['drive to sauna', 'outside of sauna assure that it is on and at desired temperature', 'remove all clothing except for towel to cover body', 'enter sauna']","['outside of sauna assure that it is on and at desired temperature', 'choose a place to sit down']",choose a place to sit down,1
0,0.0,[],"['Go to the club where the sauna is located.', 'Go to the club where the sauna is located.']",Go to the club where the sauna is located.,0
1,0.2,['Go to the club where the sauna is located.'],"['Remove your shoes and clothing.', 'Check in at the club.']",Check in at the club.,1
2,0.4,"['Go to the club where the sauna is located.', 'Check in at the club.']","['Put your belongings in a locker.', 'Go to the locker room.']",Go to the locker room.,1
3,0.6,"['Go to the club where the sauna is located.', 'Check in at the club.', 'Go to the locker room.']","['Go to the club where the sauna is located.', 'Remove your shoes and clothing.']",Remove your shoes and clothing.,1
4,0.8,"['Go to the club where the sauna is located.', 'Check in at the club.', 'Go to the locker room.', 'Remove your shoes and clothing.']","['Put your belongings in a locker.', 'Check in at the club.']",Put your belongings in a locker.,0
0,0.0,[],"['Dress in swim trunks or shorts', 'Enter sauna']",Dress in swim trunks or shorts,0
1,0.2,['Dress in swim trunks or shorts'],"['Tie a towel around your waist', 'Dress in swim trunks or shorts']",Tie a towel around your waist,0
2,0.4,"['Dress in swim trunks or shorts', 'Tie a towel around your waist']","['Enter sauna', 'Sit and enjoy the sauna']",Enter sauna,0
3,0.6,"['Dress in swim trunks or shorts', 'Tie a towel around your waist', 'Enter sauna']","['Remove towel', 'Dress in swim trunks or shorts']",Remove towel,0
4,0.8,"['Dress in swim trunks or shorts', 'Tie a towel around your waist', 'Enter sauna', 'Remove towel']","['Dress in swim trunks or shorts', 'Sit and enjoy the sauna']",Sit and enjoy the sauna,1
0,0.0,[],"['Walk into building with sauna.', 'Walk into building with sauna.']",Walk into building with sauna.,1
1,0.2,['Walk into building with sauna.'],"['Take clothes off in dressing room.', 'Enter sauna.']",Take clothes off in dressing room.,0
2,0.4,"['Walk into building with sauna.', 'Take clothes off in dressing room.']","['Sit down and relax in sauna', 'Wrap self in towel']",Wrap self in towel,1
3,0.6,"['Walk into building with sauna.', 'Take clothes off in dressing room.', 'Wrap self in towel']","['Enter sauna.', 'Walk into building with sauna.']",Enter sauna.,0
4,0.8,"['Walk into building with sauna.', 'Take clothes off in dressing room.', 'Wrap self in towel', 'Enter sauna.']","['Walk into building with sauna.', 'Sit down and relax in sauna']",Sit down and relax in sauna,1
0,0.0,[],"['Go to the locker room', 'Enter the sauna']",Enter the sauna,1
1,0.2,['Enter the sauna'],"['Pay at the front desk', 'Go to the steam room']",Pay at the front desk,0
2,0.4,"['Enter the sauna', 'Pay at the front desk']","['Go to the locker room', 'Go to the steam room']",Go to the locker room,0
3,0.6,"['Enter the sauna', 'Pay at the front desk', 'Go to the locker room']","['Change into a towel', 'Enter the sauna']",Change into a towel,0
4,0.8,"['Enter the sauna', 'Pay at the front desk', 'Go to the locker room', 'Change into a towel']","['Enter the sauna', 'Go to the steam room']",Go to the steam room,1
0,0.0,[],"['get into car', 'go into sauna']",get into car,0
1,0.2,['get into car'],"['go into sauna', 'drive to sauna']",drive to sauna,1
2,0.4,"['get into car', 'drive to sauna']","['tell them you are there', 'get out of car']",get out of car,1
3,0.6,"['get into car', 'drive to sauna', 'get out of car']","['get into car', 'go into sauna']",go into sauna,1
4,0.8,"['get into car', 'drive to sauna', 'get out of car', 'go into sauna']","['get into car', 'tell them you are there']",tell them you are there,1
0,0.0,[],"['Prepare a bag.', 'Take a shower.']",Take a shower.,1
1,0.2,['Take a shower.'],"['Place on my bathing suit.', 'Prepare a bag.']",Prepare a bag.,1
2,0.4,"['Take a shower.', 'Prepare a bag.']","['Sit in the sauna.', 'Go to the sauna.']",Go to the sauna.,1
3,0.6,"['Take a shower.', 'Prepare a bag.', 'Go to the sauna.']","['Place on my bathing suit.', 'Take a shower.']",Place on my bathing suit.,0
4,0.8,"['Take a shower.', 'Prepare a bag.', 'Go to the sauna.', 'Place on my bathing suit.']","['Sit in the sauna.', 'Take a shower.']",Sit in the sauna.,0
0,0.0,[],"['go to the locker room', 'Go to the spa']",Go to the spa,1
1,0.2,['Go to the spa'],"['Check in with receptionist', 'walk into sauna']",Check in with receptionist,0
