task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
12,0.8571428571428571,"['Get clothes to wear', 'Get towel', 'Turn on water', 'Get undressed', 'Get in shower', 'Wet hair', 'Wash hair', 'Condition hair', 'Wash face', 'Wash body', 'Shave legs', 'Turn off water']","['Get in shower', 'Dry off']",Dry off,1
13,0.9285714285714286,"['Get clothes to wear', 'Get towel', 'Turn on water', 'Get undressed', 'Get in shower', 'Wet hair', 'Wash hair', 'Condition hair', 'Wash face', 'Wash body', 'Shave legs', 'Turn off water', 'Dry off']","['Wet hair', 'Get dressed']",Get dressed,1
0,0.0,[],"['Go to the bathroom', 'Start the shower']",Go to the bathroom,0
1,0.16666666666666666,['Go to the bathroom'],"['Wash off the soap', 'Get undressed']",Get undressed,1
2,0.3333333333333333,"['Go to the bathroom', 'Get undressed']","['Start the shower', 'Wash off the soap']",Start the shower,0
3,0.5,"['Go to the bathroom', 'Get undressed', 'Start the shower']","['Use any soap, shampoo etc', 'Dry your body with a towel']","Use any soap, shampoo etc",0
4,0.6666666666666666,"['Go to the bathroom', 'Get undressed', 'Start the shower', 'Use any soap, shampoo etc']","['Wash off the soap', 'Go to the bathroom']",Wash off the soap,0
5,0.8333333333333334,"['Go to the bathroom', 'Get undressed', 'Start the shower', 'Use any soap, shampoo etc', 'Wash off the soap']","['Dry your body with a towel', 'Start the shower']",Dry your body with a towel,0
0,0.0,[],"['Gather a towel and washcloth', 'Gather a towel and washcloth']",Gather a towel and washcloth,1
1,0.07692307692307693,['Gather a towel and washcloth'],"['Go into bathroom', 'Adjust water temperature and pull lever so water sprays out of the shower head']",Go into bathroom,0
2,0.15384615384615385,"['Gather a towel and washcloth', 'Go into bathroom']","['Undress', 'Turn off the water']",Undress,0
3,0.23076923076923078,"['Gather a towel and washcloth', 'Go into bathroom', 'Undress']","['Turn off the water', 'Adjust water temperature and pull lever so water sprays out of the shower head']",Adjust water temperature and pull lever so water sprays out of the shower head,1
4,0.3076923076923077,"['Gather a towel and washcloth', 'Go into bathroom', 'Undress', 'Adjust water temperature and pull lever so water sprays out of the shower head']","['Rinse hair', 'Get into shower stall and wet your hair and body']",Get into shower stall and wet your hair and body,1
5,0.38461538461538464,"['Gather a towel and washcloth', 'Go into bathroom', 'Undress', 'Adjust water temperature and pull lever so water sprays out of the shower head', 'Get into shower stall and wet your hair and body']","['Dry your self off with the towel', 'Apply shampoo to your hair and wash']",Apply shampoo to your hair and wash,1
6,0.46153846153846156,"['Gather a towel and washcloth', 'Go into bathroom', 'Undress', 'Adjust water temperature and pull lever so water sprays out of the shower head', 'Get into shower stall and wet your hair and body', 'Apply shampoo to your hair and wash']","['Wash your body', 'Rinse hair']",Rinse hair,1
7,0.5384615384615384,"['Gather a towel and washcloth', 'Go into bathroom', 'Undress', 'Adjust water temperature and pull lever so water sprays out of the shower head', 'Get into shower stall and wet your hair and body', 'Apply shampoo to your hair and wash', 'Rinse hair']","['Go into bathroom', 'Apply soap or body wash to washcloth']",Apply soap or body wash to washcloth,1
8,0.6153846153846154,"['Gather a towel and washcloth', 'Go into bathroom', 'Undress', 'Adjust water temperature and pull lever so water sprays out of the shower head', 'Get into shower stall and wet your hair and body', 'Apply shampoo to your hair and wash', 'Rinse hair', 'Apply soap or body wash to washcloth']","['Get dressed with clean clothes', 'Wash your body']",Wash your body,1
9,0.6923076923076923,"['Gather a towel and washcloth', 'Go into bathroom', 'Undress', 'Adjust water temperature and pull lever so water sprays out of the shower head', 'Get into shower stall and wet your hair and body', 'Apply shampoo to your hair and wash', 'Rinse hair', 'Apply soap or body wash to washcloth', 'Wash your body']","['Rinse your body', 'Go into bathroom']",Rinse your body,0
10,0.7692307692307693,"['Gather a towel and washcloth', 'Go into bathroom', 'Undress', 'Adjust water temperature and pull lever so water sprays out of the shower head', 'Get into shower stall and wet your hair and body', 'Apply shampoo to your hair and wash', 'Rinse hair', 'Apply soap or body wash to washcloth', 'Wash your body', 'Rinse your body']","['Turn off the water', 'Go into bathroom']",Turn off the water,0
11,0.8461538461538461,"['Gather a towel and washcloth', 'Go into bathroom', 'Undress', 'Adjust water temperature and pull lever so water sprays out of the shower head', 'Get into shower stall and wet your hair and body', 'Apply shampoo to your hair and wash', 'Rinse hair', 'Apply soap or body wash to washcloth', 'Wash your body', 'Rinse your body', 'Turn off the water']","['Wash your body', 'Dry your self off with the towel']",Dry your self off with the towel,1
12,0.9230769230769231,"['Gather a towel and washcloth', 'Go into bathroom', 'Undress', 'Adjust water temperature and pull lever so water sprays out of the shower head', 'Get into shower stall and wet your hair and body', 'Apply shampoo to your hair and wash', 'Rinse hair', 'Apply soap or body wash to washcloth', 'Wash your body', 'Rinse your body', 'Turn off the water', 'Dry your self off with the towel']","['Get dressed with clean clothes', 'Rinse hair']",Get dressed with clean clothes,0
0,0.0,[],"['going into the bathroom', 'rinsing shampoo']",going into the bathroom,0
1,0.07142857142857142,['going into the bathroom'],"['applying shampoo', 'taking off your clothes']",taking off your clothes,1
2,0.14285714285714285,"['going into the bathroom', 'taking off your clothes']","['turning the water on', 'grabbing towel']",turning the water on,0
3,0.21428571428571427,"['going into the bathroom', 'taking off your clothes', 'turning the water on']","['step into the shower', 'going into the bathroom']",step into the shower,0
4,0.2857142857142857,"['going into the bathroom', 'taking off your clothes', 'turning the water on', 'step into the shower']","['taking off your clothes', 'wetting your body']",wetting your body,1
5,0.35714285714285715,"['going into the bathroom', 'taking off your clothes', 'turning the water on', 'step into the shower', 'wetting your body']","['turning off water', 'washing your body with soap']",washing your body with soap,1
6,0.42857142857142855,"['going into the bathroom', 'taking off your clothes', 'turning the water on', 'step into the shower', 'wetting your body', 'washing your body with soap']","['turning the water on', 'wetting your hair']",wetting your hair,1
7,0.5,"['going into the bathroom', 'taking off your clothes', 'turning the water on', 'step into the shower', 'wetting your body', 'washing your body with soap', 'wetting your hair']","['applying shampoo', 'wetting your body']",applying shampoo,0
8,0.5714285714285714,"['going into the bathroom', 'taking off your clothes', 'turning the water on', 'step into the shower', 'wetting your body', 'washing your body with soap', 'wetting your hair', 'applying shampoo']","['lathering shampoo', 'grabbing towel']",lathering shampoo,0
9,0.6428571428571429,"['going into the bathroom', 'taking off your clothes', 'turning the water on', 'step into the shower', 'wetting your body', 'washing your body with soap', 'wetting your hair', 'applying shampoo', 'lathering shampoo']","['rinsing shampoo', 'going into the bathroom']",rinsing shampoo,0
10,0.7142857142857143,"['going into the bathroom', 'taking off your clothes', 'turning the water on', 'step into the shower', 'wetting your body', 'washing your body with soap', 'wetting your hair', 'applying shampoo', 'lathering shampoo', 'rinsing shampoo']","['going into the bathroom', 'rinsing body']",rinsing body,1
11,0.7857142857142857,"['going into the bathroom', 'taking off your clothes', 'turning the water on', 'step into the shower', 'wetting your body', 'washing your body with soap', 'wetting your hair', 'applying shampoo', 'lathering shampoo', 'rinsing shampoo', 'rinsing body']","['turning off water', 'wetting your body']",turning off water,0
12,0.8571428571428571,"['going into the bathroom', 'taking off your clothes', 'turning the water on', 'step into the shower', 'wetting your body', 'washing your body with soap', 'wetting your hair', 'applying shampoo', 'lathering shampoo', 'rinsing shampoo', 'rinsing body', 'turning off water']","['wetting your hair', 'grabbing towel']",grabbing towel,1
13,0.9285714285714286,"['going into the bathroom', 'taking off your clothes', 'turning the water on', 'step into the shower', 'wetting your body', 'washing your body with soap', 'wetting your hair', 'applying shampoo', 'lathering shampoo', 'rinsing shampoo', 'rinsing body', 'turning off water', 'grabbing towel']","['drying body', 'rinsing body']",drying body,0
0,0.0,[],"['get in shower', 'undress']",undress,1
1,0.09090909090909091,['undress'],"['get out', 'turn on water']",turn on water,1
2,0.18181818181818182,"['undress', 'turn on water']","['wash body with soap', 'adjust water temperature']",adjust water temperature,1
3,0.2727272727272727,"['undress', 'turn on water', 'adjust water temperature']","['undress', 'get in shower']",get in shower,1
4,0.36363636363636365,"['undress', 'turn on water', 'adjust water temperature', 'get in shower']","['open shower curtain', 'close shower curtain']",close shower curtain,1
5,0.45454545454545453,"['undress', 'turn on water', 'adjust water temperature', 'get in shower', 'close shower curtain']","['turn off water', 'wash body with soap']",wash body with soap,1
6,0.5454545454545454,"['undress', 'turn on water', 'adjust water temperature', 'get in shower', 'close shower curtain', 'wash body with soap']","['rinse body', 'turn on water']",rinse body,0
7,0.6363636363636364,"['undress', 'turn on water', 'adjust water temperature', 'get in shower', 'close shower curtain', 'wash body with soap', 'rinse body']","['turn off water', 'undress']",turn off water,0
8,0.7272727272727273,"['undress', 'turn on water', 'adjust water temperature', 'get in shower', 'close shower curtain', 'wash body with soap', 'rinse body', 'turn off water']","['wash body with soap', 'open shower curtain']",open shower curtain,1
9,0.8181818181818182,"['undress', 'turn on water', 'adjust water temperature', 'get in shower', 'close shower curtain', 'wash body with soap', 'rinse body', 'turn off water', 'open shower curtain']","['close shower curtain', 'get out']",get out,1
10,0.9090909090909091,"['undress', 'turn on water', 'adjust water temperature', 'get in shower', 'close shower curtain', 'wash body with soap', 'rinse body', 'turn off water', 'open shower curtain', 'get out']","['undress', 'dry off with towel']",dry off with towel,1
0,0.0,[],"['Go into the bathroom', 'Get in the shower']",Go into the bathroom,0
1,0.08333333333333333,['Go into the bathroom'],"['Wash face with soap', 'Take of clothes']",Take of clothes,1
2,0.16666666666666666,"['Go into the bathroom', 'Take of clothes']","['Put clothes in the hamper', 'Turn on the water']",Put clothes in the hamper,0
3,0.25,"['Go into the bathroom', 'Take of clothes', 'Put clothes in the hamper']","['Wash face with soap', 'Get in the shower']",Get in the shower,1
4,0.3333333333333333,"['Go into the bathroom', 'Take of clothes', 'Put clothes in the hamper', 'Get in the shower']","['Leave the shower', 'Turn on the water']",Turn on the water,1
5,0.4166666666666667,"['Go into the bathroom', 'Take of clothes', 'Put clothes in the hamper', 'Get in the shower', 'Turn on the water']","['Adjust water temperature', 'Rinse over the whole body']",Adjust water temperature,0
6,0.5,"['Go into the bathroom', 'Take of clothes', 'Put clothes in the hamper', 'Get in the shower', 'Turn on the water', 'Adjust water temperature']","['Put clothes in the hamper', 'Wash hair with shampoo']",Wash hair with shampoo,1
7,0.5833333333333334,"['Go into the bathroom', 'Take of clothes', 'Put clothes in the hamper', 'Get in the shower', 'Turn on the water', 'Adjust water temperature', 'Wash hair with shampoo']","['Go into the bathroom', 'Wash face with soap']",Wash face with soap,1
8,0.6666666666666666,"['Go into the bathroom', 'Take of clothes', 'Put clothes in the hamper', 'Get in the shower', 'Turn on the water', 'Adjust water temperature', 'Wash hair with shampoo', 'Wash face with soap']","['Adjust water temperature', 'Wash body with body wash']",Wash body with body wash,1
9,0.75,"['Go into the bathroom', 'Take of clothes', 'Put clothes in the hamper', 'Get in the shower', 'Turn on the water', 'Adjust water temperature', 'Wash hair with shampoo', 'Wash face with soap', 'Wash body with body wash']","['Rinse over the whole body', 'Get in the shower']",Rinse over the whole body,0
10,0.8333333333333334,"['Go into the bathroom', 'Take of clothes', 'Put clothes in the hamper', 'Get in the shower', 'Turn on the water', 'Adjust water temperature', 'Wash hair with shampoo', 'Wash face with soap', 'Wash body with body wash', 'Rinse over the whole body']","['Take of clothes', 'Leave the shower']",Leave the shower,1
11,0.9166666666666666,"['Go into the bathroom', 'Take of clothes', 'Put clothes in the hamper', 'Get in the shower', 'Turn on the water', 'Adjust water temperature', 'Wash hair with shampoo', 'Wash face with soap', 'Wash body with body wash', 'Rinse over the whole body', 'Leave the shower']","['Use towel to dry', 'Put clothes in the hamper']",Use towel to dry,0
0,0.0,[],"['Wash hair', 'Go to bathroom']",Go to bathroom,1
1,0.08333333333333333,['Go to bathroom'],"['Wash hair', 'Take off clothes']",Take off clothes,1
2,0.16666666666666666,"['Go to bathroom', 'Take off clothes']","['Rinse', 'Get in shower']",Get in shower,1
3,0.25,"['Go to bathroom', 'Take off clothes', 'Get in shower']","['Get out of shower', 'Close curtain']",Close curtain,1
4,0.3333333333333333,"['Go to bathroom', 'Take off clothes', 'Get in shower', 'Close curtain']","['Turn on the water', 'Rinse']",Turn on the water,0
5,0.4166666666666667,"['Go to bathroom', 'Take off clothes', 'Get in shower', 'Close curtain', 'Turn on the water']","['Adjust to desired temperature', 'Go to bathroom']",Adjust to desired temperature,0
6,0.5,"['Go to bathroom', 'Take off clothes', 'Get in shower', 'Close curtain', 'Turn on the water', 'Adjust to desired temperature']","['Wash hair', 'Get in shower']",Wash hair,0
7,0.5833333333333334,"['Go to bathroom', 'Take off clothes', 'Get in shower', 'Close curtain', 'Turn on the water', 'Adjust to desired temperature', 'Wash hair']","['Get towel', 'Scrub body']",Scrub body,1
8,0.6666666666666666,"['Go to bathroom', 'Take off clothes', 'Get in shower', 'Close curtain', 'Turn on the water', 'Adjust to desired temperature', 'Wash hair', 'Scrub body']","['Rinse', 'Adjust to desired temperature']",Rinse,0
9,0.75,"['Go to bathroom', 'Take off clothes', 'Get in shower', 'Close curtain', 'Turn on the water', 'Adjust to desired temperature', 'Wash hair', 'Scrub body', 'Rinse']","['Get out of shower', 'Adjust to desired temperature']",Get out of shower,0
10,0.8333333333333334,"['Go to bathroom', 'Take off clothes', 'Get in shower', 'Close curtain', 'Turn on the water', 'Adjust to desired temperature', 'Wash hair', 'Scrub body', 'Rinse', 'Get out of shower']","['Get towel', 'Go to bathroom']",Get towel,0
11,0.9166666666666666,"['Go to bathroom', 'Take off clothes', 'Get in shower', 'Close curtain', 'Turn on the water', 'Adjust to desired temperature', 'Wash hair', 'Scrub body', 'Rinse', 'Get out of shower', 'Get towel']","['Dry body with towel', 'Turn on the water']",Dry body with towel,0
0,0.0,[],"['Enter the bathroom.', 'Open the shower.']",Enter the bathroom.,0
1,0.14285714285714285,['Enter the bathroom.'],"['Put on clothes.', 'Undress.']",Undress.,1
2,0.2857142857142857,"['Enter the bathroom.', 'Undress.']","['Wipe the floor.', 'Open the shower.']",Open the shower.,1
3,0.42857142857142855,"['Enter the bathroom.', 'Undress.', 'Open the shower.']","['Take a shower.', 'Leave the shower.']",Take a shower.,0
4,0.5714285714285714,"['Enter the bathroom.', 'Undress.', 'Open the shower.', 'Take a shower.']","['Put on clothes.', 'Enter the bathroom.']",Put on clothes.,0
5,0.7142857142857143,"['Enter the bathroom.', 'Undress.', 'Open the shower.', 'Take a shower.', 'Put on clothes.']","['Enter the bathroom.', 'Wipe the floor.']",Wipe the floor.,1
6,0.8571428571428571,"['Enter the bathroom.', 'Undress.', 'Open the shower.', 'Take a shower.', 'Put on clothes.', 'Wipe the floor.']","['Open the shower.', 'Leave the shower.']",Leave the shower.,1
0,0.0,[],"['Go into the bathroom', 'Wash body']",Go into the bathroom,0
1,0.09090909090909091,['Go into the bathroom'],"['Rinse thoroughly', 'Turn on the water so that it is a comfortable temperature']",Turn on the water so that it is a comfortable temperature,1
2,0.18181818181818182,"['Go into the bathroom', 'Turn on the water so that it is a comfortable temperature']","['Towel dry', 'Remove clothing']",Remove clothing,1
3,0.2727272727272727,"['Go into the bathroom', 'Turn on the water so that it is a comfortable temperature', 'Remove clothing']","['Go into the bathroom', 'Enter shower carefully']",Enter shower carefully,1
4,0.36363636363636365,"['Go into the bathroom', 'Turn on the water so that it is a comfortable temperature', 'Remove clothing', 'Enter shower carefully']","['Wash hair', 'Turn on the water so that it is a comfortable temperature']",Wash hair,0
5,0.45454545454545453,"['Go into the bathroom', 'Turn on the water so that it is a comfortable temperature', 'Remove clothing', 'Enter shower carefully', 'Wash hair']","['Exit shower carefully', 'Condition hair (optional)']",Condition hair (optional),1
6,0.5454545454545454,"['Go into the bathroom', 'Turn on the water so that it is a comfortable temperature', 'Remove clothing', 'Enter shower carefully', 'Wash hair', 'Condition hair (optional)']","['Exit shower carefully', 'Wash body']",Wash body,1
7,0.6363636363636364,"['Go into the bathroom', 'Turn on the water so that it is a comfortable temperature', 'Remove clothing', 'Enter shower carefully', 'Wash hair', 'Condition hair (optional)', 'Wash body']","['Exit shower carefully', 'Shave (optional)']",Shave (optional),1
8,0.7272727272727273,"['Go into the bathroom', 'Turn on the water so that it is a comfortable temperature', 'Remove clothing', 'Enter shower carefully', 'Wash hair', 'Condition hair (optional)', 'Wash body', 'Shave (optional)']","['Rinse thoroughly', 'Turn on the water so that it is a comfortable temperature']",Rinse thoroughly,0
9,0.8181818181818182,"['Go into the bathroom', 'Turn on the water so that it is a comfortable temperature', 'Remove clothing', 'Enter shower carefully', 'Wash hair', 'Condition hair (optional)', 'Wash body', 'Shave (optional)', 'Rinse thoroughly']","['Exit shower carefully', 'Wash hair']",Exit shower carefully,0
10,0.9090909090909091,"['Go into the bathroom', 'Turn on the water so that it is a comfortable temperature', 'Remove clothing', 'Enter shower carefully', 'Wash hair', 'Condition hair (optional)', 'Wash body', 'Shave (optional)', 'Rinse thoroughly', 'Exit shower carefully']","['Enter shower carefully', 'Towel dry']",Towel dry,1
0,0.0,[],"['Start the water', 'Start the water']",Start the water,0
1,0.125,['Start the water'],"['Adjust temperature until it is what you like', 'Wash your hair']",Adjust temperature until it is what you like,0
2,0.25,"['Start the water', 'Adjust temperature until it is what you like']","['Wash your hair', 'Get in shower and wet yourself']",Get in shower and wet yourself,1
3,0.375,"['Start the water', 'Adjust temperature until it is what you like', 'Get in shower and wet yourself']","['Soap up', 'Wash your hair']",Soap up,0
4,0.5,"['Start the water', 'Adjust temperature until it is what you like', 'Get in shower and wet yourself', 'Soap up']","['Rinse off soap', 'Start the water']",Rinse off soap,0
5,0.625,"['Start the water', 'Adjust temperature until it is what you like', 'Get in shower and wet yourself', 'Soap up', 'Rinse off soap']","['Wash your hair', 'Dry off']",Wash your hair,0
6,0.75,"['Start the water', 'Adjust temperature until it is what you like', 'Get in shower and wet yourself', 'Soap up', 'Rinse off soap', 'Wash your hair']","['Start the water', 'Get out of shower']",Get out of shower,1
7,0.875,"['Start the water', 'Adjust temperature until it is what you like', 'Get in shower and wet yourself', 'Soap up', 'Rinse off soap', 'Wash your hair', 'Get out of shower']","['Dry off', 'Get in shower and wet yourself']",Dry off,0
0,0.0,[],"['Go to the bathroom', 'Turn off shower and dry off']",Go to the bathroom,0
1,0.14285714285714285,['Go to the bathroom'],"['Turn on the shower', 'Close the door']",Close the door,1
2,0.2857142857142857,"['Go to the bathroom', 'Close the door']","['Get naked', 'Turn off shower and dry off']",Get naked,0
3,0.42857142857142855,"['Go to the bathroom', 'Close the door', 'Get naked']","['Use soap on body and rinse off', 'Turn on the shower']",Turn on the shower,1
4,0.5714285714285714,"['Go to the bathroom', 'Close the door', 'Get naked', 'Turn on the shower']","['Go to the bathroom', 'Enter shower']",Enter shower,1
5,0.7142857142857143,"['Go to the bathroom', 'Close the door', 'Get naked', 'Turn on the shower', 'Enter shower']","['Use soap on body and rinse off', 'Go to the bathroom']",Use soap on body and rinse off,0
6,0.8571428571428571,"['Go to the bathroom', 'Close the door', 'Get naked', 'Turn on the shower', 'Enter shower', 'Use soap on body and rinse off']","['Turn off shower and dry off', 'Turn on the shower']",Turn off shower and dry off,0
0,0.0,[],"['Get into shower.', 'Proceed to Bathroom.']",Proceed to Bathroom.,1
