task_step,task_completion_percentage,previous_actions,choices,correct_choice,correct_action
5,0.8333333333333334,"[""Get the waiter's attention"", 'When waiter comes to table tell him what is wrong with your food', 'Tell the waiter that you want him to take your dish back and correct it', 'Wait patiently until he returns with your corrected food item', 'When presented with your corrected food, inspect it']","['Tell the waiter that you want him to take your dish back and correct it', 'Thank the waiter for correcting the error']",Thank the waiter for correcting the error,1
0,0.0,[],"['calling over the waiter', 'handing the plate over to him']",calling over the waiter,0
1,0.2,['calling over the waiter'],"['waiting for the waiter to respond', 'telling him that you do not want the food']",telling him that you do not want the food,1
2,0.4,"['calling over the waiter', 'telling him that you do not want the food']","['waiting for the waiter to respond', 'telling him something is wrong with it']",telling him something is wrong with it,1
3,0.6,"['calling over the waiter', 'telling him that you do not want the food', 'telling him something is wrong with it']","['handing the plate over to him', 'calling over the waiter']",handing the plate over to him,0
4,0.8,"['calling over the waiter', 'telling him that you do not want the food', 'telling him something is wrong with it', 'handing the plate over to him']","['calling over the waiter', 'waiting for the waiter to respond']",waiting for the waiter to respond,1
0,0.0,[],"['Taste your food.', ""If you decide you don't like the food, get the attention of the waiter or waitress.""]",Taste your food.,0
1,0.16666666666666666,['Taste your food.'],"['Allow your server to take away the unsatisfactory food.', 'Decide whether the food is to your liking.']",Decide whether the food is to your liking.,1
2,0.3333333333333333,"['Taste your food.', 'Decide whether the food is to your liking.']","['Allow your server to take away the unsatisfactory food.', ""If you decide you don't like the food, get the attention of the waiter or waitress.""]","If you decide you don't like the food, get the attention of the waiter or waitress.",1
3,0.5,"['Taste your food.', 'Decide whether the food is to your liking.', ""If you decide you don't like the food, get the attention of the waiter or waitress.""]","['Allow your server to take away the unsatisfactory food.', 'Politely explain to your server why the food is not to your liking.']",Politely explain to your server why the food is not to your liking.,1
4,0.6666666666666666,"['Taste your food.', 'Decide whether the food is to your liking.', ""If you decide you don't like the food, get the attention of the waiter or waitress."", 'Politely explain to your server why the food is not to your liking.']","['Decide whether the food is to your liking.', 'Once your server understands, explain precisely what must be done, within reason.']","Once your server understands, explain precisely what must be done, within reason.",1
5,0.8333333333333334,"['Taste your food.', 'Decide whether the food is to your liking.', ""If you decide you don't like the food, get the attention of the waiter or waitress."", 'Politely explain to your server why the food is not to your liking.', 'Once your server understands, explain precisely what must be done, within reason.']","['Allow your server to take away the unsatisfactory food.', ""If you decide you don't like the food, get the attention of the waiter or waitress.""]",Allow your server to take away the unsatisfactory food.,0
0,0.0,[],"['Call the Waiter or Supervisor', 'Call the Waiter or Supervisor']",Call the Waiter or Supervisor,1
1,0.2,['Call the Waiter or Supervisor'],"['Tell him to take the food back', 'Tell him the wrong about food']",Tell him the wrong about food,1
2,0.4,"['Call the Waiter or Supervisor', 'Tell him the wrong about food']","['Make disappointed face and look continuously at him', 'Clean hands and order something else']",Make disappointed face and look continuously at him,0
3,0.6,"['Call the Waiter or Supervisor', 'Tell him the wrong about food', 'Make disappointed face and look continuously at him']","['Tell him to take the food back', 'Call the Waiter or Supervisor']",Tell him to take the food back,0
4,0.8,"['Call the Waiter or Supervisor', 'Tell him the wrong about food', 'Make disappointed face and look continuously at him', 'Tell him to take the food back']","['Clean hands and order something else', 'Tell him the wrong about food']",Clean hands and order something else,0
0,0.0,[],"['Enter into the restaurant', 'Cancel the order']",Enter into the restaurant,0
1,0.16666666666666666,['Enter into the restaurant'],"['Find a place to sit', 'Say your order to the waiter']",Find a place to sit,0
2,0.3333333333333333,"['Enter into the restaurant', 'Find a place to sit']","['From the menu card choose your order', 'Cancel the order']",From the menu card choose your order,0
3,0.5,"['Enter into the restaurant', 'Find a place to sit', 'From the menu card choose your order']","['Say your order to the waiter', 'Enter into the restaurant']",Say your order to the waiter,0
4,0.6666666666666666,"['Enter into the restaurant', 'Find a place to sit', 'From the menu card choose your order', 'Say your order to the waiter']","['Find a place to sit', 'Waiter brings your order']",Waiter brings your order,1
5,0.8333333333333334,"['Enter into the restaurant', 'Find a place to sit', 'From the menu card choose your order', 'Say your order to the waiter', 'Waiter brings your order']","['Find a place to sit', 'Cancel the order']",Cancel the order,1
0,0.0,[],"[""Decide you don't like it"", 'Enjoy the new food']",Decide you don't like it,0
1,0.2,"[""Decide you don't like it""]","['Call your waiter over', ""Decide you don't like it""]",Call your waiter over,0
2,0.4,"[""Decide you don't like it"", 'Call your waiter over']","['Enjoy the new food', 'Tell them to take the food back']",Tell them to take the food back,1
3,0.6,"[""Decide you don't like it"", 'Call your waiter over', 'Tell them to take the food back']","[""Decide you don't like it"", 'Wait for new food']",Wait for new food,1
4,0.8,"[""Decide you don't like it"", 'Call your waiter over', 'Tell them to take the food back', 'Wait for new food']","['Call your waiter over', 'Enjoy the new food']",Enjoy the new food,1
0,0.0,[],"['Call a waitress', 'Wait for her to bring you something new']",Call a waitress,0
1,0.16666666666666666,['Call a waitress'],"['Call a waitress', 'Explain what is wrong with the food']",Explain what is wrong with the food,1
2,0.3333333333333333,"['Call a waitress', 'Explain what is wrong with the food']","['Start eating new food', 'Give her the plate back.']",Give her the plate back.,1
3,0.5,"['Call a waitress', 'Explain what is wrong with the food', 'Give her the plate back.']","['Call a waitress', 'Wait for her to bring you something new']",Wait for her to bring you something new,1
4,0.6666666666666666,"['Call a waitress', 'Explain what is wrong with the food', 'Give her the plate back.', 'Wait for her to bring you something new']","['Call a waitress', 'Thank her and apologize for the inconvenience']",Thank her and apologize for the inconvenience,1
5,0.8333333333333334,"['Call a waitress', 'Explain what is wrong with the food', 'Give her the plate back.', 'Wait for her to bring you something new', 'Thank her and apologize for the inconvenience']","['Start eating new food', 'Call a waitress']",Start eating new food,0
0,0.0,[],"['Explain discontent with food', 'Order food']",Order food,1
1,0.16666666666666666,['Order food'],"['Receive new order', 'Receive cold food']",Receive cold food,1
2,0.3333333333333333,"['Order food', 'Receive cold food']","['Give food back', 'Summons the waiter']",Summons the waiter,1
3,0.5,"['Order food', 'Receive cold food', 'Summons the waiter']","['Receive new order', 'Explain discontent with food']",Explain discontent with food,1
4,0.6666666666666666,"['Order food', 'Receive cold food', 'Summons the waiter', 'Explain discontent with food']","['Order food', 'Give food back']",Give food back,1
5,0.8333333333333334,"['Order food', 'Receive cold food', 'Summons the waiter', 'Explain discontent with food', 'Give food back']","['Receive new order', 'Receive cold food']",Receive new order,0
0,0.0,[],"['First you see that the food served to you is ordered by you.', 'Sending food back (in a restaurant) may occur when your waiter serves wrong food.']",Sending food back (in a restaurant) may occur when your waiter serves wrong food.,1
1,0.16666666666666666,['Sending food back (in a restaurant) may occur when your waiter serves wrong food.'],"['See that it is well cooked.', 'First you see that the food served to you is ordered by you.']",First you see that the food served to you is ordered by you.,1
2,0.3333333333333333,"['Sending food back (in a restaurant) may occur when your waiter serves wrong food.', 'First you see that the food served to you is ordered by you.']","['See that it is has knowingly or UN knowingly no harmful items.', 'See that it is well cooked.']",See that it is well cooked.,1
3,0.5,"['Sending food back (in a restaurant) may occur when your waiter serves wrong food.', 'First you see that the food served to you is ordered by you.', 'See that it is well cooked.']","[""For all the above reason if you feel the answer doesn't satisfy you then send food back."", 'See that it is served hygienically.']",See that it is served hygienically.,1
4,0.6666666666666666,"['Sending food back (in a restaurant) may occur when your waiter serves wrong food.', 'First you see that the food served to you is ordered by you.', 'See that it is well cooked.', 'See that it is served hygienically.']","['See that it is has knowingly or UN knowingly no harmful items.', 'First you see that the food served to you is ordered by you.']",See that it is has knowingly or UN knowingly no harmful items.,0
5,0.8333333333333334,"['Sending food back (in a restaurant) may occur when your waiter serves wrong food.', 'First you see that the food served to you is ordered by you.', 'See that it is well cooked.', 'See that it is served hygienically.', 'See that it is has knowingly or UN knowingly no harmful items.']","[""For all the above reason if you feel the answer doesn't satisfy you then send food back."", 'Sending food back (in a restaurant) may occur when your waiter serves wrong food.']",For all the above reason if you feel the answer doesn't satisfy you then send food back.,0
0,0.0,[],"['they will bring you another or give your money  back', 'Call your waiter over']",Call your waiter over,1
1,0.16666666666666666,['Call your waiter over'],"['tell them what is wrong', 'they will take it']",tell them what is wrong,0
2,0.3333333333333333,"['Call your waiter over', 'tell them what is wrong']","['they will take it', 'they will bring you another or give your money  back']",they will take it,0
3,0.5,"['Call your waiter over', 'tell them what is wrong', 'they will take it']","['tell them thanks', 'then you wait']",then you wait,1
4,0.6666666666666666,"['Call your waiter over', 'tell them what is wrong', 'they will take it', 'then you wait']","['they will bring you another or give your money  back', 'tell them what is wrong']",they will bring you another or give your money  back,0
5,0.8333333333333334,"['Call your waiter over', 'tell them what is wrong', 'they will take it', 'then you wait', 'they will bring you another or give your money  back']","['tell them thanks', 'they will take it']",tell them thanks,0
0,0.0,[],"['Wait patiently.', 'Get first plate.']",Get first plate.,1
1,0.16666666666666666,['Get first plate.'],"['Find a problem with it.', 'Find a problem with it.']",Find a problem with it.,1
2,0.3333333333333333,"['Get first plate.', 'Find a problem with it.']","['Call waitress over and politely point out problem.', 'Wait patiently.']",Call waitress over and politely point out problem.,0
3,0.5,"['Get first plate.', 'Find a problem with it.', 'Call waitress over and politely point out problem.']","['Wait patiently.', 'Ask if it can be rectified.']",Ask if it can be rectified.,1
4,0.6666666666666666,"['Get first plate.', 'Find a problem with it.', 'Call waitress over and politely point out problem.', 'Ask if it can be rectified.']","['Thank her when she takes plate away.', 'Find a problem with it.']",Thank her when she takes plate away.,0
5,0.8333333333333334,"['Get first plate.', 'Find a problem with it.', 'Call waitress over and politely point out problem.', 'Ask if it can be rectified.', 'Thank her when she takes plate away.']","['Wait patiently.', 'Find a problem with it.']",Wait patiently.,0
0,0.0,[],"['Order food from restaurant', 'Politely call over waiter to table']",Order food from restaurant,0
1,0.2,['Order food from restaurant'],"['Politely call over waiter to table', 'Receive food and make sure it is correct']",Receive food and make sure it is correct,1
2,0.4,"['Order food from restaurant', 'Receive food and make sure it is correct']","['Thank the waiter for having the problem fixed', 'Politely call over waiter to table']",Politely call over waiter to table,1
3,0.6,"['Order food from restaurant', 'Receive food and make sure it is correct', 'Politely call over waiter to table']","['Politely let the waiter know what is wrong with the order', 'Order food from restaurant']",Politely let the waiter know what is wrong with the order,0
4,0.8,"['Order food from restaurant', 'Receive food and make sure it is correct', 'Politely call over waiter to table', 'Politely let the waiter know what is wrong with the order']","['Thank the waiter for having the problem fixed', 'Receive food and make sure it is correct']",Thank the waiter for having the problem fixed,0
0,0.0,[],"['Wait for the waiter to return with the correct food items', 'Determine whether you were served the food you ordered']",Determine whether you were served the food you ordered,1
1,0.16666666666666666,['Determine whether you were served the food you ordered'],"['Ask for the waiter to come to your table', 'Wait for the waiter to return with the correct food items']",Ask for the waiter to come to your table,0
2,0.3333333333333333,"['Determine whether you were served the food you ordered', 'Ask for the waiter to come to your table']","['Explain to the waiter what is wrong with the food', 'Wait for the waiter to return with the correct food items']",Explain to the waiter what is wrong with the food,0
3,0.5,"['Determine whether you were served the food you ordered', 'Ask for the waiter to come to your table', 'Explain to the waiter what is wrong with the food']","['Enjoy your meal', 'Let the waiter take the food back']",Let the waiter take the food back,1
4,0.6666666666666666,"['Determine whether you were served the food you ordered', 'Ask for the waiter to come to your table', 'Explain to the waiter what is wrong with the food', 'Let the waiter take the food back']","['Wait for the waiter to return with the correct food items', 'Determine whether you were served the food you ordered']",Wait for the waiter to return with the correct food items,0
5,0.8333333333333334,"['Determine whether you were served the food you ordered', 'Ask for the waiter to come to your table', 'Explain to the waiter what is wrong with the food', 'Let the waiter take the food back', 'Wait for the waiter to return with the correct food items']","['Ask for the waiter to come to your table', 'Enjoy your meal']",Enjoy your meal,1
0,0.0,[],"['taste food', 'Taste food']",Taste food,1
1,0.16666666666666666,['Taste food'],"['wait for them to come back with the fixed food', 'Flag down waiter']",Flag down waiter,1
2,0.3333333333333333,"['Taste food', 'Flag down waiter']","['Explain to them what the problem is', 'taste food']",Explain to them what the problem is,0
3,0.5,"['Taste food', 'Flag down waiter', 'Explain to them what the problem is']","['hand them the plate', 'taste food']",hand them the plate,0
4,0.6666666666666666,"['Taste food', 'Flag down waiter', 'Explain to them what the problem is', 'hand them the plate']","['wait for them to come back with the fixed food', 'Flag down waiter']",wait for them to come back with the fixed food,0
5,0.8333333333333334,"['Taste food', 'Flag down waiter', 'Explain to them what the problem is', 'hand them the plate', 'wait for them to come back with the fixed food']","['taste food', 'Taste food']",taste food,0
0,0.0,[],"['receive order', 'get waiters attention']",receive order,0
1,0.16666666666666666,['receive order'],"['get waiters attention', 'ask polity for a new order']",get waiters attention,0
2,0.3333333333333333,"['receive order', 'get waiters attention']","['tell the waiter what the issues', 'wait']",tell the waiter what the issues,0
3,0.5,"['receive order', 'get waiters attention', 'tell the waiter what the issues']","['receive order', 'ask polity for a new order']",ask polity for a new order,1
4,0.6666666666666666,"['receive order', 'get waiters attention', 'tell the waiter what the issues', 'ask polity for a new order']","['give plate to waiter', 'receive order']",give plate to waiter,0
5,0.8333333333333334,"['receive order', 'get waiters attention', 'tell the waiter what the issues', 'ask polity for a new order', 'give plate to waiter']","['tell the waiter what the issues', 'wait']",wait,1
0,0.0,[],"['Cook remakes food', 'Get waiters attention']",Get waiters attention,1
1,0.16666666666666666,['Get waiters attention'],"[""Tell waiter your food isn't right"", 'Cook remakes food']",Tell waiter your food isn't right,0
2,0.3333333333333333,"['Get waiters attention', ""Tell waiter your food isn't right""]","['Waiter takes food back to kitchen', 'Eat']",Waiter takes food back to kitchen,0
3,0.5,"['Get waiters attention', ""Tell waiter your food isn't right"", 'Waiter takes food back to kitchen']","['Eat', 'Cook remakes food']",Cook remakes food,1
4,0.6666666666666666,"['Get waiters attention', ""Tell waiter your food isn't right"", 'Waiter takes food back to kitchen', 'Cook remakes food']","['Waiter brings new food', ""Tell waiter your food isn't right""]",Waiter brings new food,0
5,0.8333333333333334,"['Get waiters attention', ""Tell waiter your food isn't right"", 'Waiter takes food back to kitchen', 'Cook remakes food', 'Waiter brings new food']","['Get waiters attention', 'Eat']",Eat,1
0,0.0,[],"['Get food.', 'Go to restaurant.']",Go to restaurant.,1
1,0.16666666666666666,['Go to restaurant.'],"['Sit down.', ""Tell waiter/waitress that it isn't what you want/ordered, nicely.""]",Sit down.,0
2,0.3333333333333333,"['Go to restaurant.', 'Sit down.']","['Look at menu.', 'Get food.']",Look at menu.,0
3,0.5,"['Go to restaurant.', 'Sit down.', 'Look at menu.']","['Go to restaurant.', 'Order food.']",Order food.,1
4,0.6666666666666666,"['Go to restaurant.', 'Sit down.', 'Look at menu.', 'Order food.']","['Go to restaurant.', 'Get food.']",Get food.,1
5,0.8333333333333334,"['Go to restaurant.', 'Sit down.', 'Look at menu.', 'Order food.', 'Get food.']","['Go to restaurant.', ""Tell waiter/waitress that it isn't what you want/ordered, nicely.""]","Tell waiter/waitress that it isn't what you want/ordered, nicely.",1
0,0.0,[],"[""Get waiter's attention."", 'Sit down in restaurant.']",Sit down in restaurant.,1
1,0.16666666666666666,['Sit down in restaurant.'],"['Order food.', 'When food comes, realize that something is wrong.']",Order food.,0
2,0.3333333333333333,"['Sit down in restaurant.', 'Order food.']","['Wait for food to be returned to you.', 'When food comes, realize that something is wrong.']","When food comes, realize that something is wrong.",1
3,0.5,"['Sit down in restaurant.', 'Order food.', 'When food comes, realize that something is wrong.']","[""Get waiter's attention."", 'Sit down in restaurant.']",Get waiter's attention.,0
4,0.6666666666666666,"['Sit down in restaurant.', 'Order food.', 'When food comes, realize that something is wrong.', ""Get waiter's attention.""]","['Explain to waiter the problem with the food.', 'Sit down in restaurant.']",Explain to waiter the problem with the food.,0
5,0.8333333333333334,"['Sit down in restaurant.', 'Order food.', 'When food comes, realize that something is wrong.', ""Get waiter's attention."", 'Explain to waiter the problem with the food.']","['Wait for food to be returned to you.', 'When food comes, realize that something is wrong.']",Wait for food to be returned to you.,0
0,0.0,[],"['Go to restaurant', 'Wait to be seated']",Go to restaurant,0
1,0.16666666666666666,['Go to restaurant'],"['Wait to be seated', 'Order food from waiter']",Wait to be seated,0
2,0.3333333333333333,"['Go to restaurant', 'Wait to be seated']","['Order food from waiter', ""Realize you don't like the food""]",Order food from waiter,0
3,0.5,"['Go to restaurant', 'Wait to be seated', 'Order food from waiter']","['Wait for food', 'Go to restaurant']",Wait for food,0
4,0.6666666666666666,"['Go to restaurant', 'Wait to be seated', 'Order food from waiter', 'Wait for food']","['Go to restaurant', ""Realize you don't like the food""]",Realize you don't like the food,1
5,0.8333333333333334,"['Go to restaurant', 'Wait to be seated', 'Order food from waiter', 'Wait for food', ""Realize you don't like the food""]","['Summon waiter', 'Go to restaurant']",Summon waiter,0
0,0.0,[],"['They will apologize and take your food.', 'Waiter checks back on you after you get your food.']",Waiter checks back on you after you get your food.,1
1,0.16666666666666666,['Waiter checks back on you after you get your food.'],"['Kindly tell them what it wrong.', 'They will bring your food back.']",Kindly tell them what it wrong.,0
2,0.3333333333333333,"['Waiter checks back on you after you get your food.', 'Kindly tell them what it wrong.']","['Wait patiently.', 'They will apologize and take your food.']",They will apologize and take your food.,1
3,0.5,"['Waiter checks back on you after you get your food.', 'Kindly tell them what it wrong.', 'They will apologize and take your food.']","['They will bring your food back.', 'Thank them.']",Thank them.,1
4,0.6666666666666666,"['Waiter checks back on you after you get your food.', 'Kindly tell them what it wrong.', 'They will apologize and take your food.', 'Thank them.']","['Wait patiently.', 'Waiter checks back on you after you get your food.']",Wait patiently.,0
5,0.8333333333333334,"['Waiter checks back on you after you get your food.', 'Kindly tell them what it wrong.', 'They will apologize and take your food.', 'Thank them.', 'Wait patiently.']","['They will bring your food back.', 'Waiter checks back on you after you get your food.']",They will bring your food back.,0
0,0.0,[],"['He orders the waiter to take it back', 'Call the waiter']",Call the waiter,1
1,0.16666666666666666,['Call the waiter'],"['Explain him pizza is under baked', 'And it is not hot and tasty to eat']",Explain him pizza is under baked,0
2,0.3333333333333333,"['Call the waiter', 'Explain him pizza is under baked']","['He orders the waiter to take it back', 'And it is not hot and tasty to eat']",And it is not hot and tasty to eat,1
3,0.5,"['Call the waiter', 'Explain him pizza is under baked', 'And it is not hot and tasty to eat']","['Call the waiter', 'Waiter go to the supervisor']",Waiter go to the supervisor,1
4,0.6666666666666666,"['Call the waiter', 'Explain him pizza is under baked', 'And it is not hot and tasty to eat', 'Waiter go to the supervisor']","['He apologizes for the mistake', 'Explain him pizza is under baked']",He apologizes for the mistake,0
5,0.8333333333333334,"['Call the waiter', 'Explain him pizza is under baked', 'And it is not hot and tasty to eat', 'Waiter go to the supervisor', 'He apologizes for the mistake']","['And it is not hot and tasty to eat', 'He orders the waiter to take it back']",He orders the waiter to take it back,1
0,0.0,[],"['call the waiter to your table', 'enjoy']",call the waiter to your table,0
1,0.16666666666666666,['call the waiter to your table'],"['explain the problem with your food clearly', 'ensure the food is correct']",explain the problem with your food clearly,0
2,0.3333333333333333,"['call the waiter to your table', 'explain the problem with your food clearly']","['allow the waiter to take the food back to the kitchen', 'enjoy']",allow the waiter to take the food back to the kitchen,0
3,0.5,"['call the waiter to your table', 'explain the problem with your food clearly', 'allow the waiter to take the food back to the kitchen']","['enjoy', 'wait for the waiter to return with new food']",wait for the waiter to return with new food,1
4,0.6666666666666666,"['call the waiter to your table', 'explain the problem with your food clearly', 'allow the waiter to take the food back to the kitchen', 'wait for the waiter to return with new food']","['ensure the food is correct', 'explain the problem with your food clearly']",ensure the food is correct,0
5,0.8333333333333334,"['call the waiter to your table', 'explain the problem with your food clearly', 'allow the waiter to take the food back to the kitchen', 'wait for the waiter to return with new food', 'ensure the food is correct']","['explain the problem with your food clearly', 'enjoy']",enjoy,1
0,0.0,[],"['Mention a problem with the food', 'Get the attention of the waitstaff']",Get the attention of the waitstaff,1
1,0.16666666666666666,['Get the attention of the waitstaff'],"['Send the food back', 'Talk to the waitstaff']",Talk to the waitstaff,1
2,0.3333333333333333,"['Get the attention of the waitstaff', 'Talk to the waitstaff']","['Mention a problem with the food', 'Send the food back']",Mention a problem with the food,0
3,0.5,"['Get the attention of the waitstaff', 'Talk to the waitstaff', 'Mention a problem with the food']","['request that the food be fixed', 'Wait for another dish to come']",request that the food be fixed,0
4,0.6666666666666666,"['Get the attention of the waitstaff', 'Talk to the waitstaff', 'Mention a problem with the food', 'request that the food be fixed']","['Talk to the waitstaff', 'Send the food back']",Send the food back,1
5,0.8333333333333334,"['Get the attention of the waitstaff', 'Talk to the waitstaff', 'Mention a problem with the food', 'request that the food be fixed', 'Send the food back']","['Wait for another dish to come', 'Get the attention of the waitstaff']",Wait for another dish to come,0
0,0.0,[],"['Take a few bites', 'Receive food from waiter']",Receive food from waiter,1
1,0.16666666666666666,['Receive food from waiter'],"['Tell them about the issues', 'Take a few bites']",Take a few bites,1
2,0.3333333333333333,"['Receive food from waiter', 'Take a few bites']","[""Realize it's not what you wanted or cooked to your liking"", 'Tell them about the issues']",Realize it's not what you wanted or cooked to your liking,0
3,0.5,"['Receive food from waiter', 'Take a few bites', ""Realize it's not what you wanted or cooked to your liking""]","['Request the food be recooked or order a new menu item', 'Summon the waiter to your table']",Summon the waiter to your table,1
4,0.6666666666666666,"['Receive food from waiter', 'Take a few bites', ""Realize it's not what you wanted or cooked to your liking"", 'Summon the waiter to your table']","['Tell them about the issues', 'Take a few bites']",Tell them about the issues,0
5,0.8333333333333334,"['Receive food from waiter', 'Take a few bites', ""Realize it's not what you wanted or cooked to your liking"", 'Summon the waiter to your table', 'Tell them about the issues']","[""Realize it's not what you wanted or cooked to your liking"", 'Request the food be recooked or order a new menu item']",Request the food be recooked or order a new menu item,1
0,0.0,[],"['Call waiter back and ask to send the meal back', 'Order food from menu']",Order food from menu,1
1,0.16666666666666666,['Order food from menu'],"['Receive food from waiter', 'Order food from menu']",Receive food from waiter,0
2,0.3333333333333333,"['Order food from menu', 'Receive food from waiter']","['Hand waiter dish to return', 'Inspect food for quality']",Inspect food for quality,1
3,0.5,"['Order food from menu', 'Receive food from waiter', 'Inspect food for quality']","['Call waiter back and ask to send the meal back', 'Receive new meal']",Call waiter back and ask to send the meal back,0
4,0.6666666666666666,"['Order food from menu', 'Receive food from waiter', 'Inspect food for quality', 'Call waiter back and ask to send the meal back']","['Hand waiter dish to return', 'Receive food from waiter']",Hand waiter dish to return,0
5,0.8333333333333334,"['Order food from menu', 'Receive food from waiter', 'Inspect food for quality', 'Call waiter back and ask to send the meal back', 'Hand waiter dish to return']","['Order food from menu', 'Receive new meal']",Receive new meal,1
0,0.0,[],"['Eat food', 'Wait for waiter to walk near me']",Eat food,0
1,0.16666666666666666,['Eat food'],"['Discover something is wrong with food', 'Discover something is wrong with food']",Discover something is wrong with food,0
2,0.3333333333333333,"['Eat food', 'Discover something is wrong with food']","[""Accept waiter's offer to take food back"", 'Wait for waiter to walk near me']",Wait for waiter to walk near me,1
3,0.5,"['Eat food', 'Discover something is wrong with food', 'Wait for waiter to walk near me']","['Eat food', ""Get waiter's attention""]",Get waiter's attention,1
4,0.6666666666666666,"['Eat food', 'Discover something is wrong with food', 'Wait for waiter to walk near me', ""Get waiter's attention""]","['Tell waiter what is wrong with my food', 'Discover something is wrong with food']",Tell waiter what is wrong with my food,0
5,0.8333333333333334,"['Eat food', 'Discover something is wrong with food', 'Wait for waiter to walk near me', ""Get waiter's attention"", 'Tell waiter what is wrong with my food']","[""Accept waiter's offer to take food back"", 'Eat food']",Accept waiter's offer to take food back,0
0,0.0,[],"['Get to restaurant', 'Look over menu']",Get to restaurant,0
1,0.16666666666666666,['Get to restaurant'],"['Sit down', 'Get to restaurant']",Sit down,0
2,0.3333333333333333,"['Get to restaurant', 'Sit down']","['Look over menu', 'Taste food']",Look over menu,0
3,0.5,"['Get to restaurant', 'Sit down', 'Look over menu']","['Get to restaurant', 'Order food']",Order food,1
4,0.6666666666666666,"['Get to restaurant', 'Sit down', 'Look over menu', 'Order food']","['Receive food', 'Sit down']",Receive food,0
5,0.8333333333333334,"['Get to restaurant', 'Sit down', 'Look over menu', 'Order food', 'Receive food']","['Get to restaurant', 'Taste food']",Taste food,1
0,0.0,[],"['Find something wrong with food', 'Wait for food']",Wait for food,1
1,0.16666666666666666,['Wait for food'],"['Find something wrong with food', 'Wait for food']",Find something wrong with food,0
2,0.3333333333333333,"['Wait for food', 'Find something wrong with food']","[""Get waiter's attention"", 'Ask for new dish']",Get waiter's attention,0
3,0.5,"['Wait for food', 'Find something wrong with food', ""Get waiter's attention""]","['Point out problem', 'Give old dish to waiter']",Point out problem,0
4,0.6666666666666666,"['Wait for food', 'Find something wrong with food', ""Get waiter's attention"", 'Point out problem']","['Ask for new dish', 'Wait for food']",Ask for new dish,0
5,0.8333333333333334,"['Wait for food', 'Find something wrong with food', ""Get waiter's attention"", 'Point out problem', 'Ask for new dish']","['Give old dish to waiter', 'Wait for food']",Give old dish to waiter,0
0,0.0,[],"[""Get your waiter's attention"", ""Explain to waiter why you don't want your food""]",Get your waiter's attention,0
1,0.2,"[""Get your waiter's attention""]","['Hand your plate to the waiter', ""Explain to waiter why you don't want your food""]",Explain to waiter why you don't want your food,1
2,0.4,"[""Get your waiter's attention"", ""Explain to waiter why you don't want your food""]","['Wait for waiter to take back food', 'Tell waiter what you would order to get instead']",Tell waiter what you would order to get instead,1
3,0.6,"[""Get your waiter's attention"", ""Explain to waiter why you don't want your food"", 'Tell waiter what you would order to get instead']","[""Get your waiter's attention"", 'Hand your plate to the waiter']",Hand your plate to the waiter,1
4,0.8,"[""Get your waiter's attention"", ""Explain to waiter why you don't want your food"", 'Tell waiter what you would order to get instead', 'Hand your plate to the waiter']","[""Explain to waiter why you don't want your food"", 'Wait for waiter to take back food']",Wait for waiter to take back food,1
0,0.0,[],"['Ask if they can take the food and fix it.', 'Call over waiter']",Call over waiter,1
1,0.2,['Call over waiter'],"['Give them the plate.', 'Tell them what is wrong with food']",Tell them what is wrong with food,1
2,0.4,"['Call over waiter', 'Tell them what is wrong with food']","['Ask if they can take the food and fix it.', 'Wait for your next dish']",Ask if they can take the food and fix it.,0
